concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Caesar's military prowess was evident early in his career.,Julius Caesar,0.9590377365280964,0.0106539453503121,1.0,0.9590377365280964,-1.9070242503405703,0.4217995234480193,0.0049562492789385825,-5.307106018066406,0.36411184247622796,-1.0102941989898682,6.733023166794268,0.1536598093912394,3.4517920470335843,2.24824107479229,-28.605363755108556,-7.385873162382713,-2.080628814504822,0.41416438206546374,0.0049562492789385825,-5.307106018066406,0.2698504695168948,-1.3098872900009155,8.009503823299063,0.175090757716515,3.748538705656745,1.563868788267278,-27.048174588562688,-7.50181387590499,6.733023166794268,8.009503823299063,0.14852169303854046,0.44479215828417684,0.12485167896306795,0.6394398350439435,6.671882374262653,15.0,8.312717855571266,13.0,1.7226726215582702,2.3055331128251733
He served as a military officer in several campaigns.,Julius Caesar,0.9939433859821178,0.0,1.0,0.9939433859821178,-2.7738286067139017,0.1827241783635671,0.0030169288228793227,-5.803515911102295,0.17395231225097174,-1.748974084854126,16.01985045517849,0.03956028881557782,3.5322048899714997,2.2789248829888176,-30.51211467385292,-9.199748721224307,-3.4555694460868835,0.09155149836507812,0.0030169288228793227,-5.803515911102295,0.048952838995655015,-3.082964301109314,31.676321504755208,0.009180248250334472,3.0789140672187862,1.319980795607364,-27.64455556869507,-9.773826352756307,16.01985045517849,31.676321504755208,0.06242255524156566,0.43880340570440246,0.031569322209647394,0.7575867795408864,4.826837462748427,11.0,6.060694236327091,8.0,1.4553462534515993,2.1427789966025554
He led the Roman forces at the Siege of Alesia.,Julius Caesar,0.9827933458130758,0.0,1.0,0.9827933458130758,-1.8339343457026795,0.46276157667395046,0.0034022927365002023,-5.683305740356445,0.4230248380852935,-0.8603243827819824,6.258461234449966,0.15905081969869767,4.021308217862491,2.184609746940111,-27.509015185540193,-7.102797178944273,-2.212712841040047,0.40577463735067704,0.0034022927365002023,-5.683305740356445,0.2684390314409473,-1.3151452541351318,9.140479456521229,0.17104029839030785,4.605836588791357,1.2828588868991757,-22.127128410400474,-6.997212385588647,6.258461234449966,9.140479456521229,0.15978368524445874,0.4577476601487552,0.1094034514006325,0.7795089625306493,6.866214902231327,15.0,7.795089625306492,10.0,1.7728490645215413,2.4650237781117026
Julius Caesar achieved victory at the Siege of Alesia.,Julius Caesar,0.9790003959582226,0.0,1.0,0.9790003959582226,-1.5764707809230458,0.5804099405006957,6.527453734484947e-05,-9.636908531188965,0.6828107467034419,-0.38216204941272736,4.83785180821061,0.1708572221228178,6.261206672247923,1.935313419365008,-25.223532494768733,-6.305883123692183,-1.829068641694903,0.5703860607710607,6.527453734484947e-05,-9.636908531188965,0.6663816482887928,-0.5341347055509686,6.228083379297912,0.19083838131705222,7.768993199689423,1.2051761983125024,-21.948823700338835,-6.336079635893133,4.83785180821061,6.228083379297912,0.2067033137110235,0.5167121717825467,0.16056303987900838,0.8297541898024605,8.267394748520747,16.0,9.957050277629527,12.0,2.0668486871301868,2.8743528290620226
Julius Caesar fought against the Gauls at the Siege of Alesia.,Julius Caesar,0.9894842887838838,0.0,1.0,0.9894842887838838,-1.229539522054256,0.5883268516173238,0.004102347971749088,-5.4961957931518555,0.6475218787550445,-0.4406757801771164,3.419654498203866,0.15667986494206632,2.942960446811381,2.7423361799034445,-24.59079044108512,-5.498667904671836,-1.1467953555479957,0.6075520194472492,0.00438592317762711,-5.429355144500732,0.8575820728987558,-0.15363839268684387,3.1480882239136885,0.1705744646273225,2.5175013865056295,1.7841540959364734,-17.201930333219934,-4.4415193135454,3.419654498203866,3.1480882239136885,0.2924272029601933,0.36465259340859124,0.31765310527314405,0.5604897033712305,7.293051868171824,20.0,8.407345550568458,15.0,1.6307759740664034,2.170767286877511
Julius Caesar achieved military successes.,Julius Caesar,0.9903164841311602,0.0,1.0,0.9903164841311602,-2.3783938261098228,0.42240399094073605,6.527422609234265e-05,-9.636913299560547,0.24522300374104974,-1.4106568694114685,10.787562240821288,0.1686652091995098,8.348918478665492,1.3793971527814517,-23.78393826109823,-7.521141663389489,-2.3783938261098228,0.42240399094073605,6.527422609234265e-05,-9.636913299560547,0.24522300374104974,-1.4106568694114685,10.787562240821288,0.1686652091995098,8.348918478665492,1.3793971527814517,-23.78393826109823,-7.521141663389489,10.787562240821288,10.787562240821288,0.09269934927614074,0.724954374440729,0.09269934927614074,0.724954374440729,7.2495437444072905,10.0,7.2495437444072905,10.0,2.29250702293526,2.29250702293526
Julius Caesar became a popular figure.,Julius Caesar,0.981091054187315,0.0,1.0,0.981091054187315,-2.4020823095343076,0.37716247766423117,0.001429325866111981,-6.5505523681640625,0.2282642354350507,-1.4778168201446533,11.046153960831928,0.1717783502055419,5.233090622314416,1.2716231631399306,-24.020823095343076,-7.596051225326006,-2.5085152888851656,0.39285406728853745,0.001429325866111981,-6.5505523681640625,0.2205902998246266,-1.5114481449127197,12.286674349664239,0.18840257371233685,5.701265344969905,0.9308846787103756,-22.57663759996649,-7.525545866655496,11.046153960831928,12.28667434966424,0.09052924697101417,0.786396496215726,0.08138898871583809,1.0742469210959351,7.863964962157261,10.0,9.668222289863417,9.0,2.486804072017678,3.222740763287806
The Roman people favored Julius Caesar.,Julius Caesar,0.9656589257986782,0.0,1.0,0.9656589257986782,-1.8951640442193656,0.491023872310453,0.0005346027723404273,-7.533986568450928,0.3386800515268226,-1.0826994180679321,6.653639806259318,0.17035325636927404,5.577145977937179,1.468355531123703,-20.84680448641302,-6.285548050848145,-1.7362484084267635,0.537058799767694,0.0005346027723404273,-7.533986568450928,0.5505657024727322,-0.6769579946994781,5.676009360463737,0.16407722200027358,5.857064603437861,1.3614754043974382,-17.362484084267635,-5.490499554470858,6.653639806259318,5.676009360463737,0.15029367821493195,0.6810339722251872,0.17618011819457233,0.7344972937227463,7.491373694477059,11.0,7.344972937227464,10.0,2.2587341553562665,2.322684383393573
"In 60 BCE, Caesar formed an alliance.",Julius Caesar,0.9995091635596376,0.0,1.0,0.9995091635596376,-2.2145030453435277,0.3326539556918697,0.0009246216362308358,-6.986125946044922,0.23951974334270795,-1.4372018575668335,9.156857437772372,0.1034413990881754,4.641247073451353,2.8548892077109254,-31.00304263480939,-8.285911677643,-1.9681984630296938,0.37138157167370767,0.0009246216362308358,-6.986125946044922,0.27131766041794225,-1.3044795989990234,7.157769878908522,0.10860999558258444,4.275995380295874,2.516466924425856,-23.618381556356326,-6.818039474692809,9.156857437772372,7.157769878908522,0.1092077720763636,0.3502762899866817,0.1397083193393315,0.39738253274604635,4.903868059813544,14.0,4.768590392952556,12.0,1.3106138678404387,1.3765734735131108
Caesar formed an alliance with two other powerful Roman politicians.,Julius Caesar,0.993293360567419,0.0,1.0,0.993293360567419,-2.5880296405834646,0.29191748551804614,0.00010164413992673244,-9.194032669067383,0.1000184997951957,-2.3024001121520996,13.303533020405363,0.12821058247391057,5.844149884359515,2.069395485941226,-33.64438532758504,-9.33127357154432,-2.8463924609293993,0.2500923962227724,0.00010164413992673244,-9.194032669067383,0.0847422418123499,-2.4681410789489746,17.225527851498892,0.10823511938545692,6.250374383409692,1.7780005157454506,-31.31031707022339,-9.44041579899916,13.303533020405364,17.225527851498892,0.07516800224918972,0.4832329087376783,0.05805337337822041,0.562429533143716,6.282027813589819,13.0,6.186724864580875,11.0,1.7423210304453096,1.8653677324524625
The two other powerful Roman politicians were Pompey and Crassus.,Julius Caesar,0.9900443855199238,0.0,1.0,0.9900443855199238,-2.254477700102143,0.4178485655615017,0.0007201104759651101,-7.236105918884277,0.23157983977296404,-1.4766753911972046,9.530314327799006,0.17749790885487743,5.604667049405957,1.9599077423676343,-36.07164320163429,-9.017910800408572,-2.1200006922174777,0.4714485836650013,0.0007201104759651101,-7.236105918884277,0.30791182268220224,-1.1856408715248108,8.331143254648666,0.1798505756878322,6.248770682475793,1.6942235153820904,-29.68000969104469,-7.932316250001395,9.530314327799006,8.331143254648666,0.10492833348456268,0.5102280981817882,0.12003154542349437,0.5902408926100136,8.16364957090861,16.0,8.263372496540189,14.0,2.0409123927271526,2.208479195810302
The alliance was known as the First Triumvirate.,Julius Caesar,0.9942326026606552,0.0,1.0,0.9942326026606552,-2.3612636518396006,0.5063474116122942,3.0238345305979466e-05,-10.406399726867676,0.4188972128806358,-0.8701297044754028,10.604343187182884,0.18354150612106307,10.167812380802745,1.416397799992514,-30.69642747391481,-8.51365717159703,-2.3773007163286417,0.5342729557836111,3.0238345305979466e-05,-10.406399726867676,0.4188972128806358,-0.8701297044754028,10.77577669364273,0.18176039362046092,12.329089303324956,1.045156279444569,-21.395706446957774,-7.131902148985925,10.604343187182884,10.77577669364273,0.09430098426168125,0.7060163465414062,0.09280073524444502,0.9567947106737315,9.17821250503828,13.0,8.611152396063583,9.0,2.5455781387707925,2.8703841320211945
An alliance allowed Julius Caesar to become consul.,Julius Caesar,0.9785599077036874,0.0,1.0,0.9785599077036874,-2.632289090014708,0.4816525342935429,4.852161236080554e-05,-9.933501243591309,0.2698519171115015,-1.3098819255828857,13.905564586843372,0.18766851538355647,10.97574296277131,1.3640383777361886,-34.2197581701912,-9.490853285892474,-2.433793610681526,0.4850109956402079,4.852161236080554e-05,-9.933501243591309,0.2698519171115015,-1.3098819255828857,11.402055095419605,0.18281601264728,10.29714337991269,1.287961103864036,-26.771729717496783,-8.071980223794927,13.905564586843372,11.402055095419604,0.07191365684972915,0.7331172028016096,0.08770348780385359,0.7764209625584821,9.530523636420925,13.0,8.540630588143305,11.0,2.6432916656259358,2.5750970121730634
Julius Caesar became consul in 59 BCE.,Julius Caesar,0.993866020440059,0.0,1.0,0.993866020440059,-1.38973010473419,0.4887210824128945,0.005510510748748795,-5.2010979652404785,0.40960156830432864,-0.8925703763961792,4.013766610186581,0.136658013932097,2.6134087540076334,2.8221382913844737,-20.845951571012847,-5.3824015513586065,-1.4252415139011905,0.49437247627779213,0.005510510748748795,-5.2010979652404785,0.3953621306461187,-0.9337408244609833,4.158862144495741,0.14594022685228944,2.7811649051499296,2.4565400653906138,-19.953381194616668,-5.332765438425265,4.013766610186581,4.158862144495741,0.24914253794978747,0.35434124651255977,0.24045038408486352,0.4070766091254409,5.315118697688397,15.0,5.699072527756173,14.0,1.372357746617521,1.5231412015170944
The consul is the highest political office in Rome.,Julius Caesar,0.9751522093643132,0.0012938128790078,1.0,0.9751522093643132,-2.4278962276875973,0.3050946220657294,0.00017029204522295012,-8.677995681762695,0.20078167666600438,-1.6685090065002441,11.335010697163119,0.09591544947006486,5.658995568708495,2.3588305015493707,-29.134754732251167,-8.410479243719468,-2.1704382952302694,0.3371386746229783,0.00017029204522295012,-8.677995681762695,0.29728876497374546,-1.2173287868499756,8.762123596229198,0.07301982750964611,6.6546702535013855,1.9593106713996296,-17.363506361842155,-6.138926546817173,11.33501069716312,8.762123596229198,0.08822223698917867,0.4239388965604614,0.11412758437125362,0.5103835826534094,5.087266758725537,12.0,4.0830686612272755,8.0,1.468567416294812,1.4435827692020424
Caesar was a consul.,Julius Caesar,0.9928683521570412,0.0,1.0,0.9928683521570412,-1.7273280586814508,0.3759236531063366,0.010123372876940552,-4.5929083824157715,0.26271429928774725,-1.3370574116706848,5.62560252934225,0.13582249630270504,2.233812054260482,1.529249449265302,-13.818624469451606,-4.885621534509794,-1.8721814309246838,0.4094944598499555,0.010123372876940552,-4.5929083824157715,0.21763324278983234,-1.5545917749404907,6.502465618668447,0.17646015353484115,2.89278357036994,0.8204874441784094,-11.233088585548103,-4.585889211679146,5.62560252934225,6.502465618668447,0.17775873691469646,0.6539155534634526,0.153787818136096,1.218787693943744,5.231324427707621,8.0,7.312726163662465,6.0,1.849552488709447,2.9854079549455643
Caesar implemented several reforms.,Julius Caesar,0.9944214114381486,0.0,1.0,0.9944214114381486,-2.880138646811247,0.3300325138503784,5.550936690544661e-05,-9.798958778381348,0.1514921500558067,-2.3585647344589233,17.816743243012482,0.15829184230682453,8.892531634674189,1.0313818456122663,-23.041109174489975,-8.146262271670716,-2.880138646811247,0.3300325138503784,5.550936690544661e-05,-9.798958778381348,0.1514921500558067,-2.3585647344589233,17.816743243012482,0.15829184230682453,8.892531634674189,1.0313818456122663,-23.041109174489975,-8.146262271670716,17.816743243012482,17.816743243012482,0.05612698046777928,0.9695730095058664,0.05612698046777928,0.9695730095058664,7.756584076046932,8.0,7.756584076046932,8.0,2.7423665995081885,2.7423665995081885
One reform was land redistribution.,Julius Caesar,0.9968169098077398,0.0,1.0,0.9968169098077398,-4.416757383500226,0.268559811472252,1.7931086768859096e-06,-13.231559753417969,0.1373824978605003,-3.312903583049774,82.82727236107543,0.10914596131114121,18.45697676659728,1.1217341730768118,-35.33405906800181,-12.49247638691505,-4.288304645168994,0.3062236810037367,1.7931086768859096e-06,-13.231559753417969,0.2698522709691421,-1.3098806142807007,72.84286924666019,0.11338970495376946,20.961686885375695,1.0956184891266296,-30.01813251618296,-11.345787637200239,82.82727236107543,72.84286924666019,0.012073318020671036,0.8914768079652006,0.013728179715351473,0.9127264736077503,7.1318144637216045,8.0,6.389085315254253,7.0,2.521477184730924,2.414847264191066
Another reform was debt relief.,Julius Caesar,0.9961073002753272,0.0,1.0,0.9961073002753272,-5.035949417522976,0.09937117956782897,7.68050393797473e-05,-9.47424030303955,0.028801583927820833,-3.5473248958587646,153.8455869921874,0.012224796423493915,12.541586554971827,1.094540342132294,-35.25164592266083,-13.323869773866372,-5.2840535044670105,0.11113277884116367,7.68050393797473e-05,-9.47424030303955,0.08186386656150706,-5.2455180287361145,197.1674769674702,0.013293915971810679,14.20096151509213,0.9923717664249696,-31.704321026802063,-12.943234859509449,153.8455869921874,197.1674769674702,0.0065000239496683255,0.9136255298291536,0.005071830381868637,1.007686870821115,6.395378708804075,7.0,6.04612122492669,6.0,2.4172259433675642,2.4683186540135984
These reforms made Caesar unpopular with the Roman Senate.,Julius Caesar,0.9695341476511568,0.0,1.0,0.9695341476511568,-2.026537735674841,0.4509095872071194,0.00016445251078878786,-8.712888717651367,0.29021288581141264,-1.2371405363082886,7.587769962659499,0.14200748511557418,7.251743149990289,2.6244254180321573,-30.39806603512261,-7.848746900729546,-2.246998657875408,0.4349623449731958,0.00016445251078878786,-8.712888717651367,0.2836802702341716,-1.2599074840545654,9.45930258542676,0.16157291511518682,8.001649075782096,1.9749110793835505,-29.2109825523803,-8.10166887686855,7.587769962659499,9.45930258542676,0.1317910275247066,0.38103578525383225,0.10571603889071327,0.506351911455244,5.715536778807484,15.0,6.582574848918173,13.0,1.475745250597158,1.825677780181084
Caesar was appointed governor of Gaul.,Julius Caesar,0.9975055792506762,0.0,1.0,0.9975055792506762,-2.2536034166347236,0.37834325172472,0.000511618948899691,-7.577930450439453,0.2404592639013833,-1.4327314496040344,9.52198577283237,0.14780214409914566,5.574082535213843,1.6136774572848045,-22.536034166347235,-7.126519739303118,-2.6427798326476477,0.33087881728153856,0.000511618948899691,-7.577930450439453,0.1768345532824264,-1.7516384720802307,14.052212162127265,0.15480815878002488,6.141565543703391,1.1084062619331634,-21.14223866118118,-7.474910163392803,9.52198577283237,14.052212162127264,0.10502011070559962,0.6197025282131744,0.07116317263520572,0.9021962743659596,6.197025282131744,10.0,7.217570194927677,8.0,1.959671460918386,2.551796414261636
Caesar governed Gaul for eight years.,Julius Caesar,0.9709365527487596,0.0,1.0,0.9709365527487596,-2.2586419961182402,0.4038131801824962,0.00025507730521014485,-8.273943901062012,0.2009246340924069,-1.6674273014068604,9.570084126922586,0.16593452123188016,6.107694887300771,1.3768976962617037,-22.5864199611824,-7.142453126642826,-2.284605333245256,0.43401491752650967,0.00025507730521014485,-8.273943901062012,0.26985172409843866,-1.309882640838623,9.821809117455057,0.17525024087167684,6.779586703808699,1.109606370437222,-20.561447999207303,-6.853815999735768,9.570084126922586,9.821809117455055,0.10449228938194988,0.7262703704966708,0.10181423687239316,0.9012204928185177,7.262703704966708,10.0,8.110984435366658,9.0,2.296668567863834,2.7036614784555533
Caesar expanded Roman territory in Gaul.,Julius Caesar,0.9777625136633804,0.0,1.0,0.9777625136633804,-2.494957476039417,0.3351474712943752,1.0098157104552255e-05,-11.503157615661621,0.22689110821000352,-1.493821620941162,12.121218065430735,0.12126019757028103,10.110553738453232,1.96822394471712,-24.94957476039417,-7.889748289549533,-2.5801612990649625,0.35265080442941366,1.0098157104552255e-05,-11.503157615661621,0.25965516123619325,-1.3484008312225342,13.199267017390456,0.1316698861475064,11.161351683699685,1.6612790920655982,-23.22145169158466,-7.7404838971948875,12.121218065430735,13.199267017390456,0.0824999595421819,0.5080722662093837,0.07576178273251598,0.6019458167962746,5.080722662093837,10.0,5.417512351166471,9.0,1.606665577185056,1.805837450388824
Caesar subdued local tribes in Gaul.,Julius Caesar,0.9914934432542768,0.0,1.0,0.9914934432542768,-2.6821613995513567,0.40364491281855513,8.770243686640695e-06,-11.644145965576172,0.2883207923197546,-1.2457374930381775,14.61665160275639,0.1399776901000769,13.158533942199076,2.1035533714699737,-32.18593679461628,-9.291279636245996,-2.829719238745218,0.40881320388689435,8.770243686640695e-06,-11.644145965576172,0.2698515310855138,-1.3098833560943604,16.94070386351348,0.15238239986382446,14.093484509690073,1.736290103200821,-31.126911626197398,-9.385116976968,14.61665160275639,16.94070386351348,0.06841512181978951,0.4753860841197459,0.059029424518409666,0.5759406208424026,5.704633009436951,12.0,6.335346829266428,11.0,1.6467857018132241,1.9101789408585925
Julius Caesar conducted military campaigns in Gaul.,Julius Caesar,0.9980628900239892,0.0,1.0,0.9980628900239892,-1.8626153868681286,0.5015478873907373,0.00012241112454924364,-9.008125305175781,0.4209064207463715,-0.8999175429344177,6.440559317369115,0.15754323444377438,6.685034350840869,1.8120899801864063,-22.351384642417543,-6.4522889700303185,-1.996629162511619,0.48549790156971234,0.00012241112454924364,-9.008125305175781,0.31211274246730875,-1.1643908023834229,7.3641907237425395,0.16877412212767443,7.077248441625172,1.548673521514038,-21.96292078762781,-6.622069777532576,6.440559317369115,7.3641907237425395,0.1552660181706838,0.5518489760078755,0.13579224622414343,0.6457138874708497,6.622187712094507,12.0,7.102852762179347,11.0,1.9116609291009976,2.141590686662577
