concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
The attack on Pearl Harbor occurred in 1941.,World War II,0.996445106548478,0.0,1.0,0.996445106548478,-1.1345700932932752,0.5279601026134199,0.012321835681577395,-4.3963823318481445,0.46692723719961515,-0.7619360089302063,3.1098363159952513,0.13680724423144086,1.5969151821905603,2.5763428305533305,-15.883981306105852,-4.245172570383583,-1.0503334128721193,0.5652938800388223,0.012321835681577395,-4.3963823318481445,0.47935208375120597,-0.7353199124336243,2.8586040545817757,0.1274636053283635,1.7381253751645867,2.005592257782147,-11.553667541593313,-3.4835618352702644,3.109836315995252,2.858604054581776,0.32156033256688193,0.3881471006656464,0.34982109480926477,0.49860583382279033,5.43405940931905,14.0,5.484664172050693,11.0,1.4523134663605046,1.6536884690724913
The D-Day invasion of Normandy occurred in 1944.,World War II,0.9991052569215152,0.0,1.0,0.9991052569215152,-1.2043200332726187,0.5420913067902501,0.0010925133345769486,-6.819274425506592,0.6274952838429003,-0.4660191237926483,3.3344909641254383,0.12345933704522635,2.754421419578933,3.2195429908979203,-20.47344056563452,-4.965538704230383,-1.0403295697178692,0.6245578367281927,0.0010925133345769486,-6.819274425506592,0.699876000406181,-0.3618447035551071,2.83014959227105,0.10997243304763207,3.1445136870998103,2.405033639823964,-14.564613976050168,-3.8925568192142213,3.3344909641254383,2.83014959227105,0.29989584939909336,0.3106030895773512,0.3533382131923109,0.4157945998930788,5.280252522814971,17.0,5.821124398503104,14.0,1.280649345970603,1.555760936070654
The use of atomic bombs on Hiroshima and Nagasaki occurred in 1945.,World War II,0.9993129415328328,0.0,1.0,0.9993129415328328,-1.2006692387155413,0.5993675592126495,0.001023633677648177,-6.884396553039551,0.7028818402252386,-0.3525664806365967,3.3223396171950004,0.15459380058791578,3.470167421860171,3.2964659040475235,-27.615392490457452,-5.758207384103879,-1.1496635636071408,0.6383314755077246,0.001023633677648177,-6.884396553039551,0.7715208470140639,-0.2633647918701172,3.1571305573762887,0.1375697641198814,4.06103440700251,2.590241118047585,-20.693944144928537,-4.877609411458207,3.3223396171950004,3.1571305573762887,0.3009927085191503,0.3033551776683517,0.31674331543356987,0.38606444513310717,6.977169086372088,23.0,6.94916001239593,18.0,1.4548403238220116,1.6379327227718512
The war began in 1939.,World War II,0.9900746437188072,0.0,1.0,0.9900746437188072,-1.2031524356623942,0.43618561283865526,0.06384448316427081,-2.751305103302002,0.3654357678617984,-1.006664752960205,3.3305998924894347,0.10601735058781608,0.8864479425617009,2.586425307468209,-13.234676792286336,-3.990405194694377,-1.0871141435992386,0.4874900283219767,0.06384448316427081,-2.751305103302002,0.4993920439535325,-0.6943638324737549,2.9657031179136695,0.11278230170825415,0.9431673995140412,1.989443002692687,-9.784027292393148,-3.261342430797716,3.3305998924894347,2.965703117913669,0.30024621157738546,0.3866340145654067,0.3371881676084577,0.5026532545272783,4.252974160219474,11.0,4.523879290745504,9.0,1.2823199575022586,1.507959763581835
Germany invaded Poland.,World War II,0.9883739410467424,0.0,1.0,0.9883739410467424,-1.6549492180347443,0.258245331297733,0.05119151114617148,-2.972181558609009,0.2491620382187204,-1.5124342441558838,5.23281418284272,0.02926885111104739,0.7035033913972386,1.7275336544704956,-9.929695308208466,-4.053781134403148,-1.6549492180347443,0.258245331297733,0.05119151114617148,-2.972181558609009,0.2491620382187204,-1.5124342441558838,5.23281418284272,0.02926885111104739,0.7035033913972386,1.7275336544704956,-9.929695308208466,-4.053781134403148,5.23281418284272,5.23281418284272,0.19110175998199716,0.5788599240380697,0.19110175998199716,0.5788599240380697,3.4731595442284178,6.0,3.4731595442284178,6.0,1.4179114464395013,1.4179114464395013
Adolf Hitler led Germany.,World War II,0.9936168053986228,0.0,1.0,0.9936168053986228,-2.815316554558064,0.3531528207271303,0.0019019086460191604,-6.264897346496582,0.20424224288895035,-1.5884485244750977,16.69846091768617,0.15628948771561713,6.42043110027364,0.8585311631768618,-19.70721588190645,-7.4486274652838445,-2.815316554558064,0.3531528207271303,0.0019019086460191604,-6.264897346496582,0.20424224288895035,-1.5884485244750977,16.69846091768617,0.15628948771561713,6.42043110027364,0.8585311631768618,-19.70721588190645,-7.4486274652838445,16.69846091768617,16.69846091768617,0.059885758629458496,1.164780083578626,0.059885758629458496,1.164780083578626,8.15346058505038,7.0,8.15346058505038,7.0,3.0817184332300727,3.0817184332300727
"The invasion of Poland occurred on September 1, 1939.",World War II,0.9895679843887556,0.0,1.0,0.9895679843887556,-1.179977064671488,0.5796774692800354,0.0055723519089595774,-5.189938068389893,0.6914195873606251,-0.3690084218978882,3.2542995636041683,0.1488276285499286,2.5563575263557317,2.542834116100146,-20.059610099415295,-4.8651700734468255,-1.159894736807993,0.6153184064495065,0.0055723519089595774,-5.189938068389893,0.7617394857323807,-0.2764299437403679,3.1895975112294033,0.1473781248541166,2.93091583071806,1.8743365739783464,-16.2385263153119,-4.339928709857843,3.2542995636041683,3.189597511229404,0.30728578622076524,0.3932619881369471,0.3135191811754827,0.533522107973097,6.6854537983281,17.0,7.469309511623357,14.0,1.6214607156290324,1.9962569363047424
The event marked the start of World War II.,World War II,0.9922733740327924,0.0001781729233069,1.0,0.9922733740327924,-2.0890956068707798,0.4486305878289425,0.0005338108180033028,-7.535469055175781,0.3654341124586938,-1.006669282913208,8.077606528018515,0.15595245781784575,6.253219392130245,1.6642766457914084,-22.98005167557858,-6.928746279170188,-2.5393295997928362,0.39504315213622027,0.0005338108180033028,-7.535469055175781,0.2701143340152536,-1.3754066228866577,12.671173365504709,0.15314073572137252,7.487559347559354,1.159050095366359,-20.31463679834269,-7.182308718724945,8.077606528018515,12.671173365504709,0.12379904821203341,0.6008616431221223,0.07891928956811087,0.8627754779519814,6.609478074343345,11.0,6.902203823615851,8.0,1.99283262115251,2.440297564405243
The invasion led Britain to declare war on Germany.,World War II,0.997371322738705,0.0,1.0,0.997371322738705,-2.694511206651276,0.3928152423365699,0.0001819252563373328,-8.61191463470459,0.36543446096398735,-1.0066683292388916,14.798283682567982,0.12591956172943944,9.56189068166444,1.8179181033974767,-29.639623273164034,-8.936682665870062,-3.352059254888445,0.33670295089885377,0.0001819252563373328,-8.61191463470459,0.21423672576002675,-1.885335087776184,28.561488512219647,0.12417953311580707,11.228372121516308,1.175933038473474,-26.81647403910756,-9.48105532028298,14.798283682567982,28.561488512219647,0.06757540411108456,0.550079785294572,0.035012180810260064,0.8503885572414398,6.050877638240293,11.0,6.803108457931518,8.0,1.8244082525813534,2.4052620618754665
The invasion led France to declare war on Germany.,World War II,0.9897649562211904,0.0051938086863852,1.0,0.9897649562211904,-2.7454378090121527,0.4052855166019333,0.00013453992551138702,-8.913649559020996,0.3654365955661627,-1.0066624879837036,15.571429752339636,0.13436746951027276,10.273241857058213,1.7021796764674562,-30.199815899133682,-9.105587097748721,-3.4235675390809774,0.3530265566833213,0.00013453992551138702,-8.913649559020996,0.20840952155034442,-1.9875605702400208,30.678667368956603,0.13742614880728582,12.104520204556778,1.062555543042253,-27.38854031264782,-9.683311290937198,15.571429752339636,30.678667368956603,0.06422017861588773,0.5874820465929343,0.03259593997266937,0.9411272724029585,6.462302512522278,11.0,7.529018179223668,8.0,1.948457519618852,2.6619099051029247
Britain declared war on Germany two days later.,World War II,0.9970453310515504,0.0,1.0,0.9970453310515504,-1.585420244000852,0.5164196580155374,0.0012968739836877086,-6.647798538208008,0.5191380692648753,-0.7014574855566025,4.881342302356997,0.15684012300533098,4.14709268350527,1.4823049230773544,-15.854202440008521,-5.013539019582596,-1.752907807421353,0.47102910135708015,0.0012968739836877086,-6.647798538208008,0.36543332832299846,-1.00667142868042,5.7713603045446495,0.15366377700161052,4.327359920444938,1.410130260854731,-15.776170266792178,-5.258723422264059,4.881342302356997,5.7713603045446495,0.20486168313112185,0.6746250278410597,0.17326937623571195,0.7091543439354772,6.746250278410597,10.0,6.3823890954192946,9.0,2.133351654532254,2.1274630318064314
France declared war on Germany two days later.,World War II,0.9939581090763556,0.0,1.0,0.9939581090763556,-2.022120862826705,0.482736979309331,0.0013088966016342259,-6.638570785522461,0.5465295231400932,-0.6623198390007019,7.554329652696994,0.16768121087644108,5.414469227541101,1.2066892744660025,-20.22120862826705,-6.394507630677297,-2.235906731337309,0.43564049437287156,0.0013088966016342259,-6.638570785522461,0.3654335025752298,-1.0066709518432617,9.35496044350693,0.1641316675956774,5.55903294374178,1.1177983918097152,-20.12316058203578,-6.707720194011927,7.554329652696994,9.35496044350693,0.1323744191707317,0.8287137551981069,0.10689516070525748,0.8946157082772327,8.287137551981068,10.0,8.051541374495093,9.0,2.6206229947372206,2.683847124831698
The Phoney War occurred between 1939 and 1940.,World War II,0.9974000216137728,0.0,1.0,0.9974000216137728,-1.3327950932266264,0.6302813296299321,2.2758349687005438e-05,-10.69057846069336,0.8613884302563158,-0.14920973777770996,3.791626539889526,0.14530132951895966,6.386330319629108,2.526953751766404,-25.323106771305902,-5.809519123821735,-1.2155998317398105,0.6929544103798914,2.2758349687005438e-05,-10.69057846069336,0.8745441236541753,-0.13405252993106842,3.372316280107856,0.125076680003073,7.006790544771362,2.07317820597606,-20.665197139576776,-5.012046504746293,3.791626539889526,3.372316280107856,0.2637390548566886,0.3957334000675616,0.2965320915771332,0.4823512021867876,7.518934601283669,19.0,8.19997043717539,17.0,1.724961899478253,1.9887849552597856
The Phoney War was a period of relative inactivity.,World War II,0.9948193186593108,0.0,1.0,0.9948193186593108,-2.066422331075256,0.35849742007389906,2.2758262870956706e-05,-10.690582275390625,0.348089645991412,-1.0552952289581299,7.896521381755374,0.09936972687155202,7.151230018198832,2.9716526963692704,-26.863490303978324,-7.450591671455658,-2.4925269472878426,0.38476032903247415,2.2758262870956706e-05,-10.690582275390625,0.2932652347790812,-1.257913053035736,12.091792870295704,0.1340475532040051,10.832640529383562,1.4762737867532212,-19.94021557830274,-7.049930826869751,7.896521381755374,12.091792870295704,0.12663804118994265,0.3365130794799096,0.08270072194641762,0.6773811260303596,4.374670033238825,13.0,5.419049008242877,8.0,1.2133151629291028,1.9159231506553869
The Allied forces waited for Germany to make its next move during the Phoney War.,World War II,0.996217187928525,0.0,1.0,0.996217187928525,-2.321753348763052,0.3257393775756276,0.00024572737213438104,-8.311287879943848,0.22735656053857276,-1.4812357425689697,10.193531462367805,0.11243328327310553,5.293922498160001,3.5778859532567187,-44.113313626497984,-10.120288219085287,-2.5789247510333855,0.3166203420397747,0.00024572737213438104,-8.311287879943848,0.22735656053857276,-1.4812357425689697,13.182955576760163,0.11723342485879568,6.219765135152582,2.56916248421343,-38.683871265500784,-9.988132611874411,10.193531462367805,13.182955576760165,0.09810142870424957,0.27949465496231496,0.07585552376152052,0.38923190189201207,5.310398444283985,19.0,5.838478528380182,15.0,1.2182889562405,1.5074886738404019
The Battle of Britain occurred in 1940.,World War II,0.9867879426870824,0.0,1.0,0.9867879426870824,-1.3674422818450973,0.46966201300313365,0.005946540598279677,-5.124945640563965,0.48474393099916196,-0.7241345047950745,3.925298038962095,0.11985837054827099,2.195012176563748,2.660442930677625,-17.776749663986266,-4.930383263429979,-1.4769217152148486,0.4529820069669438,0.005946540598279677,-5.124945640563965,0.43808464661256646,-0.8392865359783173,4.379443735146161,0.11523278911234688,2.5348104244419822,2.0629840070952232,-14.769217152148485,-4.67043654584148,3.925298038962095,4.379443735146161,0.25475772541960007,0.3758772603121752,0.22833950165285677,0.4847347320971461,4.886404384058278,13.0,4.847347320971461,10.0,1.3552447353364734,1.5328658144185094
Germany launched a massive air campaign against Britain.,World War II,0.998030246216256,0.0,1.0,0.998030246216256,-2.1717827558517455,0.2349207007905724,0.0026444964734970056,-5.935274600982666,0.14782047934550196,-2.058606743812561,8.773911849009988,0.04329369663317856,2.4142311834570624,2.4151875762035067,-21.717827558517456,-6.867780091568893,-2.3435131443871393,0.20162138421151365,0.0026444964734970056,-5.935274600982666,0.07324802460278904,-2.6139039993286133,10.417771484344453,0.03701566252387461,2.3875658292648967,2.080406994978321,-21.091618299484253,-7.030539433161418,8.773911849009988,10.417771484344453,0.11397424742907987,0.41404651541472604,0.09598981908009531,0.4806751767388768,4.14046515414726,10.0,4.326076590649891,9.0,1.3093300459665507,1.4420255302166303
Germany aimed to destroy the Royal Air Force.,World War II,0.9789833673734332,0.0,1.0,0.9789833673734332,-2.7076707469299435,0.3738068456611242,9.29842809617793e-05,-9.283080101013184,0.24459915723832995,-1.548019826412201,14.994309267170442,0.13622582518608414,9.933587206429916,1.6500949458918177,-27.076707469299436,-8.56240671410799,-3.2452487780246884,0.3195260240891815,9.29842809617793e-05,-9.283080101013184,0.10541966270599883,-2.2651827335357666,25.668094923941137,0.1502526412338334,10.95621877003422,1.0645996961035973,-25.961990224197507,-9.178949670314456,14.994309267170442,25.668094923941137,0.06669196841160718,0.6060257335431906,0.0389588710406116,0.9393202005035036,6.060257335431906,10.0,7.514561604028029,8.0,1.9164216386707864,2.6567987339261396
The RAF managed to repel the German attacks.,World War II,0.989118519326436,0.0,1.0,0.989118519326436,-2.2421167120337486,0.3563816317161403,0.0010857443166811804,-6.825489521026611,0.23431280801660023,-1.6389211416244507,9.41323532294001,0.12472119254793902,4.560057396420091,2.0535006256778097,-26.905400544404984,-7.766920123483461,-2.6860189222627215,0.28391983011139943,0.0010857443166811804,-6.825489521026611,0.07615469068359726,-2.574988603591919,14.67314455965675,0.10320250944707124,4.975155578878387,1.50527693614902,-24.174170300364494,-8.058056766788164,9.41323532294001,14.67314455965675,0.10623340070581311,0.48697331157127105,0.06815171730465068,0.6643295834707466,5.843679738855252,12.0,5.978966251236719,9.0,1.686925035143021,1.9929887504122397
"Germany, Italy, and Japan were referred to as the Axis Powers.",World War II,0.9984279306975464,0.0,1.0,0.9984279306975464,-1.318879014598411,0.5859666254115465,0.00015495643830437078,-8.772366523742676,0.6996175889069512,-0.357221394777298,3.7392274076734795,0.13918563197109238,4.639569444093198,2.620471605648018,-22.42094324817299,-5.4378774845997855,-1.6240749162849777,0.5297799686927656,0.00015495643830437078,-8.772366523742676,0.5408324136206948,-0.6354888379573822,5.073723246765228,0.1429208572729157,5.912483216031368,1.96149373422364,-19.48889899541973,-5.625960540607505,3.73922740767348,5.073723246765228,0.2674349246445519,0.381610698564585,0.19709391927073552,0.5098155464645421,6.487381875597945,17.0,6.1177865575745045,12.0,1.5734212180475258,1.7660528579301569
The Axis Powers made significant gains from 1940 to 1942.,World War II,0.995148464601075,0.0,1.0,0.995148464601075,-1.2194413520435525,0.572255326059691,0.0020758117994163676,-6.177402973175049,0.6066088858524192,-0.49989601969718933,3.3852960165669748,0.1418953956681239,2.9212957138467854,3.5205861083086094,-26.827709744958156,-5.71968693580547,-0.8487143588611414,0.6642723342375944,0.0020758117994163676,-6.177402973175049,0.6911341594280094,-0.37320952117443085,2.3366408384241115,0.11870824145311897,2.191421513140997,2.7796681241815624,-15.276858459500545,-3.600790070646637,3.3852960165669748,2.3366408384241115,0.29539514273085604,0.28404361354491303,0.4279647875513572,0.35975517771368376,6.2489594979880865,22.0,6.475593198846308,18.0,1.3322826414482558,1.5263119543699037
The Axis Powers conquered much of Europe.,World War II,0.9946842468855456,0.0,1.0,0.9946842468855456,-1.7375455449194608,0.4484693740017571,0.005061182011528744,-5.2861552238464355,0.36317834043029124,-1.012880563735962,5.683376696525315,0.16627528816776113,3.2715401806201974,1.7931421277465844,-20.85054653903353,-6.019034328530915,-1.7062994786247145,0.4727996492453742,0.005061182011528744,-5.2861552238464355,0.36543437383763283,-1.0066685676574707,5.508539247247867,0.15766259294686907,3.7613516633937616,1.4116515759015411,-15.35669530762243,-5.118898435874144,5.683376696525315,5.508539247247867,0.1759517366869905,0.5576802778353579,0.18153633025299984,0.7083900992788231,6.692163334024294,12.0,6.375510893509408,9.0,1.9318611511799348,2.1251702978364695
"The Holocaust was part of Hitler's ""Final Solution."".",World War II,0.9870368804855484,0.0,1.0,0.9870368804855484,-2.0448512801761467,0.44694297607536304,0.003562667720489879,-5.6372456550598145,0.24924936678901183,-1.5117967128753662,7.728009144284516,0.1833057722819865,4.431725583485379,1.839495144007664,-32.71762048281835,-8.179405120704587,-2.1743976053753964,0.45681978161425085,0.003562667720489879,-5.6372456550598145,0.3654348965960717,-1.006667137145996,8.796884329929913,0.1847161912030963,5.112140889933731,1.3536456621457604,-28.26716886988015,-7.8399020594271045,7.728009144284516,8.796884329929913,0.12939943280729427,0.543627420413475,0.11367661122900853,0.7387457648368839,8.6980387266156,16.0,9.60369494287949,13.0,2.1745096816539,2.6635857346512473
