concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Bin Laden became radicalized in the late 1970s.,Osama bin Laden,0.9845331850052396,0.0010173154835912,1.0,0.9845331850052396,-1.5690005784105296,0.5472304466299277,0.0016855216160368406,-6.385680198669434,0.580361911892794,-0.5441033840179443,4.801846725542497,0.16443734640290536,4.527204930615156,2.2824557349885577,-26.673009832979005,-6.469155111441818,-1.5541431718588379,0.5948512115944485,0.0016855216160368406,-6.385680198669434,0.8458720620707254,-0.16738715767860413,4.73103110741996,0.16689681605528026,5.123561813142316,1.6588160410765416,-23.31214757788257,-6.01917062223125,4.801846725542497,4.73103110741996,0.20825321114076653,0.43812459741087295,0.21137041319209252,0.6028396007980596,7.44811815598484,17.0,9.042594011970895,15.0,1.8064339923062431,2.3347877343252126
Osama bin Laden was a key figure in the Soviet-Afghan War.,Osama bin Laden,0.9942727913489154,0.0,1.0,0.9942727913489154,-1.059658913786633,0.6086447327799756,0.0018572398144911953,-6.288663864135742,0.6646967580435587,-0.40972599387168884,2.8853866557976877,0.1210432624567846,2.79869829888668,3.0915978567868616,-19.073860448159394,-4.495752022099796,-1.1130390579897462,0.6380096168620987,0.0018572398144911953,-6.288663864135742,0.672231492264979,-0.39905503392219543,3.043594012238828,0.1278345927523208,3.4698084391851665,2.057681870008035,-15.582546811856446,-4.164610813095243,2.885386655797688,3.043594012238828,0.34657400178609415,0.3234573338200309,0.3285589326233472,0.4859837735733635,5.822232008760556,18.0,6.803772830027089,14.0,1.3723132450119877,1.8183847762430498
Osama bin Laden used his family's fortune to fund terrorist activities.,Osama bin Laden,0.9878887977039998,0.0007015734217248,1.0,0.9878887977039998,-1.2294338771131579,0.5240016993129061,0.004738410001486809,-5.352053642272949,0.4441246123993124,-0.8116500973701477,3.419293248088287,0.13934626018935078,2.140892403813174,3.058612290984724,-20.900375910923685,-5.069085735050193,-1.3003187538637349,0.4999316730603205,0.004738410001486809,-5.352053642272949,0.43895040843142413,-0.8234383165836334,3.670466456536701,0.13820617666658253,2.189278861268441,2.971994909124083,-20.805100061819758,-5.201275015454939,3.419293248088287,3.670466456536701,0.2924580980467516,0.3269456553704127,0.2724449363156851,0.3364743314095123,5.558076141297016,17.0,5.383589302552196,16.0,1.3480314709290016,1.345897325638049
Osama bin Laden used his family's fortune to organize terrorist activities.,Osama bin Laden,0.9917651714986424,0.0,1.0,0.9917651714986424,-1.582257673411732,0.4667300749672809,0.004738414520388883,-5.352052688598633,0.3344967687545203,-1.095128059387207,4.865929098275806,0.15945744072009083,2.8755439447211573,2.70562169248192,-26.898380447999443,-6.523815514420623,-1.6751940374309697,0.4390805721930938,0.004738414520388883,-5.352052688598633,0.31775280459380517,-1.1478718519210815,5.339831175679096,0.1564271157028802,2.908433589395253,2.6190043106212784,-26.803104598895516,-6.700776149723879,4.865929098275806,5.339831175679096,0.20551059824409282,0.3696008214225546,0.18727183820990828,0.3818244956468898,6.283213964183428,17.0,6.109191930350237,16.0,1.5239032260402434,1.5272979825875592
The United States government offered a reward for information leading to Bin Laden's capture.,Osama bin Laden,0.9984189000575968,0.0,1.0,0.9984189000575968,-1.3746797773400383,0.5031888895507818,0.0011502104599532205,-6.767810344696045,0.43716363095773125,-0.8274477124214172,3.953810420492198,0.12569300464246694,3.1149984907696546,3.720006993525761,-26.118915769460727,-5.992090229154221,-1.34616982609053,0.5295619682249334,0.0011502104599532205,-6.767810344696045,0.4912163174222084,-0.7108706831932068,3.842679178645715,0.12398856328006701,3.522987639434552,2.876819735287943,-20.192547391357948,-5.213693317615556,3.953810420492198,3.842679178645715,0.2529205737374512,0.26881669893104604,0.26023509991599986,0.34760606920680387,5.107517279689874,19.0,5.214091038102058,15.0,1.1717448249766278,1.3462725170785743
The reward offered by the United States government was $25 million.,Osama bin Laden,0.9957413472891166,1.884490447955742e-05,1.0,0.9957413472891166,-1.8748146491746107,0.41933507073707194,5.4692256917147087e-05,-9.813788414001465,0.3367103916072149,-1.0885320901870728,6.519610593128162,0.11150444551586935,6.025970225450789,3.149101705498843,-28.12221973761916,-7.261125913478968,-1.776678378270431,0.4343886667974859,5.4692256917147087e-05,-9.813788414001465,0.3367103916072149,-1.0885320901870728,5.9101923550280855,0.0985288769038266,6.941000099150535,2.5821730337774818,-19.54346216097474,-5.89257555386014,6.519610593128162,5.9101923550280855,0.15338339394902295,0.3175508743505609,0.16919923074064616,0.38727071614449166,4.763263115258413,15.0,4.259977877589408,11.0,1.2298692479333262,1.2844316577435102
Osama bin Laden was killed by United States Navy SEALs.,Osama bin Laden,0.989927308803789,0.0,1.0,0.989927308803789,-0.8824850713613159,0.5880426773562406,0.02263489344433824,-3.7882626056671143,0.5483598576276794,-0.6062828600406647,2.4168984147546544,0.1262085563937222,1.1052020741503252,2.959329616634129,-14.119761141781055,-3.5299402854452637,-0.8531847236159332,0.6213945121012115,0.02263489344433824,-3.7882626056671143,0.6833062606274951,-0.3873368501663208,2.3471098580063465,0.13360550739400773,1.2414684027767715,2.258864468762768,-11.944586130623065,-3.1923249234002404,2.4168984147546544,2.3471098580063465,0.41375342624878697,0.33791436897704424,0.4260558987423826,0.4427003097479873,5.406629903632708,16.0,6.197804336471822,14.0,1.351657475908177,1.6564328840956686
United States Navy SEALs conducted a raid on his compound.,Osama bin Laden,0.9892499829024,0.0,1.0,0.9892499829024,-2.0242986617288676,0.43745857082807954,2.7216937771375478e-05,-10.51167106628418,0.5096145318448082,-0.6747527420520782,7.570799390900703,0.11585390270373903,7.5039027770826365,2.687001800467623,-28.340181264204148,-7.574232040694422,-2.2794520484840177,0.40860066477838913,2.7216937771375478e-05,-10.51167106628418,0.42949352251781847,-0.8555832505226135,9.771324730137554,0.12932411742153496,8.29880549038359,2.084665372318616,-27.353424581808213,-7.896253522782549,7.570799390900703,9.771324730137554,0.13208644799146227,0.37216201337340693,0.10234026885993407,0.4796932943188745,5.2102681872276975,14.0,5.7563195318264935,12.0,1.3925027464152704,1.6617063156207632
"The raid occurred in Abbottabad, Pakistan.",Osama bin Laden,0.9945592454106708,0.0,1.0,0.9945592454106708,-2.15807961888442,0.412246071646895,0.0004481026065045497,-7.710488319396973,0.4258545493564823,-0.8536574244499207,8.654501748210073,0.13295407857747615,5.939807893650735,1.8752496009326085,-23.73887580772862,-7.1575403635528,-2.05399196030986,0.4823228400911906,0.0004481026065045497,-7.710488319396973,0.4912165516524571,-0.7108702063560486,7.798972235309153,0.13456636119149887,7.057070137406391,1.469723867775694,-18.485927642788738,-6.161975880929579,8.654501748210073,7.798972235309153,0.11554680201050514,0.5332623451847024,0.12822202334207436,0.68039991860064,5.865885797031726,11.0,6.123599267405759,9.0,1.7686311138026425,2.04119975580192
"The raid took place on May 2, 2011.",Osama bin Laden,0.9960737101113144,0.0,1.0,0.9960737101113144,-1.3636414374977903,0.5896113528889062,0.00044810687996439647,-7.710478782653809,0.5727894484925652,-0.5674820989370346,3.9104069094588616,0.14434497086792003,4.573890792676203,2.3732341815333307,-21.818262999964645,-5.454565749991161,-1.2396804311242053,0.6461212986650843,0.00044810687996439647,-7.710478782653809,0.8010008176049983,-0.2389377113431692,3.4545093346847606,0.13568705591112237,4.899481941339884,1.8943912034919008,-17.355526035738876,-4.638459442354987,3.9104069094588616,3.4545093346847606,0.2557278623820722,0.4213659181977173,0.2894767109063998,0.527874072766341,6.741854691163477,16.0,7.390237018728774,14.0,1.6854636727908692,1.975123923652625
Bin Laden's death was a significant blow to al-Qaeda.,Osama bin Laden,0.9942421479360004,0.0,1.0,0.9942421479360004,-1.2391846632239725,0.5480231628156006,0.007020931035038966,-4.958859443664551,0.5549229032311611,-0.5955597162246704,3.45279712431011,0.15182357506589472,2.3174155087891255,2.8140637721909587,-22.305323938031506,-5.257415271048235,-1.3995250463241453,0.5277329327523975,0.007020931035038966,-4.958859443664551,0.5549229032311611,-0.5955597162246704,4.053274392029712,0.1576134325446645,2.7423084086501173,2.056543153213443,-19.593350648538035,-5.236543227553881,3.45279712431011,4.053274392029712,0.2896202597480459,0.3553579737183516,0.24671411389428324,0.4862528648802989,6.396443526930328,18.0,6.807540108324185,14.0,1.5076561977897438,1.8193916237193615
Bin Laden's death marked the end of a manhunt.,Osama bin Laden,0.996855872354284,7.461649220903052e-05,1.0,0.996855872354284,-1.7704644620539511,0.496612599447585,0.006045913508546387,-5.108372688293457,0.6053447187899947,-0.5200530290603638,5.873580783336245,0.18068805337940072,3.781972638193633,1.80611164188487,-28.327431392863218,-7.0818578482158046,-1.8716360243902623,0.4757666229446456,0.006045913508546387,-5.108372688293457,0.4912174592957258,-0.7108683586120605,6.498920098393027,0.18164526467255354,3.9527299780778504,1.483363324648468,-24.33126831707341,-6.74827965494466,5.873580783336245,6.498920098393027,0.17025389398526178,0.5536756293516792,0.15387171789468032,0.6741436729514552,8.858810069626868,16.0,8.763867748368918,13.0,2.214702517406717,2.4306595798560977
The manhunt for Bin Laden spanned nearly a decade.,Osama bin Laden,0.9983297853635004,0.0,1.0,0.9983297853635004,-1.7793367738534773,0.48968337587240607,0.004173612176847248,-5.478973388671875,0.4912178691996872,-0.7108675241470337,5.92592488666071,0.17647823705198495,3.8235195053837385,1.8023568497480749,-26.69005160780216,-6.89134169242895,-1.8768584957979328,0.4908893334757718,0.004173612176847248,-5.478973388671875,0.43488883071326123,-0.8411243855953217,6.532949303720278,0.19034592469143852,4.202230537519864,1.2459372305093392,-22.522301949575194,-6.501628546678636,5.92592488666071,6.532949303720278,0.16875002959470606,0.554829084007296,0.1530702219639966,0.8026086511526748,8.32243626010944,15.0,9.631303813832098,12.0,2.1488438023517733,2.780317924781515
His ideology continues to pose a significant challenge to global security.,Osama bin Laden,0.9738705390113066,0.0,1.0,0.9738705390113066,-2.8213848820222274,0.39553074069706085,0.0003081903054927738,-8.084793090820312,0.2891275228945408,-1.5761412382125854,16.800100726600594,0.15173708928683535,8.595366640112777,1.744496473877362,-39.499388348311186,-10.556655584750793,-3.5580329529263754,0.26081286833808837,0.0003081903054927738,-8.084793090820312,0.03251866683267684,-3.425940990447998,35.09409746450577,0.10707255496827513,8.405391124039324,1.4405163185758576,-39.13836248219013,-11.800660296577044,16.800100726600594,35.09409746450577,0.05952345264315236,0.5732313105668678,0.0284948202760137,0.6941955374643957,8.02523834793615,14.0,7.636150912108352,11.0,2.1448351675126283,2.302386128908505
Osama bin Laden represented a threat of terrorism.,Osama bin Laden,0.9906249900110246,0.0,1.0,0.9906249900110246,-2.0198106299604452,0.4854956445434446,7.856971095259538e-06,-11.754109382629395,0.3484101388526529,-1.0543749332427979,7.536897535928507,0.1590645563613835,9.618522333666025,2.0309737688633707,-26.257538189485786,-7.282530793049607,-1.8819620925364275,0.5410856167884572,7.856971095259538e-06,-11.754109382629395,0.4912163759797601,-0.7108705639839172,6.5663760682881,0.16272679701149084,10.703683586554957,1.6136897749002346,-20.701583017900703,-6.241762130615439,7.536897535928507,6.5663760682881,0.13268058842952085,0.492374650687708,0.15229100337847495,0.6196977979003582,6.400870458940204,13.0,6.816675776903939,11.0,1.7752820497932018,2.0553050790449783
