concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Ann Dunham is from Kansas.,Barack Obama,0.9991038277424316,0.0,1.0,0.9991038277424316,-3.154008311976213,0.33753162242815343,9.218243767507348e-06,-11.59432601928711,0.24406364966532745,-1.50198096036911,23.429790524002417,0.10855629698738495,14.54660358500215,1.5182923789261578,-25.232066495809704,-8.920882661268465,-2.629864987994855,0.43411807622266935,9.218243767507348e-06,-11.59432601928711,0.41535087196088466,-0.8936309218406677,13.871896903078019,0.1066913819598916,16.424950381697204,1.2891803192150593,-15.779189927969128,-6.441827312998003,23.429790524002417,13.87189690307802,0.042680705957467265,0.6586346700279624,0.07208819435344212,0.7756866786555259,5.269077360223699,8.0,4.654120071933155,6.0,1.8629001660053455,1.9000365629802618
Barack Obama Sr.,Barack Obama,0.962212423734095,0.0073465827929375,1.0,0.962212423734095,-2.566416647741183,0.5811459573725863,2.2734606266839004e-06,-12.994207382202148,0.5860546047268436,-0.6279063299298286,13.019088774597362,0.14535547581910802,21.969358734046008,0.8910740937195785,-15.398499886447098,-6.286411254350017,-2.566416647741183,0.5811459573725863,2.2734606266839004e-06,-12.994207382202148,0.5860546047268436,-0.6279063299298286,13.019088774597362,0.14535547581910802,21.969358734046008,0.8910740937195785,-15.398499886447098,-6.286411254350017,13.019088774597362,13.019088774597362,0.07681029120495622,1.1222411324132835,0.07681029120495622,1.1222411324132835,6.733446794479701,6.0,6.733446794479701,6.0,2.748918142775716,2.748918142775716
Barack Obama Sr.,Barack Obama,0.962212423734095,0.0073465827929375,1.0,0.962212423734095,-2.566416647741183,0.5811459573725863,2.2734606266839004e-06,-12.994207382202148,0.5860546047268436,-0.6279063299298286,13.019088774597362,0.14535547581910802,21.969358734046008,0.8910740937195785,-15.398499886447098,-6.286411254350017,-2.566416647741183,0.5811459573725863,2.2734606266839004e-06,-12.994207382202148,0.5860546047268436,-0.6279063299298286,13.019088774597362,0.14535547581910802,21.969358734046008,0.8910740937195785,-15.398499886447098,-6.286411254350017,13.019088774597362,13.019088774597362,0.07681029120495622,1.1222411324132835,0.07681029120495622,1.1222411324132835,6.733446794479701,6.0,6.733446794479701,6.0,2.748918142775716,2.748918142775716
is not white.,Barack Obama,0.9557260075408162,0.0,1.0,0.9557260075408162,-4.260543012619019,0.1455814412570918,0.00012422550965319193,-8.993412017822266,0.026727259851880174,-3.6220712661743164,70.84844461034625,0.02791792602365823,9.765496807016088,0.8417681236382006,-21.302715063095093,-9.52686379727787,-3.077325761318207,0.18194574519395146,0.0013790229954140994,-6.5863800048828125,0.1853373430034309,-2.3446688652038574,21.700292968725552,0.028285594525511257,5.206855689890869,0.8406509124467655,-12.309303045272827,-6.154651522636414,70.84844461034625,21.700292968725552,0.014114635903438965,1.1879756098127194,0.04608232715757337,1.1895544097959037,5.939878049063597,5.0,4.758217639183615,4.0,2.656394219153007,2.3791088195918073
Barack Obama had a father who was a black Kenyan.,Barack Obama,0.9968204634663578,0.0,1.0,0.9968204634663578,-1.6211045678729923,0.44150131143067667,0.004691726272787131,-5.361954689025879,0.3404215502840936,-1.0776243209838867,5.058674881484573,0.1239441262570716,3.1163086364082617,2.769181636147849,-22.695463950221892,-6.06561788111496,-1.554586076218402,0.4687195955875844,0.004691726272787131,-5.361954689025879,0.33108491234939663,-1.1061360239982605,4.73312696582082,0.14837884055314948,3.000047451547727,1.7385362415768308,-15.54586076218402,-4.91603281963427,5.058674881484573,4.73312696582082,0.19768022721921383,0.3611175182394605,0.21127681704320808,0.5751965222726748,5.055645255352447,14.0,5.751965222726749,10.0,1.351178029614151,1.8189311125894234
Barack Obama's father was studying in the United States.,Barack Obama,0.9945539318926402,0.0,1.0,0.9945539318926402,-1.9159021478241942,0.4653038926289334,9.767934142425876e-06,-11.536405563354492,0.3519300013797425,-1.0445799827575684,6.793064381743986,0.1418660215951649,8.526284716460612,2.5541506191310206,-26.822630069538718,-7.168649423742456,-2.193264611009826,0.4713955658229924,9.767934142425876e-06,-11.536405563354492,0.34395222339064907,-1.067252516746521,8.96443077600815,0.17148919127803838,10.44607441119109,1.5812954470677438,-24.125910721108085,-7.274235780684381,6.793064381743986,8.96443077600815,0.14720896841305509,0.39151958874697157,0.11155197970587695,0.6323928914450099,5.4812742424576015,14.0,6.956321805895109,11.0,1.4649321613018018,2.0974099410110507
Barack Obama spent much of his childhood in Hawaii.,Barack Obama,0.991568916624595,0.0,1.0,0.991568916624595,-1.3994977562057709,0.5537111457210679,0.00246477133038021,-6.0056562423706055,0.6002378864687479,-0.5108869224786758,4.053163779201075,0.14576180186836538,3.5020483612552664,1.809075277631245,-16.79397307446925,-4.848002437654074,-1.6591224040079395,0.48312280347039194,0.00246477133038021,-6.0056562423706055,0.463017991470831,-0.8041954040527344,5.254697319030621,0.14391062224002032,3.7966752131243693,1.6374923790812077,-16.591224040079396,-5.2466057136791635,4.053163779201075,5.254697319030621,0.24672084684352713,0.5527685952954778,0.1903059185499344,0.6106898650490803,6.633223143545734,12.0,6.106898650490804,10.0,1.9148465837604924,1.931170917535949
Barack Obama lived for a time in Indonesia.,Barack Obama,0.9970289807389348,0.0,1.0,0.9970289807389348,-1.8095956318747168,0.4000011388961223,0.003538668254972774,-5.644004821777344,0.3182178922128085,-1.1450189352035522,6.107977061561037,0.13992118796925565,3.0373057520397264,1.9392898720993728,-19.905551950621884,-6.00174973319453,-1.6288541140020243,0.4321688299198474,0.003538668254972774,-5.644004821777344,0.3310854473240217,-1.1061345934867859,5.098029609515203,0.13382121792884252,3.070374442189633,1.5461030108321374,-13.030832912016194,-4.607095158297748,6.107977061561037,5.098029609515203,0.16372032670083841,0.5156526697669248,0.19615421576476386,0.6467874345977659,5.672179367436174,11.0,5.174299476782127,8.0,1.7102264277619292,1.8293911239613236
Barack Obama's mother moved to Indonesia.,Barack Obama,0.9952718484671408,0.0,1.0,0.9952718484671408,-1.8299300377124879,0.4481209815182727,0.0009168803823000457,-6.994533538818359,0.3216486547219895,-1.1342954635620117,6.233450536810209,0.1559563817957283,4.4039823937173885,1.759227966725099,-20.129230414837366,-6.069191327693229,-1.9867172425001627,0.41598643955174486,0.0009168803823000457,-6.994533538818359,0.31993422183344666,-1.1396542191505432,7.291558013801358,0.16019310331391726,4.5739761296526735,1.5575831483847973,-19.867172425001627,-6.282551553029589,6.233450536810209,7.291558013801358,0.16042479106792135,0.5684311635072263,0.1371449007341386,0.6420202998709847,6.25274279857949,11.0,6.420202998709846,10.0,1.8852728884986305,2.0302464516566188
Barack Obama's mother's second husband moved to Indonesia.,Barack Obama,0.995371173690824,0.0,1.0,0.995371173690824,-1.793524100477225,0.4690477730048636,0.0014858584112565133,-6.511762619018555,0.34395460153228147,-1.067245602607727,6.010597134762709,0.15599662439214448,4.509768506333076,2.3382057721868934,-26.902861507158377,-6.94628897216993,-1.9059328746526651,0.4452170207355004,0.0014858584112565133,-6.511762619018555,0.3310868538261643,-1.1061303615570068,6.725678917400522,0.15862066911429837,4.642358840539635,2.161776067800211,-26.683060245137312,-7.131347819139437,6.010597134762709,6.725678917400522,0.16637282079952256,0.4276783557268841,0.14868387448779677,0.46258260274737156,6.415175335903262,15.0,6.476156438463202,14.0,1.6563911492635937,1.7308256125628185
Obama attended Columbia University.,Barack Obama,0.993930084822544,0.0,1.0,0.993930084822544,-2.3802359451850257,0.2823585178797891,0.0020329061320401723,-6.198288917541504,0.2316177232508737,-1.5967403054237366,10.807452529515505,0.08476584376825792,4.124703224875709,1.226539241763761,-14.281415671110153,-5.830363533134544,-2.3802359451850257,0.2823585178797891,0.0020329061320401723,-6.198288917541504,0.2316177232508737,-1.5967403054237366,10.807452529515505,0.08476584376825792,4.124703224875709,1.226539241763761,-14.281415671110153,-5.830363533134544,10.807452529515505,10.807452529515505,0.09252874322315711,0.8153020840670389,0.09252874322315711,0.8153020840670389,4.891812504402233,6.0,4.891812504402233,6.0,1.9970740921919599,1.9970740921919599
Columbia University is in New York City.,Barack Obama,0.9949957270051016,0.0,1.0,0.9949957270051016,-2.8555175496472254,0.42000363776317556,8.577520369775221e-08,-16.271535873413086,0.4440539380775188,-0.811809241771698,17.38343166884316,0.10322162536692925,23.679351191172977,1.886789203686272,-25.699657946825027,-8.566552648941675,-2.7910395732947757,0.5259101248689421,8.577520369775221e-08,-16.271535873413086,0.551887852302843,-0.5944104194641113,16.297953915787346,0.08214745861582644,30.384040126890824,1.5966666352350685,-19.53727701306343,-7.3843966102778085,17.38343166884316,16.297953915787346,0.05752604083302664,0.5300009126860978,0.06135739523912444,0.6263048139994329,4.77000821417488,9.0,4.384133697996031,7.0,1.5900027380582935,1.6570467827650643
Obama earned a degree in political science.,Barack Obama,0.993782311326293,0.0,1.0,0.993782311326293,-2.501908511544267,0.2737811477093921,0.0001851115317717036,-8.594552040100098,0.0966517397254065,-2.3366410732269287,12.205766592044181,0.09157751472993618,5.791122171677164,1.8033669392732068,-22.517176603898406,-7.505725534632802,-2.9610731737422094,0.22952717230722394,0.0001851115317717036,-8.594552040100098,0.09060800700852416,-2.401212692260742,19.31869294880022,0.10414628047925203,6.4692523745860715,1.1168127791230948,-20.727512216195464,-7.834263231586638,12.20576659204418,19.31869294880022,0.08192848785522477,0.5545183169449808,0.051763336300766905,0.8954052269935391,4.990664852504827,9.0,6.267836588954774,7.0,1.6635549508349423,2.369019553252244
Obama earned this degree at Columbia University.,Barack Obama,0.9945673753689952,0.0040645696855461,1.0,0.9945673753689952,-3.213498098982705,0.20106147532971846,0.0001851115317717036,-8.594552040100098,0.14995219066778748,-1.8974387645721436,24.865917704914597,0.05432661402450321,7.4831463748347,1.759919574101522,-28.921482890844345,-9.640494296948114,-3.378005515784025,0.2074501359124598,0.0001851115317717036,-8.594552040100098,0.12191078085225927,-2.4151183366775513,29.312249953057766,0.06075010592119284,8.174975460045246,1.475394474695949,-27.0240441262722,-9.55444242838578,24.8659177049146,29.31224995305777,0.040215688472352504,0.5682077833076674,0.0341154296105367,0.677784834598951,5.113870049769007,9.0,5.422278676791608,8.0,1.7046233499230024,1.917065010921283
He worked as a community organizer in Chicago.,Barack Obama,0.9980316738995444,0.0,1.0,0.9980316738995444,-1.4966832865029573,0.49404675634183587,0.0026608134314430225,-5.929123401641846,0.4525134667168768,-0.7929377555847168,4.466849215086955,0.11602995733316396,3.555759381087616,2.167194183308603,-16.46351615153253,-4.963936891326302,-1.8536068729590625,0.4550284744679938,0.0026608134314430225,-5.929123401641846,0.3917010553755024,-0.9447414577007294,6.3828000025845695,0.1452046656379387,4.399587486503597,1.3015106808292447,-14.8288549836725,-5.2427919580933775,4.466849215086955,6.3828000025845695,0.22387144760169236,0.46142611848160475,0.15667105339272305,0.7683379128036505,5.075687303297652,11.0,6.146703302429204,8.0,1.5303773034735582,2.1731877935447184
He helped residents of low-income neighborhoods.,Barack Obama,0.9769271526517164,0.0,1.0,0.9769271526517164,-2.8975326012199125,0.4212823628781002,5.387335260999052e-05,-9.828874588012695,0.3777959281023463,-0.9774294495582581,18.12935778247054,0.16435642956166033,10.741787977652749,1.4612020179796654,-34.77039121463895,-10.037347363800198,-3.094164272939617,0.41597122560344035,5.387335260999052e-05,-9.828874588012695,0.34395349446430357,-1.067248821258545,22.068787345764708,0.17895942500837153,11.254345985559931,1.1088183917829022,-34.03580700233579,-10.262181933063525,18.12935778247054,22.068787345764708,0.05515915191253549,0.6843680666295907,0.04531286582866608,0.9018609426130371,8.212416799555088,12.0,9.920470368743407,11.0,2.370720524960267,2.9911343597236875
He addressed various social issues.,Barack Obama,0.9958841434507946,0.0,1.0,0.9958841434507946,-4.546731284686497,0.15414148735596686,2.8366447551795492e-05,-10.470303535461426,0.04249768628064922,-3.1583056449890137,94.32358691230216,0.04513293788880295,13.55743356335054,1.0694380975708175,-31.82711899280548,-12.02952025751769,-4.546731284686497,0.15414148735596686,2.8366447551795492e-05,-10.470303535461426,0.04249768628064922,-3.1583056449890137,94.32358691230216,0.04513293788880295,13.55743356335054,1.0694380975708175,-31.82711899280548,-12.02952025751769,94.32358691230216,94.32358691230216,0.010601802080849142,0.9350704844641844,0.010601802080849142,0.9350704844641844,6.54549339124929,7.0,6.54549339124929,7.0,2.4739639602089176,2.4739639602089176
He addressed various economic issues.,Barack Obama,0.996832658841872,0.0,1.0,0.996832658841872,-4.700307709830148,0.14641454514451618,2.8366555761411798e-05,-10.47029972076416,0.017557241726135656,-4.042288780212402,109.9810094836106,0.044258090934777436,13.168805043775311,0.9936360567860036,-32.902153968811035,-12.435845285690116,-4.700307709830148,0.14641454514451618,2.8366555761411798e-05,-10.47029972076416,0.017557241726135656,-4.042288780212402,109.9810094836106,0.044258090934777436,13.168805043775311,0.9936360567860036,-32.902153968811035,-12.435845285690116,109.9810094836106,109.9810094836106,0.009092478826074243,1.0064047023762213,0.009092478826074243,1.0064047023762213,7.044832916633549,7.0,7.044832916633549,7.0,2.6626965607734565,2.6626965607734565
"In 1990, Obama enrolled at Harvard Law School.",Barack Obama,1.1453754245527802e-05,0.9978084833867416,0.0,0.9978084833867416,-1.6174160812515765,0.4051799809966991,0.001477296710201181,-6.517541408538818,0.3598931648486583,-1.0229298770427704,5.040050396060187,0.09356778562299678,3.0980887172148552,3.7508367111335126,-25.878657300025225,-6.469664325006306,-1.2920855254467045,0.442936360450744,0.00595747026216238,-5.123109340667725,0.3934180151772614,-0.9338825047016144,3.640370730302892,0.09275388743888627,1.7112187936033085,3.384698057762299,-18.089197356253862,-4.834541350631351,5.040050396060187,3.640370730302892,0.19841071446065323,0.2666071804810179,0.2746972970845737,0.295447328811694,4.265714887696286,16.0,4.136262603363716,14.0,1.0664287219240716,1.1054626802509042
Obama became the first African American president of the Harvard Law Review.,Barack Obama,0.99917546791355,0.0,1.0,0.99917546791355,-1.4914072680154018,0.47316791119469126,0.0023751593382968154,-6.042690753936768,0.44730894472207766,-0.805030345916748,4.443344097289798,0.09962704470330608,3.3403604411851946,3.0632745641658823,-20.879701752215624,-5.580335021058171,-1.7593696276572617,0.4285621244640824,0.0023751593382968154,-6.042690753936768,0.43282415508293565,-0.8374237418174744,5.808774549224699,0.10511307606771259,3.884561170955651,2.307880872002387,-19.35306590422988,-5.835168922486424,4.443344097289798,5.808774549224699,0.22505571886947634,0.32644804736016086,0.17215335033677123,0.4332979280392275,4.570272663042251,14.0,4.766277208431503,11.0,1.2214567478030753,1.437086649744532
Obama studied at Harvard Law School.,Barack Obama,0.9985098190239564,0.0,1.0,0.9985098190239564,-2.159134223125875,0.32246841978729013,0.0006193285344524646,-7.386874675750732,0.2650744306260268,-1.3740950226783752,8.66363363687931,0.08001444772349767,4.933688770291421,1.848177531129615,-17.273073785007,-6.106953802657017,-2.195270332906927,0.3473000627222222,0.0006193285344524646,-7.386874675750732,0.3439463601116975,-1.0672695636749268,8.982428974767542,0.08651219918578505,5.6280549043207575,1.5648295303769342,-15.366892330348492,-5.808139361429703,8.66363363687931,8.982428974767542,0.1154250100954414,0.541073562012625,0.11132846168993829,0.6390472448197736,4.328588496101,8.0,4.473330713738415,7.0,1.5303871392795487,1.6907600858141305
Obama enrolled at Harvard Law School in 1990.,Barack Obama,0.0,0.99416862585115,0.0,0.99416862585115,-1.6534427180503068,0.4297279502354719,0.0003821524691535752,-7.869690895080566,0.37841658354501134,-0.9717596173286438,5.2249368834232515,0.11585872948978021,3.9450447212248383,3.1799895978694384,-24.801640770754602,-6.403756110916763,-1.7468024142217473,0.44054970067209037,0.0003821524691535752,-7.869690895080566,0.37841658354501134,-0.9717596173286438,5.736231228122998,0.13190206905693816,4.4793955884771846,2.4608817753655234,-22.708431384882715,-6.298185672580797,5.224936883423252,5.736231228122998,0.19138987174612995,0.314466437459415,0.17433048986890626,0.4063584077912343,4.716996561891225,15.0,5.282659301286046,13.0,1.2179232752214906,1.4651460755072006
Obama held a significant position at Harvard Law Review.,Barack Obama,0.9992225944963606,0.0,1.0,0.9992225944963606,-2.8880655711347405,0.20334628580975878,0.0008902673707733207,-7.023988723754883,0.09832749651852637,-2.3194515705108643,17.958536467995632,0.042882791842216966,5.009437439798867,2.279770270195172,-31.768721282482147,-9.578629869397407,-3.083244158162011,0.19279906324552673,0.0008902673707733207,-7.023988723754883,0.09832749651852637,-2.3194515705108643,21.829104717670425,0.0418130079596486,5.571811742106674,1.7971065722741613,-27.7491974234581,-9.249732474486033,17.958536467995632,21.829104717670425,0.05568382489197411,0.4386406880875719,0.045810399140671615,0.5564500266306093,4.82504756896329,11.0,5.008050239675484,9.0,1.4548065801697916,1.669350079891828
Obama made history at Harvard Law School.,Barack Obama,0.9996452934032648,0.0,1.0,0.9996452934032648,-3.132751007874807,0.1710677031051557,0.0005289757005608346,-7.544568061828613,0.040832458993987145,-3.1982779502868652,22.93699267536217,0.03232505483343719,5.165722107438058,1.778481510879148,-28.19475907087326,-9.39825302362442,-2.581273876130581,0.1923850440307301,0.0021105098420687177,-6.160825729370117,0.13910151563267176,-2.3182053565979004,13.21396039139679,0.03227582547038234,3.0742941293362724,1.7744906177032131,-20.650191009044647,-7.300945047646472,22.93699267536217,13.21396039139679,0.0435976945257585,0.5622774225556468,0.07567753878323033,0.5635420046877091,5.060496803000822,9.0,4.508336037501673,8.0,1.6868322676669405,1.5939374919925613
Obama's role at Harvard Law Review was groundbreaking.,Barack Obama,0.9997774154756116,0.0,1.0,0.9997774154756116,-2.824183529162278,0.3215505501131454,0.00012306896661784834,-9.002765655517578,0.26823952860286626,-1.3158749341964722,16.847184134642852,0.10967167441512027,8.09785029711944,2.255284714625815,-36.714385879109614,-10.182738525715443,-2.782709873270836,0.314988284948636,0.00012306896661784834,-9.002765655517578,0.26823952860286626,-1.3158749341964722,16.162760689858704,0.1064819042329987,8.220931718894022,1.995460253334195,-30.609808605979197,-9.229204550056789,16.847184134642852,16.162760689858704,0.059357100391851284,0.44340299631122837,0.061870618466030265,0.5011375186897908,5.764238952045969,13.0,5.5125127055876995,11.0,1.5987122388945039,1.662085117863753
