concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Napoleon started his military career as a second lieutenant.,Napoleon,0.9970482985619852,0.0,1.0,0.9970482985619852,-1.5436394935981794,0.40009967067123636,0.003085820564746862,-5.780937671661377,0.37799820958135444,-0.9728658199310303,4.68159794831037,0.09619147347409983,2.443969192114977,2.5870009870879844,-16.980034429579973,-5.119673011839377,-1.7545024475289717,0.36438985868902307,0.003085820564746862,-5.780937671661377,0.33506738941147307,-1.09342360496521,5.780570888993701,0.10830490205618933,2.735217673761542,1.9564165331834733,-15.790522027760744,-5.263507342586915,4.68159794831037,5.780570888993701,0.21360228089661326,0.386547977751502,0.17299329412325276,0.5111385960191227,4.252027755266522,11.0,4.6002473641721044,9.0,1.2820346056723793,1.5334157880573682
Napoleon rose through the ranks quickly.,Napoleon,0.9939285561592488,0.0,1.0,0.9939285561592488,-2.574857722967863,0.3414720197604687,0.0008387581747966446,-7.083588123321533,0.2854922283153528,-1.3090010285377502,13.129449006557364,0.11682869820204485,6.33631583885062,1.3909343400386684,-20.598861783742905,-7.282797426004515,-2.791968343158563,0.2930654495579371,0.0008387581747966446,-7.083588123321533,0.2854922283153528,-1.3090010285377502,16.31309799581968,0.07455672248939253,7.090220296774256,1.2578848772978863,-16.751810058951378,-6.838897818742245,13.129449006557364,16.31309799581968,0.07616465850932211,0.7189411974487593,0.06130043479517229,0.7949853106972242,5.751529579590074,8.0,4.769911864183346,6.0,2.033472783961577,1.9473083642161486
Napoleon became a general.,Napoleon,0.9965240616093776,0.0,1.0,0.9965240616093776,-2.7289168735345206,0.1584068031624481,0.00552024151046091,-5.199333667755127,0.0795437217387915,-2.6284464597702026,15.316288554924808,0.026554297762087054,2.402955889348761,1.2251193562203413,-16.373501241207123,-6.684453890630747,-2.8385316729545593,0.16749890564662878,0.00552024151046091,-5.199333667755127,0.0461411527360384,-3.076050043106079,17.09065243733804,0.0313691593490074,2.811454641707141,0.9788012426369634,-14.192658364772797,-6.3471497770125955,15.316288554924808,17.09065243733804,0.06528996867706957,0.8162470006882718,0.058511516963231584,1.021657877452143,4.89748200412963,6.0,5.108289387260715,5.0,1.9993886557634553,2.2844964637311413
"In 1796, Napoleon was given command of the Army of Italy.",Napoleon,0.996864758566508,0.0,1.0,0.996864758566508,-1.154650344306396,0.518929544494904,0.004952485933593421,-5.307865619659424,0.5152791538740832,-0.6674183309078217,3.1729137961720464,0.10823296469399109,1.9296574811115619,3.809079971839013,-20.78370619751513,-4.898766530150608,-1.016512774504148,0.4982337833942523,0.022885391704762524,-3.777256488800049,0.46720167815054425,-0.7609942555427551,2.7635408509474684,0.08185498507278183,1.020719813804549,3.2489041274672754,-13.214666068553925,-3.66508893063887,3.1729137961720464,2.7635408509474684,0.3151677178265755,0.262530586754051,0.3618546111439439,0.30779609393385293,4.725550561572918,18.0,4.001349221140088,13.0,1.1138229489760358,1.1097745990660373
Napoleon won a series of decisive victories.,Napoleon,0.99630865223687,0.0,1.0,0.99630865223687,-1.91193778894376,0.39692983911527285,0.012920687234530954,-4.348925590515137,0.377996992939066,-0.9728690385818481,6.766187546547007,0.16024821838679446,2.7969022450612964,1.598610492748325,-21.03131567838136,-6.3411802684281655,-1.9341316476283181,0.37169714779084334,0.012920687234530954,-4.348925590515137,0.377996992939066,-0.9728690385818481,6.918034155034407,0.1403761574301059,2.6907808349172004,1.495674735592294,-17.407184828654863,-5.802394942884955,6.766187546547007,6.918034155034407,0.14779371590288398,0.6255432480496258,0.14454973444620503,0.6685945655182812,6.880975728545884,11.0,6.017351089664531,9.0,2.074692243920826,2.0057836965548437
He won against the Austrians.,Napoleon,0.979694084228281,0.0,1.0,0.979694084228281,-2.5330671377661123,0.30803532775871834,0.0023719133641402685,-6.044058322906494,0.13268137308496752,-2.0198047161102295,12.592068577365428,0.1270559922628977,4.453482110154503,1.3940048293310263,-22.79760423989501,-7.599201413298336,-2.7142102019133745,0.30425649008497896,0.0023719133641402685,-6.044058322906494,0.08634289321742135,-2.6192851066589355,15.092685189505916,0.14280947476827968,4.714852086725882,1.0273506272072752,-21.713681615306996,-7.676945757354622,12.592068577365428,15.092685189505916,0.07941506940309444,0.7173576295857549,0.066257262206417,0.9733775144697926,6.456218666271794,9.0,7.787020115758341,8.0,2.1520728887572647,2.7531273645443886
He won against the allies of the Austrians.,Napoleon,0.9771454079002784,0.0006124029972036,1.0,0.9771454079002784,-3.0726900715380907,0.18834808001743683,0.00237195295004558,-6.044041633605957,0.038201214552284965,-3.361794590950012,21.59992994802978,0.0775147346897782,3.613249481106582,1.8002347725808217,-36.87228085845709,-10.644110639632844,-3.2483464371826916,0.20038301788177737,0.00237195295004558,-6.044041633605957,0.022166336870466853,-3.809180498123169,25.747729209510265,0.09654333660184805,4.106178979641621,1.1386692048677172,-29.235117934644222,-9.745039311548075,21.59992994802978,25.747729209510265,0.04629644644246701,0.5554831043322184,0.03883837645886989,0.8782181828797005,6.66579725198662,12.0,7.903963645917305,9.0,1.9242499188989715,2.6346545486391015
These victories helped to establish France.,Napoleon,0.9899586187198444,0.0031508207642661,1.0,0.9899586187198444,-4.107933270227578,0.1935089573419303,6.321034476090914e-05,-9.669042587280273,0.05106892460388503,-2.974579095840454,60.82088724731538,0.09196461602975692,10.746102492179547,1.1844729584390723,-36.9713994320482,-12.323799810682734,-4.335847900016233,0.2049709361048769,6.321034476090914e-05,-9.669042587280273,0.03734956233659172,-3.359904408454895,76.38970226772611,0.10227780041901638,11.621859597456691,0.9518690353279542,-34.68678320012987,-12.26362980917972,60.82088724731538,76.38970226772611,0.01644172002841244,0.8442573491232965,0.013090769702115859,1.0505646920802114,7.5983161421096685,9.0,8.404517536641691,8.0,2.53277204736989,2.971445671380299
These victories helped to establish France as a military power.,Napoleon,0.9966863870733912,0.0,1.0,0.9966863870733912,-2.7576932672124643,0.3151525172035768,6.321022419685945e-05,-9.669044494628906,0.19390238634877954,-1.6404004096984863,15.763438935800496,0.10879032595704737,8.561082971996422,2.3650033551722247,-35.850012473762035,-9.943004476936357,-3.2952008306980134,0.24903471277421224,6.321022419685945e-05,-9.669044494628906,0.12248645909048665,-2.3074740171432495,26.982832506874097,0.08934459476452257,9.607676173054573,1.737262340446598,-32.95200830698013,-10.420339972684612,15.763438935800496,26.982832506874097,0.06343793407470819,0.42283238110974175,0.037060601393320805,0.5756183028424654,5.496820954426642,13.0,5.756183028424654,10.0,1.5245438310177049,1.820264899862765
These victories helped to establish France as a major power.,Napoleon,0.988437632927228,0.0,1.0,0.988437632927228,-2.666814485851389,0.30025143402897253,6.321028447885555e-05,-9.66904354095459,0.1991189570877182,-1.613852858543396,14.394043653696782,0.10156207954714978,8.255279598210695,2.568854466296386,-34.66858831606805,-9.615336370887318,-3.177059620432556,0.22966307933138136,6.321028447885555e-05,-9.66904354095459,0.1965102903220647,-1.6271286010742188,23.976150819540972,0.07729960153024697,9.333912854386265,1.9411128595778944,-31.770596204325557,-10.0467446627169,14.394043653696782,23.97615081954097,0.06947318099477716,0.38927857265567,0.041708112679412365,0.515168396863568,5.06062144452371,13.0,5.15168396863568,10.0,1.4035638541494522,1.629105512626419
France became a major military power.,Napoleon,0.9891909511710472,0.0,1.0,0.9891909511710472,-2.8386398442089558,0.22936864471180585,0.0011897130667180582,-6.734043121337891,0.04309707082773025,-3.171335458755493,17.09250125464328,0.08252507890119987,4.110517031050629,1.3095669778376582,-22.709118753671646,-8.02888593274591,-3.1419431269168854,0.1922871181386371,0.0011897130667180582,-6.734043121337891,0.03320963964748057,-3.4049150943756104,23.14880424968715,0.08331405898311263,3.9617906993608965,0.959722640618912,-21.993601888418198,-8.312800147330728,17.09250125464328,23.14880424968715,0.05850518804135492,0.7636111912742244,0.04319877559176798,1.0419677078318312,6.108889530193795,8.0,7.293773954822819,7.0,2.1598186061597677,2.756787429083034
France became a major power in Europe.,Napoleon,0.9869356275398106,0.0,1.0,0.9869356275398106,-2.426633189121882,0.24556864481068658,0.0011897187397255618,-6.734038352966309,0.2323370047257681,-1.459566354751587,11.320703178885513,0.05765955650315993,3.7343653357994504,1.9721082762921216,-21.83969870209694,-7.279899567365646,-2.80923085127558,0.21269160495741826,0.0011897187397255618,-6.734038352966309,0.04173508824644777,-3.176413059234619,16.59714763324537,0.06456646139135314,4.103068893828686,1.283152730337617,-19.664615958929062,-7.432526207845462,11.320703178885513,16.59714763324537,0.08833373547547131,0.5070715497833412,0.06025131679837099,0.7793304540893466,4.563643948050071,9.0,5.455313178625427,7.0,1.5212146493500238,2.061914570659452
France became a military power in Europe.,Napoleon,0.9778663448440822,0.0,1.0,0.9778663448440822,-2.6183801028463574,0.20299523955297158,0.0011897176051218971,-6.734039306640625,0.08336608061386808,-2.484513759613037,13.713491137540096,0.03906853827928711,3.528039950307799,1.9432083812638687,-23.565420925617218,-7.855140308539073,-2.7669623579297746,0.186749527182783,0.0011897176051218971,-6.734039306640625,0.08336608061386808,-2.484513759613037,15.910230944555204,0.03404921961493261,3.890362287865396,1.4862432724493688,-19.368736505508423,-7.320694286159072,13.713491137540096,15.910230944555204,0.07292089154909231,0.5146128483398145,0.06285263887650983,0.672837360166464,4.631515635058331,9.0,4.709861521165248,7.0,1.5438385450194434,1.7801603277936602
France was established as a major military power.,Napoleon,0.9859768809172336,0.0,1.0,0.9859768809172336,-3.0428218275308607,0.28980582461572757,0.0004838767445847148,-7.63368034362793,0.05474499239548834,-2.947201728820801,20.96431753553727,0.12057959053244609,6.587247111021658,1.3639608900031492,-30.42821827530861,-9.622247489073562,-3.8833602347544263,0.19058512297051597,0.0004838767445847148,-7.63368034362793,0.017506004980752887,-4.045211315155029,48.58720549145809,0.09490230417915488,6.523204806396444,0.7457298468588459,-27.183521643280983,-10.274405432437618,20.96431753553727,48.58720549145809,0.04770009795476856,0.7331588517891383,0.020581550016820903,1.3409681860156029,7.331588517891383,10.0,9.38677730210922,7.0,2.318451858367492,3.5478683362466876
France was established as a major power in Europe.,Napoleon,0.992130200307354,0.0,1.0,0.992130200307354,-2.6081065196882594,0.3035179144304114,0.0004838776675072422,-7.633678436279297,0.23491654585403873,-1.4485249519348145,13.573325679524231,0.09501172037630085,6.097514628401002,2.079259736602223,-28.689171716570854,-8.650110739085624,-3.4279922928128923,0.21997423539528568,0.0004838776675072422,-7.633678436279297,0.04155842532796198,-3.180655002593994,30.81471368063569,0.07678338727473685,7.186663442499195,1.1207455681304264,-23.995946049690247,-9.06961510302902,13.573325679524231,30.81471368063569,0.07367391187765648,0.4809403954669599,0.03245202958443878,0.8922631759036547,5.290344350136559,11.0,6.245842231325583,7.0,1.5950988382890487,2.3607064674617497
France was established as a military power in Europe.,Napoleon,0.9828588619839634,0.0,1.0,0.9828588619839634,-2.930593407966874,0.24256148124650326,0.0004838776675072422,-7.633678436279297,0.07030730526366,-2.654879570007324,18.738746919771124,0.07563034545758397,5.928788380004369,2.0211693811879337,-32.23652748763561,-9.71967874731505,-3.6907180888312205,0.15166473496054206,0.0004838776675072422,-7.633678436279297,0.04446236352168298,-3.113112211227417,40.07361304170055,0.02702993719320911,6.7341924524418975,1.2685795071350765,-25.835026621818542,-9.764722222295001,18.738746919771124,40.07361304170055,0.053365361316924924,0.4947630858192866,0.024954076363401557,0.788283268313526,5.442393944012152,11.0,5.517982878194682,7.0,1.6409435157809822,2.085601490630792
"In 1799, Napoleon staged a coup d'etat.",Napoleon,0.9995089252566912,0.0,1.0,0.9995089252566912,-1.1360955129429284,0.5488279708066064,0.004952488295123302,-5.307865142822266,0.5981163627434927,-0.5156617015600204,3.114583741406312,0.1129040865090755,2.1189928944249767,3.4916224853981195,-20.44971923297271,-4.820045047665323,-1.0063576374047747,0.5279630762296976,0.03221888207114923,-3.4352025985717773,0.5633546820380247,-0.5738458633422852,2.73561873116315,0.09079682406332797,1.2005279991959885,3.420819806544487,-15.09536456107162,-3.8976063699973342,3.114583741406312,2.73561873116315,0.32107019204706794,0.28639980530025105,0.3655480161063281,0.2923275871143127,5.155196495404518,18.0,4.3849138067146916,15.0,1.2150914667498864,1.1321798765307312
Napoleon became the ruler of France.,Napoleon,0.9941304519006712,0.0,1.0,0.9941304519006712,-1.6052135304101587,0.4312091165378676,0.005520225716945856,-5.199336528778076,0.377999020678389,-0.9728636741638184,4.97892264063379,0.14385928170392082,2.5718042799546037,1.6163471217469894,-14.446921773691429,-4.815640591230476,-1.744666442869597,0.3995050443610179,0.005520225716945856,-5.199336528778076,0.377999020678389,-0.9728636741638184,5.723991878653709,0.127044403115569,2.8788469320764407,1.348494197544512,-12.212665100087179,-4.615953528592631,4.97892264063379,5.723991878653709,0.20084666346065286,0.6186789870477664,0.1747032527647823,0.7415678924098532,5.568110883429897,9.0,5.190975246868973,7.0,1.856036961143299,1.9620042235867745
Napoleon conquered much of Europe.,Napoleon,0.9968639306706698,0.0,1.0,0.9968639306706698,-1.4556897376896814,0.492996305790145,0.011780575438604028,-4.441303253173828,0.40256918814945886,-0.9104115962982178,4.287439654709484,0.13097565473813766,2.791236030094428,1.4548541937711394,-11.64551790151745,-4.117312339296161,-1.6623702022646154,0.42183674417085426,0.011780575438604028,-4.441303253173828,0.3895490564665607,-0.942765474319458,5.271791259632124,0.10917699687907456,2.848249518898348,1.4460070356674086,-11.636591415852308,-4.398218142116315,4.287439654709484,5.271791259632124,0.23323943437934166,0.687354103443103,0.18968884592554636,0.6915595673699106,5.498832827544824,8.0,4.840916971589374,7.0,1.9441309904840713,1.8296946320482022
Napoleon conquered Austria.,Napoleon,0.0003731924200084,0.981752314501933,1.0,0.981752314501933,-2.2069937254612646,0.34862403203912673,0.0031974768127626973,-5.7453932762146,0.3515491518019428,-1.048244059085846,9.088353198191891,0.10662127076265741,4.434647019088018,1.186730802821206,-13.241962352767587,-5.406008492904201,-2.2069937254612646,0.34862403203912673,0.0031974768127626973,-5.7453932762146,0.3515491518019428,-1.048244059085846,9.088353198191891,0.10662127076265741,4.434647019088018,1.186730802821206,-13.241962352767587,-5.406008492904201,9.088353198191893,9.088353198191893,0.11003093499919743,0.8426510861795343,0.11003093499919743,0.8426510861795343,5.055906517077205,6.0,5.055906517077205,6.0,2.064065192341873,2.064065192341873
Napoleon conquered Russia.,Napoleon,0.0,0.990727834110621,0.0,0.990727834110621,-1.6893759335701664,0.37695738718646693,0.011780575438604028,-4.441303253173828,0.3837738130185224,-0.9578152000904083,5.416099644269026,0.10209423779398086,2.3048004347871465,1.3168643328035574,-10.136255601420999,-4.138109020984879,-1.6893759335701664,0.37695738718646693,0.011780575438604028,-4.441303253173828,0.3837738130185224,-0.9578152000904083,5.416099644269026,0.10209423779398086,2.3048004347871465,1.3168643328035574,-10.136255601420999,-4.138109020984879,5.416099644269026,5.416099644269026,0.1846347123724241,0.7593796681173949,0.1846347123724241,0.7593796681173949,4.5562780087043695,6.0,4.5562780087043695,6.0,1.8600927079316525,1.8600927079316525
Napoleon's empire began to unravel.,Napoleon,0.9844460704716068,0.0,1.0,0.9844460704716068,-2.345799326698563,0.3829991982291809,0.0032281762283449624,-5.735837936401367,0.3779987503125174,-0.9728643894195557,10.441615654911518,0.16549752134141868,4.577832006425546,1.3787507693824568,-25.803792593684193,-7.78013620012746,-2.484858584186077,0.38282585883564896,0.0032281762283449624,-5.735837936401367,0.1997530611243518,-2.4061119556427,11.999423226638509,0.18204694296356175,4.822902959045336,1.011251599700398,-24.848585841860768,-7.857812789449258,10.441615654911518,11.999423226638507,0.09577061951419567,0.7252942462167405,0.08333733889642442,0.9888735902086766,7.978236708384146,11.0,9.888735902086767,10.0,2.4055288773045747,3.127092863047399
The unraveling occurred after his invasion of Russia.,Napoleon,0.9947188067953906,0.0005501633631123,1.0,0.9947188067953906,-3.0491703126866083,0.3596184421891598,0.00010487957276753424,-9.162697792053223,0.05292585657296514,-2.9388632774353027,21.097832554847134,0.1555970004669979,9.857593793791008,1.6045553087039777,-39.63921406492591,-10.993939910014133,-3.247731740501794,0.3369776209956004,0.00010487957276753424,-9.162697792053223,0.05292585657296514,-2.9388632774353027,25.731907029243583,0.14156683882744112,10.735272767602215,1.4718638816434946,-35.72504914551973,-10.77150760297234,21.09783255484713,25.731907029243583,0.04739823379488593,0.6232256342772717,0.03886225761905359,0.679410652351488,8.101933245604533,13.0,7.473517175866368,11.0,2.247071980570271,2.253350212420479
The invasion of Russia by Napoleon occurred in 1812.,Napoleon,0.9992572344869746,0.0,1.0,0.9992572344869746,-1.450723373889923,0.5481182404366576,0.0012021550134826253,-6.723639488220215,0.6477297985047348,-0.4342816472053528,4.266199456547343,0.12275743398345824,4.159763174754583,2.572075495068645,-21.760850608348846,-5.6186274670295075,-1.3762513578615405,0.5946396773039624,0.0012021550134826253,-6.723639488220215,0.6497458386388754,-0.43117401003837585,3.9600290371832583,0.10688500084532482,4.8325961600210094,1.89539681642951,-15.138764936476946,-4.564509371243866,4.266199456547343,3.9600290371832574,0.23440066742901539,0.3887910762795519,0.252523400866599,0.5275940063483746,5.831866144193278,15.0,5.803534069832121,11.0,1.5057813635847621,1.7498313606979434
The invasion of Russia was disastrous for Napoleon.,Napoleon,0.9964703228077584,0.0,1.0,0.9964703228077584,-1.6316968311439268,0.5849005061702501,0.0012021618922884699,-6.723633766174316,0.7040574541756482,-0.36419130116701126,5.112542483901237,0.15144286702179163,5.736236055841001,1.5189955870169998,-19.580361973727122,-5.652363628180833,-1.8255406557873357,0.6000468455795966,0.0012021618922884699,-6.723633766174316,0.7382690147668389,-0.32403042912483215,6.206149502858416,0.15885540788136454,7.301333906232759,0.8730124652051128,-14.604325246298686,-5.163408708155848,5.112542483901237,6.206149502858416,0.19559739662777886,0.6583297598407102,0.16113050443586993,1.1454590167450263,7.899957118088521,12.0,9.16367213396021,8.0,2.280521184357454,3.239847353246733
Napoleon was eventually defeated in the Battle of Waterloo.,Napoleon,0.9991528528319452,0.0,1.0,0.9991528528319452,-1.3089873201455562,0.5215857806575068,0.0002625741610952071,-8.244976997375488,0.42294390810063537,-0.8605157136917114,3.702422444491981,0.1009726797557568,4.355796952182943,2.9495924817221337,-17.01683516189223,-4.719620901717,-1.4325873006794911,0.5439985103267853,0.0002625741610952071,-8.244976997375488,0.49745885669266493,-0.6982424259185791,4.189524741618976,0.09759445899787811,5.959707253239546,1.972488577196876,-12.893285706115421,-4.297761902038474,3.702422444491981,4.189524741618976,0.27009343611982467,0.33902988504233816,0.23869055839817427,0.5069737850756584,4.407388505550396,13.0,4.562764065680925,9.0,1.222389634434812,1.5209213552269751
