concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Alexander was born in the Kingdom of Macedon.,Alexander the Great,0.9994676011046144,0.0,1.0,0.9994676011046144,-1.6109369854287554,0.413617490115653,0.0029470923317284356,-5.8269362449646,0.3433897929796622,-1.0703204274177551,5.007500985831224,0.11763259102436278,2.7171947749655607,2.5037765876736766,-19.331243825145066,-5.580449413108898,-1.7262453584532653,0.3836437582436724,0.0029470923317284356,-5.8269362449646,0.3250299884887427,-1.1238378286361694,5.619514984287932,0.09932347158246255,3.2476554802448354,1.609918997293159,-12.083717509172857,-4.56721592034689,5.007500985831224,5.619514984287932,0.19970041001080385,0.39939665740269814,0.1779513005652593,0.6211492638333683,4.792759888832378,12.0,4.348044846833578,7.0,1.383550605989307,1.6434064791539396
Alexander the Great was the son of King Philip II.,Alexander the Great,0.99802917922269,0.0,1.0,0.99802917922269,-1.3060425809041287,0.41838249166859726,0.03616811116140496,-3.31957745552063,0.3431057972116868,-1.0711060166358948,3.6915358128439952,0.11777853134178784,1.041110511067444,2.677749278334446,-15.672510970849544,-4.5242642139486735,-1.5543526797555387,0.33066491054122904,0.03616811116140496,-3.31957745552063,0.24578474467811767,-1.4581811428070068,4.732022399634649,0.08730641993105186,1.0187901205475556,1.951478951904697,-12.43482143804431,-4.396373280842494,3.6915358128439952,4.732022399634649,0.2708899630665076,0.3734479579888068,0.21132613405997577,0.5124318655981263,4.481375495865682,12.0,4.09945492478501,8.0,1.293661674438922,1.4493761882420344
Alexander the Great was the son of Olympias.,Alexander the Great,0.9966544077076892,0.0,1.0,0.9966544077076892,-1.7779812709936365,0.46234013468010404,9.700218871085374e-05,-9.240777015686035,0.3611832206046775,-1.0183699131011963,5.9178977201822835,0.13983756470997277,6.345805553792999,2.0525582242113662,-19.55779398093,-5.896896760165097,-2.331443981134466,0.3872099395362743,9.700218871085374e-05,-9.240777015686035,0.32503417314783367,-1.123824954032898,10.29279340705063,0.12847583831392037,8.720566513574209,1.3262875132650374,-16.32010786794126,-6.168420969760161,5.917897720182284,10.29279340705063,0.1689789258421313,0.48719689809735844,0.097155355252248,0.7539843284343476,5.359165879070943,11.0,5.277890299040433,7.0,1.6158493100139526,1.99485502547733
Olympias was the daughter of the king of Epirus.,Alexander the Great,0.997366938403744,0.0,1.0,0.997366938403744,-1.8460521906829224,0.5138858273292797,2.262399747941296e-06,-12.99908447265625,0.5022322736775333,-0.688692569732666,6.33476166220724,0.12890373532878313,11.279796503903295,2.473555479004591,-23.99867847887799,-6.656035830689903,-2.403549518843647,0.5096277082586984,2.262399747941296e-06,-12.99908447265625,0.5307928538518705,-0.6348331570625305,11.062372876117864,0.11958750659279577,17.13224278894599,1.4700022407566995,-19.228396150749177,-6.798264654768025,6.33476166220724,11.062372876117864,0.15785913556399958,0.4042763578532794,0.09039651901075058,0.6802710718898218,5.255592652092633,13.0,5.442168575118575,8.0,1.4576391376978277,1.9240971519133376
Alexander was educated by the philosopher Aristotle.,Alexander the Great,0.9967293766790624,0.0,1.0,0.9967293766790624,-1.3909948634003133,0.4780090441703282,0.006127903981932025,-5.094902515411377,0.4220078322388784,-0.8730298578739166,4.018846267884033,0.12822482193024434,2.3874317409972106,2.344335976325433,-16.69193836080376,-4.818547552953346,-1.068386888092694,0.5731680768869519,0.006127903981932025,-5.094902515411377,0.5187514219822172,-0.6563304662704468,2.910680457650793,0.1206391954856299,2.264005308133461,1.713867464809189,-9.615481992834248,-3.2051606642780825,4.018846267884033,2.910680457650793,0.24882763194784036,0.42656001959558004,0.3435622750589046,0.583475689067552,5.11872023514696,12.0,5.251281201607968,9.0,1.477647252834241,1.750427067202656
Alexander was educated as a young man.,Alexander the Great,0.9986652938136628,0.0,1.0,0.9986652938136628,-2.6150252372026443,0.2056109319312218,0.006128064694717072,-5.094876289367676,0.0412912977312843,-3.187103509902954,13.667561304555571,0.07178160567957084,2.4634288926119496,1.59253579015584,-23.5352271348238,-7.845075711607933,-2.5942644476890564,0.15661303763335097,0.006128064694717072,-5.094876289367676,0.10635150901328222,-2.4753952026367188,13.386737093753085,0.020270631056398664,2.0935153786769916,1.3133862942153094,-15.565586686134338,-6.354624154681411,13.667561304555573,13.386737093753084,0.07316594216897256,0.6279293728790506,0.07470080221913446,0.761390616305659,5.651364355911455,9.0,4.568343697833954,6.0,1.8837881186371517,1.865018504892074
Aristotle instilled a love of learning in Alexander.,Alexander the Great,0.9987404412108932,0.0,1.0,0.9987404412108932,-2.143320806252842,0.5188133703380322,3.2291366969268916e-05,-10.340710639953613,0.6080203959337351,-0.49754685163497925,8.527709531283604,0.12931574285542935,12.188067040944434,2.3173303011974804,-27.863170481286943,-7.72785306671344,-2.5550614005886016,0.5120409022482868,3.2291366969268916e-05,-10.340710639953613,0.4848855141898488,-0.7571735084056854,12.872089987160289,0.1496912853895818,14.996011035111408,1.5205681904206316,-25.55061400588602,-8.079813587439865,8.527709531283604,12.872089987160289,0.11726478210022692,0.43153105946236925,0.07768746186497177,0.6576489014434611,5.6099037730108,13.0,6.576489014434611,10.0,1.555907361846872,2.0796684292689336
Aristotle instilled a desire for knowledge in Alexander.,Alexander the Great,0.9926081335255672,0.0,1.0,0.9926081335255672,-2.480277217494754,0.4752031536042619,3.229096663093541e-05,-10.340723037719727,0.3617525299085178,-1.0167949199676514,11.944575204137951,0.14410981444166102,12.564468963971432,2.087917997095172,-32.2436038274318,-8.942766685042484,-2.9898685278370976,0.45768254393080215,3.229096663093541e-05,-10.340723037719727,0.3383268995455253,-1.0861455202102661,19.88306824973055,0.1686525306686254,15.09758081408918,1.275424257216007,-29.898685278370976,-9.454794452419774,11.944575204137951,19.88306824973055,0.0837200137225115,0.478946012913944,0.050294048556291195,0.7840528313165358,6.226298167881271,13.0,7.8405283131653585,10.0,1.726864407740263,2.4793927528640483
"In 336 BCE, Alexander's father was assassinated.",Alexander the Great,0.998174640997849,0.0,1.0,0.998174640997849,-1.0967484016214524,0.5264272658822092,0.002608802479234781,-5.948863983154297,0.5709768770580194,-0.5604065656661987,2.9944135467362787,0.09279336382524454,2.037833696379983,3.891327877718578,-18.644722827564692,-4.522009504612588,-0.7661050801999711,0.5764498436163616,0.046440785077176236,-3.069577217102051,0.6592168840728272,-0.4167026877403259,2.1513704984503694,0.08095040839930671,0.6299139012779589,3.5146355962746445,-11.491576202999568,-2.9671122170593858,2.9944135467362787,2.151370498450369,0.3339552083879452,0.25698168630968293,0.46481998368960586,0.2845245182914425,4.3686886672646095,17.0,4.267867774371638,15.0,1.0595626365041666,1.1019587209304444
Alexander became king of Macedon in 336 BCE.,Alexander the Great,0.9997968378602232,0.0,1.0,0.9997968378602232,-1.085283056992921,0.5407232125264104,0.001153138585929962,-6.765267848968506,0.40356436502231935,-0.9128156304359436,2.960277627443527,0.10811679799135013,2.455138763720312,3.523279248040885,-17.364528911886737,-4.341132227971684,-1.0660220948227037,0.5913094468429996,0.001153138585929962,-6.765267848968506,0.5904097814033422,-0.5269384384155273,2.9038054323041864,0.11764809052769537,3.004773035430693,2.4628715459582047,-13.858287232695147,-3.843597323660793,2.960277627443527,2.9038054323041864,0.33780615396657654,0.28382649503471763,0.34437569021506176,0.4060301080830182,4.541223920555482,16.0,5.278391405079237,13.0,1.1353059801388705,1.4639623740755077
Alexander became king at the age of 20.,Alexander the Great,0.9963862792620432,0.0,1.0,0.9963862792620432,-1.1145131333420675,0.5718497299914529,0.001153136936353163,-6.7652692794799805,0.4563611280872789,-0.78520467877388,3.048083807490011,0.11052250916138069,3.1536953118052984,2.4417815153469897,-13.374157600104809,-3.8607867453024958,-1.2351263695293002,0.5747930764796858,0.001153136936353163,-6.7652692794799805,0.43888416299936134,-0.823519766330719,3.438813054435675,0.11299642914189421,4.022215034089013,1.7466724278035568,-11.116137325763702,-3.7053791085879006,3.048083807490011,3.438813054435675,0.3280749687861977,0.40953705059803225,0.29079801203793687,0.5725171956011817,4.914444607176387,12.0,5.152654760410636,9.0,1.4186779584353957,1.7175515868035454
Alexander the Great quickly set about consolidating his power.,Alexander the Great,0.9966925431258724,0.0,1.0,0.9966925431258724,-2.2690379951964132,0.41743006301548474,6.887681643143527e-05,-9.58319091796875,0.31173189423599734,-1.1665228009223938,9.670093661474393,0.13747365355509866,8.164138843107745,2.1032012396325106,-27.22845594235696,-7.860178183968828,-2.5910013664746656,0.3814202781776242,6.887681643143527e-05,-9.58319091796875,0.30510615158453197,-1.1892327070236206,13.343126274938513,0.1393022783868387,9.114505530146785,1.6444081162386197,-25.910013664746657,-8.193465738668579,9.670093661474391,13.343126274938513,0.10341161471723849,0.4754656763965813,0.07494495513230899,0.6081215424108806,5.705588116758976,12.0,6.081215424108805,10.0,1.6470614175479623,1.9230491682330655
Alexander the Great prepared for war.,Alexander the Great,0.9948543571111884,0.0,1.0,0.9948543571111884,-2.4672051079105586,0.3672877210473365,2.448922959625591e-05,-10.617277145385742,0.25106329476110106,-1.4274407625198364,11.789450520534276,0.12118759043251416,10.451853185446291,1.5834951357672695,-19.73764086328447,-6.978309849526575,-2.98289872178187,0.3107782531629031,2.448922959625591e-05,-10.617277145385742,0.246992979476008,-1.4509685039520264,19.744968941993537,0.1056789767230563,12.652858364255664,1.1790029300789129,-17.89739233069122,-7.306579822765744,11.789450520534276,19.744968941993537,0.08482159522687253,0.6315144122722286,0.050645812760596605,0.848174312792478,5.052115298177829,8.0,5.089045876754868,6.0,1.7861924933389197,2.0775942792773456
The war was against the Persian Empire.,Alexander the Great,0.9967827948311976,0.0,1.0,0.9967827948311976,-2.6780378937721254,0.20197004522666173,0.0025295365825132054,-5.979719161987305,0.19797315349247407,-1.627885341644287,14.556503850427413,0.0322919990387737,3.700952983322697,2.241943366392027,-26.780378937721252,-8.46869940455997,-2.4769830192838396,0.2246322566900401,0.0025295365825132054,-5.979719161987305,0.22331621920040154,-1.499166488647461,11.905292144486888,0.028772156948555488,4.030825009349136,1.7585178592986137,-17.338881134986877,-6.5534810707549465,14.556503850427411,11.905292144486888,0.06869781441170969,0.4460415972100607,0.0839962587951343,0.568660701801943,4.460415972100607,10.0,3.980624912613601,7.0,1.4105073783631976,1.504534797343401
"In 334 BCE, Alexander crossed the Hellespont.",Alexander the Great,0.9987383019111594,0.0,1.0,0.9987383019111594,-1.1825563594671513,0.557892650821134,0.0026088037232090385,-5.948863506317139,0.6315707087664593,-0.459545373916626,3.2627041958847514,0.11824654441099251,2.620361500327086,3.152456534054218,-20.103458110941574,-4.875804778328952,-0.9320963047910482,0.5760369889414533,0.017748909561191493,-4.031431198120117,0.6315707087664593,-0.459545373916626,2.5398278541856953,0.10778377387520996,1.3245737980148544,2.9913159608079374,-13.981444571865723,-3.609993465517202,3.262704195884752,2.539827854185696,0.30649422686288874,0.31721293829036545,0.3937274718646686,0.3343010277422869,5.392619950936212,17.0,5.014515416134304,15.0,1.3079024503837136,1.294742313065901
The Hellespont is the modern-day Dardanelles.,Alexander the Great,0.99461868174874,0.000550107964451,1.0,0.99461868174874,-1.515335935386588,0.484868780062897,0.005625192942913161,-5.180500030517578,0.34553080840930894,-1.0637763142585754,4.5509496951263575,0.17203548701505073,2.6010928609903425,2.314940908592404,-24.24537496618541,-6.061343741546352,-1.456392696185958,0.5168225391130992,0.005625192942913161,-5.180500030517578,0.46573935324300286,-0.7896986305713654,4.290454606410838,0.1798519799379347,2.7016360546480764,1.5513106578032505,-17.476712354231495,-5.045092291132606,4.5509496951263575,4.290454606410838,0.2197343559017817,0.43197646915663535,0.23307553435148584,0.6446162120848575,6.9116235065061655,16.0,7.73539454501829,12.0,1.7279058766265414,2.2330160614271364
Alexander crossed the Hellespont with an army.,Alexander the Great,0.9968784992456664,0.0,1.0,0.9968784992456664,-1.5943273925986432,0.5160982252084972,0.0003376334144256599,-7.993549823760986,0.39408867693271477,-0.9345569014549255,4.9250153560488,0.14919468757080084,5.067188953636357,1.986610247028704,-19.13192871118372,-5.522912095759326,-1.6985348909042335,0.556846304967159,0.0003376334144256599,-7.993549823760986,0.4264240908437134,-0.8523209095001221,5.4659333337819715,0.1556742570286497,6.491950595145849,1.2765573185760244,-15.286814018138102,-5.0956046727127005,4.9250153560488,5.465933333781972,0.2030450521888873,0.5033699999764227,0.1829513715104321,0.783356912727962,6.040439999717073,12.0,7.050212214551659,9.0,1.7437248299302175,2.350070738183886
"Alexander's army consisted of some 35,000 men.",Alexander the Great,0.025339470503151,0.9508567677786908,0.0,0.9508567677786908,-1.6766996444836395,0.4604430560355094,0.0011240701247038367,-6.790799140930176,0.36175063244596245,-1.0168001651763916,5.3478769185009565,0.14403512915180436,3.82906017940324,2.9640875246316454,-28.503893956221873,-6.913209736641626,-1.770765719915289,0.4365782290932367,0.0011240701247038367,-6.790799140930176,0.343391685977261,-1.0703147649765015,5.8753505122804235,0.14335531531905352,3.917953189315025,2.8195164830285,-28.332251518644625,-7.083062879661156,5.3478769185009565,5.875350512280424,0.18699009256187338,0.3373719539959511,0.1702026113863062,0.35467074089450956,5.735323217931168,17.0,5.674731854312153,16.0,1.3910202014463284,1.4186829635780382
Alexander began his conquest of Asia.,Alexander the Great,0.9967692896122792,5.1278653679317055e-05,1.0,0.9967692896122792,-2.4463970558459147,0.36495377427985926,4.3529141460311167e-05,-10.04207992553711,0.32502235549935043,-1.123861312866211,11.546669678266236,0.10168904537814083,9.297321080842632,1.901648362790188,-22.01757350261323,-7.339191167537744,-2.6844988573284354,0.3378446587154498,4.3529141460311167e-05,-10.04207992553711,0.24842148723860175,-1.4425827860832214,14.650857370414725,0.10778603873024786,9.949254005124965,1.5865411209152185,-21.475990858627483,-7.592909384417899,11.546669678266236,14.650857370414723,0.08660505824309271,0.5258595750755692,0.06825539111583698,0.6303019737825238,4.732736175680124,9.0,5.042415790260191,8.0,1.577578725226708,1.7827631994275526
Alexander fought a series of battles against the Persians.,Alexander the Great,0.9996886580969524,0.0,1.0,0.9996886580969524,-1.902262673402826,0.36118596727909497,0.0002827420146444018,-8.170975685119629,0.3433927991009636,-1.0703117847442627,6.701039565580227,0.08289342239581363,4.588029569755828,2.8588626201900373,-22.827152080833912,-6.589631199350993,-2.1231675346692405,0.3010832128573805,0.0002827420146444018,-8.170975685119629,0.32503211955839945,-1.1238312721252441,8.357568492977824,0.04540241891578281,5.2768121916554405,2.4086078146353107,-19.108507812023163,-6.369502604007721,6.701039565580227,8.357568492977824,0.14923057686996546,0.34978945575689363,0.11965202568668358,0.4151775950919643,4.197473469082723,12.0,3.7365983558276787,9.0,1.2117062186456111,1.2455327852758928
Alexander's army fought a series of battles against the Persians.,Alexander the Great,0.9994608137731658,0.0,1.0,0.9994608137731658,-1.6967492979000478,0.36739153285025666,0.004831092678076821,-5.3326826095581055,0.3250330107371264,-1.1238285303115845,5.456182109909244,0.10029865460293028,2.342428185538897,3.3505297448052302,-25.451239468500717,-6.571481773456012,-1.819309011332128,0.3242477636928413,0.004831092678076821,-5.3326826095581055,0.2622798543595664,-1.3678178787231445,6.167595238719903,0.07854247722428233,2.4075159383202993,2.885080081798272,-21.831708135985537,-6.302271284590296,5.456182109909244,6.167595238719903,0.18327834002898297,0.2984602663356242,0.16213774758143046,0.34661082938699556,4.4769039950343625,15.0,4.1593299526439464,12.0,1.1559316410225027,1.200695133903728
The battles occurred over the next several years.,Alexander the Great,0.9665964908338468,0.0044762304686044,1.0,0.9665964908338468,-3.693142536282539,0.15424428462910084,0.00031775748022844046,-8.054222106933594,0.042091952610405055,-3.284907579421997,40.17088728119792,0.04858429585171539,6.479491771058986,1.5419724870544278,-36.931425362825394,-11.678742138303862,-3.8171333111822605,0.17809237884163764,0.00031775748022844046,-8.054222106933594,0.042091952610405055,-3.284907579421997,45.47366245340382,0.057438564268297645,7.817090962877755,1.2424071860357142,-30.537066489458084,-10.796483396120145,40.17088728119792,45.47366245340382,0.02489364979667881,0.6485200017480613,0.021990751262330917,0.8048890985497359,6.485200017480614,10.0,6.439112788397887,8.0,2.0508003137002526,2.2765701587505824
The final battle was the Battle of Gaugamela.,Alexander the Great,0.0225268127833025,0.9578642639017282,0.0,0.9578642639017282,-1.7342384250816674,0.457171492264015,0.0013513214857501774,-6.606672286987305,0.36174959747058166,-1.0168030261993408,5.664612134137241,0.15801515406667999,3.728020384170983,2.022252283110449,-22.545099526061676,-6.252885565511867,-1.3700166472828843,0.5376850451957506,0.0013513214857501774,-6.606672286987305,0.45727095383633787,-0.7824791669845581,3.9354162089120583,0.1309736503406125,3.910371068379283,1.6587336631249057,-12.33014982554596,-4.110049941848653,5.664612134137241,3.9354162089120575,0.1765345934231924,0.4944981436548998,0.25410272939757217,0.6028695397162734,6.428475867513697,13.0,5.42582585744646,9.0,1.782938412569499,1.8086086191488202
The Battle of Gaugamela occurred in 331 BCE.,Alexander the Great,0.9980991114813916,0.0,1.0,0.9980991114813916,-1.1929256989216597,0.5584550603136469,0.0038072705299373156,-5.570842742919922,0.5660595612168808,-0.56905597448349,3.2967122992946285,0.12586981839637054,2.5481575205538634,3.027638967895612,-20.279736881668214,-4.918558660167775,-1.1115082865955108,0.5673609610029788,0.0038072705299373156,-5.570842742919922,0.6188051909312875,-0.48361077904701233,3.03893852973803,0.11873959912343843,2.3581470488806793,2.6162438425074663,-15.561116012337152,-4.15888319100054,3.2967122992946285,3.03893852973803,0.303332504997164,0.33029037167369374,0.32906226638490266,0.38222736877674895,5.614936318452794,17.0,5.351183162874485,14.0,1.3618220895351547,1.43016385781069
The Battle of Gaugamela was decisive.,Alexander the Great,0.9889170208027313,0.0,1.0,0.9889170208027313,-1.9736449927683377,0.5041808239032087,0.0013593488336995042,-6.600749492645264,0.4572297058646436,-0.8048610091209412,7.196861244924086,0.1843077698822155,5.46230283974925,1.2983885838306228,-23.68373991322005,-6.836906807157341,-2.108086093697542,0.499474448037413,0.0013593488336995042,-6.600749492645264,0.36175291802708476,-1.0167938470840454,8.232470020822642,0.19327524765276627,6.122585273569239,0.8886942857734196,-18.972774843277875,-6.324258281092625,7.196861244924086,8.232470020822642,0.13894946226805407,0.7701854533022079,0.12147022673276293,1.1252463485007247,9.242225439626495,12.0,10.127217136506523,9.0,2.668000672739782,3.3757390455021743
