concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
"Freddie Mercury died in Kensington, London.",Freddie Mercury,0.9989132395523233,0.0,1.0,0.9989132395523233,-1.568058742798712,0.5290461553366353,7.219302345543206e-05,-9.53616714477539,0.40657861167194004,-0.89997798204422,4.797326304374864,0.1357376302259989,6.304451556527306,2.3465812189041912,-20.384763656383257,-5.653716200100356,-1.6237321395282531,0.53925178397536,7.219302345543206e-05,-9.53616714477539,0.46098016564061406,-0.7941387295722961,5.0719843904029815,0.14569508628464856,6.789528667226982,1.9806694204293385,-19.484785674339037,-5.624773127090903,4.797326304374864,5.0719843904029815,0.20844944382625422,0.42615188084859085,0.1971614900653406,0.5048798096671961,5.539974451031681,13.0,6.058557716006353,12.0,1.5365124575350146,1.7489549641185762
"Kensington is in London, England.",Freddie Mercury,0.9905929368767972,8.40203102211524e-05,1.0,0.9905929368767972,-2.9662939094007017,0.28034995927862755,4.8439730600416064e-05,-9.935190200805664,0.14818734436059738,-2.016292929649353,19.41981447264491,0.09677914488170904,8.742243843130911,1.810430774149864,-29.662939094007015,-9.380244963191364,-2.8870394555851817,0.3379301619775914,4.8439730600416064e-05,-9.935190200805664,0.29175924745270065,-1.2694244384765625,17.94011838563491,0.10412243812642666,10.737958162415707,1.5346278770033297,-23.096315644681454,-8.1657807063896,19.41981447264491,17.94011838563491,0.051493797811952194,0.5523547292050295,0.05574099225569907,0.6516237682015145,5.523547292050295,10.0,5.212990145612116,8.0,1.7466990206534194,1.8430703411104876
Mercury is considered one of the greatest singers in the history of rock music.,Freddie Mercury,0.9990273136263736,0.0,1.0,0.9990273136263736,-1.2620996967129434,0.5856529363376138,0.0012835759652591525,-6.658105373382568,0.6525762391344914,-0.4270043224096298,3.5328315800253214,0.13483099158939169,3.875687571775557,2.942378254091669,-22.717794540832983,-5.354635524475245,-1.620348514719808,0.5285968453362572,0.0012835759652591525,-6.658105373382568,0.5052923734424595,-0.7196499109268188,5.054851699835879,0.13942249238759005,5.173552683421156,2.000054266452129,-19.444182176637696,-5.613051906926949,3.5328315800253214,5.054851699835879,0.28305906391179636,0.3398611305699397,0.19782974049119342,0.4999864337550637,6.117500350258915,18.0,5.999837205060764,12.0,1.441908660526386,1.7320038127178818
Mercury is known for his powerful vocals.,Freddie Mercury,0.9980645555927298,0.0,1.0,0.9980645555927298,-2.228610007883981,0.31078770074871753,0.0012835912667682468,-6.658093452453613,0.16440701233497101,-1.8209649920463562,9.286948318825647,0.1014099131699659,3.901076882115632,1.9703418437819888,-22.28610007883981,-7.047483641159188,-2.4859263883554377,0.28781477067569367,0.0012835912667682468,-6.658093452453613,0.16168536198565964,-1.8414450287818909,12.01224310413105,0.1062951761151787,4.38590389630042,1.4308894910554015,-19.8874111068435,-7.031261626946851,9.286948318825647,12.01224310413105,0.10767799773073918,0.5075261448442581,0.08324839843243738,0.6988659894779266,5.07526144844258,10.0,5.590927915823412,8.0,1.6049385897923785,1.9766915212019531
Mercury is known for his flamboyant stage presence.,Freddie Mercury,0.9960871950484812,0.0,1.0,0.9960871950484812,-1.6547138547591334,0.47923700448221596,0.0012835778014306126,-6.658103942871094,0.39774800034707875,-0.9243257641792297,5.231582715482763,0.13415915385511512,4.148494372646682,2.525825242570037,-23.165993966627866,-6.191372317656694,-1.7306090053558971,0.4919965842706304,0.0012835778014306126,-6.658103942871094,0.39774800034707875,-0.9243257641792297,5.644090143105772,0.14349377193648769,4.693334357143744,1.986372266528148,-20.767308064270765,-5.995005450625306,5.231582715482763,5.644090143105772,0.19114674361174108,0.39591020912535346,0.17717647568430406,0.5034303070228802,5.542742927754948,14.0,6.0411636842745615,12.0,1.4813603584730946,1.7439337396672547
Mercury is known for his incredible vocal range.,Freddie Mercury,0.9986750408344958,0.0,1.0,0.9986750408344958,-1.924800300843675,0.39528645318126066,0.0012835753532025828,-6.658105850219727,0.3489803646156506,-1.0527396202087402,6.853779835175835,0.1134499146627961,4.141505490026059,2.192702988340373,-21.172803309280425,-6.383840394261664,-2.0860128001723854,0.393643485898132,0.0012835753532025828,-6.658105850219727,0.3489803646156506,-1.0527396202087402,8.052743172657319,0.1227986087533541,4.7772233601672145,1.6532511742891407,-18.774115201551467,-6.258038400517155,6.853779835175835,8.052743172657319,0.14590489103073806,0.456058118822963,0.1241812856264247,0.6048687674030999,5.016639307052593,11.0,5.443818906627899,9.0,1.5125736627310877,1.8146063022092997
He was a key figure in Queen's success.,Freddie Mercury,0.989862712215006,0.0,1.0,0.989862712215006,-2.1300239002448507,0.3517256338883658,0.0006168204631408744,-7.390932559967041,0.3166748439983671,-1.1644185781478882,8.415067931220705,0.10504652199728454,5.046920041544317,2.5139376480790725,-25.560286802938208,-7.378619233120207,-2.579491249156288,0.2931442826509627,0.0006168204631408744,-7.390932559967041,0.13629300071044656,-1.992948293685913,13.190425812086072,0.09895656747810905,5.829418040885535,1.7241853776442448,-23.21542124240659,-7.738473747468864,8.415067931220705,13.190425812086072,0.11883445364593014,0.39778233989379613,0.07581256391918173,0.5799840393996963,4.773388078725553,12.0,5.219856354597267,9.0,1.3779584460993743,1.739952118199089
"He wrote ""Bohemian Rhapsody."".",Freddie Mercury,0.9981107567709,0.0,1.0,0.9981107567709,-1.956997505709296,0.4971279578647066,0.002097630534953707,-6.166946887969971,0.4091082174320682,-0.8982987999916077,7.078043344290196,0.19551976378890265,5.006386220664388,1.1997006073438028,-23.483970068511553,-6.77923822034813,-1.956997505709296,0.4971279578647066,0.002097630534953707,-6.166946887969971,0.4091082174320682,-0.8982987999916077,7.078043344290196,0.19551976378890265,5.006386220664388,1.1997006073438028,-23.483970068511553,-6.77923822034813,7.078043344290196,7.078043344290196,0.14128198307893838,0.8335412967857456,0.14128198307893838,0.8335412967857456,10.002495561428947,12.0,10.002495561428947,12.0,2.8874717524795197,2.8874717524795197
"He sang ""Bohemian Rhapsody."".",Freddie Mercury,0.9949558424058014,0.0,1.0,0.9949558424058014,-2.0878167504658145,0.4723831764720452,0.0020976325354110275,-6.166945934295654,0.2949842102995804,-1.2545250356197357,8.06728303171504,0.20484700490361432,5.003855590841674,1.0844781920273905,-25.053801005589776,-7.2324093774002876,-2.0878167504658145,0.4723831764720452,0.0020976325354110275,-6.166945934295654,0.2949842102995804,-1.2545250356197357,8.06728303171504,0.20484700490361432,5.003855590841674,1.0844781920273905,-25.053801005589776,-7.2324093774002876,8.06728303171504,8.06728303171504,0.12395747069598079,0.9221024519917164,0.12395747069598079,0.9221024519917164,11.065229423900597,12.0,11.065229423900597,12.0,3.194256593266988,3.194256593266988
"He wrote ""We Are the Champions."".",Freddie Mercury,0.993195990110213,0.0,1.0,0.993195990110213,-2.579813285544515,0.2431080523083809,0.002097645538430112,-6.166939735412598,0.13377623395148808,-2.011922538280487,13.194674293219812,0.08721399779570672,3.6165945493149954,1.834698506787457,-25.798132855445147,-8.158085920283007,-2.884510184172541,0.22685415198345896,0.002097645538430112,-6.166939735412598,0.08033844953667714,-2.766122341156006,17.89480029210108,0.10039644404956172,3.9588917478424626,1.2095653903603278,-23.076081473380327,-8.158626846520242,13.194674293219812,17.89480029210108,0.07578815344565633,0.5450486803692843,0.055882154797860954,0.8267432318827355,5.4504868036928436,10.0,6.613945855061884,8.0,1.7235952656360436,2.338382982257458
"He sang ""We Are the Champions."".",Freddie Mercury,0.9954457027077008,0.0,1.0,0.9954457027077008,-2.6564396722242236,0.24487268243028143,0.0020976485391382706,-6.166938304901123,0.14530718885180793,-1.9597287774085999,14.245480125479238,0.08905319167091688,3.983363256506981,1.7952681169496356,-26.564396722242236,-8.400399831059675,-3.024972533574328,0.21852055899911096,0.0020976485391382706,-6.166938304901123,0.06646934617544388,-2.987298011779785,20.59343907526437,0.1006664272476533,4.230464056494942,1.145872041619063,-24.199780268594623,-8.555914365573834,14.245480125479238,20.59343907526437,0.07019770419751707,0.5570198626927735,0.04855915499811497,0.8726977914454106,5.570198626927734,10.0,6.981582331563285,8.0,1.7614514680634157,2.4683621050302933
"He wrote ""Don't Stop Me Now."".",Freddie Mercury,0.9928571890037664,0.0,1.0,0.9928571890037664,-2.1601380974061613,0.4432572832479631,0.0020976265340447893,-6.1669487953186035,0.23091919726727259,-1.6921555399894714,8.672335202769533,0.195967025721364,4.6365039221224995,1.1366543934898496,-25.921657168873935,-7.48293787214528,-2.1601380974061613,0.4432572832479631,0.0020976265340447893,-6.1669487953186035,0.23091919726727259,-1.6921555399894714,8.672335202769533,0.195967025721364,4.6365039221224995,1.1366543934898496,-25.921657168873935,-7.48293787214528,8.672335202769533,8.672335202769533,0.11530919603760788,0.8797748952781662,0.11530919603760788,0.8797748952781662,10.557298743337995,12.0,10.557298743337995,12.0,3.047629635690744,3.047629635690744
"He sang ""Don't Stop Me Now."".",Freddie Mercury,0.9944469928602238,0.0,1.0,0.9944469928602238,-2.1378104340195327,0.442335801540168,0.002097654540567466,-6.166935443878174,0.23263430435833576,-1.6737748384475708,8.480847908537342,0.19257171645159757,4.601605347567834,1.1979427327352448,-25.65372520823439,-7.405592577345407,-2.1378104340195327,0.442335801540168,0.002097654540567466,-6.166935443878174,0.23263430435833576,-1.6737748384475708,8.480847908537342,0.19257171645159757,4.601605347567834,1.1979427327352448,-25.65372520823439,-7.405592577345407,8.480847908537342,8.480847908537342,0.11791273829982715,0.834764444638113,0.11791273829982715,0.834764444638113,10.017173335657356,12.0,10.017173335657356,12.0,2.8917088609304575,2.8917088609304575
"He wrote ""Somebody to Love."".",Freddie Mercury,0.9970820584909812,0.0,1.0,0.9970820584909812,-2.7238803289830686,0.30363779282556147,0.002097637536562675,-6.166943550109863,0.05447827074055529,-3.0189599990844727,15.239341321996978,0.1351451700973014,4.495549032254056,1.2756657114937051,-27.238803289830685,-8.613665913315252,-3.0012972578406334,0.24883990231191927,0.002097637536562675,-6.166943550109863,0.030366774167505377,-3.494406223297119,20.111609951508335,0.12013321206066147,4.225452956114652,1.094685873885817,-27.0116753205657,-9.0038917735219,15.239341321996978,20.11160995150833,0.065619634003247,0.7839044280880435,0.04972252357773087,0.9135040689346711,7.839044280880436,10.0,8.22153662041204,9.0,2.4789234606498898,2.7405122068040133
"He sang ""Somebody to Love."".",Freddie Mercury,0.9980653884779488,0.0,1.0,0.9980653884779488,-2.6739666417241095,0.31043109414983744,0.002097653540328074,-6.166935920715332,0.03010629780800187,-3.5303690433502197,14.497361128469677,0.1467975054406036,4.156295362221072,1.1586212565967695,-26.739666417241096,-8.455824975159617,-2.9488800217707953,0.25393026507006733,0.002097653540328074,-6.166935920715332,0.02316045786182023,-3.7653088569641113,19.084567454323917,0.1311849025114346,3.8623322927364803,0.9950413745820774,-26.539920195937157,-8.846640065312386,14.497361128469676,19.08456745432392,0.06897807063909145,0.8630948157617189,0.05239835811806329,1.004983335914052,8.630948157617189,10.0,9.044850023226468,9.0,2.729345454490427,3.014950007742156
Mercury was a talented pianist.,Freddie Mercury,0.9711346041936224,0.0,1.0,0.9711346041936224,-1.853904670311345,0.41452628223530097,0.0012835771893731675,-6.658104419708252,0.3509246077687222,-1.047183871269226,6.384701066577351,0.12753050364569568,4.236434249560435,1.73087259560786,-16.685142032802105,-5.561714010934035,-2.0742114431091716,0.43614788304382623,0.0012835771893731675,-6.658104419708252,0.37028469392847324,-0.9934831261634827,7.958268436656399,0.1618224177487196,5.228073139994045,0.99789737983778,-14.519480101764202,-5.487847645031267,6.384701066577351,7.958268436656399,0.15662440411420395,0.5777432738478437,0.12565547492642026,1.002107050489061,5.199689464630594,9.0,7.014749353423427,7.0,1.7332298215435311,2.6513260426585035
Mercury was a talented songwriter.,Freddie Mercury,0.9671796751647562,0.0,1.0,0.9671796751647562,-2.112333959641142,0.3725070917135296,0.001283574741146305,-6.658106327056885,0.3509238547670129,-1.047186017036438,8.267514829984712,0.11570720601760937,4.60481251724265,1.7317427554592446,-19.011005636770278,-6.337001878923426,-2.4064773827392076,0.3821233115225319,0.001283574741146305,-6.658106327056885,0.3702843187269733,-0.9934841394424438,11.094809460040983,0.14830863653748683,5.530768607917265,0.9987675706042184,-16.845341679174453,-6.3669406904295425,8.267514829984712,11.094809460040985,0.1209553318698854,0.5774529714921821,0.09013223738556264,1.0012339501522223,5.197076743429639,9.0,7.008637651065556,7.0,1.732358914476546,2.649016036297621
Mercury contributed to many of Queen's songs.,Freddie Mercury,0.9987059566970492,0.0,1.0,0.9987059566970492,-2.1514977945371356,0.40748583597096344,0.000167415288751479,-8.695033073425293,0.3170887052960141,-1.1628481447696686,8.59772638558298,0.11890256002398185,7.04425954056997,2.3693346720762354,-25.817973534445628,-7.453006985021409,-2.38922211330937,0.4073568219946792,0.000167415288751479,-8.695033073425293,0.2866600271370101,-1.2939296662807465,10.905007782419032,0.1385220131027447,8.08675218614106,1.689921326413863,-23.8922211330937,-7.555383714098504,8.59772638558298,10.905007782419032,0.1163098190327202,0.4220594126213944,0.09170098911916341,0.591743523423113,5.064712951456733,12.0,5.917435234231131,10.0,1.4620566929458643,1.8712573246702344
Mercury contributed to many of Queen's albums.,Freddie Mercury,0.9989824772277291,0.0,1.0,0.9989824772277291,-2.3377540815357256,0.3993620828896831,0.0001674136921624816,-8.695042610168457,0.31966183114957697,-1.1531910300254822,10.357947314519432,0.12543526689292858,7.391944163078073,2.152657300639828,-28.053048978428706,-8.098217689642786,-2.612729997454153,0.39760816502055163,0.0001674136921624816,-8.695042610168457,0.31966183114957697,-1.1531910300254822,13.63622694827054,0.14634287777898736,8.389380242705462,1.4732443456141957,-26.12729997454153,-8.262177703001054,10.357947314519432,13.63622694827054,0.09654422537931166,0.4645421264698163,0.07333406841889122,0.6787740288818825,5.574505517637795,12.0,6.787740288818824,10.0,1.6092211306036175,2.1464719478356633
He was known for his theatrical performances.,Freddie Mercury,0.9965870440199502,0.0,1.0,0.9965870440199502,-1.968091892816698,0.41904743555881085,0.0016124995512359756,-6.429969787597656,0.3702844290803162,-0.99348384141922,7.1570071144926555,0.1173151677566583,5.055997053207275,2.155493696304316,-21.649010820983676,-6.527422361413342,-1.7267909625916218,0.448845609071818,0.002097629534725762,-6.166947364807129,0.3310354389801713,-1.1126084625720978,5.622581851490555,0.13333319075106892,3.9914849199389506,1.4835821389706585,-13.814327700732974,-4.884102397360726,7.157007114492656,5.622581851490555,0.13972320887805736,0.46393083947057784,0.17785423608104495,0.6740442431410113,5.103239234176356,11.0,5.39235394512809,8.0,1.5386845231985098,1.9064850205790527
He was known for his imaginative performances.,Freddie Mercury,0.9946787035256842,0.0,1.0,0.9946787035256842,-3.0770920419832692,0.327044263849862,7.422468184876688e-06,-11.810998916625977,0.26737638880186454,-1.3992619812488556,21.695221783325078,0.1099124014780298,12.24194153767489,1.745995725526699,-30.77092041983269,-9.730619422645592,-3.6707761801953893,0.2816622514935798,7.422468184876688e-06,-11.810998916625977,0.09535349888310815,-2.722765326499939,39.2823842390914,0.12379091294087721,13.526903957489582,1.0844516083485938,-29.366209441563115,-10.382522916936846,21.69522178332508,39.2823842390914,0.04609309874714435,0.5727390882920627,0.02545670328749704,0.9221250559283166,5.727390882920626,10.0,7.377000447426533,8.0,1.811160024011195,2.6081635205957485
He often dressed in extravagant costumes.,Freddie Mercury,0.9918994398049826,0.0,1.0,0.9918994398049826,-2.2044636725865225,0.44934453003550917,0.002097644538195013,-6.166940212249756,0.3143086019624876,-1.1734953224658966,9.065388247576003,0.17314181546351734,5.7310457759239375,1.5118603609874723,-26.453564071038272,-7.63648616871948,-2.3445307525160555,0.4433822840282971,0.002097644538195013,-6.166940212249756,0.25833268656196107,-1.3535070419311523,10.428378089060418,0.18845539997624902,6.016624494811736,1.170088545222033,-25.78983827767661,-7.77592881554535,9.065388247576005,10.428378089060418,0.1103096715430131,0.6614367476020401,0.09589218874304341,0.8546361761111356,7.937240971224481,12.0,9.400997937222492,11.0,2.2912841056796904,2.834507528424736
He used props on stage.,Freddie Mercury,0.9951648733413266,0.0,1.0,0.9951648733413266,-3.9734182315213338,0.24652538345372088,3.258324763440196e-06,-12.634297370910645,0.1717627858113753,-1.7616409063339233,53.16595412988966,0.0782404311342072,16.78297561978436,1.2399254952193557,-27.813927620649338,-10.512676495455516,-4.342047785719235,0.25898581639411183,3.258324763440196e-06,-12.634297370910645,0.17647784022302077,-3.0347484946250916,76.86478088545923,0.09019366626647456,18.62892398548475,0.937341145548165,-26.052286714315414,-10.63580151379368,53.16595412988966,76.86478088545923,0.018809029507058247,0.8065000710571643,0.013009859502366362,1.0668474383626803,5.64550049740015,7.0,6.401084630176081,6.0,2.1337986203731782,2.613231857383894
Mercury had a flamboyant image.,Freddie Mercury,0.9946592378539284,0.0,1.0,0.9946592378539284,-2.247615587368438,0.4011693488737962,0.0012835631121324775,-6.658115386962891,0.3603955459224637,-1.0205531120300293,9.465140108660183,0.15424326415986256,5.351464545775873,1.6365784928381475,-24.72377146105282,-7.454497576255375,-2.27245096456156,0.445970891444681,0.0012835631121324775,-6.658115386962891,0.37028469392847324,-0.9934831261634827,9.703153779392597,0.17173177634167838,6.260863977755569,1.1428606605595788,-20.45205868105404,-6.817352893684681,9.465140108660185,9.703153779392595,0.10565083966216669,0.611030882035975,0.10305927564744816,0.8749973067673622,6.721339702395726,11.0,7.87497576090626,9.0,2.026560171033241,2.6249919203020866
Mercury was a private person offstage.,Freddie Mercury,0.989878481843487,0.0,1.0,0.989878481843487,-2.6006719399709253,0.3792372680095592,0.00017575886446237344,-8.646397590637207,0.3606039042669129,-1.020335614681244,13.472787898887608,0.09593474848647339,9.030450919320412,2.0561525873780258,-26.006719399709255,-8.224046777196817,-2.9801323027932085,0.38933388771957084,0.00017575886446237344,-8.646397590637207,0.42173138614619443,-0.8708833456039429,19.690421570212337,0.11937229076732993,10.56779521203807,1.32317725016566,-23.841058422345668,-8.429087040552636,13.472787898887608,19.690421570212337,0.07422368759197685,0.48634522852955414,0.05078611427562321,0.7557566455097391,4.8634522852955415,10.0,6.046053164077913,8.0,1.5379586513084944,2.137602595866937
