concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Elizabeth II's coronation took place at Westminster Abbey.,Elizabeth II,0.9997576322558084,0.0,1.0,0.9997576322558084,-1.0520422910703928,0.6053869234051032,0.008869234419192453,-4.7251667976379395,0.7113872085017993,-0.4006049819290638,2.863493237046999,0.1597298072230159,2.004055998158937,2.1794868415851707,-16.832676657126285,-4.208169164281571,-0.9419324562341596,0.6412821853751757,0.008869234419192453,-4.7251667976379395,0.9507324389342251,-0.05052260309457779,2.5649332534417657,0.1497629437274815,1.9436729197269318,1.9984531956620453,-14.128986843512394,-3.6480887162471465,2.863493237046999,2.5649332534417657,0.34922380366131345,0.4588236005465792,0.389873693071017,0.5003870003914308,7.341177608745268,16.0,7.505805005871462,15.0,1.835294402186317,1.9379905191746958
Westminster Abbey is in London.,Elizabeth II,0.9962281991779568,0.0,1.0,0.9962281991779568,-2.3389180481433867,0.52246992759232,8.007173099860722e-07,-14.037757873535156,0.46267460793985116,-0.7708289921283722,10.370010638608687,0.14253343440854666,17.054990163387522,1.6424484096385763,-23.38918048143387,-7.396308292608461,-2.1749551370739937,0.613999735542149,8.007173099860722e-07,-14.037757873535156,0.653268156485474,-0.4671546295285225,8.801790239265644,0.13079308366064427,20.369268488225977,1.2408859068952638,-17.39964109659195,-6.1517021048061515,10.370010638608688,8.801790239265644,0.09643191649938047,0.6088471297677178,0.11361325057928585,0.8058758621105078,6.088471297677178,10.0,6.447006896884062,8.0,1.9253436769220924,2.279361147571581
"Elizabeth II's coronation occurred on June 2, 1953.",Elizabeth II,0.9991407191334276,0.0,1.0,0.9991407191334276,-0.8828301473021336,0.6751096420811287,0.008869297857127364,-4.725159645080566,0.8612714280727863,-0.14934557676315308,2.4177325721645357,0.14615886803564335,1.9252898554089353,2.1898285725001254,-16.773772798740538,-3.8481673964011267,-0.8527569021761237,0.6992427705833718,0.008869297857127364,-4.725159645080566,0.9203276517588681,-0.08508859016001225,2.346105928854023,0.1432130552139247,2.0150668015558817,1.847017031677367,-15.349624239170225,-3.6179411293942225,2.417732572164536,2.346105928854023,0.4136106745274664,0.4566567504680519,0.4262382135867408,0.5414135239954181,8.676478258892987,19.0,9.745443431917524,18.0,1.9905206271759084,2.2970230454595937
She is married to Prince Philip.,Elizabeth II,0.9960035723571552,0.0004861445744546,1.0,0.9960035723571552,-1.594898609444499,0.40719342544686543,0.012361417795935591,-4.39317512512207,0.44166240746025043,-0.8177518248558044,4.927829411427677,0.0788034357965491,2.5735972218195178,1.906965414009545,-12.759188875555992,-4.5110544881728005,-1.8648607581853867,0.3606387939220624,0.012361417795935591,-4.39317512512207,0.44166240746025043,-0.8177518248558044,6.455037012345282,0.0660643105158639,3.011490919764425,1.422940902469461,-11.18916454911232,-4.567957298893965,4.927829411427677,6.455037012345282,0.20292910255395444,0.524393359550985,0.15491777941590362,0.7027698748869592,4.19514687640788,8.0,4.216619249321755,6.0,1.4832084021907874,1.7214276000726239
Prince Philip holds the title Duke of Edinburgh.,Elizabeth II,0.9983839723811162,0.0,1.0,0.9983839723811162,-2.0367984347976744,0.43229294807526014,0.0004934441221924838,-7.614100933074951,0.4309277574719296,-0.8435385227203369,7.666026584502254,0.1180660469136422,6.401216345196507,1.963558458241501,-20.367984347976744,-6.440922188626606,-2.4814158100634813,0.34124684469707156,0.0004934441221924838,-7.614100933074951,0.29344564029590786,-1.3050919473171234,11.958182954073383,0.09666925668192194,6.997552729745249,1.6490967788864817,-19.85132648050785,-7.01850378495759,7.666026584502254,11.958182954073385,0.13044567338464674,0.5092794644349766,0.0836247449834646,0.6063925494264983,5.092794644349766,10.0,4.851140395411987,8.0,1.610483073165243,1.7151371350419027
Elizabeth II and Prince Philip have four children together.,Elizabeth II,0.9993731823323252,0.0,1.0,0.9993731823323252,-1.6980426023629578,0.39485829352073604,0.0027499395807103403,-5.896176338195801,0.295503673468137,-1.219074010848999,5.463243179654729,0.1092230031843966,2.9272972985601102,2.3565900669070627,-18.678468625992537,-5.631770190076582,-1.7459394615143538,0.4047937555259959,0.0027499395807103403,-5.896176338195801,0.35055119306973825,-1.0958626568317413,5.731283267089696,0.11905945604499865,3.1947918281338668,1.9963492184716485,-17.459394615143538,-5.5211453551532506,5.463243179654729,5.731283267089696,0.18304145854682582,0.42434193967067974,0.17448099376665302,0.5009143644545182,4.6677613363774775,11.0,5.0091436445451825,10.0,1.407382996699272,1.5840303043719648
Charles is one of their children.,Elizabeth II,0.9970560020860144,0.0,1.0,0.9970560020860144,-3.6872964315116405,0.2923068987758182,7.006075216362121e-05,-9.566147804260254,0.28028664644440276,-1.5223215222358704,39.9367291886832,0.07412437580575361,13.658927955295072,1.5317484467645004,-29.498371452093124,-10.429249243867355,-4.459236765901248,0.26953859590106277,7.006075216362121e-05,-9.566147804260254,0.22887988515128613,-3.625649631023407,86.42152406448727,0.07487199003301925,15.565278332609816,0.997878460002276,-26.755420595407486,-10.922854718716739,39.9367291886832,86.42152406448727,0.025039606906100065,0.6528487116225199,0.011571191445938924,1.0021260504988947,5.222789692980159,8.0,6.012756302993368,6.0,1.8465350043087385,2.4546974816728593
Anne is one of their children.,Elizabeth II,0.994504536211371,0.0,1.0,0.994504536211371,-3.683310749125667,0.3466361325687001,7.669308731821618e-06,-11.778284072875977,0.2807870707329664,-1.5175544321537018,39.777870860320526,0.12094063961104187,17.746801136348953,1.273198791583666,-29.466485993005335,-10.417976031696245,-4.533932859698932,0.28003871340175973,7.669308731821618e-06,-11.778284072875977,0.2348743140091013,-2.543377071619034,93.12408579628864,0.07866848217938495,20.350891106715228,1.023657578066148,-27.20359715819359,-11.105822034300136,39.777870860320526,93.12408579628864,0.025139605976184268,0.785423302794807,0.010738360451532657,0.9768891682403787,6.283386422358456,8.0,5.861335009442272,6.0,2.2215125740325723,2.392879997440798
Anne holds the title Princess Royal.,Elizabeth II,0.9865072370097496,0.0,1.0,0.9865072370097496,-3.165473323315382,0.4305490414936105,7.669272161794997e-06,-11.778288841247559,0.4842802211534866,-0.726774662733078,23.699959121666083,0.11665432565388326,18.3751763889389,1.4523561969559595,-25.323786586523056,-8.953310610325692,-3.5663227098328725,0.39234090829594315,7.669272161794997e-06,-11.778288841247559,0.45620647851114626,-0.7848097681999207,35.386228174690636,0.12164033777911819,19.714759741987155,1.2014037720324149,-24.96425896883011,-9.435602985219745,23.699959121666083,35.38622817469064,0.042194165604522826,0.6885363260720285,0.02825958152599129,0.8323596306912704,5.508290608576228,8.0,5.826517414838893,7.0,1.947474821035213,2.202216584178667
Andrew is one of their children.,Elizabeth II,0.998201254085992,0.0,1.0,0.998201254085992,-3.517701036762446,0.3208954122785964,1.126168835352676e-05,-11.39410400390625,0.24895769891578085,-1.4409815073013306,33.706848515702774,0.10790843928868671,15.776459486601254,1.421337644964343,-28.14160829409957,-9.949561029126697,-4.394800990819931,0.23443614591318962,1.126168835352676e-05,-11.39410400390625,0.1730265758363995,-2.5181193351745605,81.02850374197622,0.05835687498196155,17.702797333920547,1.1075570274015143,-26.368805944919586,-10.76501994858677,33.706848515702774,81.02850374197622,0.029667561461111887,0.7035625936897543,0.012341336120241813,0.9028880457254119,5.628500749518034,8.0,5.417328274352472,6.0,1.9899755239488837,2.2116150068859457
Edward is one of their children.,Elizabeth II,0.0002032654088723,0.9990028184163257,0.0,0.9990028184163257,-3.9510060355532914,0.3169575842626047,8.526953561816037e-06,-11.67227840423584,0.21933051481088625,-2.2063910961151123,51.987641951244335,0.1206770753708187,16.683512160080124,1.1484097701647538,-31.60804828442633,-11.175132640994839,-4.678629294037819,0.2538900886781646,8.526953561816037e-06,-11.67227840423584,0.2067211734874447,-3.1582361459732056,107.62245268522402,0.06930061716051154,19.105325353173125,1.0269668032877592,-28.071775764226913,-11.46025446603054,51.987641951244335,107.62245268522402,0.01923534060148048,0.8707693246606022,0.009291741407574283,0.9737413096495164,6.966154597284818,8.0,5.842447857897099,6.0,2.462907577266969,2.3851693501107487
Elizabeth II is a monarch.,Elizabeth II,0.9960194200952736,0.0,1.0,0.9960194200952736,-1.326771595980972,0.4232522195743787,0.017353976245131467,-4.053933620452881,0.27812101720784616,-1.2818277478218079,3.768856334850278,0.11191181734794325,1.4086723255347877,1.85215379693362,-10.614172767847776,-3.7526767704153743,-1.2546370942145586,0.49172877591693837,0.017353976245131467,-4.053933620452881,0.37622900893967337,-1.000679463148117,3.5065655904664252,0.1298668237997592,1.8446012319211027,1.1964141067776468,-7.527822565287352,-3.0732206931938535,3.768856334850278,3.506565590466425,0.2653324805069085,0.5399119671679399,0.28517932267366636,0.8358310006000704,4.319295737343519,8.0,5.014986003600423,6.0,1.5271016529128758,2.0473594626700726
Elizabeth II serves as the head of state.,Elizabeth II,0.9964949425055692,0.0,1.0,0.9964949425055692,-1.892602693475783,0.4401715522399611,0.0003578969217567232,-7.93526554107666,0.43069751048918525,-0.8441062569618225,6.636619308032191,0.11207694969524731,5.931270067473546,2.079976690128879,-18.92602693475783,-5.98493521715297,-2.504867528698274,0.3411363143282431,0.0003578969217567232,-7.93526554107666,0.24489985930815125,-1.4069058895111084,12.241937153031264,0.10271517758381923,7.167043110604084,1.405425870459333,-17.53407270088792,-6.62725654809658,6.636619308032191,12.241937153031264,0.1506791264627333,0.48077461865115334,0.08168641837475754,0.7115281004989411,4.807746186511533,10.0,4.980696703492587,7.0,1.520342836136514,1.8825264047543713
Elizabeth II is the head of state for the United Kingdom.,Elizabeth II,0.996942127445158,0.0,1.0,0.996942127445158,-1.1935721833545427,0.435081158225656,0.01417962760253249,-4.255949020385742,0.39077419882500714,-0.9396253824234009,3.2988442615417655,0.08159570608721313,1.1685357086969608,3.413203942359803,-15.516438383609056,-4.30348570805231,-1.1473373698536307,0.4688287707529224,0.01417962760253249,-4.255949020385742,0.491002642312596,-0.713823676109314,3.1497949952719124,0.06874777886454085,1.5141956853260055,2.127844603055293,-9.178698958829045,-3.2451601381289605,3.298844261541765,3.1497949952719124,0.3031364686287538,0.2929798561373468,0.3174809793974141,0.46995913073921713,3.808738129785508,13.0,3.759673045913737,8.0,1.056353893981267,1.329245152904943
Elizabeth II is the head of state for the Commonwealth realms.,Elizabeth II,0.9994461670721054,0.0,1.0,0.9994461670721054,-1.4699908083377002,0.40984479175290633,0.01378407034580269,-4.284241676330566,0.301676118915415,-1.2080382108688354,4.349195164545788,0.11609181274750267,1.799559177264099,3.0631047386136774,-20.579871316727804,-5.500201966506554,-1.5824570725473879,0.4258228634099064,0.01378407034580269,-4.284241676330566,0.39077308081265566,-0.9396282434463501,4.866899457073303,0.12575311105009598,2.426903212702817,1.777747259865968,-14.242113652926491,-4.747371217642164,4.349195164545788,4.866899457073303,0.22992759859385065,0.32646614638864335,0.20546962369371555,0.5625096562237955,4.570526049441007,14.0,5.062586906014159,9.0,1.2215244681666904,1.6875289686713864
The Commonwealth realms include Canada.,Elizabeth II,0.9991153765602248,0.0,1.0,0.9991153765602248,-3.226582757824872,0.22856874192302773,0.00010374897269274335,-9.17353630065918,0.06693600000129298,-2.7067947387695312,25.19341769515606,0.10505847064184609,7.4775323961179385,1.180130942829925,-25.812662062598974,-9.126154192470235,-3.290187963070431,0.25237069936557954,0.00010374897269274335,-9.17353630065918,0.07191696017742062,-2.6322431564331055,26.84790959718094,0.11553455816590488,8.513386332774433,1.007812520738228,-23.031315741493017,-8.705019116942527,25.19341769515606,26.84790959718094,0.03969290757213421,0.8473635964514452,0.0372468477063481,0.992248041597553,6.778908771611562,8.0,6.945736291182871,7.0,2.396706180725752,2.6252415569579983
The Commonwealth realms include Australia.,Elizabeth II,0.9992886556254564,0.0,1.0,0.9992886556254564,-3.369331247800801,0.21154052665263895,0.00010374897269274335,-9.17353630065918,0.061733301394951576,-2.7849382162094116,29.05908722981607,0.10804423277814357,7.159037076790657,1.0341466338598622,-26.95464998240641,-9.529907893534713,-3.453329196650884,0.23290987558317608,0.00010374897269274335,-9.17353630065918,0.06151151865102428,-2.7885308265686035,31.605438071300878,0.11982593058530085,8.125311415901153,0.8618281328301107,-24.17330437655619,-9.136650249576705,29.05908722981607,31.60543807130088,0.03441264318082057,0.9669808586695169,0.03164012464386766,1.1603241550216679,7.735846869356135,8.0,8.122269085151675,7.0,2.735034889771224,3.0699291544084915
The Commonwealth realms include New Zealand.,Elizabeth II,0.9990885944325828,0.0,1.0,0.9990885944325828,-2.9993707750189866,0.29339282533024247,0.00010374966529416943,-9.173529624938965,0.06195526139404998,-2.7813427448272705,20.072902576938525,0.12940515565573235,7.689830866884815,1.2643566785135658,-26.99433697517088,-8.99811232505696,-3.0266242787929514,0.3223225208222666,0.00010374966529416943,-9.173529624938965,0.14035034255119486,-2.398901104927063,20.62748229741676,0.13804845458134776,8.644374944033801,1.0920378617313478,-24.21299423034361,-8.560586206553358,20.072902576938525,20.62748229741676,0.04981840549302949,0.7909160579399515,0.04847901385062553,0.9157191660136872,7.118244521459563,9.0,7.3257533281094975,8.0,2.3727481738198546,2.5900449278030724
The Commonwealth realms include several other countries.,Elizabeth II,0.9970747261758998,0.0,1.0,0.9970747261758998,-3.60485149895685,0.23720552999867633,0.0001037494674075759,-9.173531532287598,0.047649558946756966,-3.0911107063293457,36.77622214436763,0.12109269549137647,7.659841134900145,1.099898205175387,-36.0485149895685,-11.399541363375743,-3.6963520742736162,0.256677806684622,0.0001037494674075759,-9.173531532287598,0.033344078068348604,-3.4008750915527344,40.300024394442836,0.13075574384152253,8.427211041500502,0.9275797830836902,-33.267168668462546,-11.08905622282085,36.77622214436763,40.30002439444284,0.02719148247675985,0.9091750448311192,0.024813880761270578,1.078074380486768,9.091750448311192,10.0,9.702669424380913,9.0,2.8750639334520334,3.2342231414603044
She performs various ceremonial duties.,Elizabeth II,0.9820466535985652,0.0,1.0,0.9820466535985652,-3.044252183288336,0.32572802741556983,0.00016258650091148803,-8.724300384521484,0.24436219168554918,-1.4110307693481445,20.994325423687414,0.10497641857626672,9.914172271019334,1.4305044506978482,-24.354017466306686,-8.610445449780538,-3.044252183288336,0.32572802741556983,0.00016258650091148803,-8.724300384521484,0.24436219168554918,-1.4110307693481445,20.994325423687414,0.10497641857626672,9.914172271019334,1.4305044506978482,-24.354017466306686,-8.610445449780538,20.99432542368741,20.99432542368741,0.0476319186170051,0.6990540990712517,0.0476319186170051,0.6990540990712517,5.592432792570014,8.0,5.592432792570014,8.0,1.9772235754781389,1.9772235754781389
She performs the State Opening of Parliament.,Elizabeth II,0.9955988236880448,0.0001577638915312,1.0,0.9955988236880448,-2.070054458430968,0.4736091964755965,0.000162587276186187,-8.724295616149902,0.3081234235108309,-1.3085700869560242,7.925254703033805,0.18560082282357188,6.845771379444076,1.208116296182757,-20.700544584309682,-6.546086969228203,-2.202304023056058,0.46241398517349086,0.000162587276186187,-8.724295616149902,0.3081234235108309,-1.3085700869560242,9.045831311768534,0.1756578746171745,7.883401057315602,1.0563699572547964,-17.618432184448466,-6.229056435749413,7.925254703033805,9.045831311768534,0.1261789100124691,0.8277348821133075,0.11054815920555695,0.9466380533943943,8.277348821133074,10.0,7.573104427155155,8.0,2.6175275262490194,2.6774967475376372
She meets with government leaders.,Elizabeth II,0.9982301176921906,0.0,1.0,0.9982301176921906,-3.217987367085048,0.17738487293403682,0.00046989914216943976,-7.662992477416992,0.03195070357999627,-3.44356107711792,24.97779841946511,0.03648948752748293,5.395380428368136,1.3205372503825312,-22.525911569595337,-8.513994295454555,-3.567379375298818,0.15265790850507563,0.00046989914216943976,-7.662992477416992,0.023281192092984432,-3.834747552871704,35.42363934203627,0.03829110939296564,5.440087071937267,0.955168292422416,-21.404276251792908,-8.738259188410717,24.97779841946511,35.42363934203627,0.0400355541031472,0.7572675437291311,0.02822973637305886,1.0469359252534292,5.300872806103918,7.0,6.281615551520575,6.0,2.003541596648011,2.5644588102594907
She meets with foreign dignitaries.,Elizabeth II,0.9971465430693276,0.0,1.0,0.9971465430693276,-2.304892054238331,0.3536185368949112,0.0004698986940389103,-7.662993431091309,0.25770632440160385,-1.3559346199035645,10.023096243268588,0.13874438128450747,5.391540733808272,1.5002169597480524,-20.744028488144977,-6.914676162714993,-2.452799027083529,0.35710256040030897,0.0004698986940389103,-7.662993431091309,0.17825147730572943,-1.8353132009506226,11.620828252683234,0.15597818316699544,5.868595071988234,1.1348480395748357,-19.62239221666823,-6.9375632997541175,10.023096243268588,11.620828252683234,0.09976956977456841,0.6665702540570804,0.08605238613427588,0.8811752456079005,5.999132286513723,9.0,7.049401964863204,8.0,1.999710762171241,2.492339966332272
Elizabeth II is the Supreme Governor of the Church of England.,Elizabeth II,0.9988559134666046,0.0,1.0,0.9988559134666046,-0.9962047348515346,0.6548102430404776,0.0005974248356912454,-7.422882080078125,0.7081579870218666,-0.34508806467056274,2.7079847805452464,0.1150687339971314,3.6951801077815887,2.103960965171506,-12.95066155306995,-3.5918672523672157,-1.3068004662636667,0.6234224011173435,0.0005974248356912454,-7.422882080078125,0.6893365469037092,-0.3723985552787781,3.694334634249676,0.11597803753689512,5.539452009008171,1.310430240609632,-10.454403730109334,-3.6961898854111235,2.7079847805452464,3.694334634249676,0.3692782940230012,0.4752939890776368,0.27068473730807585,0.763108152582609,6.178821858009279,13.0,6.104865220660872,8.0,1.7136968485392408,2.1583957978796056
She is a patron of numerous charities.,Elizabeth II,0.9984563356773242,0.0,1.0,0.9984563356773242,-2.3419254079461096,0.3963187513694651,0.00010455052099107863,-9.165840148925781,0.35069003162527573,-1.0952986478805542,10.401243933094173,0.12490202325129984,7.535648665539631,1.7500277403985138,-23.419254079461098,-7.405818399328701,-2.794624797999859,0.38912572149770025,0.00010455052099107863,-9.165840148925781,0.45620579871102535,-0.78481125831604,16.35649061371457,0.12625158857564064,9.721785228510827,1.083965655845341,-19.562373585999012,-7.393882223241743,10.401243933094172,16.35649061371457,0.09614234666857956,0.5714195134828443,0.06113780905798468,0.9225384536931112,5.714195134828443,10.0,6.457769175851778,7.0,1.8069871620710825,2.440807323366049
