concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
President Lincoln was attending an event at the time of his assassination.,American Civil War,0.9722535175546344,0.0178074459028874,1.0,0.9722535175546344,-2.7805018516687245,0.32760854002182593,4.1330523482060514e-05,-10.09390926361084,0.12770735572265046,-2.058013916015625,16.127112335756916,0.12342654788517586,8.33267311531467,2.104554153841101,-36.14652407169342,-10.025241997714154,-3.0721180560067296,0.35564545734918374,4.1330523482060514e-05,-10.09390926361084,0.2629394344893137,-1.8222698867321014,21.587577985717132,0.12903178252228525,11.310398469738836,1.211125933281698,-24.576944448053837,-8.689262040031968,16.127112335756916,21.58757798571713,0.06200738105995624,0.4751600229316325,0.04632293630446289,0.8256779683433698,1.7132138267306458,6.177080298111222,13.0,2.3353699619677135,6.6054237467469585,8.0
President Lincoln was attending an event when he was assassinated.,American Civil War,0.9923855930015776,0.0,1.0,0.9923855930015776,-2.4482176127536754,0.4300565969983528,4.1330405234653483e-05,-10.093912124633789,0.3878840752976029,-0.9701542258262634,11.567710194427717,0.13387477485554036,9.587293941825598,2.020704559913669,-29.378611353044107,-8.480874586548707,-2.5238985978899615,0.4367733011496179,4.1330405234653483e-05,-10.093912124633789,0.47031237733694503,-0.754358172416687,12.477145338695344,0.12997061157619208,11.014964989998555,1.5569696575966454,-22.715087381009653,-7.5716957936698845,11.567710194427717,12.477145338695344,0.08644753224209491,0.49487689583019656,0.08014653775801603,0.6422732743190451,1.7143038541397422,5.938522749962359,12.0,1.9268198229571354,5.780459468871406,9.0
Slavery was a central issue in the American Civil War.,American Civil War,0.9929619176281697,0.0,1.0,0.9929619176281697,-1.3188862638320036,0.62089001002054,0.0003836604286501737,-7.865752696990967,0.794605016909693,-0.23517084121704102,3.7392545143046645,0.14835993162443478,4.891270709732478,1.534879373477499,-15.826635165984044,-4.5687560367234425,-1.7809970631969918,0.5634634873719957,0.0003836604286501737,-7.865752696990967,0.739559539132331,-0.31898830831050873,5.9357718087084015,0.17805403291584562,6.59352953105441,0.8463935006551266,-14.247976505575934,-5.037420402639675,3.739254514304665,5.9357718087084015,0.2674329859533393,0.6515169968923031,0.16847008817503645,1.1814835525390714,2.256921081224327,7.818203962707638,12.0,3.3417401274430008,9.451868420312572,8.0
Social and cultural differences existed between the North and South before the Civil War.,American Civil War,0.952977756599111,0.0,1.0,0.952977756599111,-2.008743883917729,0.4874458810508924,1.0041401810657352e-05,-11.508793830871582,0.42221087428072535,-0.8622503876686096,7.453948439821703,0.14480809350738555,9.20376572972963,2.5180445357200822,-30.131158258765936,-7.779831609209369,-2.496507976165352,0.3731232277543661,1.0041401810657352e-05,-11.508793830871582,0.3494761586449536,-1.0523605346679688,12.140026593111884,0.11528278616291525,10.314721715744255,2.3593128090422164,-29.95809571398422,-8.648157312438682,7.453948439821703,12.140026593111884,0.13415708574768728,0.39713356368974273,0.08237214246032944,0.4238522319581517,1.5380916783903762,5.9570034553461415,15.0,1.4682672013059754,5.08622678349782,12.0
States' rights were a significant issue in the Civil War.,American Civil War,0.9844546204228573,0.0,1.0,0.9844546204228573,-2.2082043304350614,0.3673269773617647,3.847435045353391e-05,-10.165518760681152,0.23420139005126112,-1.4570540189743042,9.099362266248976,0.1343493843101426,7.082561555688287,2.2109214021465053,-26.498451965220738,-7.649444187614281,-2.880221753010119,0.303033410070976,3.847435045353391e-05,-10.165518760681152,0.1273213110882826,-2.1372761726379395,17.81822398634831,0.14402145886602136,9.117094285557716,1.150028918737322,-23.04177402408095,-8.14649733149784,9.099362266248976,17.81822398634831,0.10989781159819999,0.45230011298870026,0.0561223161615975,0.8695433512210747,1.5668135519311455,5.427601355864403,12.0,2.459440000736391,6.956346809768598,8.0
Territorial expansion and its implications on slavery influenced the Civil War.,American Civil War,0.9908359640838535,0.0,1.0,0.9908359640838535,-3.0696830443963075,0.38848119072071513,1.2720102037938248e-06,-13.574912071228027,0.23210754726238902,-1.4822936654090881,21.53507593018004,0.16149044570384374,14.374469441025031,1.8646947517392043,-42.975562621548306,-11.485702238120165,-3.474157486940385,0.3476102631063988,1.2720102037938248e-06,-13.574912071228027,0.13701380432064147,-2.0508865118026733,32.27062865400846,0.15585920235501813,15.558828229288693,1.4957774833881443,-41.68988984328462,-12.03483456175311,21.53507593018004,32.27062865400846,0.046435870634594034,0.5362808036367873,0.030987930564401512,0.6685486384878991,2.0065790303126505,7.507931250915021,14.0,2.315920418384078,8.022583661854789,12.0
The abolitionist movement influenced the Civil War.,American Civil War,0.982309651440894,0.0,1.0,0.982309651440894,-2.5110472600208595,0.3611260354557024,0.00187958044320014,-6.276706695556641,0.07322981223870689,-2.614152669906616,12.317823271916291,0.18200322147363165,5.006188626225629,0.9501127033311304,-22.599425340187736,-7.533141780062579,-2.8486008199896395,0.3172815725911177,0.00187958044320014,-6.276706695556641,0.06550704269824709,-2.725597620010376,17.2636100360891,0.1696989258703257,5.452344440463447,0.7155978057408118,-19.940205739927478,-7.536689354187256,12.317823271916293,17.2636100360891,0.08118317481303086,1.0525067147233826,0.0579253121397858,1.3974330161126824,3.1575201441701477,9.472560432510443,9.0,3.697260234505075,9.782031112788777,7.0
The American Civil War began in 1861.,American Civil War,0.995728108597615,0.0,1.0,0.995728108597615,-1.1311734912800602,0.5751421127171088,0.030865064278284605,-3.478130340576172,0.7342648632650084,-0.31330663710832596,3.0992913583537627,0.15511370712799474,1.830131667081832,1.4032530495929578,-11.311734912800603,-3.5770846612496054,-1.0362723169237142,0.6266024156750035,0.030865064278284605,-3.478130340576172,0.8555717188211089,-0.15786536782979965,2.8186902224297588,0.15873686223951938,1.9382778962430518,0.9407396323573866,-8.290178535389714,-2.9310207298106135,3.0992913583537627,2.8186902224297588,0.32265440204730084,0.7126298427001961,0.35477470778537096,1.0629933784060035,2.2535334315401365,7.12629842700196,10.0,3.0065993049091313,8.503947027248028,8.0
The American Civil War resulted in the deaths of civilians.,American Civil War,0.9986805132891108,0.0,1.0,0.9986805132891108,-2.5188196989739398,0.46783998315824626,9.969113771174153e-06,-11.516018867492676,0.3157520777549846,-1.1527979373931885,12.413935831982334,0.1931920854503481,11.065342909974305,1.0911414588447548,-27.70701668871334,-8.353979856052495,-3.5362365445221906,0.3402878324916031,9.969113771174153e-06,-11.516018867492676,0.04275461291865304,-3.152278184890747,34.33744825688765,0.18314549417805367,13.867789432523569,0.6188986258677396,-24.753655811655335,-9.356002473904104,12.413935831982334,34.33744825688765,0.08055462937255362,0.9164714546349924,0.02912272317146959,1.6157735018363135,3.0395919460954897,10.081186000984916,11.0,4.274934860866852,11.310414512854194,7.0
The American Civil War resulted in the deaths of soldiers.,American Civil War,0.9891782361922802,0.0,1.0,0.9891782361922802,-2.3274155730667356,0.466380558628905,0.0003072280694664535,-8.087920188903809,0.3157520777549846,-1.1527979373931885,10.251413239111384,0.19451355898257708,6.957202596105781,1.0391730193041049,-25.60157130373409,-7.719164187092354,-3.235458632382298,0.3379944510883523,0.0003072280694664535,-8.087920188903809,0.04275461291865304,-3.152278184890747,25.41802663610601,0.18463513140123214,7.9912761779670465,0.5669301863270892,-22.648210426676087,-8.560218918520713,10.251413239111384,25.41802663610601,0.09754752605082596,0.9623036601447396,0.03934215721449877,1.7638856143445005,3.1916001750857808,10.585340261592135,11.0,4.666802676719933,12.347199300411505,7.0
The American Civil War took place from 1861 to 1865.,American Civil War,0.9965950857125708,0.0,1.0,0.9965950857125708,-0.842477420946428,0.7143118719466598,0.004803493525369427,-5.338411808013916,0.9675813372760043,-0.03295578807592392,2.3221127072066814,0.154683537613949,2.1831146785890203,1.30568486773997,-12.637161314196419,-3.2629010208812907,-0.7499203017359832,0.7752221059133991,0.004803493525369427,-5.338411808013916,0.9950548247468182,-0.004957514349371195,2.116831302109643,0.14023968070299841,2.4023083745998446,0.7144989829337762,-8.999043620831799,-2.597800128468212,2.3221127072066814,2.116831302109643,0.43064231847855533,0.7658815880518822,0.4724042010354797,1.399582118219314,2.9662466356918293,11.488223820778234,15.0,4.848294676241445,16.794985418631768,12.0
The American Civil War was a conflict.,American Civil War,0.9974550470975178,0.0,1.0,0.9974550470975178,-2.2062800216808682,0.4359085794352542,4.5838771430541385e-05,-9.99038028717041,0.2725216760725089,-1.3127795457839966,9.081869120287456,0.1515887282718599,9.479343274226187,1.3626430799979148,-17.650240173446946,-6.240302258107779,-2.5241378109669315,0.5080693499399942,4.5838771430541385e-05,-9.99038028717041,0.3157512496632915,-1.1528005599975586,12.480130392041278,0.17042619092198424,14.289864229650343,0.7068832789360227,-12.620689054834656,-5.6441437298995725,9.081869120287456,12.480130392041278,0.11010949252353334,0.7338678885754369,0.0801273679510361,1.4146607082079619,2.075691842026981,5.8709431086034956,8.0,3.163277508650997,7.073303541039809,5.0
The American Civil War was a pivotal event.,American Civil War,0.992952632981167,0.0,1.0,0.992952632981167,-2.3493108805139653,0.4204152572109741,8.476607790235101e-05,-9.375615119934082,0.3157509861800264,-1.1528013944625854,10.478346403459662,0.15093006513890792,8.411916830880354,1.4016556402801672,-21.143797924625687,-7.0479326415418955,-2.685708337444036,0.4728025585868838,8.476607790235101e-05,-9.375615119934082,0.41710216616410783,-0.9048533141613007,14.668588011348133,0.16963689939953575,11.77200135827305,0.7458951915641503,-16.114250024664216,-6.578615024676429,10.478346403459662,14.668588011348133,0.09543490561352576,0.7134419976365357,0.06817288748081035,1.3406709297897326,2.1403259929096072,6.420977978728821,9.0,3.283959690967536,8.044025578738395,6.0
The American Civil War was brutal.,American Civil War,0.9796525597948604,0.0,1.0,0.9796525597948604,-2.7405966336539547,0.4493821846223169,4.504709726647052e-05,-10.00780200958252,0.3157512496632915,-1.1528005599975586,15.496227909859327,0.17895812512862627,11.725574711194094,0.8029778041091556,-19.184176435577683,-7.250937136589154,-3.2579136650776492,0.4634009472177042,4.504709726647052e-05,-10.00780200958252,0.3157512496632915,-1.1528005599975586,25.995245738186522,0.20331232631752943,14.934529573300676,0.3996778522306646,-16.289568325388245,-7.284916419939106,15.496227909859329,25.99524573818652,0.06453183354148784,1.245364435831979,0.03846857267946573,2.5020150464151154,3.294924588855673,8.717551050823854,7.0,5.5946757245114895,12.510075232075575,5.0
The American Civil War was devastating.,American Civil War,0.9925259189010628,0.0,1.0,0.9925259189010628,-2.9107207557286268,0.4490964893557389,2.0495635921613612e-05,-10.79529857635498,0.3157512496632915,-1.1528005599975586,18.37003410396591,0.1792120148800111,13.71829401864188,0.7942299280341394,-20.37504529010039,-7.70104325561193,-3.49608743598219,0.46300097384449507,2.0495635921613612e-05,-10.79529857635498,0.3157512496632915,-1.1528005599975586,32.98613877095009,0.20367894052479532,17.46170626600239,0.3909299761556484,-17.48043717991095,-7.817489162139121,18.37003410396591,32.98613877095009,0.05443648032118295,1.2590812366831583,0.030315764053010962,2.5580028675054858,3.331215832691292,8.813568656782108,7.0,5.7198682983816544,12.79001433752743,5.0
The American Civil War was in American history.,American Civil War,0.9990275518344748,0.0,1.0,0.9990275518344748,-2.9119826213637783,0.4155527838291065,7.938817298136737e-05,-9.441161155700684,0.3157509861800264,-1.1528013944625854,18.393229250219434,0.15753384370163345,12.607346278487018,1.2509911393911712,-26.207843592274003,-8.735947864091335,-2.312012606281011,0.4852042096621009,0.00011046032526392058,-9.110854148864746,0.43320993893690446,-0.8747114837169647,10.094720922698771,0.1638949637166105,10.277085862156262,0.8469412793060473,-13.872075637686066,-5.663251164270739,18.393229250219434,10.094720922698771,0.05436783211887982,0.799366173358092,0.09906167863951758,1.1807194010184074,2.398098520074276,7.1942955602228285,9.0,2.8921600618996868,7.084316406110445,6.0
The American Civil War was largely about slavery.,American Civil War,0.9931447173927608,0.0,1.0,0.9931447173927608,-2.2165765619396955,0.401295972296696,0.0010552956777768851,-6.853934288024902,0.3157509861800264,-1.1528013944625854,9.175864032072836,0.1538588660371487,5.354632387473645,1.3417192230599384,-19.94918905745726,-6.649729685819087,-1.9516305361369934,0.46303673868153633,0.0010552956777768851,-6.853934288024902,0.3603795272202118,-1.028324842453003,7.040157458168824,0.1619303170467009,5.679683397919864,0.9129086333008068,-11.709783216821961,-4.780498979970001,9.175864032072836,7.040157458168824,0.10898156255418043,0.7453124191806613,0.14204227759702753,1.0953998719283622,2.235937257541984,6.707811772625952,9.0,2.68317075053453,6.572399231570174,6.0
The Assassination of President Lincoln.,American Civil War,0.9956738588252316,0.0,1.0,0.9956738588252316,-3.1025663573278246,0.41394180995623403,2.996905550074685e-05,-10.415345191955566,0.33118817374011217,-1.105068564414978,22.25499231891078,0.16476861356990194,13.85164081256577,0.9168195344685802,-21.717964501294773,-8.208619007564982,-3.8199528339668176,0.3656801596587639,2.996905550074685e-05,-10.415345191955566,0.33118817374011217,-1.105068564414978,45.60205740197138,0.13738037982497472,16.909778830669403,0.721356166922665,-19.09976416983409,-8.541674207592772,22.25499231891078,45.60205740197138,0.04493373826735801,1.0907271959248055,0.021928835166037268,1.386277744413056,2.8857929086318586,7.635090371473638,7.0,3.0998112722026727,6.93138872206528,5.0
The attack occurred at Fort Sumter.,American Civil War,0.9986062109274813,0.0,1.0,0.9986062109274813,-3.381521220340801,0.26149401848785636,0.0001902765799472695,-8.567031860351562,0.05121877299531777,-3.0737359523773193,29.415484528587758,0.14912487613146375,7.259212792808004,0.7760559724962395,-27.052169762726407,-9.564386342516759,-3.72358154632578,0.31597331568795006,0.0001902765799472695,-8.567031860351562,0.02265434027223199,-3.831101179122925,41.412449422934934,0.18675574222582972,9.188601078451656,0.3269957528048409,-22.34148927795468,-9.120874804141724,29.41548452858776,41.41244942293493,0.033995700428736404,1.2885668501247771,0.024147328012097315,3.0581436958198793,3.6446174309416786,10.308534800998217,8.0,7.4908916148678335,18.348862174919276,6.0
"The Battle of Fort Sumter began on April 12, 1861.",American Civil War,0.9912474019699448,0.0,1.0,0.9912474019699448,-1.4186073057226167,0.6264968879188221,0.0011136527915738398,-6.80010986328125,0.9486311887708863,-0.05275636538863182,4.1313627066014025,0.1866778525122123,4.4458378371410765,1.2924019806699605,-22.697716891561868,-5.674429222890467,-1.4638236106682319,0.6617308812261627,0.0011136527915738398,-6.80010986328125,0.9548049631948625,-0.0462481863796711,4.322455357852191,0.1883386295198408,5.194862518532566,0.7330224971728929,-19.029706938687013,-5.277891086499146,4.1313627066014025,4.322455357852191,0.2420508851479258,0.7737530698317377,0.2313499891175037,1.3642146098609262,3.095012279326951,12.380049117307804,16.0,4.918745726590671,17.73478992819204,13.0
The Battle of Gettysburg was a turning point in the American Civil War.,American Civil War,0.993360061462712,0.0,1.0,0.993360061462712,-0.7306103227115808,0.6951964737961028,0.04425600393687863,-3.1177642345428467,0.9325594270000853,-0.06982240080833435,2.0763474630533274,0.14288268377102206,1.205978246495591,1.9313558836233928,-12.420375486096873,-3.012383531706453,-0.7928489924541033,0.6856175007172683,0.04425600393687863,-3.1177642345428467,0.99852184724117,-0.001479246304370463,2.2096828367636827,0.15540258048203234,1.3715829410099556,1.1645978473180434,-8.721338916995137,-2.6295826233815807,2.0763474630533274,2.2096828367636827,0.48161495982443703,0.5177709651956596,0.4525536350115328,0.8586655061254866,2.13482437937971,8.802106408326214,17.0,2.8478713042388555,9.445320567380353,11.0
"The Battle of Gettysburg was fought from July 1 to July 3, 1863.",American Civil War,0.9988723229062244,0.0,1.0,0.9988723229062244,-0.6391850095270167,0.7602911948014838,0.044256193863450526,-3.117759943008423,0.984176579081522,-0.015959005802869797,1.8949358951153368,0.13886304659627718,1.2738582871452049,1.5849911809319792,-14.062070209594367,-2.998043442128408,-0.4833546203515064,0.8166960392195785,0.044256193863450526,-3.117759943008423,0.9931463894493558,-0.006877204403281212,1.621504821677307,0.11486238020592857,1.0359517189077194,0.9736158627630652,-8.217028545975609,-1.9929221543395845,1.8949358951153368,1.621504821677307,0.5277223375090133,0.6309183369790091,0.616711086289331,1.0270991242501515,2.9592693109279335,13.8802034135382,22.0,4.234838177262772,17.460685112252577,17.0
The Civil War had multiple causes.,American Civil War,0.986991695958456,0.0,1.0,0.986991695958456,-2.570246733592025,0.29666577625228097,0.005647168933754331,-5.176600933074951,0.06737609868101253,-2.697464942932129,13.069048616471486,0.16499147956407495,3.2102333581780385,0.721611395428861,-17.991727135144174,-6.800233665160581,-2.2243164582177997,0.3978503408734676,0.005647168933754331,-5.176600933074951,0.06737609868101253,-2.697464942932129,9.247159823036545,0.1948052670439814,3.8059269577536083,0.4698318265683915,-11.121582291088998,-4.97372280404657,13.069048616471486,9.247159823036544,0.0765166638633249,1.3857874284339562,0.10814131248264984,2.128421157212588,3.6664489056359675,9.700511999037694,7.0,4.759294392276114,10.64210578606294,5.0
The Civil War had significant impacts on American society.,American Civil War,0.9978821995106614,0.0,1.0,0.9978821995106614,-2.2241276234854013,0.3266399328600379,0.01417897852554908,-4.25599479675293,0.07137080699276116,-2.6402058601379395,9.245413802945725,0.17182000658586535,2.482207892736156,1.1674310992930894,-22.241276234854013,-7.033309097111273,-2.1951603260822594,0.31199857229848693,0.01827672852430875,-4.002126693725586,0.06951136526182006,-2.6662650108337402,8.98144090062667,0.15830655101452895,2.230161989905691,0.9106634424021784,-15.366122282575816,-5.807848310729112,9.245413802945723,8.98144090062667,0.10816173524665659,0.856581600923195,0.11134070925414943,1.098100520387825,2.7087488607106858,8.56581600923195,10.0,2.905300891496797,7.686703642714774,7.0
The Confederacy consisted of the Southern states.,American Civil War,0.9919044846183626,0.0,1.0,0.9919044846183626,-2.565706063475874,0.33159589614710727,0.0015140030292111035,-6.492998123168945,0.07322981223870689,-2.614152669906616,13.00984090105131,0.1593517964961387,4.513559558427101,1.0527927767213026,-23.091354571282864,-7.697118190427621,-2.8386239471534886,0.330202399558212,0.0015140030292111035,-6.492998123168945,0.09731971532519049,-2.946877956390381,17.09222953636253,0.16053926232055263,5.59352133739035,0.642532557996652,-17.031743682920933,-6.95318024217117,13.00984090105131,17.09222953636253,0.0768648907858044,0.9498545412842646,0.05850611810896697,1.556341367537691,2.8495636238527937,8.548690871558382,9.0,3.8122422160527174,9.338048205226146,6.0
