concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
Isaac Newton's work laid the foundation for the Scientific Revolution.,Isaac Newton,0.9916771145949668,0.0014909265599192,1.0,0.9916771145949668,-1.4428396281048965,0.48624478375578645,0.017762032586566716,-4.030692100524902,0.32909326559586477,-1.1579618752002716,4.23269805634381,0.170185126861455,2.141603363859454,1.7631175196868942,-17.31407553725876,-4.99814308610293,-1.8260171564244148,0.3818774351051935,0.017762032586566716,-4.030692100524902,0.21136123765228884,-1.5541865825653076,6.209107441724246,0.16024960252104278,2.2164185066564457,1.3708859588545548,-16.434154407819733,-5.478051469273244,4.23269805634381,6.209107441724246,0.23625592628825423,0.567177167054404,0.16105374393751895,0.7294552792965734,1.9647593404624168,6.806126004652848,12.0,2.18836583788972,6.565097513669159,9.0
The Scientific Revolution occurred in the 17th century.,Isaac Newton,0.9819120448515636,0.0,1.0,0.9819120448515636,-1.769151672212915,0.5209410531234234,0.0007277891701611239,-7.225499153137207,0.6440121621362888,-0.44003766775131226,5.865875065254265,0.16835907421831867,5.120303463454789,1.373371207469854,-19.460668394342065,-5.867612293960065,-1.7281838899943978,0.5630957309523704,0.0007277891701611239,-7.225499153137207,0.7459683385080109,-0.3025006651878357,5.630419156957429,0.17476780087749252,5.79524393962804,0.8548594866908519,-13.825471119955182,-4.88804219100954,5.865875065254265,5.630419156957429,0.1704775483411448,0.7281352591061586,0.17760667050237533,1.169782888964577,2.414951451083338,8.009487850167744,11.0,3.30864565321137,9.358263111716616,8.0
"Newton was born in Woolsthorpe, Lincolnshire.",Isaac Newton,0.9987260541588407,0.0,1.0,0.9987260541588407,-1.3798296753035781,0.5863398283425901,0.0005120353121563974,-7.577116966247559,0.6958075213359607,-0.3753950372338295,3.9742246612354117,0.14920235119360073,4.589036865967931,1.6917885398524155,-16.557956103642937,-4.779870206834128,-1.5723877374490258,0.5681707586873239,0.0005120353121563974,-7.577116966247559,0.6958075213359607,-0.3753950372338295,4.818138920631833,0.17220105449781234,5.273381843957214,1.2000564831060163,-15.723877374490257,-4.9723266152577565,3.974224661235412,4.818138920631833,0.2516214067498499,0.5910904208437514,0.20754901767524453,0.8332941108003308,2.047597281537294,7.0930850501250164,12.0,2.6351073509337604,8.332941108003308,10.0
Newton's birthplace was in England.,Isaac Newton,0.9967281921665752,0.0,1.0,0.9967281921665752,-2.7019301429390907,0.16614161094315558,0.00029770580436019287,-8.119404792785645,0.10061000636062804,-2.3086386919021606,14.908479468699682,0.020595826578260527,4.658131980297004,1.879196226792451,-21.615441143512726,-7.642212505458274,-3.280521114667257,0.09293131499690671,0.00029770580436019287,-8.119404792785645,0.07803439204676976,-2.554641008377075,26.58962533391345,0.004686188066799502,4.8626312692327245,1.1547299509621358,-19.68312668800354,-8.035602821361085,14.908479468699682,26.58962533391345,0.06707592159881212,0.5321424052169756,0.037608653278937365,0.8660033449091601,1.5051260131433726,4.257139241735805,8.0,2.12126631057091,5.196020069454961,6.0
Newton's father died before Isaac Newton was born.,Isaac Newton,0.9867043820618638,0.0,1.0,0.9867043820618638,-2.606502012163401,0.2487925294781339,0.002614870165716288,-5.946540832519531,0.0827564753498467,-2.492230772972107,13.551564638879361,0.1251781834339416,3.0451634586330663,1.3875007817632714,-26.065020121634007,-8.242483084248251,-2.889112633963426,0.17210976058884767,0.002614870165716288,-5.946540832519531,0.080482209108968,-2.519719123840332,17.977350031761674,0.08028440003688048,2.5848273184947708,1.3283416982578262,-26.002013705670834,-8.667337901890278,13.55156463887936,17.977350031761674,0.07379221710908612,0.72072031464312,0.05562555094233797,0.7528183458454556,2.279117750225464,7.2072031464312,10.0,2.2584550375363666,6.7753651126091,9.0
Newton was a poor student as a child.,Isaac Newton,0.0010006414846454,0.9683962367257296,0.0,0.9683962367257296,-1.6563967908991293,0.44908024530189294,0.005534360532578468,-5.196779251098633,0.3939255454357612,-0.9315933585166931,5.240394547899851,0.16152309680690038,2.8055071509651768,1.376016506841575,-14.907571118092164,-4.969190372697388,-2.07946849912405,0.41508211129516165,0.005534360532578468,-5.196779251098633,0.08503068077202137,-2.464743137359619,8.000215662460553,0.19653299197880458,3.69519856087405,0.5098494842942873,-10.39734249562025,-4.649832921110837,5.240394547899851,8.000215662460553,0.19082532638706787,0.7267354679453224,0.12499663036489184,1.9613631685519086,2.1802064038359674,6.540619211507902,9.0,4.385741373446446,9.806815842759544,5.0
Newton was sent to a grammar school.,Isaac Newton,0.9949399046343004,0.0,1.0,0.9949399046343004,-2.9421995869997772,0.335509295255797,3.9317089738541166e-05,-10.143851280212402,0.09726633868144216,-2.338277816772461,18.957499154624877,0.1511628652321332,9.929965834606648,1.081742240673854,-23.537596695998218,-8.321797118287208,-3.9921223552781155,0.2400268380493768,3.9317089738541166e-05,-10.143851280212402,0.08503068077202137,-2.464743137359619,54.16973487145086,0.1461197681074849,12.119650002435899,0.4825822195325246,-19.96061177639058,-8.926656960898432,18.95749915462488,54.16973487145086,0.052749573762003295,0.9244346410814707,0.01846049278943455,2.0721857530695926,2.6146960138898403,7.395477128651765,8.0,4.633548205870203,10.360928765347964,5.0
The grammar school was located in Grantham.,Isaac Newton,0.9918758705705212,0.0,1.0,0.9918758705705212,-3.413309838109126,0.2936200623981397,6.188434760098287e-06,-11.992828369140625,0.06162308492548213,-2.7969350814819336,30.36558327958689,0.1639744543854269,11.197273732868503,0.9433554315788294,-34.13309838109126,-10.793833448285435,-3.558380938332578,0.3159780141447353,6.188434760098287e-06,-11.992828369140625,0.0703868718741377,-2.6537485122680664,35.10631182335332,0.1874094565820239,14.340885785445355,0.5887625374609229,-24.908666568328044,-9.414591032860665,30.36558327958689,35.10631182335332,0.03293202013584389,1.060045839060224,0.02848490621947882,1.6984776312578678,3.352159275614592,10.600458390602242,10.0,4.493749419714384,11.889343418805074,7.0
Newton excelled in his studies at the grammar school in Grantham.,Isaac Newton,0.991416094910506,0.0035756056664386,1.0,0.991416094910506,-1.8425396301220947,0.4965811296443707,1.959108422400373e-05,-10.840435981750488,0.4387170615519014,-0.823900580406189,6.312549461917671,0.15239815970619658,7.706252729359919,2.437018292142721,-27.63809445183142,-7.136125302190046,-2.1341714043334252,0.520947134590318,1.959108422400373e-05,-10.840435981750488,0.5175417910803469,-0.6586650013923645,8.450041937152761,0.18019266027455957,10.042917857551949,1.2983910595003754,-23.47588544766768,-7.078245786479836,6.312549461917671,8.450041937152761,0.1584146003184287,0.4103375026868433,0.11834260793467134,0.77018398477328,1.5892303142304853,6.15506254030265,15.0,2.5544112970337665,8.47202383250608,11.0
"Isaac Newton was admitted to Trinity College, Cambridge, in 1661.",Isaac Newton,0.9826251600383944,0.0021494837112107,1.0,0.9826251600383944,-1.3410799839068204,0.6475764737101125,7.233736871979631e-06,-11.83675479888916,0.7663383775248409,-0.2661314606666565,3.82317023889337,0.1313805477111558,8.49208850347177,2.1540090442840607,-20.116199758602306,-5.193980443603226,-1.572058235198104,0.6367024325803357,7.233736871979631e-06,-11.83675479888916,0.8424787775835119,-0.1755075454711914,4.8165515945403525,0.15224143251023162,10.324557600912694,1.485667114197734,-18.86469882237725,-5.445769471640361,3.82317023889337,4.8165515945403525,0.2615630321210738,0.4642506040787657,0.20761741681196105,0.6730982939876163,1.7980348580637928,6.963759061181486,15.0,2.331680887348969,8.077179527851396,12.0
"Isaac Newton studied mathematics at Trinity College, Cambridge.",Isaac Newton,0.9957283455809328,0.0,1.0,0.9957283455809328,-1.5579895735834726,0.4579702087259185,0.0031840710759022586,-5.749594688415527,0.36526790258868264,-1.0415906310081482,4.749263595889548,0.15196524785428886,2.8723312780666657,1.7155419784125776,-15.579895735834725,-4.926795623318275,-1.5860270792747744,0.47874514501562626,0.0031840710759022586,-5.749594688415527,0.4595400230588166,-0.777529239654541,4.8843053720068195,0.16453429561524016,3.1836181805979518,1.3617157874379888,-14.27424371347297,-4.758081237824324,4.749263595889548,4.88430537200682,0.21055895925959814,0.5829061676038486,0.20473740354795406,0.7343676332646903,1.8433111517880156,5.829061676038487,10.0,2.203102899794071,6.609308699382213,9.0
Isaac Newton was awarded a bachelor's degree in 1665.,Isaac Newton,0.9989634424972608,1.472392258800048e-05,1.0,0.9989634424972608,-1.8103131043832177,0.4752395468151614,0.0009354708226249012,-6.974460601806641,0.4769670218189952,-0.7403079271316528,6.112360939653211,0.1558971491802055,4.863343183520868,1.9814542306423888,-23.53407035698183,-6.527176722498084,-2.018793751229532,0.49446090874382753,0.0009354708226249012,-6.974460601806641,0.5101220282179991,-0.9799433201551437,7.52923732054228,0.18656682980600925,5.965381240005549,1.094643569472204,-20.18793751229532,-6.383986380000669,6.112360939653211,7.52923732054228,0.16360290399616612,0.5046798379369073,0.13281557711983194,0.9135393728957477,1.8196490333743753,6.560837893179794,13.0,2.888865150592454,9.135393728957478,10.0
"Isaac Newton completed his studies at Trinity College, Cambridge.",Isaac Newton,0.965737415814562,0.0291627461802077,1.0,0.965737415814562,-1.9881139092824676,0.48969136808316305,2.2452807705123194e-05,-10.704094886779785,0.6172873617019142,-0.4824206233024597,7.301749005723819,0.15457938978531605,8.8898829472642,1.689164131365784,-21.869253002107143,-6.593827877576619,-2.1498687885701657,0.4696260953305022,2.2452807705123194e-05,-10.704094886779785,0.4132473071450704,-1.0234252512454987,8.583732039529789,0.16560856188682224,9.491060191283463,1.433346691216308,-21.498687885701656,-6.798482042388692,7.301749005723819,8.583732039529789,0.13695348870744573,0.592008781995296,0.11649944282915656,0.6976679167211255,1.9634710024737043,6.512096601948256,11.0,2.206219667263429,6.976679167211256,10.0
Isaac Newton developed the laws of motion.,Isaac Newton,0.9975245604661824,0.0,1.0,0.9975245604661824,-1.3707309754972812,0.5354804328210272,0.023163611071902318,-3.7651727199554443,0.6375569893606174,-0.4971079006791115,3.938228392036774,0.16811198294624857,2.4090625393084912,1.0501537364469615,-10.96584780397825,-3.877012671826315,-1.7961002057030175,0.40940905127711597,0.023163611071902318,-3.7651727199554443,0.2735334205150692,-1.552001178264618,6.02610102670617,0.1581548855737705,2.4854136483336213,0.8931677798891737,-10.776601234218106,-4.399529030880299,3.938228392036774,6.02610102670617,0.2539212814630133,0.952241529305367,0.16594477848417252,1.1196104724289118,2.6933457707970945,7.617932234442936,8.0,2.742474368127247,6.717662834573471,6.0
Isaac Newton formulated the law of universal gravitation.,Isaac Newton,0.9967646667067114,0.0,1.0,0.9967646667067114,-1.524290841203765,0.5955761286396624,0.0030663665181835903,-5.787261962890625,0.8954845331760772,-0.11069208011031151,4.591886038014556,0.20500653879700576,4.011084383861566,0.6860363592504074,-15.24290841203765,-4.820230874737932,-1.8880506307650649,0.5106888343169953,0.0030663665181835903,-5.787261962890625,0.5089743388009671,-1.1920165605843067,6.606477656147429,0.2192791555347422,4.351160296582029,0.5646553048145649,-15.104405046120519,-5.340213616950063,4.591886038014556,6.606477656147429,0.21777543948638173,1.457648689484392,0.15136659079887824,1.7709919511486818,4.609489887130208,14.576486894843923,10.0,5.009121672336112,14.167935609189454,8.0
Isaac Newton made significant contributions to calculus.,Isaac Newton,0.997225961475382,0.0,1.0,0.997225961475382,-2.008724893879844,0.4304948471902954,0.003096666390980297,-5.777429103851318,0.21396874260004065,-1.7071345448493958,7.453806890402454,0.18956724895039528,3.919027838249058,0.9123822366817728,-16.06979915103875,-5.681531976002662,-2.2928637449430034,0.35193112898875983,0.003096666390980297,-5.777429103851318,0.10046906145473973,-2.297905445098877,9.903257515056325,0.1672702219735352,3.8330098645309834,0.8930156504048298,-16.050046214601025,-6.066347259275418,7.453806890402454,9.903257515056325,0.13415963342001833,1.0960318601081964,0.10097687538465594,1.1198012034242302,3.1000462427160445,8.768254880865571,8.0,2.9627155020913634,7.838608423969611,7.0
Isaac Newton studied the nature of light.,Isaac Newton,0.9977569846269464,0.0,1.0,0.9977569846269464,-2.1999924184929114,0.40144394408921774,0.0031840710759022586,-5.749594688415527,0.1340625332175071,-2.0418732166290283,9.024945076489676,0.19020258041939808,4.191519247704446,0.8616125880238972,-17.59993934794329,-6.222518230701322,-2.634949196401673,0.3413815082194895,0.0031840710759022586,-5.749594688415527,0.07664618927344904,-2.619354009628296,13.942604110710713,0.1820482874503315,4.567482680723897,0.5578217864293697,-15.809695178410038,-6.4542810293406765,9.024945076489676,13.942604110710713,0.11080399842044888,1.1606144268313134,0.07172261308286015,1.7926872422839977,3.2827133262214394,9.284915414650508,8.0,4.391169011992914,10.756123453703987,6.0
Isaac Newton developed the reflecting telescope.,Isaac Newton,0.993960467741747,0.0,1.0,0.993960467741747,-2.768668431738791,0.4299117898303112,3.236854004513962e-05,-10.338323593139648,0.10046906145473973,-2.297905445098877,15.937398140896578,0.19980294648420696,11.496037408863122,0.6499857280737313,-19.380679022171535,-7.325208133176049,-3.1987598730289997,0.3634778450695362,3.236854004513962e-05,-10.338323593139648,0.08089367190440212,-2.544791340827942,24.502125601421252,0.20220915444956414,12.11719310857602,0.4941255790018519,-19.192559238174,-7.835329498610957,15.937398140896578,24.50212560142125,0.06274549905570369,1.538495318910394,0.040812785644278746,2.0237770366392067,4.0704760070739106,10.769467232372758,7.0,4.957221092927872,12.14266221983524,6.0
"Isaac Newton published the book ""Mathematical Principles of Natural Philosophy"".",Isaac Newton,0.9984744011109272,0.0,1.0,0.9984744011109272,-1.343399755311631,0.6001272802525157,0.0032653366459089294,-5.724392414093018,0.8746552150843381,-0.13589128479361534,3.832049414736567,0.18322291591764045,3.3720951729046047,1.3826607796884005,-18.807596574362833,-5.026541617852069,-1.429898807531572,0.6018842087754134,0.0032653366459089294,-5.724392414093018,0.8746552150843381,-0.13589128479361534,4.178276360431239,0.1878496452662393,3.7729311712943314,1.0474323023786103,-17.158785690378863,-4.953314768653668,3.832049414736567,4.178276360431239,0.2609569689144378,0.7232431950701331,0.23933313972960615,0.9547156391196868,2.70612824326815,10.125404730981863,14.0,3.3072319874717806,11.45658766943624,12.0
Isaac Newton was a key figure in the Scientific Revolution.,Isaac Newton,0.9960787940845052,0.0,1.0,0.9960787940845052,-1.2499180865601043,0.6068792280667039,0.0015804991071624638,-6.450014591217041,0.6414132294353454,-0.4440813660621643,3.490057063173232,0.15489570608334197,3.630911308671433,1.4404090773950924,-13.749098952161148,-4.145509311798829,-1.7779287270469857,0.5177729508968322,0.0015804991071624638,-6.450014591217041,0.5035693777547313,-0.6860337853431702,5.917586778649309,0.1894749019506942,4.8717646711124,0.7696358057292816,-12.4455010893289,-4.703957260563961,3.490057063173232,5.917586778649309,0.2865282664148704,0.6942472216354328,0.16898780489506407,1.2993158485557113,2.3025575459114362,7.636719437989762,11.0,3.437666609803274,9.095210939889979,7.0
Isaac Newton held a position at the Royal Mint.,Isaac Newton,0.9986843192677992,0.0,1.0,0.9986843192677992,-1.9812902876874432,0.3652873406317959,0.00016894200838037216,-8.685955047607422,0.29709338754449977,-1.2358622550964355,7.252094238864475,0.0907334258510513,5.72458745090467,2.3376750020092394,-19.812902876874432,-6.265390015062582,-2.5116359263858095,0.3128073222980295,0.00016894200838037216,-8.685955047607422,0.17037604469717432,-1.769747257232666,12.325076494820593,0.11524879612143657,7.218102341449289,1.3244112007377562,-17.581451484700665,-6.645164045152182,7.252094238864475,12.325076494820593,0.1378912031563146,0.42777546029302477,0.08113539907198412,0.7550525089511138,1.352744781652878,4.277754602930248,10.0,1.997681165480018,5.285367562657797,7.0
Isaac Newton served as the President of the Royal Society.,Isaac Newton,0.9994103256263102,0.0,1.0,0.9994103256263102,-1.784911278936885,0.5105247011144569,3.0768708668641064e-05,-10.389012336730957,0.49663139716725996,-0.6999071836471558,5.959051230768425,0.14305895410753722,8.249051621055061,1.8959059748839608,-19.634024068305735,-5.919880996307035,-2.628326012852735,0.3697915526278924,3.0768708668641064e-05,-10.389012336730957,0.20503575822182046,-1.5845708847045898,13.850564817555128,0.15207067861630943,10.970380124322674,1.1395233464607917,-18.398282089969143,-6.95389699441029,5.959051230768425,13.850564817555128,0.16781194879424607,0.5274523173867867,0.07219922170484581,0.8775599052936189,1.749361431575421,5.8019754912546535,11.0,2.3218052699683103,6.142919337055332,7.0
Isaac Newton's work laid the foundation for classical mechanics.,Isaac Newton,0.9928818717402902,0.0,1.0,0.9928818717402902,-1.4204390259163284,0.5061995804322602,0.01776204952576908,-4.030691146850586,0.41080957635913934,-0.8896254897117615,4.138937142104053,0.17550147664666083,2.2372877915685647,1.4886513297366932,-15.624829285079613,-4.711063286542371,-1.732820206399386,0.39970748980439025,0.01776204952576908,-4.030691146850586,0.21136154000718085,-1.554185152053833,5.656584169431076,0.1521156274995386,2.1977483877628305,1.459752776022545,-15.595381857594475,-5.198460619198158,4.138937142104053,5.656584169431076,0.24160792147030385,0.6717489717198426,0.17678513570153015,0.6850475069653545,2.2279392925017785,7.389238688918269,11.0,2.0551425208960636,6.1654275626881905,9.0
Newton formulated three laws of motion.,Isaac Newton,0.9893617536899756,0.0,1.0,0.9893617536899756,-2.0899477172642946,0.44535022089517307,0.003841656975316728,-5.561851501464844,0.08503068077202137,-2.464743137359619,8.084492473872126,0.21764475228415278,4.008128803872129,0.5314357893372401,-14.629634020850062,-5.529481913008455,-2.4333480348189673,0.3577608579716081,0.003841656975316728,-5.561851501464844,0.0674237285726659,-2.7320733070373535,11.396975746587179,0.20021560218335313,3.8506838245076,0.5027501623975614,-14.600088208913803,-5.960461051910665,8.084492473872126,11.39697574658718,0.1236936026883383,1.8816948727655545,0.08774257506860535,1.9890595265670479,4.978496676642984,13.171864109358882,7.0,4.872180908111148,11.934357159402289,6.0
The laws describe how objects move.,Isaac Newton,0.9915889574264906,0.0,1.0,0.9915889574264906,-3.8914780744484494,0.18326643733949516,8.74814890103371e-06,-11.646668434143066,0.033190998473799846,-3.4054765701293945,48.98323390959338,0.06856779135543448,11.995841735175192,1.0209879427834705,-27.240346521139145,-10.295883217451093,-3.8102851063013077,0.21172043417432185,8.74814890103371e-06,-11.646668434143066,0.04991238408440542,-3.0570101737976074,45.16331337616104,0.07432834703020592,13.949002604501926,0.966069093429475,-22.861710637807846,-9.333254284964566,48.98323390959338,45.16331337616104,0.02041514861688521,0.9794434959474134,0.022141865271732675,1.0351226499235917,2.591363913516555,6.856104471631895,7.0,2.53552231351038,6.21073589954155,6.0
