concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
The Allies consisted of the Soviet Union.,World War II,0.9969698448154828,0.0002604668396195,1.0,0.9969698448154828,-3.025239278900699,0.36364757305159034,0.0003087548413043246,-8.082962989807129,0.15189784785421442,-2.0235148072242737,20.59893301159995,0.16018924321068176,9.274829595564613,0.9630808126870648,-24.201914231205592,-8.55666883529034,-4.231923384015682,0.24888733883666703,0.0003087548413043246,-8.082962989807129,0.0170978452265434,-4.068802833557129,68.8495289878152,0.1483011769415482,10.230064586982712,0.4128230407526545,-21.159616920078406,-9.46286836223001,20.59893301159995,68.8495289878152,0.04854620379787955,1.0383344645917387,0.014524427613396994,2.422345415064069,2.9368533642100862,8.30667571673391,8.0,5.416529013068201,12.111727075320346,5.0
Other countries were also part of the Allies.,World War II,0.9936148028653312,0.0,1.0,0.9936148028653312,-2.8922527006102934,0.3135485937673936,5.276281964138149e-05,-9.849703788757324,0.1752036079954429,-1.7418065071105957,18.033888830337172,0.13532989967244902,9.42124286217257,1.4515331074532318,-26.03027430549264,-8.67675810183088,-4.00344975789388,0.12081552731852445,5.276281964138149e-05,-9.849703788757324,0.11113069939092361,-2.399092674255371,54.7868256877604,0.013354018506415712,10.007607702505135,1.133983569427714,-24.02069854736328,-9.806409117708858,18.03388883033717,54.7868256877604,0.055451156952779294,0.6889267594829696,0.018252563229327667,0.8818469922846136,2.0667802784489084,6.200340835346726,9.0,2.160075162305357,5.291081953707682,6.0
The other alliance was the Axis powers.,World War II,0.9991732049535376,0.0,1.0,0.9991732049535376,-3.5426787436008453,0.19680806673050172,3.199350983835762e-05,-10.349977493286133,0.09251748769483938,-2.3944891691207886,34.55937100214607,0.04378495575825213,10.48503920417813,1.584674200475061,-28.341429948806763,-10.020208652662383,-4.5379777431488035,0.19347012149542964,3.199350983835762e-05,-10.349977493286133,0.02334033792016732,-3.7575721740722656,93.5015247032957,0.05544937061155818,13.810144103737414,0.7827454889489969,-22.68988871574402,-10.147226714061805,34.55937100214607,93.5015247032957,0.028935711820041572,0.6310445388081761,0.01069501276234004,1.2775544721985095,1.7848634904879952,5.048356310465409,8.0,2.856698644794733,6.387772360992548,5.0
The Axis powers included Germany.,World War II,0.9988224928062904,0.0,1.0,0.9988224928062904,-3.820251847927769,0.2691019894139072,9.038442814057943e-05,-9.31143856048584,0.045671176017041855,-3.4063225984573364,45.61569509261102,0.13317673745998176,10.393266587483843,0.6412371800485945,-22.921511087566614,-9.357667716347553,-4.071701843291521,0.30750778138998536,9.038442814057943e-05,-9.31143856048584,0.014269322500567271,-4.249643325805664,58.6567022123805,0.15096205580811933,12.092557303970029,0.4436988611421519,-20.358509216457605,-9.104602105711036,45.61569509261102,58.6567022123805,0.02192227911839895,1.5594853684625984,0.017048350184762567,2.253780858093347,3.8199434140695794,9.35691221077559,6.0,5.039607205084531,11.268904290466734,5.0
The Axis powers included Italy.,World War II,0.994692973686599,0.0,1.0,0.994692973686599,-3.3920703486849866,0.1873663479340483,0.0020556604254322913,-6.187158107757568,0.043767083283776084,-3.4316588640213013,29.72743475877394,0.1167094843146431,3.7773372968125334,0.5559426592644159,-20.35242209210992,-8.308841525902833,-3.557884044200182,0.20942501161415464,0.0020556604254322913,-6.187158107757568,0.014269322500567271,-4.249643325805664,35.088872036221005,0.13713187331745946,4.367839666452604,0.3584043403579733,-17.78942022100091,-7.955670578893473,29.72743475877394,35.088872036221005,0.03363896037833718,1.7987466572957893,0.02849906371933915,2.7901447817322818,4.406011486911564,10.792479943774735,6.0,6.238953399019696,13.95072390866141,5.0
The Axis powers included Japan.,World War II,0.9990819360787868,0.0,1.0,0.9990819360787868,-3.553783948843678,0.188738029170863,0.0020556604254322913,-6.187158107757568,0.045671176017041855,-3.4063225984573364,34.94529884793305,0.11657108219203323,4.521037839479144,0.5518482399485569,-21.322703693062067,-8.704957330760088,-3.7519403643906117,0.21107102909833228,0.0020556604254322913,-6.187158107757568,0.014269322500567271,-4.249643325805664,42.6036684914579,0.13689272131587785,5.1896496172405175,0.3543099210421144,-18.75970182195306,-8.389593702302738,34.94529884793305,42.6036684914579,0.02861615247165494,1.8120923971656042,0.02347215710310255,2.8223878040410186,4.438701739832528,10.872554382993625,6.0,6.311050988702074,14.111939020205094,5.0
The war was sparked by the aggressive expansion of Germany.,World War II,0.985842354536013,0.0,1.0,0.985842354536013,-2.1056381644342435,0.3183038292550411,0.002177523305768615,-6.1295671463012695,0.15443182627443106,-1.8680025339126587,8.212342162387388,0.12088895339591804,3.116322589732611,2.015615038080192,-23.162019808776677,-6.983611735681051,-3.0428682565689087,0.11378425385960665,0.002177523305768615,-6.1295671463012695,0.08922780981630532,-2.492046356201172,20.96529091123005,0.010598391934951969,2.8837172230422112,1.1714582727658922,-18.257209539413452,-7.4534745831060745,8.212342162387388,20.96529091123005,0.12176794149907809,0.49612648303738976,0.04769788333651743,0.8536368927925468,1.6454653927936447,5.4573913134112875,11.0,2.0909748129566466,5.121821356755281,6.0
The war was sparked by the aggressive expansion of Italy.,World War II,0.0,0.9879594140250948,0.0,0.9879594140250948,-2.4827961560169403,0.3004724284319673,0.001080549523533117,-6.830285549163818,0.12262864147324881,-2.0985946655273438,11.974700781059887,0.1282364896392515,4.296553803012082,1.7192402056957217,-27.310757716186345,-8.234503280444878,-3.73432457447052,0.08109335235063805,0.001080549523533117,-6.830285549163818,0.03474594488922925,-3.5892109870910645,41.85974287375832,0.010211245982518534,3.534043546880748,0.8750834403814222,-22.40594744682312,-9.147189741388695,11.974700781059887,41.85974287375832,0.08350939353588503,0.5816522884278011,0.02388930106464881,1.1427481698935253,1.9291223991665944,6.3981751727058125,11.0,2.7991499207384383,6.856489019361152,6.0
The war was sparked by the aggressive expansion of Japan.,World War II,0.0,0.986073071597691,0.0,0.986073071597691,-2.178433338772844,0.30274875971852355,0.008044702260493352,-4.822741508483887,0.12262864147324881,-2.0985946655273438,8.83245794434287,0.1269198974737981,2.5210568200235293,1.8091232572382083,-23.962766726501286,-7.225046015510698,-3.1763260761896768,0.08526662637599121,0.008044702260493352,-4.822741508483887,0.04015525610418543,-3.297626256942749,23.95856970119332,0.009620635217160212,1.5341393717119145,0.9649664919239088,-19.05795645713806,-7.780378143361354,8.83245794434287,23.95856970119332,0.11321876722215171,0.5527539353656816,0.041738718649393845,1.0363054140939576,1.833277405000326,6.080293289022498,11.0,2.538419482213823,6.217832484563745,6.0
Germany sought to dominate Europe.,World War II,0.9680581801993292,0.0,1.0,0.9680581801993292,-3.1575895100831985,0.27680872282895247,0.0008458462933998778,-7.0751729011535645,0.04883953638853119,-3.4383164644241333,23.513847668281116,0.12525806610056672,6.007651419148935,0.714050382627156,-18.94553706049919,-7.734483116868556,-3.7433831691741943,0.17304449751818982,0.0008458462933998778,-7.0751729011535645,0.01204702899028638,-4.4189372062683105,42.24065598283981,0.08570759259462372,5.150256436791414,0.5321525200668007,-18.71691584587097,-8.370459232102094,23.51384766828112,42.24065598283981,0.04252813125726526,1.400461402066293,0.02367387477141094,1.8791605081085978,3.430415839525133,8.402768412397759,6.0,4.20193063676387,9.39580254054299,5.0
Italy sought to dominate Africa.,World War II,0.9935079440480892,0.0,1.0,0.9935079440480892,-4.945509309569995,0.12441746567970931,0.00011503168299318043,-9.070302963256836,0.013200086194415409,-4.42895233631134,140.54241222198866,0.06603321355747029,7.786574850800496,0.4476600065994309,-29.673055857419968,-12.11397432663042,-5.862915563583374,0.009553164750630946,0.00011503168299318043,-9.070302963256836,0.007544163881706195,-4.886981010437012,351.7481946790197,7.70105014091271e-05,4.294084411543427,0.1971774303928756,-29.31457781791687,-13.109877746513915,140.54241222198866,351.7481946790197,0.0071152898558513875,2.233838147830808,0.002842942807176391,5.0715743582189,5.471763630149336,13.403028886984847,6.0,11.340385017922332,25.3578717910945,5.0
Japan sought to dominate Asia.,World War II,0.9836114094721748,0.0,1.0,0.9836114094721748,-3.6703305964668593,0.2659625168061149,0.0006899110855485319,-7.278947830200195,0.015084356499169168,-4.371338725090027,39.26488454693517,0.13288592465491814,6.92093655151421,0.5342706012520482,-22.021983578801155,-8.990437148668835,-4.3645244359970095,0.15530426767021285,0.0006899110855485319,-7.278947830200195,0.0068434896627955575,-4.984457492828369,78.61200601061635,0.08599162097496159,5.413693340767382,0.3709430251775538,-21.822622179985046,-9.759373328348243,39.26488454693517,78.61200601061635,0.025468048907788147,1.8717106980180607,0.012720703245569799,2.6958317912066003,4.584736156252782,11.230264188108364,6.0,6.028063141042979,13.479158956033002,5.0
Germany was under the leadership of Adolf Hitler.,World War II,0.99717154992361,0.0,1.0,0.99717154992361,-2.2052589963617115,0.3982334768139244,0.0013828428361966072,-6.583613872528076,0.1995600479499924,-1.6116400957107544,9.072601034250786,0.15444682908537774,4.94509604852303,1.321100615987404,-19.847330967255402,-6.615776989085134,-2.876332212200699,0.3268989981437257,0.0013828428361966072,-6.583613872528076,0.10676444499156663,-2.9412830471992493,17.749053884173087,0.15647852824295647,5.791323130772651,0.6674909522063854,-17.257993273204193,-7.0455462506224595,9.072601034250786,17.749053884173087,0.1102219745169892,0.7569446171611915,0.05634103127557152,1.4981476478362874,2.270833851483575,6.812501554450725,9.0,3.6696972965497303,8.988885887017723,6.0
Germany had already annexed Austria.,World War II,0.9953287752656428,0.0,1.0,0.9953287752656428,-3.3294054186969464,0.27246876989825275,0.0028764724853859933,-5.851190567016602,0.024796093259211935,-3.6970691680908203,27.921735025120835,0.1679443864482135,4.882878663524116,0.4411797904274351,-23.305837930878624,-8.808778751582997,-3.309628933939772,0.3125790407058312,0.0028764724853859933,-5.851190567016602,0.018038611356761065,-4.090846538543701,27.37496566638159,0.18467328075311482,5.693954008666014,0.3315067082195896,-19.857773603638634,-8.106902126103897,27.921735025120835,27.37496566638159,0.03581439330687411,2.2666496101989493,0.03652972618073714,3.0165302095111786,5.996991177907914,15.866547271392644,7.0,7.388959806993223,18.099181257067073,6.0
Germany had invaded Czechoslovakia.,World War II,0.9856273746345128,0.0,1.0,0.9856273746345128,-2.899187174821236,0.3830457852969173,0.0026393717211957634,-5.937214374542236,0.021544137253546102,-3.966344118118286,18.15937896854848,0.2283652415551095,5.435013506310755,0.2644681344657295,-23.19349739856989,-8.200139644980657,-2.8207761530471283,0.43322273390322225,0.0026393717211957634,-5.937214374542236,0.011281129454310196,-4.484623908996582,16.78987713051901,0.24084703812003547,6.1622577005270145,0.1547950522578839,-19.7454330713299,-7.463072205144172,18.15937896854848,16.78987713051901,0.055067962496513294,3.7811738719304295,0.05955969732394867,6.460154800904293,10.694774742749605,30.249390975443436,8.0,17.091963034172743,45.221083606330055,7.0
Germany invaded Poland in September 1939.,World War II,0.9820766644208008,0.0,1.0,0.9820766644208008,-1.5199711560700153,0.4917295691236246,0.011281129454310196,-4.484623908996582,0.3347549401248485,-1.0943565368652344,4.5720933161007205,0.18379283725821674,2.4625929929743307,1.146256416965084,-13.679740404630138,-4.559913468210046,-1.4614515572220625,0.5360768194857534,0.011281129454310196,-4.484623908996582,0.6137582893462882,-0.6038960963487625,4.312214413560125,0.18906683438336186,2.7395962260521944,0.8739791807846146,-11.6916124577765,-4.13360922594944,4.5720933161007205,4.312214413560125,0.21871819555355082,0.8724051487953074,0.23189941503266048,1.1441920150800964,2.6172154463859223,7.851646339157767,9.0,3.2362637313705465,9.153536120640771,8.0
The invasion of Poland led to the declaration of war by France.,World War II,0.994555232770034,0.0,1.0,0.994555232770034,-1.7876971316917871,0.570602412825297,0.00014304010379043546,-8.852385520935059,0.773447619336432,-0.25689733028411865,5.975675415570121,0.1772785273947298,6.81895763607967,1.3362363723188213,-23.240062711993232,-6.445633673314639,-2.9094625325274786,0.3762967491161881,0.00014304010379043546,-8.852385520935059,0.14885323557954305,-1.904794454574585,18.34693503578956,0.15637347743086763,9.190328967589009,0.8621409777801456,-20.36623772769235,-7.69771430992788,5.975675415570121,18.34693503578956,0.16734510000232217,0.7483705882550273,0.054505016671683275,1.1599031083928013,2.6982885290026495,9.728817647315354,13.0,3.0688151697381483,8.11932175874961,7.0
The invasion of Poland led to the declaration of war by Great Britain.,World War II,0.9927549701863048,0.0,1.0,0.9927549701863048,-1.7350888952829078,0.5534748054224828,0.0027869160510412085,-5.882819652557373,0.8194167620205881,-0.20073850452899933,5.669431767145533,0.19859203477050594,4.5363987291516175,1.1459068968491395,-24.291244533960707,-6.4921081817447295,-2.6771782646683278,0.37061152143887727,0.0027869160510412085,-5.882819652557373,0.08645865144272516,-2.8159214854240417,14.54399603288027,0.1898376348129149,5.214159943956236,0.6718112270409932,-21.417426117346622,-7.572203621568833,5.669431767145533,14.54399603288027,0.17638451983759984,0.8726712464596078,0.06875689444216394,1.4885133795761665,3.2652368155408142,12.21739745043451,14.0,4.210151618340851,11.908107036609332,8.0
The war in Europe began with the invasion of Poland by Germany.,World War II,0.99558038636415,0.0,1.0,0.99558038636415,-1.254146647764943,0.524344480049862,0.020626298469642618,-3.88118839263916,0.7709847727477496,-0.26008665561676025,3.5048462294839458,0.15695018603092473,1.8005783248571385,1.985301758165667,-16.30390642094426,-4.521890045467777,-1.4061685120686889,0.5197570863258638,0.020626298469642618,-3.88118839263916,0.7709847727477496,-0.26008665561676025,4.080291826938824,0.1625210573963345,2.3427769422118803,0.9528383033274066,-9.843179584480822,-3.720372184383478,3.5048462294839458,4.080291826938824,0.28531922216377525,0.503701765178487,0.24508050953557275,1.0494960126056017,1.8161225418927565,6.548122947320331,13.0,2.776705451308331,7.346472088239212,7.0
The Battle of Britain followed the invasion of Poland.,World War II,0.9927789335949884,0.0,1.0,0.9927789335949884,-3.1078947586007417,0.38331167773686936,1.8389093093217347e-06,-13.206337928771973,0.058155438422586636,-2.9005558490753174,22.37389234050891,0.19075081432709345,14.106242373371845,0.8877364110008998,-31.078947586007416,-9.828026165277523,-4.732689872384071,0.14487514359420858,1.8389093093217347e-06,-13.206337928771973,0.028079389340588023,-3.5911662578582764,113.60072319092346,0.07651938589830357,16.113281999165917,0.5833352318976442,-28.396139234304428,-11.592675298178612,22.37389234050891,113.60072319092346,0.044694950023937335,1.126460498418135,0.00880276086200038,1.7142801348495722,3.5621808692098065,11.264604984181352,10.0,4.19911160657099,10.285680809097432,6.0
The British Royal Air Force (RAF) fought in the Battle of Britain.,World War II,0.9948287546647808,0.0,1.0,0.9948287546647808,-1.5310478290066385,0.5079361792489867,0.003963505979697299,-5.53062629699707,0.5110926724915503,-0.6784258484840393,4.623018418071232,0.16562744983771865,3.04976557013879,2.2175172888561683,-24.496765264106216,-6.124191316026554,-1.5211853358438627,0.5478447181306519,0.003963505979697299,-5.53062629699707,0.5995711843509892,-0.5125765055418015,4.577648030858015,0.16625244034473588,3.6124733939036315,1.4844451350501284,-18.254224030126352,-5.2695405788205925,4.623018418071232,4.577648030858015,0.21630889379350768,0.4509547704657655,0.21845279349984545,0.6736523812085725,1.803819081863062,7.215276327452248,16.0,2.33360030178601,8.08382857450287,12.0
The German Luftwaffe fought in the Battle of Britain.,World War II,0.9971661040854952,0.0,1.0,0.9971661040854952,-2.0946170298534526,0.4128719046574145,0.0014277577857091045,-6.551650047302246,0.28882756915218644,-1.627492755651474,8.122329764680947,0.1655918940522765,4.304492436146319,1.5849068663110335,-25.13540435824143,-7.255966236210392,-2.348781682492927,0.41646981777410164,0.0014277577857091045,-6.551650047302246,0.31463191289688597,-1.7380290925502777,10.472802750253726,0.17342784403237774,5.446836666141275,0.8998778537183107,-18.790253459943415,-6.643357820869987,8.122329764680947,10.472802750253726,0.12311738490948612,0.6309519008694563,0.0954854229423707,1.111261929458518,2.1856814988761197,7.571422810433476,12.0,3.14312338397826,8.890095435668144,8.0
The German army invaded France.,World War II,0.9803554147043728,0.0,1.0,0.9803554147043728,-2.9476848244667053,0.1350149333148233,0.004659092318066996,-5.368934631347656,0.058009204298032836,-2.8515384197235107,19.061771256443603,0.04058820102402693,2.0263207470521905,0.972077273366993,-17.686108946800232,-7.220323742488828,-3.0246214151382445,0.1466033140710847,0.004659092318066996,-5.368934631347656,0.05258873360537125,-2.945253372192383,20.586209608416507,0.04790009781751976,2.3960694625576684,0.7745389544605505,-15.123107075691223,-6.763259090450726,19.061771256443603,20.586209608416507,0.05246102193477755,1.0287248014103763,0.04857620800631302,1.2910906472050565,2.5198508492013785,6.172348808462258,6.0,2.8869664522647054,6.455453236025283,5.0
The German army invaded Belgium.,World War II,0.9934028801776236,0.0,1.0,0.9934028801776236,-3.4502747654914856,0.1266303677582035,0.003291662652528304,-5.716362476348877,0.04665431273730757,-3.1342122554779053,31.509048718709543,0.04232146095705255,3.2585526187527294,0.8314739812083206,-20.701648592948914,-8.45141264785503,-3.627729344367981,0.13654183540314094,0.003291662652528304,-5.716362476348877,0.029878950483920724,-3.510601043701172,37.62728094550889,0.05019633000320321,3.721322377117869,0.6339356623018781,-18.138646721839905,-8.111849417977549,31.509048718709543,37.62728094550889,0.03173691497091173,1.2026834544440859,0.0265764619412224,1.5774471440349465,2.945960785475828,7.216100726664515,6.0,3.5272790449750424,7.887235720174733,5.0
The German army invaded the Netherlands.,World War II,0.9840727172657638,0.0,1.0,0.9840727172657638,-2.9827393208231245,0.12856489030758528,0.004894892756680296,-5.319562911987305,0.06342955400830592,-2.7578253746032715,19.74182182584712,0.03579350796674038,2.0060827209241716,1.1462710296770968,-20.87917524576187,-7.8915864686316874,-3.2487781643867493,0.13939662362934538,0.004894892756680296,-5.319562911987305,0.029878950483920724,-3.510601043701172,25.758847604536825,0.04946187999081556,2.5367169323533885,0.6878363068968024,-16.243890821933746,-7.2644888193857575,19.74182182584712,25.758847604536825,0.05065388639516253,0.8723940273372335,0.03882161249418135,1.4538342770993509,2.308137641592404,6.106758191360635,7.0,3.2508722716134146,7.269171385496755,5.0
France was divided into occupied zones.,World War II,0.9948285173981511,0.0,1.0,0.9948285173981511,-3.195214182138443,0.2162840178359417,0.0015237137147897455,-6.486604690551758,0.09482601760038034,-2.3557114601135254,24.415402475432284,0.08882201216825189,5.165566446754141,1.053332332941569,-22.3664992749691,-8.453742111524958,-4.250567102432251,0.0519200261939047,0.0015237137147897455,-6.486604690551758,0.005600046417388253,-5.184980392456055,70.14518057180643,0.0037890647453719803,3.259130750278782,0.5748901028709827,-21.252835512161255,-9.504556983962825,24.415402475432284,70.14518057180643,0.04095775201765518,0.9493679902594166,0.014256146920547405,1.7394628903959766,2.511791604911607,6.645575931815916,7.0,3.8895572672636702,8.697314451979883,5.0
