concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
He saw the conflict as a jihad.,Osama bin Laden,0.9980000870961356,0.0,1.0,0.9980000870961356,-4.547214712947607,0.1657350422723768,1.9811528920662877e-05,-10.829246520996094,0.017282789024103188,-4.058908700942993,94.36919662352828,0.07701696593614824,10.763105091906793,0.8224000798994667,-36.377717703580856,-12.861465436145972,-6.276274013519287,0.009693503669688578,1.9811528920662877e-05,-10.829246520996094,0.012821030195048749,-4.356668472290039,531.803475170328,6.422669933123885e-05,7.567385782165694,0.2010152196964083,-31.381370067596436,-14.034175339644559,94.36919662352828,531.803475170328,0.010596678108740817,1.2159531892582547,0.0018803938798626996,4.9747476907982,3.439234982919685,9.727625514066037,8.0,11.12387400753488,24.873738453991,5.0
He viewed this presence as a desecration of Saudi Arabia's Islamic values.,Osama bin Laden,0.9972359213194092,0.0,1.0,0.9972359213194092,-3.6112122099730186,0.34581092380693357,8.521921378511444e-06,-11.672868728637695,0.11702293166894157,-2.2433988451957703,37.01089060362455,0.1470624838511551,14.204108146218832,1.9599896857899488,-57.7793953595683,-14.444848839892074,-4.359478636644781,0.2645750202339475,8.521921378511444e-06,-11.672868728637695,0.027981066663663273,-3.5762271881103516,78.21634465498072,0.14379297818631032,14.491701021135347,1.2254916210959546,-56.67322227638215,-15.718323758712602,37.01089060362455,78.21634465498072,0.02701907421547073,0.5102067665202855,0.012785051569605936,0.8159990511446354,2.040827066081142,8.163308264324568,16.0,2.942126419631945,10.60798766488026,13.0
His whereabouts remained unknown.,Osama bin Laden,0.9830675784955856,0.0,1.0,0.9830675784955856,-5.366770265996456,0.18267553001539888,0.0005042221898877489,-7.592493534088135,0.0015364788406383532,-6.478261947631836,214.17003722574267,0.1311918269017903,7.317083342190534,0.127746214742485,-26.83385132998228,-12.000463134392703,-5.366770265996456,0.18267553001539888,0.0005042221898877489,-7.592493534088135,0.0015364788406383532,-6.478261947631836,214.17003722574267,0.1311918269017903,7.317083342190534,0.127746214742485,-26.83385132998228,-12.000463134392703,214.17003722574267,214.17003722574267,0.004669187216631826,7.828020595489523,0.004669187216631826,7.828020595489523,17.503986180782956,39.14010297744761,5.0,17.503986180782956,39.14010297744761,5.0
"In 1998, bin Laden issued a fatwa.",Osama bin Laden,0.9990150733589656,0.0,1.0,0.9990150733589656,-1.9491855043549247,0.48046612368687214,0.00019222247955775015,-8.556857109069824,0.4202202343816206,-0.8956958055496216,7.022965075958219,0.1532674398317683,6.812783087881485,1.896456506526724,-23.390226052259095,-6.752176653838993,-1.7122985047404655,0.4794547381446875,0.00019222247955775015,-8.556857109069824,0.4202202343816206,-0.8956958055496216,5.541684438081221,0.13714775499434434,5.913892258499755,1.853817739849847,-17.122985047404654,-5.414763309080493,7.022965075958219,5.541684438081221,0.14239000040357727,0.5272992006716019,0.18045054913777167,0.5394273549680222,1.826618012707343,6.327590408059223,12.0,1.705819073899095,5.394273549680221,10.0
"In 2011, U.S.Navy SEALs conducted a raid.",Osama bin Laden,0.999215097896936,0.0,1.0,0.999215097896936,-2.577614174162348,0.509843639428617,3.571200636492726e-05,-10.240023612976074,0.7087533912074332,-0.34424763917922974,13.165689616744627,0.1497398112352172,12.442076503662069,1.971113066314176,-38.66421261243522,-9.983056769478958,-2.4887558438170414,0.5167333087016146,3.571200636492726e-05,-10.240023612976074,0.7087533912074332,-0.34424763917922974,12.046279340287965,0.1394262052915171,12.836965127657795,1.88971131855162,-32.35382596962154,-8.973336806992991,13.165689616744627,12.046279340287963,0.07595500343014025,0.5073275689201939,0.08301318371852524,0.5291813570585246,1.9648712254998069,7.609913533802909,15.0,1.907990516894128,6.87935764176082,13.0
"In the 1980s, Osama bin Laden joined the mujahideen in Afghanistan.",Osama bin Laden,0.9912827812123248,0.0,1.0,0.9912827812123248,-1.0541357531849491,0.6583043118503301,0.0019579850565246168,-6.235839366912842,0.8452994455663874,-0.16806434094905853,2.869494130784273,0.13265503806147078,3.1214165343090223,2.4633472820923648,-20.028579310514033,-4.5948712209063265,-0.7963134150331219,0.7167740039423801,0.012985342480312191,-4.343934059143066,0.8818117393346275,-0.12577669322490692,2.21735138775647,0.12533299807183831,2.0249369439556406,1.6373514029590202,-11.944701225496829,-3.084108594784836,2.869494130784273,2.21735138775647,0.3484934815763801,0.40595169315736956,0.45098851067164697,0.6107424455085212,1.7695024064322062,7.713082169990022,19.0,2.3653953202764932,9.161136682627816,15.0
King Abdulaziz University is in Jeddah.,Osama bin Laden,0.9657073934364492,0.0,1.0,0.9657073934364492,-2.5719962086348627,0.39622518000456536,8.524538718650906e-06,-11.672561645507812,0.21334031162294945,-1.544866681098938,13.091932602504178,0.17045387174086957,10.534190230475092,1.485167993867063,-28.291958294983488,-8.530346386258485,-2.5929390018379004,0.4651001187106025,8.524538718650906e-06,-11.672561645507812,0.23692260477492283,-1.4400217533111572,13.369005452372827,0.18215271085610693,12.860289144070595,1.067036864606179,-23.336451016541105,-7.778817005513702,13.091932602504178,13.369005452372829,0.07638291689713737,0.6733245020963667,0.0747998797339493,0.9371747436008963,2.233164735606516,7.406569523060034,11.0,2.811524230802689,8.434572692408066,9.0
Navy SEALs conducted a raid.,Osama bin Laden,0.994927279921948,0.0,1.0,0.994927279921948,-3.7994383296796252,0.4362979505666205,3.3457950626056433e-06,-12.607806205749512,0.6656465276678273,-0.406996488571167,44.67608421438606,0.1476277149899354,21.359088876905144,0.8578145190167467,-26.596068307757378,-10.052368942058926,-4.3648453031977015,0.3980731877164194,3.3457950626056433e-06,-12.607806205749512,0.34653709896075896,-2.3647254556417465,78.63723407213806,0.16200440669024582,22.681141703135907,0.5868987196263508,-26.18907181918621,-10.691643799018102,44.67608421438606,78.63723407213806,0.02238334038411522,1.1657531760435003,0.012716622243893364,1.703871497004884,3.0842929938948016,8.160272232304502,7.0,4.173615754934081,10.223228982029303,6.0
Osama bin Laden attended King Abdulaziz University.,Osama bin Laden,0.9983655515680584,0.0,1.0,0.9983655515680584,-2.591689589060297,0.5736412621407156,2.9130116616051245e-05,-10.443737983703613,0.7883700263280097,-0.2447168454527855,13.352312476516973,0.19348367685963413,14.56721332754365,0.7751296248520778,-25.916895890602973,-8.195642089576346,-2.591689589060297,0.5736412621407156,2.9130116616051245e-05,-10.443737983703613,0.7883700263280097,-0.2447168454527855,13.352312476516973,0.19348367685963413,14.56721332754365,0.7751296248520778,-25.916895890602973,-8.195642089576346,13.352312476516971,13.352312476516971,0.07489339406628803,1.2901068001249925,0.07489339406628803,1.2901068001249925,4.079675913266577,12.901068001249925,10.0,4.079675913266577,12.901068001249925,10.0
Osama bin Laden became a target for the U.S.government.,Osama bin Laden,0.9993119885884664,0.0,1.0,0.9993119885884664,-2.8563989562412293,0.4439143301461777,6.808654877283781e-06,-11.897315979003906,0.2944685550849831,-1.2225830554962158,17.398760294526,0.17571201230868047,13.031160631217562,1.5256846752879678,-37.13318643113598,-10.298892899909573,-3.500135922571644,0.4204442561054781,6.808654877283781e-06,-11.897315979003906,0.11196355867641328,-2.376483738422394,33.11995340200065,0.21793261540480052,15.104650766017475,0.5926053930232384,-35.00135922571644,-11.06840163550115,17.398760294526,33.11995340200065,0.05747535934009161,0.6554434321831629,0.03019327919524168,1.6874635495610246,2.3632349029024975,8.520764618381119,13.0,5.336228285125265,16.874635495610246,10.0
Osama bin Laden became increasingly critical of the Saudi government.,Osama bin Laden,0.9968159591439064,0.0,1.0,0.9968159591439064,-3.09143121489747,0.3877156428127155,0.00015225842789072215,-8.789931297302246,0.17449240768069374,-1.745874047279358,22.008554416567726,0.17232208539087102,10.291155327668882,1.226607161383996,-34.00574336387217,-10.25311740500746,-3.7311907466500998,0.2902843770330119,0.00015225842789072215,-8.789931297302246,0.08049683203913918,-2.5195374488830566,41.72876698212289,0.15200921419619087,10.317328111631367,0.9461503763344,-33.5807167198509,-11.1935722399503,22.008554416567726,41.72876698212289,0.045436877909946424,0.815256939207568,0.023964283450512977,1.0569144451162462,2.7039013750850853,8.967826331283248,11.0,3.170743335348739,9.512230006046217,9.0
Osama bin Laden became influenced by the teachings of Islamist ideologues.,Osama bin Laden,0.998499243962314,0.0,1.0,0.998499243962314,-2.4030306177467406,0.47024621626539365,4.437743383345301e-05,-10.02277946472168,0.340949854169297,-1.080522745847702,11.056634087758614,0.18041391840585405,9.431988140983195,1.6744712173586036,-33.64242864845437,-8.99131726153604,-3.018193943396909,0.3586219352262434,4.437743383345301e-05,-10.02277946472168,0.17449209566423343,-1.7458758354187012,20.454316651092736,0.16427562456228262,10.227394130529545,1.3831718234358066,-33.200133377366,-10.01021685477071,11.056634087758614,20.454316651092736,0.09044343803573576,0.5972034572068973,0.04888943576350554,0.7229759767054785,2.2345307270651227,8.360848400896563,14.0,2.397840047172798,7.952735743760265,11.0
Osama bin Laden began to oppose the presence of non-Muslims in Saudi Arabia.,Osama bin Laden,0.9933744090630376,0.0,1.0,0.9933744090630376,-2.242226492100599,0.5180951729656685,2.8279391679781092e-05,-10.473377227783203,0.571225832654179,-0.5638686716556549,9.414268765267686,0.19454042264154536,8.7687617130162,1.4549197866169976,-35.875623873609584,-8.968905968402396,-2.769824873059406,0.44119592090672116,2.8279391679781092e-05,-10.473377227783203,0.34768976381495753,-1.1990485787391663,15.955839467750776,0.18560762435031516,10.179626833092344,1.1753386068584022,-33.23789847671287,-9.594954816413814,9.414268765267686,15.955839467750776,0.10622173903610303,0.6873231151287149,0.06267297950829569,0.8508186442313249,2.7492924605148596,10.997169842059439,16.0,2.9473222396710472,10.2098237307759,12.0
Osama bin Laden began to oppose the presence of Westerners in Saudi Arabia.,Osama bin Laden,0.9964763478841334,0.0,1.0,0.9964763478841334,-2.228580038276656,0.47825358225360204,2.8279391679781092e-05,-10.473377227783203,0.35603952377673476,-1.032713532447815,9.286669996801908,0.18396747628170199,8.310416171052857,1.7190707970334034,-33.42870057414984,-8.631253373935778,-2.790710042617072,0.38770579507562175,2.8279391679781092e-05,-10.473377227783203,0.17449209566423343,-1.7458758354187012,16.292584124792317,0.16836722313056238,9.722601369851178,1.3600873226520651,-30.697810468787793,-9.255738110037555,9.286669996801908,16.292584124792317,0.10768122484640613,0.5817096083103138,0.06137761771493981,0.7352469090367502,2.252951625314685,8.725644124654707,15.0,2.438538125543467,8.087715999404251,11.0
Osama bin Laden criticized the Saudi government's close ties with the United States.,Osama bin Laden,0.9956885107717064,0.0,1.0,0.9956885107717064,-1.961219006543979,0.5182789410807337,1.3039279075239021e-05,-11.247544288635254,0.6207901878106921,-0.4767621159553528,7.107986468169069,0.1662409163650778,8.495751649121184,1.9417243507432664,-29.418285098159686,-7.595768550610286,-2.3844523756027534,0.4535073431451371,1.3039279075239021e-05,-11.247544288635254,0.31353098207399516,-1.2693444788455963,10.853117605252407,0.18178538599721447,9.715898003894333,1.392861907151715,-28.61342850723304,-8.259985325544553,7.107986468169069,10.853117605252407,0.1406868181978388,0.5150061591477767,0.09213942356213353,0.7179462621997579,1.9946102775735859,7.725092387216651,15.0,2.487038806468295,8.615355146397095,12.0
Osama bin Laden fought against the Soviet occupation in Afghanistan.,Osama bin Laden,0.994225057458064,0.0,1.0,0.994225057458064,-1.723285812376575,0.5037809746485934,0.00019949944637922453,-8.519699096679688,0.41393454779059247,-0.8820474147796631,5.602908356924043,0.16800133187811822,5.715841872808894,1.5934928903375507,-18.956143936142325,-5.715492446195893,-1.834785800634159,0.5043271827903044,0.00019949944637922453,-8.519699096679688,0.41393454779059247,-0.8820474147796631,6.263792301391056,0.16879304011046278,6.6370365938050195,1.2800719996139145,-16.51307220570743,-5.504357401902477,5.602908356924043,6.263792301391056,0.17847873573805745,0.6275522194442733,0.1596476945408808,0.7812060573949063,2.081355248251429,6.903074413887007,11.0,2.343618172184719,7.030854516554157,9.0
Osama bin Laden returned to Saudi Arabia after the Soviet withdrawal from Afghanistan.,Osama bin Laden,0.9838429326119924,0.0,1.0,0.9838429326119924,-1.6467870255084043,0.5155778380068624,2.842244701960133e-05,-10.468331336975098,0.39501671602329047,-0.9320791959762573,5.19027678141593,0.14756750796704995,6.969222884073864,2.4058652076804323,-23.05501835711766,-6.161712838437008,-1.977216741504063,0.47082626905605873,2.842244701960133e-05,-10.468331336975098,0.32172163069415893,-1.1340686082839966,7.222612586260613,0.16704879050913757,8.332556319387463,1.7134492622611397,-21.749384156544693,-6.557686060778099,5.19027678141593,7.222612586260613,0.19266795242607382,0.41565088385152316,0.13845405496375007,0.5836180983149498,1.555223199882169,5.819112373921324,14.0,1.9356422529714374,6.419799081464447,11.0
Osama bin Laden saw the presence of American troops in Saudi Arabia during the Gulf War.,Osama bin Laden,0.9991159609929354,0.0,1.0,0.9991159609929354,-1.9787159382934025,0.6128916630488713,1.7648588731657773e-05,-10.944854736328125,0.9557078387635358,-0.045303020626306534,7.2334488246578665,0.18061775860800502,11.619813000672734,1.577366322787577,-33.63817095098784,-8.158454816676855,-2.5336085724098107,0.53506879763745,1.7648588731657773e-05,-10.944854736328125,0.6545807889522375,-0.4237602651119232,12.598888205553921,0.19894531223376902,13.8651295690235,1.1742244889104474,-32.93691144132754,-9.13505561977869,7.233448824657866,12.59888820555392,0.138246640605396,0.6339681439583197,0.07937208297150963,0.85162591092602,2.613917620816935,10.777458447291435,17.0,3.070580889357493,11.071136842038259,13.0
Osama bin Laden studied business administration.,Osama bin Laden,0.98742063801847,0.0,1.0,0.98742063801847,-3.2388726885297467,0.3694449245905029,6.411074088966606e-05,-9.654898643493652,0.17449205406208088,-1.7458760738372803,25.504953508376996,0.17194761241694717,11.190943757690718,0.7597326818419988,-22.672108819708228,-8.569251662048872,-3.2388726885297467,0.3694449245905029,6.411074088966606e-05,-9.654898643493652,0.17449205406208088,-1.7458760738372803,25.504953508376996,0.17194761241694717,11.190943757690718,0.7597326818419988,-22.672108819708228,-8.569251662048872,25.504953508377,25.504953508377,0.03920806990185472,1.3162524449724402,0.03920806990185472,1.3162524449724402,3.4824766319778067,9.213767114807082,7.0,3.4824766319778067,9.213767114807082,7.0
Osama bin Laden studied economics.,Osama bin Laden,0.9702268430606584,0.0,1.0,0.9702268430606584,-3.605667758422593,0.3663735208816464,6.411067974892821e-05,-9.654899597167969,0.11165013909911939,-2.3828662633895874,36.80625333876315,0.1960316624151225,13.172772975396049,0.483718804414409,-21.63400655053556,-8.832046190140158,-3.605667758422593,0.3663735208816464,6.411067974892821e-05,-9.654899597167969,0.11165013909911939,-2.3828662633895874,36.80625333876315,0.1960316624151225,13.172772975396049,0.483718804414409,-21.63400655053556,-8.832046190140158,36.80625333876315,36.80625333876315,0.027169296227900288,2.0673167775865195,0.027169296227900288,2.0673167775865195,5.063871241781752,12.403900665519117,6.0,5.063871241781752,12.403900665519117,6.0
Osama bin Laden was 54 years old at the time of his death.,Osama bin Laden,0.9890094858999626,0.0058808674643623,1.0,0.9890094858999626,-1.3182705183979124,0.6503804510617383,0.0002368716929563046,-8.347991943359375,0.9780875538949847,-0.022156089544296265,3.736952794120147,0.17899559490242964,4.988829937509293,1.2809487858182322,-19.774057775968686,-5.105639763551332,-1.551637155617672,0.6438634753769911,0.0002368716929563046,-8.347991943359375,0.9780875538949847,-0.022156089544296265,4.719189909940911,0.19658140601721052,6.324699397832734,0.6912524489275422,-17.06800871179439,-5.14619825595811,3.736952794120147,4.719189909940911,0.26759770730137,0.7806713360216267,0.21190077515073366,1.446649486090748,3.023527083273255,11.710070040324402,15.0,4.797993548523474,15.913144346998228,11.0
Osama bin Laden was 54 years old.,Osama bin Laden,0.971439819541994,0.0157018616064176,1.0,0.971439819541994,-2.3123233382486634,0.5155163074349463,0.0002368716929563046,-8.347991943359375,0.5703238196322555,-0.5615509748458862,10.097858162589104,0.1900550619321376,8.745528386506257,0.8585230396031017,-20.81091004423797,-6.936970014745991,-2.5311698836740106,0.5086653684102826,0.0002368716929563046,-8.347991943359375,0.5351558215369211,-0.9279455319046974,12.56820087243888,0.21338952638397785,9.407675140818062,0.5382571427107793,-20.249359069392085,-7.15922955632423,10.097858162589104,12.56820087243888,0.09903090179111793,1.1647911050381403,0.07956588298910187,1.8578480816135274,3.494373315114421,10.483119945343264,9.0,5.254787907693375,14.86278465290822,8.0
Osama bin Laden was a Saudi Arabian terrorist.,Osama bin Laden,0.9934034685703238,0.0,1.0,0.9934034685703238,-1.4700742808894978,0.4608646301743422,0.017503258864166833,-4.045368194580078,0.31790057645418046,-1.1460165977478027,4.349558218116731,0.15458828609316091,2.0746363135454593,1.5078968491857956,-13.23066852800548,-4.410222842668493,-1.6461572793445416,0.46565103935466345,0.017503258864166833,-4.045368194580078,0.17449232447624977,-1.7458745241165161,5.187009253488023,0.19410202457652476,2.50346604083816,0.8233116152433881,-11.523100955411792,-4.35532278004434,4.349558218116731,5.187009253488023,0.2299084067514745,0.6631753362572249,0.19278932254218487,1.214606937987118,1.9895260087716748,5.968578026315024,9.0,3.213547898607566,8.502248565909827,7.0
"Osama bin Laden was born in Riyadh, Saudi Arabia.",Osama bin Laden,0.9729390111541446,0.0004748868465962,1.0,0.9729390111541446,-0.962656723166054,0.605098047214634,0.03765523520470285,-3.279283285140991,0.7854365105547814,-0.241515651345253,2.6186442530237164,0.15604091353917157,1.3771106086092433,1.532599580661818,-10.589223954826593,-3.1927711526548297,-1.1042397887342505,0.5745979259764223,0.03765523520470285,-3.279283285140991,0.7854365105547814,-0.241515651345253,3.016930092567385,0.17902430403703395,1.5605050958249533,1.1304813575420818,-9.938158098608255,-3.3127193662027516,2.6186442530237164,3.016930092567385,0.3818769956420435,0.6524861500798356,0.3314627682171473,0.8845789391646606,2.1640517407183366,7.177347650878191,11.0,2.6537368174939817,7.961210452481946,9.0
"Osama bin Laden was born on March 10, 1957.",Osama bin Laden,0.9955289895591742,3.1063377655610564e-05,1.0,0.9955289895591742,-0.7560163851927167,0.6645534454683356,0.06372305342622366,-2.753208875656128,0.9413227429071982,-0.06086983159184456,2.1297750955285957,0.14633586597471515,1.0215381400547145,1.8149437596178524,-10.584229392698035,-2.8287542921784623,-0.6057893868031291,0.7224749663175124,0.06580595012928638,-2.7210450172424316,0.9730249748386106,-0.027359064668416977,1.8326983459183188,0.13654727028863275,0.8336766919134595,1.319235761492392,-7.269472641637549,-2.0985159932580295,2.129775095528596,1.8326983459183188,0.4695331455886927,0.5509812602736275,0.5456435327871294,0.7580146242160272,2.061583102476834,7.713737643830786,14.0,2.6258396840447777,9.096175490592326,12.0
