concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
The rise of factories was a pivotal element of the Industrial Revolution.,Industrial Revolution,0.9919665361361294,0.0,1.0,0.9919665361361294,-2.744258944757838,0.38403017052448296,0.00018088362165737972,-8.617656707763672,0.12569848344152695,-2.073869228363037,15.553083966136445,0.1832536897988019,8.183177268220822,1.4250568640297776,-35.67536628185189,-9.894566338475084,-3.894217994209612,0.31270721428819626,0.00018088362165737972,-8.617656707763672,0.06696262358269606,-2.703620672225952,49.117628070680254,0.1891179962106356,10.863365352223374,0.4635473376551908,-27.259525959467283,-10.3031323637514,15.553083966136445,49.117628070680254,0.06429593013046729,0.7017263838666752,0.020359289307720647,2.157276978567934,2.5301104583772234,9.122442990266777,13.0,5.7076183943755705,15.100938849975538,7.0
Increased production capabilities characterized the Industrial Revolution.,Industrial Revolution,0.9660417995017728,0.0,1.0,0.9660417995017728,-4.249626830467605,0.37308473916338436,8.75237976644621e-06,-11.646184921264648,0.06201907122164457,-2.7831780910491943,70.07925602341909,0.20280027542279483,19.137784955275894,0.4921179689340152,-33.99701464374084,-12.019759797343752,-4.8491824069891925,0.2908641711522027,8.75237976644621e-06,-11.646184921264648,0.057331349132773955,-2.858907699584961,127.63599287902363,0.17768996890768615,18.99601911989596,0.4420893823925665,-33.944276848924346,-12.829730710883002,70.07925602341909,127.63599287902365,0.014269557879807113,2.032033095979235,0.007834780593181292,2.261986014203843,5.747457527049646,16.25626476783388,8.0,5.984652462689585,15.8339020994269,7.0
The availability of natural resources facilitated the Industrial Revolution.,Industrial Revolution,0.9545027640606936,0.0,1.0,0.9545027640606936,-2.659877294441685,0.45465968864349726,0.00012255257877466586,-9.006970405578613,0.28599818687146267,-1.5598407983779907,14.294534972164653,0.1992417264434005,9.346933231346924,0.8790262484811489,-26.59877294441685,-8.41127054700205,-3.4465561585633884,0.3628403286501611,0.00012255257877466586,-9.006970405578613,0.05727122403475589,-2.859956979751587,31.392096536212676,0.1852045980232527,10.767480722855197,0.5760535302721389,-24.125893109943718,-9.118730475176823,14.294534972164652,31.39209653621268,0.0699568053068723,1.137622456357679,0.03185515178466783,1.735949781485725,3.5974780794457653,11.37622456357679,10.0,4.592891410308146,12.151648470400076,7.0
Innovations in transportation played a crucial role in the Industrial Revolution.,Industrial Revolution,0.9731091064624556,0.0,1.0,0.9731091064624556,-1.7454072230522377,0.6146770382499762,4.770243348871243e-05,-9.950528144836426,0.8353791069288133,-0.1798696368932724,5.728233669326271,0.17273136167339592,8.277312590368318,1.2291731354950255,-22.69029389967909,-6.293155239280056,-2.4709267789019376,0.4874998247962744,4.770243348871243e-05,-9.950528144836426,0.46618524179504084,-0.7631722092628479,11.833408724789509,0.19135714619485406,10.237410954167695,0.8820562649219744,-22.238341010117438,-7.412780336705812,5.728233669326271,11.833408724789509,0.17457388398012322,0.8135550404762705,0.08450650385337619,1.133714525669696,2.9333144138493745,10.576215526191517,13.0,3.4011435770090883,10.203430731027264,9.0
Capital investment in new industries drove the Industrial Revolution.,Industrial Revolution,0.9663512906102424,0.0,1.0,0.9663512906102424,-2.8694849315681497,0.2579908148298978,8.06748149278529e-05,-9.425084114074707,0.1851325826493253,-1.7947028279304504,17.627936267639686,0.08842599599611001,7.261921911873422,1.8809841743344968,-28.694849315681495,-9.07410809528775,-3.293829240326886,0.24487525427037132,8.06748149278529e-05,-9.425084114074707,0.07744702009763624,-2.618344783782959,26.945848482885566,0.1095577386953991,8.17586841826133,1.15617486088753,-26.35063392261509,-9.316355967622702,17.627936267639686,26.94584848288557,0.05672813792932417,0.5316365834676976,0.03711146823359976,0.864921071914984,1.6811824912281421,5.316365834676976,10.0,2.4463662205688914,6.919368575319872,8.0
Urbanization accompanied the Industrial Revolution.,Industrial Revolution,0.9948764278019732,0.0,1.0,0.9948764278019732,-2.8520179723522494,0.5024618569829962,3.655164093207379e-05,-10.216784477233887,0.7957821636780679,-0.22842979431152344,17.322703329802867,0.1775585584212633,13.695911880129254,0.6786092345152522,-19.964125806465745,-7.545730289530739,-3.2892826686923704,0.45357513920048426,3.655164093207379e-05,-10.216784477233887,0.43655996980635237,-1.4883694648742676,26.823615333949107,0.19042227326264513,14.640160957492872,0.4968288785494922,-19.73569601215422,-8.05706415807644,17.322703329802867,26.823615333949107,0.05772771033257545,1.4736021102252246,0.03728058233575835,2.0127654473699916,3.8987847151159354,10.315214771576573,7.0,4.93024831796119,12.07659268421995,6.0
Advances in technology were fundamental to the Industrial Revolution.,Industrial Revolution,0.97991060878835,0.0,1.0,0.97991060878835,-2.6359886086080224,0.4667458439015804,2.8194834652836153e-05,-10.476371765136719,0.4246969219498681,-1.0028587728738785,13.957103757861379,0.17670494745832388,11.90176977718155,1.1829195641848842,-26.359886086080223,-8.335727889459479,-3.788150140006716,0.3364505433536453,2.8194834652836153e-05,-10.476371765136719,0.13746925242769822,-2.1511213779449463,44.17460780729821,0.15359485879448428,15.38007911373339,0.729063343752478,-22.728900840040296,-9.279034912069111,13.95710375786138,44.17460780729821,0.07164810245368758,0.8453660166564844,0.022637439235731874,1.3716229303931466,2.6732820691383306,8.453660166564843,10.0,3.3597762989642175,8.229737582358881,6.0
Labor demand surged during the Industrial Revolution.,Industrial Revolution,0.9909953915159954,0.0,1.0,0.9909953915159954,-3.1332268114347244,0.38111860837449624,3.1370031974898755e-05,-10.369657516479492,0.09300906473831902,-2.5008885860443115,22.947908774884475,0.19456077401577315,11.088978001893892,0.6687230997878822,-25.065814491477795,-8.86210370144399,-3.5615149539662525,0.310773750522635,3.1370031974898755e-05,-10.369657516479492,0.0491376277697479,-3.0131301879882812,35.216508141744505,0.18276797809415227,11.205671852185308,0.550612917865388,-24.930604677763768,-9.422882858832358,22.947908774884475,35.216508141744505,0.043576955521736176,1.4953872541821842,0.028395773822181777,1.8161578988680331,4.229593871728616,11.963098033457474,8.0,4.805102142030411,12.713105292076232,7.0
The shift from agrarian to industrial society marked the Industrial Revolution.,Industrial Revolution,0.9980763120639838,0.0,1.0,0.9980763120639838,-2.2345875562079107,0.4113517140623833,0.00011036166279737304,-9.111747741699219,0.26712627596882943,-1.3200337886810303,9.342627748633998,0.15821321860402832,6.370346192087568,1.8563026283567825,-29.04963823070284,-8.056920013421392,-2.6906991721415476,0.42503522282628486,0.00011036166279737304,-9.111747741699219,0.07674464173787997,-2.5672717094421387,14.741979499412404,0.20506177789723595,8.268042117722688,0.678632850859656,-24.21629254927393,-8.072097516424643,9.342627748633998,14.741979499412404,0.10703626719433532,0.5387052653613974,0.06783349549766086,1.4735508290429107,1.9423294566229532,7.003168449698166,13.0,4.420652487128732,13.261957461386196,9.0
Trade networks expanded during the Industrial Revolution.,Industrial Revolution,0.9941845187578346,0.0,1.0,0.9941845187578346,-3.126156226895546,0.39005798239160977,1.2680804779199178e-05,-11.275421142578125,0.1569584652347598,-2.1404035687446594,22.786225915642635,0.18188837147387302,12.870419376596441,0.8111778950426787,-25.009249815164367,-8.842105068345566,-3.5413296192626667,0.33112841417470323,1.2680804779199178e-05,-11.275421142578125,0.05301393124638352,-2.9372005462646484,34.51277755086169,0.18009087245972086,13.330099150273231,0.6346597671375881,-24.789307334838668,-9.369477483076068,22.786225915642635,34.51277755086169,0.04388616191650697,1.2327752101126803,0.028974776038419216,1.5756473811317075,3.486814842997389,9.862201680901443,8.0,4.168771124404704,11.029531667921953,7.0
The growth of the middle class was associated with the Industrial Revolution.,Industrial Revolution,0.9791588972037022,0.0,1.0,0.9791588972037022,-2.2746694549680866,0.4207286826088064,0.0002298895532381538,-8.377911567687988,0.18000909425466027,-1.7147479057312012,9.72470402863718,0.16835489566013007,6.981174301004338,1.803166252536706,-29.570702914585127,-8.201437354619163,-3.2905335921885643,0.3496950847421302,0.0002298895532381538,-8.377911567687988,0.06935224988955811,-2.6685566902160645,26.857190620302266,0.18049643950878977,9.925496072970404,0.6638397407449779,-23.03373514531995,-8.705933565634972,9.72470402863718,26.857190620302266,0.10283089305908058,0.5545800330907887,0.03723397633571048,1.5063876695266458,1.9995667456573547,7.209540430180255,13.0,3.985527151621657,10.54471368668652,7.0
Consumer demand increased throughout the Industrial Revolution.,Industrial Revolution,0.9888016179537128,0.0,1.0,0.9888016179537128,-3.5445245948212687,0.351839829875037,1.0116500306425369e-05,-11.5013427734375,0.047783975876472595,-3.0529240369796753,34.62322137029837,0.18557290731674794,13.35044214268687,0.627279796050042,-28.35619675857015,-10.025429508322475,-4.044372333646087,0.2656122047880843,1.0116500306425369e-05,-11.5013427734375,0.04046832081124546,-3.207235813140869,57.07535051179153,0.15260169602262325,13.258866067004439,0.5837211920183701,-28.310606335522607,-10.700403404177491,34.62322137029837,57.07535051179153,0.02888235006514596,1.5941849335766327,0.017520698358101265,1.7131466420505241,4.509035907989852,12.753479468613062,8.0,4.532559974251075,11.992026494353668,7.0
Development of new technologies:.,Industrial Revolution,0.9856043260078542,0.0,1.0,0.9856043260078542,-5.296199034154415,0.2955439634610488,1.7587219864653537e-06,-13.250923156738281,0.25518916288537175,-1.3657501935958862,199.576781937801,0.1076955931733155,30.31111444022587,0.8120678573271978,-26.480995170772076,-11.842661062738003,-6.592958062887192,0.14528387063249493,1.7587219864653537e-06,-13.250923156738281,0.1276066223083032,-5.999903619289398,729.936878712799,0.021729013982416206,29.48097315728247,0.7141940940132416,-26.371832251548767,-13.185916125774384,199.576781937801,729.936878712799,0.005010602888224015,1.2314241857710675,0.0013699814725945092,1.40017959877089,2.7535481885214366,6.157120928855338,5.0,2.80035919754178,5.60071839508356,4.0
Inventions such as the steam engine enabled mass production.,Industrial Revolution,0.9939998051020288,0.0,1.0,0.9939998051020288,-2.3823795915020374,0.4787048881238371,0.0017436881927754334,-6.351752758026123,0.49949412229156337,-0.6941594481468201,10.830644734387851,0.20102114700286516,6.291875672821032,0.8072189837729836,-26.206175506522413,-7.901459213212428,-2.6342905244091526,0.416687629472807,0.0017436881927754334,-6.351752758026123,0.2599072793709962,-2.295143812894821,13.933423531707238,0.1857224320462128,6.321249662507827,0.7036099413719954,-21.07432419527322,-7.450898773700712,10.830644734387851,13.933423531707238,0.09233060676664509,1.2388212122142468,0.0717698703211293,1.4212419995801402,4.1087051432478985,13.627033334356716,11.0,4.019879422440982,11.369935996641122,8.0
The power loom enabled mass production.,Industrial Revolution,0.9775423697980916,0.0,1.0,0.9775423697980916,-2.7623823725734837,0.3887504070785278,0.00021102773160364268,-8.463521003723145,0.24907245379806262,-1.6433793306350708,15.83752893397054,0.15866648725021304,8.543890184683725,1.025310517629686,-22.09905898058787,-7.813197231507577,-2.8162028271305775,0.4311390172368149,0.00021102773160364268,-8.463521003723145,0.40611477162560705,-0.9011194705963135,16.713266865684364,0.1669587741167479,9.74127279472297,0.8057598185353766,-19.71341978991404,-7.450972322104532,15.83752893397054,16.713266865684364,0.06314116325653937,0.9753142904569059,0.059832707036659445,1.2410646162744778,2.758605394280897,7.802514323655247,8.0,3.2835483356240727,8.687452313921344,7.0
These inventions increased efficiency.,Industrial Revolution,0.9577668138332568,0.0,1.0,0.9577668138332568,-5.209914970397949,0.026060789780372157,9.24895442343528e-05,-9.28841495513916,0.014193353067660711,-4.254981517791748,183.07849044068138,0.0006881113570326411,6.21861690390982,0.3968463220121783,-26.049574851989746,-11.649724030803618,-5.209914970397949,0.026060789780372157,9.24895442343528e-05,-9.28841495513916,0.014193353067660711,-4.254981517791748,183.07849044068138,0.0006881113570326411,6.21861690390982,0.3968463220121783,-26.049574851989746,-11.649724030803618,183.07849044068132,183.07849044068132,0.005462138111325571,2.519867123700626,0.005462138111325571,2.519867123700626,5.634594182861471,12.599335618503128,5.0,5.634594182861471,12.599335618503128,5.0
Britain had an abundance of coal.,Industrial Revolution,0.981862856217852,0.0,1.0,0.981862856217852,-3.705447804756529,0.23772627866121157,0.0010701532434918533,-6.839953422546387,0.016438180431492786,-4.108148574829102,40.668254677787544,0.1386995008168293,5.945293033367979,0.5402029348632889,-25.938134633295704,-9.803693387515995,-4.593531027436256,0.154219475299058,0.0010701532434918533,-6.839953422546387,0.00508868226873981,-5.516342639923096,98.84283144241333,0.06793149244860623,6.128283681282729,0.3627239633353237,-18.374124109745026,-9.187062054872513,40.66825467778754,98.84283144241331,0.02458920373945102,1.8511561775447845,0.01011707157117012,2.756917383689757,4.89769888372443,12.958093242813492,7.0,5.513834767379514,11.027669534759028,4.0
Britain had an abundance of iron.,Industrial Revolution,0.9807561227359068,0.0014745069739723,1.0,0.9807561227359068,-4.87490591304543,0.1509821004621828,0.0002158438859010282,-8.44095516204834,0.0064132790026834585,-5.049384593963623,130.96183083131234,0.12001563891896935,6.400799853501499,0.2312731077386015,-34.12434139131801,-12.89778871075647,-6.6400827169418335,0.002417163450757672,0.0002158438859010282,-8.44095516204834,0.0015197654572231005,-6.5349955558776855,765.1582819555703,5.707423983509037e-06,1.495386826429396,0.0537941362106365,-26.560330867767334,-13.280165433883667,130.96183083131234,765.1582819555703,0.007635812615418208,4.323892257850656,0.001306919135011161,18.589386696059147,11.439943610110406,30.26724580495459,7.0,37.178773392118295,74.35754678423659,4.0
Britain had other natural resources necessary for industrial production.,Industrial Revolution,0.9864392546992752,0.0,1.0,0.9864392546992752,-4.175311660766601,0.22877838767701583,3.496664230882875e-05,-10.261116027832031,0.03347625445943746,-3.5468242168426514,65.06011318637246,0.12418073874234337,10.359048627168473,0.9568110964202236,-41.753116607666016,-13.203494789082757,-4.693323530256748,0.17062986781155715,3.496664230882875e-05,-10.261116027832031,0.02609491716799125,-4.688580513000488,109.21555849875661,0.0888280330244144,10.602236552942903,0.8001206188408259,-37.546588242053986,-13.274723578187732,65.06011318637246,109.2155584987566,0.01537040055764091,1.045138380753904,0.009156204608076831,1.2498115614727554,3.3050177532426246,10.45138380753904,10.0,3.535000921290932,9.998492491782043,8.0
People moved from rural areas to cities.,Industrial Revolution,0.973908755414948,0.0,1.0,0.973908755414948,-1.976921612600563,0.5353702317017353,0.0012529066293339671,-6.682289123535156,0.7013681808247667,-0.36732492595911026,7.220481299045326,0.17767370759826515,5.96402090974183,0.7705758524577955,-15.815372900804505,-5.591578712576411,-2.6007420998066664,0.4122713915733088,0.0012529066293339671,-6.682289123535156,0.30510062359650364,-2.2322550117969513,13.473733180633587,0.17342387054174854,6.391899353540346,0.598805687724998,-15.604452598839998,-6.370491097100814,7.220481299045326,13.473733180633587,0.138494922787518,1.297730777327687,0.07421848025292246,1.6699908175542428,3.6705369312115885,10.381846218621495,8.0,4.090625378141211,10.019944905325456,6.0
Cities experienced growth.,Industrial Revolution,0.9777008451931845,0.0,1.0,0.9777008451931845,-6.106365084648132,0.005008177135857974,0.00018409694480110917,-8.600048065185547,0.0037264440658682676,-5.717504262924194,448.70474353169504,2.1821345823104023e-05,2.4968660393536055,0.0968252501984869,-24.42546033859253,-12.212730169296265,-6.106365084648132,0.005008177135857974,0.00018409694480110917,-8.600048065185547,0.0037264440658682676,-5.717504262924194,448.70474353169504,2.1821345823104023e-05,2.4968660393536055,0.0968252501984869,-24.42546033859253,-12.212730169296265,448.70474353169504,448.70474353169504,0.0022286370144633054,10.327884492423724,0.0022286370144633054,10.327884492423724,20.655768984847448,41.311537969694896,4.0,20.655768984847448,41.311537969694896,4.0
The workforce was available for industrial employment.,Industrial Revolution,0.9847843512701252,0.0,1.0,0.9847843512701252,-4.282525733113289,0.07319704011059125,5.3942705638534433e-05,-9.827588081359863,0.07066182877020122,-2.658859968185425,72.42313069561057,0.003596502728572477,10.173568110783975,1.2908269459479198,-34.26020586490631,-12.11281194596119,-5.534384441375733,0.0453472885295277,5.3942705638534433e-05,-9.827588081359863,0.035461546934163445,-3.339306354522705,253.25184828778214,0.0023215111370470404,12.016259508317384,0.5557249905260475,-27.671922206878662,-12.375259824533337,72.42313069561057,253.2518482877821,0.013807743332761064,0.7746971839557077,0.00394863850653383,1.7994511980708356,2.191174528564813,6.197577471645662,8.0,4.0236952010798275,8.997255990354178,5.0
Investors provided the necessary capital for industrial development.,Industrial Revolution,0.9663593113592406,0.0,1.0,0.9663593113592406,-2.9180999166435666,0.2955595987334972,2.048078622094097e-05,-10.79602336883545,0.2272859410538131,-1.481546401977539,18.506090916809697,0.060280125510022965,11.379038438089253,2.086126573726746,-26.2628992497921,-8.7542997499307,-3.550893736737115,0.23809052175786086,2.048078622094097e-05,-10.79602336883545,0.1548657255819834,-1.8651968240737915,34.84444533636055,0.062141456893196986,12.826232216506499,1.3945002441745693,-24.856256157159805,-9.394781759423266,18.506090916809697,34.84444533636055,0.05403626322248675,0.47935729911802866,0.028698978857226616,0.71710277870329,1.438071897354086,4.314215692062258,9.0,1.8972756169222904,5.01971945092303,7.0
The Industrial Revolution began in the late 18th century.,Industrial Revolution,0.9899130569229166,0.0,1.0,0.9899130569229166,-0.9794273894610038,0.6137200341064033,0.03475700841407332,-3.3593740463256836,0.8885750323462946,-0.11900440976023674,2.662930982935957,0.17286117541849652,1.4445765566246924,1.4414793497895275,-11.753128673532046,-3.3928360017420185,-0.8869749907430055,0.6751664705064883,0.03475700841407332,-3.3593740463256836,0.9670663306079353,-0.0334881916642189,2.427774491874126,0.1725721908150518,1.5954694349972844,0.7966728474308654,-7.982774916687049,-2.6609249722290165,2.662930982935957,2.427774491874126,0.37552606748278233,0.6937317556064964,0.41189987099174424,1.2552203871700034,2.403157295068814,8.324781067277957,12.0,3.7656611615100104,11.296983484530031,9.0
Factories became the dominant method of production.,Industrial Revolution,0.9848418126514084,0.0,1.0,0.9848418126514084,-2.615525099190159,0.38260363134079906,5.967958604536071e-05,-9.726520538330078,0.20328391346114033,-1.5931516885757446,13.674394906700432,0.16279748798564603,8.748877092596528,1.2112594264396066,-23.53972589271143,-7.846575297570477,-3.211172670924238,0.30024773428861273,5.967958604536071e-05,-9.726520538330078,0.051219565937771216,-2.9716336727142334,24.80816098276236,0.1490446405442643,9.57345055901728,0.8374448608550187,-22.478208696469665,-8.495964304152585,13.674394906700432,24.80816098276236,0.07312937843487331,0.8255869701996165,0.040309315982544516,1.1941084682029273,2.4767609105988493,7.430282731796548,9.0,3.159314045301225,8.358759277420491,7.0
