concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
He viewed this presence as a desecration of Saudi Arabia's Islamic values.,Osama bin Laden,0.9972359213194092,0.0,1.0,0.9972359213194092,-3.6112122099730186,0.34581092380693357,8.521921378511444e-06,-11.672868728637695,0.11702293166894157,-2.2433988451957703,37.01089060362455,0.1470624838511551,14.204108146218832,1.9599896857899486,-57.7793953595683,-14.444848839892074,-4.359478636644781,0.2645750202339475,8.521921378511444e-06,-11.672868728637695,0.027981066663663273,-3.5762271881103516,78.21634465498072,0.14379297818631032,14.491701021135347,1.2254916210959546,-56.67322227638215,-15.718323758712602
His whereabouts remained unknown.,Osama bin Laden,0.9830675784955856,0.0,1.0,0.9830675784955856,-5.366770265996456,0.18267553001539888,0.0005042221898877489,-7.592493534088135,0.0015364788406383532,-6.478261947631836,214.17003722574267,0.1311918269017903,7.317083342190534,0.12774621474248501,-26.83385132998228,-12.000463134392703,-5.366770265996456,0.18267553001539888,0.0005042221898877489,-7.592493534088135,0.0015364788406383532,-6.478261947631836,214.17003722574267,0.1311918269017903,7.317083342190534,0.12774621474248501,-26.83385132998228,-12.000463134392703
"In 1998, bin Laden issued a fatwa.",Osama bin Laden,0.9990150733589656,0.0,1.0,0.9990150733589656,-1.9491855043549247,0.48046612368687214,0.00019222247955775015,-8.556857109069824,0.4202202343816206,-0.8956958055496216,7.022965075958219,0.1532674398317683,6.812783087881485,1.8964565065267238,-23.390226052259095,-6.752176653838993,-1.7122985047404655,0.4794547381446875,0.00019222247955775015,-8.556857109069824,0.4202202343816206,-0.8956958055496216,5.541684438081221,0.13714775499434434,5.913892258499755,1.853817739849847,-17.122985047404654,-5.414763309080493
"In 2011, U.S.Navy SEALs conducted a raid.",Osama bin Laden,0.999215097896936,0.0,1.0,0.999215097896936,-2.577614174162348,0.509843639428617,3.571200636492726e-05,-10.240023612976074,0.7087533912074332,-0.34424763917922974,13.165689616744627,0.1497398112352172,12.442076503662069,1.971113066314176,-38.66421261243522,-9.983056769478958,-2.4887558438170414,0.5167333087016146,3.571200636492726e-05,-10.240023612976074,0.7087533912074332,-0.34424763917922974,12.046279340287965,0.1394262052915171,12.836965127657795,1.8897113185516197,-32.35382596962154,-8.973336806992991
"In the 1980s, Osama bin Laden joined the mujahideen in Afghanistan.",Osama bin Laden,0.9912827812123248,0.0,1.0,0.9912827812123248,-1.0541357531849491,0.6583043118503301,0.0019579850565246168,-6.235839366912842,0.8452994455663874,-0.16806434094905853,2.869494130784273,0.13265503806147078,3.1214165343090223,2.4633472820923648,-20.028579310514033,-4.5948712209063265,-0.7963134150331219,0.7167740039423801,0.012985342480312191,-4.343934059143066,0.8818117393346275,-0.12577669322490692,2.21735138775647,0.12533299807183831,2.0249369439556406,1.6373514029590202,-11.944701225496829,-3.084108594784836
King Abdulaziz University is in Jeddah.,Osama bin Laden,0.9657073934364492,0.0,1.0,0.9657073934364492,-2.5719962086348627,0.39622518000456536,8.524538718650906e-06,-11.672561645507812,0.21334031162294945,-1.544866681098938,13.091932602504178,0.17045387174086957,10.534190230475092,1.485167993867063,-28.291958294983488,-8.530346386258485,-2.5929390018379004,0.4651001187106025,8.524538718650906e-06,-11.672561645507812,0.23692260477492283,-1.4400217533111572,13.369005452372827,0.18215271085610693,12.860289144070595,1.067036864606179,-23.336451016541105,-7.778817005513702
Navy SEALs conducted a raid.,Osama bin Laden,0.994927279921948,0.0,1.0,0.994927279921948,-3.7994383296796252,0.4362979505666205,3.3457950626056433e-06,-12.607806205749512,0.6656465276678273,-0.406996488571167,44.67608421438606,0.1476277149899354,21.359088876905144,0.8578145190167467,-26.596068307757378,-10.052368942058926,-4.3648453031977015,0.3980731877164194,3.3457950626056433e-06,-12.607806205749512,0.34653709896075896,-2.3647254556417465,78.63723407213806,0.16200440669024582,22.681141703135907,0.5868987196263508,-26.18907181918621,-10.691643799018102
Osama bin Laden attended King Abdulaziz University.,Osama bin Laden,0.9983655515680584,0.0,1.0,0.9983655515680584,-2.591689589060297,0.5736412621407156,2.9130116616051245e-05,-10.443737983703613,0.7883700263280097,-0.2447168454527855,13.352312476516973,0.19348367685963413,14.56721332754365,0.7751296248520778,-25.916895890602973,-8.195642089576346,-2.591689589060297,0.5736412621407156,2.9130116616051245e-05,-10.443737983703613,0.7883700263280097,-0.2447168454527855,13.352312476516973,0.19348367685963413,14.56721332754365,0.7751296248520778,-25.916895890602973,-8.195642089576346
Osama bin Laden became a target for the U.S.government.,Osama bin Laden,0.9993119885884664,0.0,1.0,0.9993119885884664,-2.8563989562412293,0.4439143301461777,6.808654877283781e-06,-11.897315979003906,0.2944685550849831,-1.2225830554962158,17.398760294526,0.17571201230868047,13.031160631217562,1.5256846752879678,-37.13318643113598,-10.298892899909573,-3.500135922571644,0.4204442561054781,6.808654877283781e-06,-11.897315979003906,0.11196355867641328,-2.376483738422394,33.11995340200065,0.21793261540480052,15.104650766017475,0.5926053930232384,-35.00135922571644,-11.06840163550115
Osama bin Laden became increasingly critical of the Saudi government.,Osama bin Laden,0.9968159591439064,0.0,1.0,0.9968159591439064,-3.09143121489747,0.3877156428127155,0.00015225842789072215,-8.789931297302246,0.17449240768069374,-1.745874047279358,22.008554416567726,0.17232208539087102,10.291155327668882,1.226607161383996,-34.00574336387217,-10.25311740500746,-3.7311907466500998,0.2902843770330119,0.00015225842789072215,-8.789931297302246,0.08049683203913918,-2.5195374488830566,41.72876698212289,0.15200921419619087,10.317328111631367,0.9461503763344,-33.5807167198509,-11.1935722399503
Osama bin Laden became influenced by the teachings of Islamist ideologues.,Osama bin Laden,0.998499243962314,0.0,1.0,0.998499243962314,-2.4030306177467406,0.47024621626539365,4.437743383345301e-05,-10.02277946472168,0.340949854169297,-1.080522745847702,11.056634087758614,0.18041391840585405,9.431988140983195,1.6744712173586036,-33.64242864845437,-8.99131726153604,-3.018193943396909,0.3586219352262434,4.437743383345301e-05,-10.02277946472168,0.17449209566423343,-1.7458758354187012,20.454316651092736,0.16427562456228262,10.227394130529545,1.3831718234358066,-33.200133377366,-10.01021685477071
Osama bin Laden began to oppose the presence of non-Muslims in Saudi Arabia.,Osama bin Laden,0.9933744090630376,0.0,1.0,0.9933744090630376,-2.242226492100599,0.5180951729656685,2.8279391679781092e-05,-10.473377227783203,0.571225832654179,-0.5638686716556549,9.414268765267686,0.19454042264154536,8.7687617130162,1.4549197866169976,-35.875623873609584,-8.968905968402396,-2.769824873059406,0.44119592090672116,2.8279391679781092e-05,-10.473377227783203,0.34768976381495753,-1.1990485787391663,15.955839467750776,0.18560762435031516,10.179626833092344,1.1753386068584022,-33.23789847671287,-9.594954816413814
Osama bin Laden began to oppose the presence of Westerners in Saudi Arabia.,Osama bin Laden,0.9964763478841334,0.0,1.0,0.9964763478841334,-2.228580038276656,0.47825358225360204,2.8279391679781092e-05,-10.473377227783203,0.35603952377673476,-1.032713532447815,9.286669996801908,0.18396747628170199,8.310416171052857,1.7190707970334034,-33.42870057414984,-8.631253373935778,-2.790710042617072,0.38770579507562175,2.8279391679781092e-05,-10.473377227783203,0.17449209566423343,-1.7458758354187012,16.292584124792317,0.16836722313056238,9.722601369851178,1.3600873226520651,-30.697810468787793,-9.255738110037555
Osama bin Laden criticized the Saudi government's close ties with the United States.,Osama bin Laden,0.9956885107717064,0.0,1.0,0.9956885107717064,-1.961219006543979,0.5182789410807337,1.3039279075239021e-05,-11.247544288635254,0.6207901878106921,-0.4767621159553528,7.107986468169069,0.1662409163650778,8.495751649121184,1.9417243507432662,-29.418285098159686,-7.595768550610286,-2.3844523756027534,0.4535073431451371,1.3039279075239021e-05,-11.247544288635254,0.31353098207399516,-1.2693444788455963,10.853117605252407,0.18178538599721447,9.715898003894333,1.392861907151715,-28.61342850723304,-8.259985325544553
Osama bin Laden fought against the Soviet occupation in Afghanistan.,Osama bin Laden,0.994225057458064,0.0,1.0,0.994225057458064,-1.723285812376575,0.5037809746485934,0.00019949944637922453,-8.519699096679688,0.41393454779059247,-0.8820474147796631,5.602908356924043,0.16800133187811822,5.715841872808894,1.5934928903375507,-18.956143936142325,-5.715492446195893,-1.834785800634159,0.5043271827903044,0.00019949944637922453,-8.519699096679688,0.41393454779059247,-0.8820474147796631,6.263792301391056,0.16879304011046278,6.6370365938050195,1.2800719996139143,-16.51307220570743,-5.504357401902477
Osama bin Laden returned to Saudi Arabia after the Soviet withdrawal from Afghanistan.,Osama bin Laden,0.9838429326119924,0.0,1.0,0.9838429326119924,-1.6467870255084043,0.5155778380068624,2.842244701960133e-05,-10.468331336975098,0.39501671602329047,-0.9320791959762573,5.19027678141593,0.14756750796704995,6.969222884073864,2.4058652076804323,-23.05501835711766,-6.161712838437008,-1.977216741504063,0.47082626905605873,2.842244701960133e-05,-10.468331336975098,0.32172163069415893,-1.1340686082839966,7.222612586260613,0.16704879050913757,8.332556319387463,1.7134492622611397,-21.749384156544693,-6.557686060778099
Osama bin Laden saw the presence of American troops in Saudi Arabia during the Gulf War.,Osama bin Laden,0.9991159609929354,0.0,1.0,0.9991159609929354,-1.9787159382934025,0.6128916630488713,1.7648588731657773e-05,-10.944854736328125,0.9557078387635358,-0.045303020626306534,7.2334488246578665,0.18061775860800502,11.619813000672734,1.577366322787577,-33.63817095098784,-8.158454816676855,-2.5336085724098107,0.53506879763745,1.7648588731657773e-05,-10.944854736328125,0.6545807889522375,-0.4237602651119232,12.598888205553921,0.19894531223376902,13.8651295690235,1.1742244889104474,-32.93691144132754,-9.13505561977869
Osama bin Laden studied business administration.,Osama bin Laden,0.98742063801847,0.0,1.0,0.98742063801847,-3.2388726885297467,0.3694449245905029,6.411074088966606e-05,-9.654898643493652,0.17449205406208088,-1.7458760738372803,25.504953508376996,0.17194761241694717,11.190943757690718,0.7597326818419988,-22.672108819708228,-8.569251662048872,-3.2388726885297467,0.3694449245905029,6.411074088966606e-05,-9.654898643493652,0.17449205406208088,-1.7458760738372803,25.504953508376996,0.17194761241694717,11.190943757690718,0.7597326818419988,-22.672108819708228,-8.569251662048872
Osama bin Laden studied economics.,Osama bin Laden,0.9702268430606584,0.0,1.0,0.9702268430606584,-3.605667758422593,0.3663735208816464,6.411067974892821e-05,-9.654899597167969,0.11165013909911939,-2.3828662633895874,36.80625333876315,0.1960316624151225,13.172772975396049,0.48371880441440906,-21.63400655053556,-8.832046190140158,-3.605667758422593,0.3663735208816464,6.411067974892821e-05,-9.654899597167969,0.11165013909911939,-2.3828662633895874,36.80625333876315,0.1960316624151225,13.172772975396049,0.48371880441440906,-21.63400655053556,-8.832046190140158
Osama bin Laden was 54 years old at the time of his death.,Osama bin Laden,0.9890094858999626,0.0058808674643623,1.0,0.9890094858999626,-1.3182705183979124,0.6503804510617383,0.0002368716929563046,-8.347991943359375,0.9780875538949847,-0.022156089544296265,3.736952794120147,0.17899559490242964,4.988829937509293,1.2809487858182322,-19.774057775968686,-5.105639763551332,-1.551637155617672,0.6438634753769911,0.0002368716929563046,-8.347991943359375,0.9780875538949847,-0.022156089544296265,4.719189909940911,0.19658140601721052,6.324699397832734,0.6912524489275422,-17.06800871179439,-5.14619825595811
Osama bin Laden was 54 years old.,Osama bin Laden,0.971439819541994,0.0157018616064176,1.0,0.971439819541994,-2.3123233382486634,0.5155163074349463,0.0002368716929563046,-8.347991943359375,0.5703238196322555,-0.5615509748458862,10.097858162589104,0.1900550619321376,8.745528386506257,0.8585230396031017,-20.81091004423797,-6.936970014745991,-2.5311698836740106,0.5086653684102826,0.0002368716929563046,-8.347991943359375,0.5351558215369211,-0.9279455319046974,12.56820087243888,0.21338952638397785,9.407675140818062,0.5382571427107793,-20.249359069392085,-7.15922955632423
Osama bin Laden was a Saudi Arabian terrorist.,Osama bin Laden,0.9934034685703238,0.0,1.0,0.9934034685703238,-1.4700742808894978,0.4608646301743422,0.017503258864166833,-4.045368194580078,0.31790057645418046,-1.1460165977478027,4.349558218116731,0.15458828609316091,2.0746363135454593,1.5078968491857956,-13.23066852800548,-4.410222842668493,-1.6461572793445416,0.46565103935466345,0.017503258864166833,-4.045368194580078,0.17449232447624977,-1.7458745241165161,5.187009253488023,0.19410202457652476,2.50346604083816,0.8233116152433881,-11.523100955411792,-4.35532278004434
"Osama bin Laden was born in Riyadh, Saudi Arabia.",Osama bin Laden,0.9729390111541446,0.0004748868465962,1.0,0.9729390111541446,-0.962656723166054,0.605098047214634,0.03765523520470285,-3.279283285140991,0.7854365105547814,-0.241515651345253,2.6186442530237164,0.15604091353917157,1.3771106086092433,1.532599580661818,-10.589223954826593,-3.1927711526548297,-1.1042397887342505,0.5745979259764223,0.03765523520470285,-3.279283285140991,0.7854365105547814,-0.241515651345253,3.016930092567385,0.17902430403703395,1.5605050958249533,1.1304813575420818,-9.938158098608255,-3.3127193662027516
"Osama bin Laden was born on March 10, 1957.",Osama bin Laden,0.9955289895591742,3.1063377655610564e-05,1.0,0.9955289895591742,-0.7560163851927167,0.6645534454683356,0.06372305342622366,-2.753208875656128,0.9413227429071982,-0.06086983159184456,2.1297750955285957,0.14633586597471515,1.0215381400547145,1.8149437596178524,-10.584229392698035,-2.8287542921784623,-0.6057893868031291,0.7224749663175124,0.06580595012928638,-2.7210450172424316,0.9730249748386106,-0.027359064668416977,1.8326983459183188,0.13654727028863275,0.8336766919134595,1.319235761492392,-7.269472641637549,-2.0985159932580295
Osama bin Laden was involved in the September 11 attacks.,Osama bin Laden,0.9809018719629868,0.0,1.0,0.9809018719629868,-0.8932624426670372,0.6437514287171899,0.03554731341928698,-3.336890697479248,0.8930056088944102,-0.11349106952548027,2.443087095458757,0.1590749142688699,1.4190750741876181,1.4389047933220076,-10.719149312004447,-3.09435187038478,-1.117047798095478,0.5838869160895209,0.03554731341928698,-3.336890697479248,0.8701145333814365,-0.13913042843341827,3.0558194776059904,0.1868388253249327,1.672270309664057,1.0221207334078415,-10.053430182859302,-3.3511433942864337
Osama bin Laden was killed by U.S. forces.,Osama bin Laden,0.9971615982012012,0.0,1.0,0.9971615982012012,-1.3745565843260423,0.515866282031793,0.009065039838925024,-4.703330039978027,0.5297515964167151,-0.6353470683097839,3.9533233686710356,0.15661397746556927,2.578254169363059,1.7484951731109644,-15.120122427586466,-4.558888443321995,-1.5470253488359351,0.5082723938531072,0.009065039838925024,-4.703330039978027,0.24024490477681218,-1.4260964393615723,4.697476026512971,0.1910084543628401,2.987296850550835,1.0916540914992985,-13.923228139523417,-4.641076046507806
Osama bin Laden was killed during the raid.,Osama bin Laden,0.9922856886186878,0.0,1.0,0.9922856886186878,-1.835551267489791,0.37444793515798147,0.004868138377656889,-5.325043678283691,0.18121815303542257,-1.708053708076477,6.268588862358345,0.1312619876811901,2.883827919554037,1.7125534185712858,-16.51996140740812,-5.506653802469373,-2.035765246355108,0.3740699205363078,0.004868138377656889,-5.325043678283691,0.17449232447624977,-1.7458745241165161,7.658110224684686,0.157950254006803,3.4335027773345224,1.0827571834160394,-14.250356724485755,-5.3861285695637555
Osama bin Laden was known for his charismatic leadership.,Osama bin Laden,0.9559415327617318,0.008270513334389,1.0,0.9559415327617318,-1.6155120940878986,0.4966458590033452,0.0019155691435850106,-6.257740497589111,0.6211473142049175,-0.4795456677675247,5.030463334519079,0.14219436611265357,3.8441882460685677,1.60253056266878,-16.155120940878987,-5.108697804865999,-1.8995037006679922,0.465520495202952,0.0019155691435850106,-6.257740497589111,0.43517356754391207,-1.054245188832283,6.6825770606089385,0.17225326110982875,4.400297931836636,1.0151291248144432,-15.196029605343938,-5.372607790525117
Osama bin Laden was the founder of al-Qaeda.,Osama bin Laden,0.9967343450883696,0.0,1.0,0.9967343450883696,-1.0081575384363533,0.5423478338484944,0.05937250345195944,-2.8239240646362305,0.5037370366907283,-0.694514662027359,2.740547008014182,0.14341504920876427,1.028857859497021,1.80767168765372,-10.081575384363532,-3.1880740617276238,-1.0022853690066509,0.5452368709624842,0.05937250345195944,-2.8239240646362305,0.4371501857612996,-0.8274784684181213,2.724501209584641,0.15121367095667487,1.012007675643026,1.2281205972752034,-7.0159975830465555,-2.6517978291102033
Osama bin Laden was the founder of the organization al-Qaeda.,Osama bin Laden,0.9989659395094024,0.0,1.0,0.9989659395094024,-1.223706124505649,0.4727758397076687,0.06296337659960033,-2.765202045440674,0.37638110682213854,-0.9903599321842194,3.3997643639697346,0.1435718056136624,1.1521123561744502,2.2758026219184617,-14.684473494067788,-4.239042362353981,-1.3082072415854782,0.46885944572400534,0.06296337659960033,-2.765202045440674,0.30582119249629536,-1.2866764962673187,3.69953539033361,0.1638418644988026,1.3046633365898996,1.3322755548202934,-10.465657932683825,-3.7001688468897584
Osama bin Laden's family was involved in construction.,Osama bin Laden,0.9957723112439012,0.0,1.0,0.9957723112439012,-2.202596453949809,0.37094812161485646,0.002781504694159927,-5.884763240814209,0.18364484355892483,-1.6959951519966125,9.048476979122334,0.1693992346766068,3.8901650134144425,1.3228516564303432,-22.02596453949809,-6.965221560691571,-2.6032753048930317,0.30295751693447215,0.002781504694159927,-5.884763240814209,0.11085425825682704,-2.399443566799164,13.507908177922134,0.16061840961096566,3.9766684760385793,0.9380353817263942,-20.826202439144254,-7.363174485541359
Osama bin Laden's family was wealthy.,Osama bin Laden,0.9869085671228256,0.0,1.0,0.9869085671228256,-2.145275017945096,0.32608513433591985,0.009023405864267439,-4.70793342590332,0.12450473669573181,-2.1712992191314697,8.544390774989804,0.15397465511042147,2.5886057227386132,1.154753627856726,-17.162200143560767,-6.067754050796278,-2.283573498417224,0.32864804707784817,0.009023405864267439,-4.70793342590332,0.07451741932938276,-2.596722364425659,9.811679859492664,0.1759184862381283,2.8053947826655032,0.7920100543223076,-15.98501448892057,-6.041767577349725
Sayyid Qutb was an Islamist ideologue who influenced Osama bin Laden.,Osama bin Laden,0.9952761011733078,0.0,1.0,0.9952761011733078,-1.852339651064968,0.5166258714104444,7.1349191143938955e-06,-11.850509643554688,0.36017641790705696,-1.0211613178253174,6.374716701425485,0.16738531030033407,8.301475213732827,2.3962260853793715,-31.489774068104452,-7.637392035860623,-1.8565896166634048,0.5594309750998818,7.1349191143938955e-06,-11.850509643554688,0.681911994160064,-0.3828546702861786,6.401866680479112,0.1725254564851654,9.35461602223943,1.82312888820123,-27.84884424995107,-7.190540666078978
The attacks also targeted the Pentagon.,Osama bin Laden,0.9962333952189256,0.0002949295628896,1.0,0.9962333952189256,-4.537460122789655,0.07051466923675725,1.0381632175400591e-05,-11.475472450256348,0.026519917910219994,-3.629859209060669,93.45313893430776,0.01274703641456915,9.579300208424982,0.8580554117542148,-31.762220859527588,-12.004991068774029,-5.315113258361817,0.026935341312825507,1.0381632175400591e-05,-11.475472450256348,0.026519917910219994,-3.629859209060669,203.3875471648303,0.0005522843480914784,10.367627854923226,0.4239080444039026,-26.575566291809082,-11.884954553807423
The attacks caused widespread destruction.,Osama bin Laden,0.9950591070674578,9.563678802032054e-05,1.0,0.9950591070674578,-4.1113084852695465,0.10590779074016832,0.0001528040670233047,-8.786354064941406,0.02047947838161597,-3.9094158411026,61.02651764901778,0.020995607982588385,6.71576805456342,0.8710179621723713,-24.66785091161728,-10.0706079640852,-4.110472953319549,0.12382574777545781,0.0001528040670233047,-8.786354064941406,0.024640951199511034,-3.703345537185669,60.975549339515595,0.023268410473195184,8.058917476794269,0.8038614363605261,-20.552364766597748,-9.191296943296832
"The attacks killed nearly 3,000 people.",Osama bin Laden,0.998221918163857,0.0,1.0,0.998221918163857,-2.323140359821264,0.5455019760727924,3.694664865975001e-05,-10.206035614013672,0.6779862106109554,-0.50800094101578,10.20767981291946,0.2117753535739078,10.412731469445918,0.7042520471147768,-23.231403598212637,-7.346414861298312,-2.123990245331596,0.6043002045283692,3.694664865975001e-05,-10.206035614013672,0.9904374461751193,-0.009608568623661995,8.36444718288614,0.20073363172031095,11.173093951705207,0.6370957879611077,-19.115912207984366,-6.371970735994789
"The attacks occurred on September 11, 2001.",Osama bin Laden,0.9988477052020912,0.0,1.0,0.9988477052020912,-1.8964855449448805,0.5523694808292114,0.0002699788593770899,-8.217166900634766,0.7528311152946994,-0.2909799590706825,6.6624384084897565,0.18040548205568815,6.758984161412634,1.2236205286102075,-22.757826539338566,-6.569618639328966,-1.717341134196613,0.6381943603220915,0.0002699788593770899,-8.217166900634766,0.8671651173684597,-0.14294684678316116,5.569699675130623,0.1700044378352023,7.5680106948574295,0.8183577959185953,-17.17341134196613,-5.430709503558176
