concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Julius Caesar was a Roman general.,Julius Caesar,0.9727982107989296,0.0,1.0,0.9727982107989296,-1.3303577499963077,0.4451151592389398,0.015674109105557704,-4.155745029449463,0.37813553507651654,-0.972502589225769,3.782396297814111,0.11057572716616242,1.704955131241611,1.567966905620375,-9.312504249974154,-3.5197957612376696,-1.669986260565929,0.36373876003621103,0.015674109105557704,-4.155745029449463,0.28724155703864923,-1.247431755065918,5.312094811503336,0.11614216382389812,1.9439714426463475,1.0669556940323683,-8.349931302829646,-3.7342028001160936
Julius Caesar was a Roman statesman.,Julius Caesar,0.997921730498888,0.0,1.0,0.997921730498888,-1.527006504154997,0.4718325563380502,0.006891653950416095,-4.977444171905518,0.3695172076698324,-1.0209811627864838,4.604373000320629,0.1545078144309377,2.693605026957698,1.315006675203183,-12.216052033239976,-4.319026616015849,-1.8755798675507929,0.41292468039251023,0.006891653950416095,-4.977444171905518,0.2131524516813091,-1.6101300716400146,6.524601428255416,0.17922450471874832,3.072751987280656,0.8139954746811728,-11.253479205304757,-4.594213647336299
Julius Caesar was a Roman emperor.,Julius Caesar,0.0,0.9875436239803164,0.0,0.9875436239803164,-1.4221151667214664,0.4048158982357473,0.054440889465431665,-2.910639762878418,0.28724155703864923,-1.247431755065918,4.1458804008519285,0.1252575996368346,1.2288138557088042,1.4573476008220065,-9.954806167050265,-3.762563066838158,-1.7984466439811513,0.30731979463174147,0.054440889465431665,-2.910639762878418,0.13906262724396812,-1.972830891609192,6.040257502976843,0.12660498373517512,1.1854011623539082,0.9563363892339999,-8.992233219905756,-4.021448949848217
Julius Caesar played a critical role in transforming the Roman Republic into the Roman Empire.,Julius Caesar,0.9697055502602698,0.0,1.0,0.9697055502602698,-1.6373369781431393,0.60450336528609,0.00044794302196385144,-7.71084451675415,0.8609371580620099,-0.15695689246058464,5.141459446352618,0.19190285354873993,5.700059724822533,1.2766818806945226,-26.19739165029023,-6.549347912572557,-2.086732241716659,0.5594859803250243,0.00044794302196385144,-7.71084451675415,0.9640428198939316,-0.03661956638097763,8.05853873517534,0.22140018059606437,7.205044082786814,0.6074358292622624,-22.95405465888325,-6.920907883711369
Caesar was born into the Julian clan.,Julius Caesar,0.995607803034328,0.0,1.0,0.995607803034328,-2.557699153199792,0.27342368803154704,0.00269614662398408,-5.915931701660156,0.05029737014114531,-2.99330472946167,12.906088195854725,0.10280926343460846,3.5321173826661947,1.268307196502731,-20.461593225598335,-7.234265661850652,-2.0928035408258436,0.32148620620596413,0.020796499887902744,-3.8729705810546875,0.05449953744616992,-2.9095630645751953,8.107613356829365,0.12086232747675721,2.2475986783533983,0.8146726359851096,-10.464017704129219,-4.679650980838843
The Julian clan was a noble family.,Julius Caesar,0.9823710850428232,0.0,1.0,0.9823710850428232,-3.75970222055912,0.19582322073574304,7.62859421481172e-05,-9.481021881103516,0.13700583590352602,-2.8113203644752502,42.935638724473606,0.04755859435255006,9.835422265078478,1.4657709558396692,-30.07761776447296,-10.634043741597898,-4.7033516526222225,0.1804462755919462,7.62859421481172e-05,-9.481021881103516,0.009223806765144449,-4.685967445373535,110.31629542141509,0.060945857366094015,12.037379673033076,0.6880615167291907,-23.516758263111115,-10.517014017349267
Julius Caesar was the son of Gaius Julius Caesar.,Julius Caesar,0.9980207471093814,0.0,1.0,0.9980207471093814,-1.369915305368674,0.5611572439542092,0.009746797985491771,-4.630816459655762,0.7526269866698168,-0.2918277680873871,3.9350174065082735,0.1868460609184663,2.658609262274586,1.2682520264915278,-16.438983664424086,-4.7455258219295535,-1.540190808909756,0.5332321638832326,0.009746797985491771,-4.630816459655762,0.6599339079625811,-0.41561558842658997,4.665480401291887,0.1933484337246124,3.027020514438458,0.9091473618983432,-13.861717280187804,-4.620572426729268
Julius Caesar was the son of Aurelia.,Julius Caesar,0.9971991769441024,0.0,1.0,0.9971991769441024,-2.0779240938233365,0.45361603001685247,0.0019939179606897053,-6.217653751373291,0.13906262724396812,-1.972830891609192,7.987869623082897,0.20283081000420655,4.53643291641009,0.8320363462758597,-18.70131684441003,-6.23377228147001,-2.6873413385474123,0.35795781495608625,0.0019939179606897053,-6.217653751373291,0.08153750562809686,-2.8510082364082336,14.692561400713812,0.19780406744383452,5.087754570495245,0.4729321501604068,-16.124048031284474,-6.582615044129103
Caesar studied oratory skills.,Julius Caesar,0.9751906428205536,0.0014661402670188,1.0,0.9751906428205536,-4.903622157871723,0.17709864122827998,8.738409836581662e-06,-11.647782325744629,0.017408601816390725,-4.070094585418701,134.7770804749262,0.08994548328648864,14.753872377120766,0.619228002303633,-29.42173294723034,-12.0113721781911,-4.903622157871723,0.17709864122827998,8.738409836581662e-06,-11.647782325744629,0.017408601816390725,-4.070094585418701,134.7770804749262,0.08994548328648864,14.753872377120766,0.619228002303633,-29.42173294723034,-12.0113721781911
Rhetoric served Caesar well in his future political career.,Julius Caesar,0.9885985063345608,0.0,1.0,0.9885985063345608,-3.2823961737255254,0.3154182077290811,2.2029389997565304e-05,-10.723133087158203,0.16551067940644446,-1.828374207019806,26.639529223500677,0.105189066490243,12.575832148618366,2.1073778684798095,-39.38875408470631,-11.37055388692458,-3.5177250030365856,0.2986667571206175,2.2029389997565304e-05,-10.723133087158203,0.12579337066005733,-2.0731146335601807,33.70765635295506,0.11138437572859337,13.054533721815613,1.7607074629354256,-38.69497503340244,-11.666973950724165
Oratory skills served Caesar well in his future political career.,Julius Caesar,0.9878114376795478,0.0,1.0,0.9878114376795478,-3.031937917073568,0.3488686007522595,1.3149683684980656e-05,-11.239112854003906,0.23455133531237563,-1.4502599835395813,20.73738099937983,0.10974721024039807,12.652086344018509,2.1852853640295806,-36.38325500488281,-10.502941035531945,-3.244680242104964,0.33506684698628736,1.3149683684980656e-05,-11.239112854003906,0.23011155305176,-1.469191074371338,25.653505837588764,0.11743836846896326,13.259164449339385,1.8389233283826762,-35.6914826631546,-10.761386927741684
He began his military career.,Julius Caesar,0.9931306100708752,0.0005492850689192,1.0,0.9931306100708752,-4.519038548072179,0.2184287501727613,0.00010530351593403512,-9.158663749694824,0.025083975288845744,-4.085653185844421,91.74734489778356,0.08532127618764225,12.575534464621812,0.7519256836390327,-27.114231288433075,-11.06933857074459,-4.519038548072179,0.2184287501727613,0.00010530351593403512,-9.158663749694824,0.025083975288845744,-4.085653185844421,91.74734489778356,0.08532127618764225,12.575534464621812,0.7519256836390327,-27.114231288433075,-11.06933857074459
His uncle was Gaius Marius.,Julius Caesar,0.993349351112269,0.0,1.0,0.993349351112269,-2.6527633549730023,0.44406025645441977,0.0003332585986375801,-8.006591796875,0.3631333668933095,-1.012985110282898,14.193205369311736,0.18431204935923906,9.152700086118983,0.9529826778668129,-23.874870194757023,-7.958290064919008,-2.8577356355592656,0.45417611764955856,0.0003332585986375801,-8.006591796875,0.3107761989226508,-1.7261197566986084,17.422032407782353,0.2064300796996701,9.918664874605252,0.5851339841569937,-22.861885084474125,-8.082896986969619
He was recognized for his bravery.,Julius Caesar,0.9868733854464158,0.0006184998553524,1.0,0.9868733854464158,-3.726595419059907,0.2996767232717823,5.345204058331348e-06,-12.139310836791992,0.12065730640974999,-2.1148009300231934,41.53744954771892,0.1501971459712789,15.117798007829352,0.7984187859853251,-26.086167933419347,-9.859644715785045,-4.8083098534494635,0.2225839166484624,5.345204058331348e-06,-12.139310836791992,0.00888694273609457,-4.723172187805176,122.52435829584367,0.1442597191911052,16.791114125381664,0.3526390093898661,-24.04154926724732,-10.751707689195053
He was recognized for his strategic skills.,Julius Caesar,0.9875211862565408,0.0,1.0,0.9875211862565408,-3.976489902473986,0.2546941445463697,5.345204058331348e-06,-12.139310836791992,0.03298947334263432,-3.437038779258728,53.32951351857135,0.1435912105964284,13.232249530741964,0.7439528076307278,-31.81191921979189,-11.247211901436753,-4.961217176169157,0.17545588094698428,5.345204058331348e-06,-12.139310836791992,0.016052635314589465,-4.352301239967346,142.7674633377187,0.1286612380673076,13.532222461211196,0.29817269607144486,-29.767303057014942,-12.152450584746076
Caesar's rise to power was marked by a series of military conquests.,Julius Caesar,0.9918960395795312,0.0,1.0,0.9918960395795312,-1.245807770290412,0.5316586071938136,0.02079650484617529,-3.8729703426361084,0.3613221472470933,-1.0179853439331055,3.475741266225955,0.16990654560918222,1.8354493856855216,2.166428761025839,-18.68711655435618,-4.824992746910561,-1.7476044920622371,0.37909239768803193,0.02079650484617529,-3.8729703426361084,0.20124761116725653,-1.6558908224105835,5.7408339777139705,0.1547687041078122,1.9201410132351675,1.636034228040434,-17.47604492062237,-5.52641064405832
Caesar's rise to power was marked by political maneuvers.,Julius Caesar,0.9938118635721412,0.0,1.0,0.9938118635721412,-2.739025184757669,0.371013965769331,0.0007189031510393892,-7.237783908843994,0.0626026484177341,-2.7709476947784424,15.471895503187898,0.19786083878743294,5.907174186487489,0.858807546280642,-30.129277032334358,-9.084318829175064,-3.7421724662417546,0.15716655937608695,0.0007189031510393892,-7.237783908843994,0.0242400016191162,-3.729944348335266,42.189546042493625,0.10218609576884928,4.4299439099034865,0.6974210161997719,-29.937379729934037,-10.584462108996524
Julius Caesar was elected consul in 59 BCE.,Julius Caesar,0.9886596693560044,0.0,1.0,0.9886596693560044,-1.7477565872832201,0.4018603837245315,0.004471570530150445,-5.41001558303833,0.27007938256609554,-1.4431916177272797,5.741707197531035,0.13060163210424608,2.7732356784156846,1.8374580314677744,-17.4775658728322,-5.526891611377853,-1.908813031783211,0.3803909468405779,0.004471570530150445,-5.41001558303833,0.27007938256609554,-1.4431916177272797,6.7450778520722405,0.12898110158613713,3.1180627790417814,1.430019869766894,-15.270504254265688,-5.398938555164645
Pompey was elected consul in 59 BCE.,Julius Caesar,0.0,0.9790399366246936,0.0,0.9790399366246936,-2.635850474797189,0.3008662622836184,6.979160456968333e-05,-9.56999683380127,0.13123887825549152,-2.030748128890991,13.955175943082375,0.11857823681142007,7.331518330041568,1.7442920764336425,-26.358504747971892,-8.335291071995368,-2.7355084388982505,0.3488500504548353,6.979160456968333e-05,-9.56999683380127,0.155009042519399,-1.8755275011062622,15.417580341029078,0.13659323820000013,9.10458181594063,1.2656204804327977,-21.884067511186004,-7.737186268551917
Crassus was elected consul in 59 BCE.,Julius Caesar,0.0,0.9708687895677564,0.0,0.9708687895677564,-2.597564618960446,0.4016787931951955,4.509590362153261e-06,-12.309304237365723,0.2808082941202767,-1.2700830698013306,13.430988597535887,0.14294353910472493,12.5337791100637,1.8762592681077122,-28.57321080856491,-8.615147209794294,-2.847714090008392,0.4389007518605155,4.509590362153261e-06,-12.309304237365723,0.29036300238300955,-1.2366234064102173,17.248308660582357,0.16660550637854454,14.965851778705437,1.205704013199593,-25.62942681007553,-8.543142270025177
"Julius Caesar, Pompey, and Crassus formed the ""First Triumvirate."".",Julius Caesar,0.9822516870586184,0.0,1.0,0.9822516870586184,-1.6749370779533292,0.6342532078761168,6.318328390008376e-05,-9.66947078704834,0.89644003675297,-0.10932387411594391,5.338459231724055,0.1625942477376341,8.387922532393269,1.940005106065907,-31.823804481113257,-7.3008814595878695,-1.7295402709689571,0.6416820486761521,6.318328390008376e-05,-9.66947078704834,0.9152147153386565,-0.08880703523755074,5.638061332059523,0.17057869566382283,8.797269563574803,1.5935956828706486,-31.13172487744123,-7.337817923624212
"The ""First Triumvirate"" was formed in 59 BCE.",Julius Caesar,0.0074566129203121,0.9766238111211528,0.0,0.9766238111211528,-1.8364543990435778,0.5251973928818986,0.0004204026084757771,-7.774297714233398,0.6205711192565443,-0.47711506485939026,6.27425278000405,0.1717138877189831,5.927916718653622,1.8605830780428807,-27.546815985653666,-7.112557303565127,-1.799331960099759,0.5772042183088605,0.0004204026084757771,-7.774297714233398,0.7732364951848583,-0.27705104276537895,6.045607408133972,0.18409101856979113,6.718850075143301,1.163539451173452,-21.591983521197108,-6.233068749150557
Caesar's military victories occurred in Gaul.,Julius Caesar,0.9933797053521556,0.0,1.0,0.9933797053521556,-3.8729281276464462,0.05902783911265675,0.00015966090371659768,-8.74245834350586,0.04422639402668195,-3.213193655014038,48.08297323505692,0.0028496412518116262,4.566935202116484,1.1228048080897255,-30.98342502117157,-10.954294968427682,-4.1259810754231045,0.04999383732205249,0.00015966090371659768,-8.74245834350586,0.025850124709993535,-3.655439853668213,61.9285360214052,0.002603827352392159,4.7070681616769035,0.8658560913975286,-28.88186752796173,-10.916319839728368
Gaul is modern-day France.,Julius Caesar,0.9741304325333838,0.0074375781544816,1.0,0.9741304325333838,-4.858020034463455,0.3628906986890191,1.089089706174338e-06,-13.730168342590332,0.15479913399203168,-2.017575204372406,128.7689913714307,0.17006891956272072,30.35137620317101,0.6598591375643601,-29.14812020678073,-11.899670244653416,-5.539174827374518,0.3886600348129742,1.089089706174338e-06,-13.730168342590332,0.07555424991481935,-2.58290433883667,254.4679328276254,0.2000983513696486,33.637820332370936,0.3199696321377904,-27.69587413687259,-12.385971453265084
Gaul is modern-day Belgium.,Julius Caesar,0.0,0.9857979867134212,0.0,0.9857979867134212,-5.993817821145058,0.19051942526596388,1.089089706174338e-06,-13.730168342590332,0.014650617129948832,-4.704894661903381,400.94241806389323,0.1019429976587104,24.66844114829983,0.5661512831367909,-35.962906926870346,-14.681795273005838,-6.902132171392441,0.18181450670530785,1.089089706174338e-06,-13.730168342590332,0.0031300972397942067,-5.766691207885742,994.3926724882396,0.12187694354756655,24.651919624767846,0.22626177771022107,-34.510660856962204,-15.433636724921726
These victories brought Caesar immense wealth.,Julius Caesar,0.9914513740885108,0.0003325950081123,1.0,0.9914513740885108,-4.7338173389434814,0.05865694453256625,3.5777798107098815e-05,-10.23818302154541,0.028926618028975563,-3.5429930686950684,113.72887643812088,0.005354406068716874,8.35746064165364,0.8580533056974415,-33.13672137260437,-12.524503430850007,-4.7338173389434814,0.05865694453256625,3.5777798107098815e-05,-10.23818302154541,0.028926618028975563,-3.5429930686950684,113.72887643812088,0.005354406068716874,8.35746064165364,0.8580533056974415,-33.13672137260437,-12.524503430850007
These victories brought Caesar immense fame.,Julius Caesar,0.993343470501517,0.0,1.0,0.993343470501517,-4.715475593294416,0.0687487597393936,3.5777798107098815e-05,-10.23818302154541,0.028926618028975563,-3.5429930686950684,111.66190420024293,0.009082446350768379,8.660306093337185,0.8835869852788208,-33.00832915306091,-12.47597573325178,-4.715475593294416,0.0687487597393936,3.5777798107098815e-05,-10.23818302154541,0.028926618028975563,-3.5429930686950684,111.66190420024293,0.009082446350768379,8.660306093337185,0.8835869852788208,-33.00832915306091,-12.47597573325178
These victories solidified Caesar's position in Roman politics.,Julius Caesar,0.9539604742461238,0.0,1.0,0.9539604742461238,-2.8628845126791433,0.3681030485863282,3.57779004683467e-05,-10.238180160522461,0.2313159714882789,-1.46397066116333,17.511967645884567,0.12960146567889066,10.836437927070122,1.8481045418287465,-31.491729639470577,-9.495113746676186,-3.0027758978307246,0.38178175629613315,3.57779004683467e-05,-10.238180160522461,0.2849255519004275,-1.3470098078250885,20.141369778860984,0.14050343475606666,11.704816123741221,1.5094647461114128,-30.027758978307247,-9.495611140202149
Caesar became a leading figure in Roman politics.,Julius Caesar,0.9920782214874964,0.0,1.0,0.9920782214874964,-2.595475139717261,0.37241349893235776,0.00012188889472603004,-9.01240062713623,0.2111771083157033,-1.5550581216812134,13.40295412457025,0.15801311271303495,7.63789077516707,1.2153119449628778,-23.35927625745535,-7.786425419151783,-3.1625591633575305,0.29734397904995963,0.00012188889472603004,-9.01240062713623,0.055938629040745105,-2.883500099182129,23.630994186024044,0.14677287422900415,8.278637593306135,0.8183528476590614,-22.137914143502712,-8.36734505277252
"In 49 BCE, Caesar led his legions across the Rubicon River.",Julius Caesar,0.9965668029446888,0.0,1.0,0.9965668029446888,-1.2047242110184015,0.5906624971469256,0.0011645314980539545,-6.755436420440674,0.8268777499897528,-0.19013115763664246,3.335838963563988,0.15554638343090682,3.143263043699733,2.2586204146891484,-19.275587376294425,-4.818896844073606,-0.8942703692467019,0.6035572244543567,0.023681106213167394,-3.7430777549743652,0.8268777499897528,-0.19013115763664246,2.4455507892813744,0.1408320377089594,1.1915700873018171,2.2503878435697415,-12.519785169453826,-3.346053332864982
The Rubicon River marked the boundary between Gaul and Italy.,Julius Caesar,0.9887949752067564,0.0,1.0,0.9887949752067564,-1.7178912502713501,0.5645853033384539,0.00019507068262321096,-8.54214859008789,0.7465363256148914,-0.29301023483276367,5.5727644993806225,0.15238793982807947,6.374917614767681,1.5106870122410168,-20.6146950032562,-5.950949854696001,-1.7693944844520755,0.5703861603937569,0.00019507068262321096,-8.54214859008789,0.7186285613170477,-0.3304106593132019,5.867299544446988,0.15533891989069806,7.262420705474955,1.1176706699621382,-15.924550360068679,-5.308183453356226
Caesar's crossing of the Rubicon began a civil war.,Julius Caesar,0.9738794655495776,0.0,1.0,0.9738794655495776,-2.371626430613105,0.462941259000524,0.0001830231512718326,-8.605897903442383,0.319894923954244,-1.1455068588256836,10.714805006856535,0.18870545038940992,8.179908678977766,1.3020107344759015,-28.459517167357262,-8.215554948790246,-3.0214617442430205,0.3783636070074359,0.0001830231512718326,-8.605897903442383,0.06260267826901018,-2.770947217941284,20.52126661434788,0.19878480300718102,9.151264674056543,0.7526511182105531,-27.193155698187184,-9.06438523272906
"Caesar's civil war was against his rival, Pompey.",Julius Caesar,0.9933232467310028,0.0,1.0,0.9933232467310028,-2.425548288350304,0.3183576606274538,0.0006453040507763464,-7.345788955688477,0.12172572671620539,-2.2140843868255615,11.308427999151917,0.13084684678850972,4.548570085546578,1.889821685003978,-29.106579460203648,-8.402345743268905,-2.5578091611916367,0.3128605528096403,0.0006453040507763464,-7.345788955688477,0.06805241160327583,-2.6874771118164062,12.907508046795765,0.1423793963460462,4.752161195142888,1.5221035095656783,-28.135900773108006,-8.483293273006334
Caesar took a bold move.,Julius Caesar,0.979953195648882,0.0,1.0,0.979953195648882,-4.523606538772583,0.08018618615436827,0.0005899647946845078,-7.435447692871094,0.011512625537566181,-4.989628314971924,92.16740460003774,0.018841153036519676,5.068441674614974,0.6712289266936913,-27.141639232635498,-11.080527817110358,-5.235754919052124,0.019863902136840986,0.0005899647946845078,-7.435447692871094,0.0022288206029211204,-6.106282711029053,187.87088013034946,0.0007767159492762439,3.039198116329326,0.303609513008887,-26.17877459526062,-11.707503912529457
The reputation was as a master strategist.,Julius Caesar,0.9559780351301176,0.0,1.0,0.9559780351301176,-5.248109191656113,0.029665686319411102,2.1844868950751943e-05,-10.731544494628906,0.013265500258059053,-4.3237268924713135,190.20628460565126,0.0010738079214082056,8.206720838544397,0.6844651358246867,-41.9848735332489,-14.84389439130995,-5.222180426120758,0.03091999810966612,2.1844868950751943e-05,-10.731544494628906,0.032446822669869264,-3.661479949951172,185.33785932835897,0.0006299642306058083,10.483786757654354,0.37625801317395613,-20.888721704483032,-10.444360852241516
Caesar achieved victory.,Julius Caesar,0.992367055411842,0.0,1.0,0.992367055411842,-6.645490884780884,0.007635767488266077,0.00010306585525384171,-9.180142402648926,0.004821732271847131,-6.764426231384277,769.3075963487992,7.240484260106744e-05,5.757394243054193,0.1269825856403391,-26.581963539123535,-13.290981769561768,-6.645490884780884,0.007635767488266077,0.00010306585525384171,-9.180142402648926,0.004821732271847131,-6.764426231384277,769.3075963487992,7.240484260106744e-05,5.757394243054193,0.1269825856403391,-26.581963539123535,-13.290981769561768
Caesar was appointed dictator of Rome.,Julius Caesar,0.9963800098200212,0.0,1.0,0.9963800098200212,-2.126740720655237,0.4087415468103456,0.003431803803691459,-5.67466926574707,0.39938767445860857,-0.9178227186203003,8.387485056486314,0.14757034425219592,4.325913131755715,1.01798903553839,-14.887185044586658,-5.626827049968045,-2.6729799404740335,0.3830870400404985,0.003431803803691459,-5.67466926574707,0.025299045741568212,-3.6769886016845703,14.483063618966645,0.20213462371311666,5.002138431103782,0.3211629480572481,-13.364899702370167,-5.97696484939328
Caesar was assassinated in 44 BCE.,Julius Caesar,0.9964177635731134,0.0,1.0,0.9964177635731134,-1.5036207404466242,0.4257229766309543,0.020796499887902744,-3.8729705810546875,0.31249978349895874,-1.163151502609253,4.49794551564892,0.13303813566923153,1.8034545789048388,1.7042219995051326,-13.532586664019618,-4.510862221339873,-1.4356905860643434,0.46127257111174724,0.020796499887902744,-3.8729705810546875,0.31249978349895874,-1.163151502609253,4.202546226761231,0.14820245073813965,1.9286555638995513,1.212114335412438,-10.049834102450404,-3.798480250362827
Julius Caesar implemented several reforms during his reign.,Julius Caesar,0.9934288758843184,0.0,1.0,0.9934288758843184,-2.695390055874466,0.39665223480941436,1.2851418665814246e-05,-11.262056350708008,0.13906262724396812,-1.972830891609192,14.811294859280768,0.166235963316259,11.27774962513968,1.1843354847745748,-24.258510502870195,-8.086170167623399,-2.695390055874466,0.39665223480941436,1.2851418665814246e-05,-11.262056350708008,0.13906262724396812,-1.972830891609192,14.811294859280768,0.166235963316259,11.27774962513968,1.1843354847745748,-24.258510502870195,-8.086170167623399
