concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Elizabeth Bowes-Lyon was the wife of Prince Albert.,Elizabeth II,0.9957785767625724,0.0008013357781868,1.0,0.9957785767625724,-2.6236091927282055,0.4965582861475175,6.736037943108351e-07,-14.210623741149902,0.42413203667707733,-0.865093857049942,13.785388029121105,0.19499230914451282,15.608428819874598,1.193143622534857,-31.483310312738467,-9.088448842020037,-3.305755437844103,0.4568620158676446,6.736037943108351e-07,-14.210623741149902,0.06945686212558314,-2.6670494079589844,27.269133945457337,0.22864859109551913,18.891388246455243,0.4704890712940171,-29.751798940596927,-9.91726631353231
Elizabeth was educated at home.,Elizabeth II,0.9995522693812814,0.0,1.0,0.9995522693812814,-3.324071346471707,0.24333079522335369,0.0004226405053907835,-7.768988609313965,0.05507508748950508,-2.9087111949920654,27.773194987679172,0.1105748402471347,6.878453592241381,0.7969040531506661,-19.944428078830242,-8.142278667461914,-3.018853411078453,0.13868702002663913,0.0043500240299971715,-5.4375739097595215,0.05507508748950508,-2.9087111949920654,20.467810060616923,0.030770823447845878,2.686582651094007,0.7031157917995798,-12.075413644313812,-6.037706822156906
Elizabeth's early life was marked by the abdication of her uncle.,Elizabeth II,0.999932220207154,0.0,1.0,0.999932220207154,-1.898118473564682,0.5747502211265745,9.092763161992522e-05,-9.30544662475586,0.7404162345338092,-0.30054277181625366,6.6733265822305015,0.17123214624872934,8.169455828659535,1.6565020734233773,-28.47177710347023,-7.351381237244657,-2.4067925726657533,0.5250064841143751,9.092763161992522e-05,-9.30544662475586,0.6741671611788544,-0.3942771852016449,11.09830698338284,0.18979839972072024,10.020253365785658,1.017624370732212,-26.474718299323285,-7.982427911746488
Her uncle was King Edward VIII.,Elizabeth II,0.9996672120162092,0.0,1.0,0.9996672120162092,-2.863765785736697,0.338237231482252,0.0006222570258469563,-7.382157325744629,0.12416840221561375,-2.0861165523529053,17.527407273420263,0.16786397029134872,7.206595292566038,0.8296028520661904,-20.04636050015688,-7.576812082194784,-2.9933739913006625,0.37391536969335837,0.0006222570258469563,-7.382157325744629,0.14505691206768412,-2.1474980115890503,19.952889926192473,0.1869307918497645,8.290106499347134,0.5705730929249854,-17.960243947803974,-7.332238888004915
King Edward VIII abdicated in 1936.,Elizabeth II,0.9994828438013894,0.0,1.0,0.9994828438013894,-1.630314575920982,0.5545173659049221,0.0003359494222996037,-7.998549938201904,0.8705548308334596,-0.13862453401088715,5.1054805271880115,0.17744490536943913,5.41828665798561,1.2774634636672026,-17.933460335130803,-5.40714173857728,-1.4883535007829778,0.6052328564012257,0.0003359494222996037,-7.998549938201904,0.8890524115664384,-0.11781558021903038,4.429795855799738,0.16689672516729576,5.7384329083864545,1.1330114944772391,-14.883535007829778,-4.7065870259594105
The abdication of King Edward VIII led to her father becoming the monarch.,Elizabeth II,0.9994974910999104,0.0,1.0,0.9994974910999104,-2.0864701776445145,0.44161617247232376,3.7354438330881745e-05,-10.195058822631836,0.284959387480744,-1.2666730284690857,8.056427158395154,0.17233412768948125,6.700727948022844,2.200417823193099,-33.38352284231223,-8.345880710578058,-2.4192840621690266,0.4029960370718291,3.7354438330881745e-05,-10.195058822631836,0.19792865489028064,-1.6457827687263489,11.237810860196893,0.17919108594777336,7.959572700608217,1.5159416654818583,-29.03140874602832,-8.380645827236753
Her father became the monarch.,Elizabeth II,0.9989062216121202,0.0,1.0,0.9989062216121202,-4.105410695075989,0.039622823609255085,0.001963815900628547,-6.232865810394287,0.014328399628158702,-4.270772933959961,60.66765533920573,0.002678882394284014,1.9240206612310307,0.602448728043164,-24.632464170455933,-10.056161387500993,-4.547025346755982,0.017553911175582616,0.001963815900628547,-6.232865810394287,0.01114803103048087,-4.496492385864258,94.35132798006883,0.0002924374971101976,1.1386837900065894,0.3179099927268548,-22.735126733779907,-10.167457770760928
Elizabeth's father died in 1952.,Elizabeth II,0.9997029545267452,0.0,1.0,0.9997029545267452,-2.6083869482390583,0.3582053059054986,9.092815191349535e-05,-9.305440902709961,0.06945456035063759,-2.6670825481414795,13.577132561328288,0.162678771827516,7.563158399297265,1.1571599538657344,-23.475482534151524,-7.825160844717175,-2.7787606953061186,0.3670026408408069,9.092815191349535e-05,-9.305440902709961,0.06607276314204868,-2.718310236930847,16.099056943003635,0.18231708038827954,8.24730827600239,0.798701544943123,-22.23008556244895,-7.859522123782408
Her father's death was sudden.,Elizabeth II,0.9544731138473604,0.025435847017596,1.0,0.9544731138473604,-3.6219562292099,0.06841849510911156,0.001963820582736095,-6.232863426208496,0.020299987284734134,-3.897135019302368,37.41068015177555,0.010055079106447363,2.0911138547979697,0.9124275280767368,-25.3536936044693,-9.582795442050653,-3.8002166152000427,0.06683908282355826,0.001963820582736095,-6.232863426208496,0.0189043861041206,-3.971093773841858,44.71086849813544,0.011713463822014292,2.217195474104148,0.713608883780081,-22.801299691200256,-9.308591619286712
Elizabeth ascended to the throne in 1952.,Elizabeth II,0.999586812565449,0.0,1.0,0.999586812565449,-1.9547193324278025,0.5847863439656069,1.463364251098646e-06,-13.434772491455078,0.7843804044138043,-0.24286116659641266,7.0619366889001896,0.1468770168208666,14.257198519129771,1.544392403623831,-21.501912656705827,-6.483070596117007,-2.550333240069449,0.5263343477480535,1.463364251098646e-06,-13.434772491455078,0.6236877440929931,-0.5064500048756599,12.811372334003677,0.16681597263236259,18.248640849003408,1.0092295883651623,-20.40266592055559,-7.213431713354266
Elizabeth was 25 when she became queen.,Elizabeth II,0.9983763667209846,0.0,1.0,0.9983763667209846,-2.75670527956552,0.24731664828876088,0.0004226405053907835,-7.768988609313965,0.11968891950562961,-2.122859239578247,15.74787254382627,0.09239383808245766,5.4492118614093235,1.6248913627182975,-24.810347516089678,-8.27011583869656,-2.130169863346964,0.27817839926168214,0.003686357218117073,-5.603116512298584,0.14432225931624873,-1.9504892826080322,8.416296310287269,0.0953710387847334,2.5974436941000603,1.6216078734460817,-17.041358906775713,-6.025030221807438
"Elizabeth II's coronation took place on June 2, 1953.",Elizabeth II,0.9989903256644936,1.1467312054663187e-05,1.0,0.9989903256644936,-0.9809230296464193,0.6371708116061223,0.008328061513830386,-4.7881245613098145,0.942466464737359,-0.06005059089511633,2.666916749418291,0.1669051730529842,1.9080643902385162,1.8506257529317618,-15.694768474342709,-3.9236921185856772,-0.9939445724647764,0.6492591214871196,0.008328061513830386,-4.7881245613098145,0.9800475250613455,-0.020154213532805443,2.7018712066377564,0.17569414881738551,2.032555713683159,1.4925130583131332,-14.909168586971646,-3.84953077620933
Elizabeth II's coronation took place at Westminster Abbey.,Elizabeth II,0.9997576322558084,0.0,1.0,0.9997576322558084,-1.592856794809367,0.4762979726986073,0.008328017831523907,-4.788129806518555,0.19713259266721475,-1.6238787174224854,4.917777962305997,0.19040307333373863,2.5287294934289815,1.3405699226269925,-17.521424742903037,-5.282908333150791,-1.4303436251844688,0.5199242190580401,0.008328017831523907,-4.788129806518555,0.47433413209019093,-0.9547576606273651,4.180135344938951,0.18850763758155925,2.4910866094550395,1.2117361150957624,-14.303436251844687,-4.523143692285099
Elizabeth II has reigned.,Elizabeth II,0.9987598251532276,0.0,1.0,0.9987598251532276,-2.749560963381858,0.40396613938735637,3.294308258834679e-05,-10.32072925567627,0.18377006828538878,-1.700308382511139,15.635765703349596,0.18004535963523302,12.439069097827549,0.8007734830706696,-16.497365780291148,-6.735021376960895,-2.9370482340687887,0.4520980063250223,3.294308258834679e-05,-10.32072925567627,0.2042333318717507,-1.5884921550750732,18.86009348667688,0.2021543718728486,14.715974057375254,0.5048412033037213,-14.685241170343943,-6.5674395045735245
Elizabeth II has overseen significant changes.,Elizabeth II,0.994036559719534,0.0,1.0,0.994036559719534,-3.530254846009484,0.36891477310630816,3.451375023694593e-05,-10.274152755737305,0.11299909946109399,-2.2908299565315247,34.13266507993882,0.17846709623099408,14.788483524079396,0.818222830672712,-28.242038768075872,-9.985068563719908,-3.775702397247577,0.39828727883739096,3.451375023694593e-05,-10.274152755737305,0.06269096593345978,-2.769537925720215,43.62814184275875,0.19706044294918473,16.4191680242491,0.5222902030817185,-26.429916780733038,-9.989569567707493
Changes have occurred in the United Kingdom.,Elizabeth II,0.9956541221762144,0.0,1.0,0.9956541221762144,-3.4472710366826504,0.33648171770912794,1.911043777505761e-06,-13.167860984802246,0.10342857836060965,-2.4060901403427124,31.41454608253283,0.14838792562753933,16.42140118094059,1.0102088652355086,-27.578168293461204,-9.750354906505127,-4.596175671741366,0.23919830600310008,1.911043777505761e-06,-13.167860984802246,0.05275949120404303,-2.942011594772339,99.10458153907989,0.14107378323975422,20.950310211505123,0.4951481984334285,-22.980878358706832,-10.277361238544454
Changes have occurred in the world.,Elizabeth II,0.994051520678765,0.0,1.0,0.994051520678765,-4.072496733495167,0.23924683140916006,1.911043777505761e-06,-13.167860984802246,0.018646027041596763,-3.9821221828460693,58.70334638638977,0.10354556657817426,16.628204945467456,0.9109626443848967,-28.50747713446617,-10.774813571951102,-5.977546453475952,0.0447166676821593,1.911043777505761e-06,-13.167860984802246,0.012383547083841718,-4.436078071594238,394.4713260955841,0.00402017455806264,18.376217450686624,0.39590119340857416,-23.91018581390381,-11.955092906951904
Elizabeth II has traveled extensively.,Elizabeth II,0.9992206960152036,0.0,1.0,0.9992206960152036,-2.9838008783602468,0.2361557136090222,0.0019413162488917271,-6.244389057159424,0.11299886289621483,-2.2908316254615784,19.762790033113003,0.12030004864614674,4.758135919155099,0.8262534509926355,-17.90280527016148,-7.308789646050862,-3.218136132042855,0.2507254953910213,0.0019413162488917271,-6.244389057159424,0.06269092109340275,-2.769538640975952,24.98151451699879,0.14308638712832564,5.380285036275164,0.530321171225687,-16.090680660214275,-7.195971152096063
Elizabeth II has visited over 120 countries.,Elizabeth II,0.9734701336435304,0.0138858019960922,1.0,0.9734701336435304,-1.7116108033288684,0.43483647684750515,0.027716927370502988,-3.58571195602417,0.16330723298872818,-1.8121219873428345,5.53787472399355,0.1804577052890155,2.2774014207972044,1.1478471685926375,-15.404497229959816,-5.134832409986605,-1.6990469053271227,0.4687776323298523,0.027716927370502988,-3.58571195602417,0.36750591870434873,-1.5832787454128265,5.468732687076893,0.19264690013085067,2.5606559345998705,0.8519145410016441,-13.592375242616981,-4.805630353243306
Elizabeth II has met with numerous world leaders.,Elizabeth II,0.9981934118484654,0.0,1.0,0.9981934118484654,-2.486378781381063,0.3340809383658818,0.0012762668635806736,-6.663815975189209,0.16330723298872818,-1.8121219873428345,12.01767858852839,0.15251760513416665,4.840328561313442,1.2410116964942695,-22.37740903242957,-7.4591363441431895,-2.6968229741490046,0.37977780909479525,0.0012762668635806736,-6.663815975189209,0.06269096593345978,-2.769537925720215,14.832533447300639,0.18666360582328792,6.022880302065285,0.6329262918691451,-18.877760819043033,-7.1351229195638375
Some notable events during Elizabeth II's reign include:.,Elizabeth II,0.9965905972577314,0.0004292740636511,1.0,0.9965905972577314,-2.67419836781919,0.4454468306161828,9.465434113527109e-05,-9.265278816223145,0.3266198109629509,-1.120510756969452,14.500720934615293,0.14339364070324395,11.0958577947723,1.5378676924180672,-26.7419836781919,-8.456557757413366,-2.67419836781919,0.4454468306161828,9.465434113527109e-05,-9.265278816223145,0.3266198109629509,-1.120510756969452,14.500720934615293,0.14339364070324395,11.0958577947723,1.5378676924180672,-26.7419836781919,-8.456557757413366
The decolonization of Africa.,Elizabeth II,0.9723556173125576,0.0,1.0,0.9723556173125576,-3.665359933461462,0.3880392409199213,1.5999760031218042e-06,-13.345521926879883,0.11462486932432718,-2.166090488433838,39.07019630358559,0.16490146351197396,20.127363004896377,0.7902097236100843,-25.657519534230232,-9.697630849479282,-4.454322338104248,0.3703298941571942,1.5999760031218042e-06,-13.345521926879883,0.11462486932432718,-2.166090488433838,85.99785362594854,0.16854545947175748,25.101140410271615,0.49913229075757737,-22.27161169052124,-9.960167541696899
The Falklands War with Argentina.,Elizabeth II,0.994647220851473,0.0,1.0,0.994647220851473,-4.279810468533209,0.3265031394014054,1.8276596046220395e-05,-10.909889221191406,0.04110001832028762,-3.191746711730957,72.22674946820412,0.164514900656128,15.794720656895265,0.6293208007060648,-29.958673279732466,-11.323314158229698,-3.8407210908830165,0.4487805618524237,1.8276596046220395e-05,-10.909889221191406,0.3715322618552779,-0.9901195764541626,46.55903563411715,0.17782499207240315,19.526744459079254,0.49421346763058727,-19.203605454415083,-8.588113441831572
The devolution of power to Scotland.,Elizabeth II,0.9981943636263374,0.0,1.0,0.9981943636263374,-3.3903674110770226,0.4334049533640238,8.272385514790025e-07,-14.005172729492188,0.5305849963351661,-0.6399606466293335,29.676853872405445,0.1175487474571899,22.278298502129257,1.3580275385090417,-27.12293928861618,-9.589407148345767,-4.605308848619461,0.41931112614657345,8.272385514790025e-07,-14.005172729492188,0.5894174160686594,-0.5286206603050232,100.01386722454765,0.12077705757806774,30.672710857528465,0.7408722076985721,-23.026544243097305,-10.297783642894403
The devolution of power to Wales.,Elizabeth II,0.9941226747491538,0.0,1.0,0.9941226747491538,-3.7859425842761993,0.36397870043789216,8.272385514790025e-07,-14.005172729492188,0.2564262974609803,-1.9715236723423004,44.077197457636856,0.12962688140407505,21.467616868250275,1.1609761572333688,-30.287540674209595,-10.70826269809849,-5.238229125738144,0.30822912146476267,8.272385514790025e-07,-14.005172729492188,0.03410497158967973,-3.378312110900879,188.3362870370932,0.13234372631962837,27.687477571711945,0.5438208264228993,-26.19114562869072,-11.713036406869783
The UK's entry into the European Union.,Elizabeth II,0.996832309751136,0.000908993149608,1.0,0.996832309751136,-3.0697805024683475,0.32045495991713113,4.541612563400881e-05,-9.999643325805664,0.0484709505170889,-3.0267906188964844,21.537174799435647,0.1277749907371969,9.332221994109148,1.2654828400573752,-27.628024522215128,-9.209341507405043,-4.007906744877498,0.19633638209682724,4.541612563400881e-05,-9.999643325805664,0.030537029932643775,-3.700301170349121,55.03155482889965,0.07079385839731712,10.352455366091784,0.8473676368363089,-24.047440469264984,-9.817326461608946
The UK's departure from the European Union.,Elizabeth II,0.996255640960516,0.0,1.0,0.996255640960516,-2.808487238530587,0.3960441733183245,0.00043356875134148144,-7.743460178375244,0.0484709505170889,-3.0267906188964844,16.584810370376207,0.19930222521178256,7.349676536898475,0.7137760191243014,-25.276385146775283,-8.42546171559176,-3.6794957780706077,0.2551573926772173,0.00043356875134148144,-7.743460178375244,0.030537029932643775,-3.700301170349121,39.626408530257656,0.13805296079584314,7.619346306144187,0.574965280898142,-22.076974668423645,-9.012887166997963
"Elizabeth II is married to Prince Philip, Duke of Edinburgh.",Elizabeth II,0.9942786809412386,0.0,1.0,0.9942786809412386,-1.1504552567360709,0.5659963213629244,0.012476644433717573,-4.383896827697754,0.6202367730240371,-0.4809456467628479,3.159631025616858,0.14978296494918641,1.963351435357492,1.8106264148372702,-13.805463080832851,-3.9852939130031437,-1.4565109631253614,0.48311505105357333,0.012476644433717573,-4.383896827697754,0.4878450114510969,-0.717757523059845,4.290962055352414,0.16137972643879847,2.223985504996645,1.3724240155847875,-13.108598668128252,-4.369532889376084
Elizabeth II met Prince Philip in 1934.,Elizabeth II,0.9872839726619924,0.0,1.0,0.9872839726619924,-2.3703527936246247,0.46945418663449645,7.72081462817077e-05,-9.469005584716797,0.5143733876533413,-0.7163884788751602,10.701166921703885,0.15755508383246566,9.421115799495718,1.3666856043351518,-23.703527936246246,-7.495713685996859,-2.518130846476803,0.4823567760246268,7.72081462817077e-05,-9.469005584716797,0.6754158931833588,-0.39242663979530334,12.405387405925527,0.17339643612859212,10.249522914836316,0.9990977087748255,-22.66317761829123,-7.55439253943041
"One of their children is Charles, Prince of Wales.",Elizabeth II,0.9979661294235024,0.0013240818541528,1.0,0.9979661294235024,-2.672342553790341,0.43361496291654905,0.00010113900869289532,-9.199014663696289,0.44517283718044376,-0.8092926740646362,14.473835248409525,0.1485338374179386,10.48435738552647,1.5984295056717652,-29.395768091693753,-8.863157562222705,-3.383574700623285,0.36782919223827937,0.00010113900869289532,-9.199014663696289,0.25982133784474154,-1.7033268809318542,29.47595070787267,0.1413646843316581,12.29439819986153,1.0612686161258589,-27.06859760498628,-9.57019446184787
"Another of their children is Anne, Princess Royal.",Elizabeth II,0.9989670112006372,0.0,1.0,0.9989670112006372,-3.8029029106721284,0.29963852779434397,1.7944884134038354e-05,-10.928205490112305,0.06202656314818503,-2.881714940071106,44.83113656719665,0.13262381282388946,13.687257355459987,1.2307980523658077,-38.02902910672128,-12.025834918207776,-3.702717211795971,0.369331040388552,1.7944884134038354e-05,-10.928205490112305,0.25264877881353254,-1.6494400799274445,40.557357703999436,0.14144146955565956,16.872406881926864,1.0805163587034865,-29.621737694367766,-10.472865797108307
"Another of their children is Prince Andrew, Duke of York.",Elizabeth II,0.9995117847658612,0.0,1.0,0.9995117847658612,-2.9052150700251027,0.3559887680896239,1.794483279338647e-05,-10.928208351135254,0.15221071588809515,-1.968804657459259,18.269172381080732,0.1542128671447771,9.602034341800005,1.5464883492828536,-34.862580840301234,-10.063960216396504,-2.9394134799432425,0.3589663879000147,1.794483279338647e-05,-10.928208351135254,0.2128187772965464,-1.5473142862319946,18.90475504194656,0.13460239385901637,11.323692734380975,1.395637131043367,-26.45472131948918,-8.818240439829728
"Another of their children is Prince Edward, Earl of Wessex.",Elizabeth II,0.9995878849227569,0.0,1.0,0.9995878849227569,-2.801363664213568,0.34606494017242106,1.794483279338647e-05,-10.928208351135254,0.1735045820411404,-1.7515512704849243,16.467087044424943,0.14952188184793672,8.995468972970912,1.8359281973810384,-36.417727634776384,-10.100460332543705,-2.8009072684915735,0.3458471156326111,1.794483279338647e-05,-10.928208351135254,0.2563609953428845,-1.4163326621055603,16.459573251106146,0.1306005142137653,10.367647049752392,1.6842830876773822,-28.009072684915736,-8.857246483354139
The Queen is known for her dedication to her family.,Elizabeth II,0.9642803588225012,0.0,1.0,0.9642803588225012,-1.7676894373514436,0.405778187174101,0.029801474047062494,-3.513197422027588,0.26566001681086193,-1.325537919998169,5.857304046189415,0.1421105709706758,2.3267621905322167,1.759247332158879,-19.44458381086588,-5.862762609569186,-2.1064739525318146,0.3326301169396627,0.029801474047062494,-3.513197422027588,0.03392867153800117,-3.3834948539733887,8.219208809351075,0.12169929683715683,2.4199663477888933,1.114231812501529,-14.745317667722702,-5.573206221634458
The Queen is known for her dedication to her duties.,Elizabeth II,0.993187408635973,0.0,1.0,0.993187408635973,-1.5287774618376384,0.4431248894172139,0.029801474047062494,-3.513197422027588,0.4429108172639178,-0.8143868446350098,4.612534374650542,0.12814618012386178,2.096701726377656,2.0096762758454427,-16.816552080214024,-5.070381228867318,-1.731040848152978,0.39131779189312577,0.029801474047062494,-3.513197422027588,0.4429108172639178,-0.8143868446350098,5.646528029134022,0.10708858234704548,2.261570054536489,1.3646607561880926,-12.117285937070847,-4.579903593507103
The Queen is known for her role as monarch.,Elizabeth II,0.9987435329165884,0.0,1.0,0.9987435329165884,-2.493435728549957,0.29720861601301274,0.0038432106938108158,-5.5614471435546875,0.1533802848367558,-2.258639395236969,12.102786659799916,0.10463418319937727,3.931561292142927,1.6859343620303062,-24.934357285499573,-7.884936101459196,-3.1980000734329224,0.24337930889329198,0.0038432106938108158,-5.5614471435546875,0.02262064667520398,-3.8420013189315796,24.483515966977894,0.10583089210002455,4.496270385135182,0.7131780947717843,-19.188000440597534,-7.833468377293794
Elizabeth II is an accomplished horse rider.,Elizabeth II,0.9832571174482524,0.0,1.0,0.9832571174482524,-2.238967038865667,0.3130733310922195,0.005624444630707271,-5.180633068084717,0.10909830129240874,-2.2790321111679077,9.383633350958988,0.12149800680468525,3.106227447950729,1.3379555634998455,-17.911736310925335,-6.3327551041403085,-2.1597330870572478,0.3203678318070779,0.005624444630707271,-5.180633068084717,0.10909830129240874,-2.2790321111679077,8.66882352844339,0.13587393308977166,2.8947043056924895,0.9631566767108257,-12.958398522343487,-5.290244043896178
Elizabeth II has been involved in numerous charitable organizations.,Elizabeth II,0.9958510467871416,0.0,1.0,0.9958510467871416,-2.260653092386201,0.3023870440649592,0.004600765073147167,-5.381532669067383,0.1800245458515781,-1.718992531299591,9.58934985351637,0.129486119140846,3.0983604867504844,1.6672241786106616,-22.60653092386201,-7.148812771443446,-2.772422288344907,0.23144792896545666,0.004600765073147167,-5.381532669067383,0.06269089120004923,-2.7695391178131104,15.997337279271648,0.10976494375753407,3.301488367030189,1.0112854306712822,-19.40695601841435,-7.3351399042132295
Elizabeth II has been involved in charitable organizations throughout her life.,Elizabeth II,0.9992252149510586,0.0,1.0,0.9992252149510586,-2.190123260448066,0.3387536034412449,0.0019469238414744447,-6.241504669189453,0.16977077836367993,-1.7740314602851868,8.936314540950585,0.15206258310927737,3.5077927371187188,1.8210453926676784,-26.28147912537679,-7.586809523868911,-2.564655984389699,0.29570091111877167,0.0019469238414744447,-6.241504669189453,0.06294892205087571,-2.7654316425323486,12.996186709451843,0.1498820622464657,3.9201793295331058,1.1651069400420806,-23.081903859507293,-7.693967953169097
