concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
He attended the University of Pennsylvania.,Donald Trump,0.9978530001085314,0.0,1.0,0.9978530001085314,-2.330674780100318,0.420035330785968,0.0007422026259126909,-7.205888271331787,0.22324547081389168,-1.499483346939087,10.284879223906799,0.17275515536857183,6.240510775513926,0.8720181210614559,-16.314723460702226,-6.166385855115593,-2.9624929446727037,0.3439546774504282,0.0007422026259126909,-7.205888271331787,0.06914311870824118,-2.671576738357544,19.346140547504824,0.1616933208161233,7.115521939209979,0.5344975570094543,-14.812464723363519,-6.624335607151688
"He inherited his father's real estate business, the Trump Organization.",Donald Trump,0.98863415682809,0.0,1.0,0.98863415682809,-2.150635812861415,0.421687971211413,3.8526267938726934e-05,-10.164170265197754,0.26289932603412736,-1.3359841108322144,8.590318496176888,0.15985179449092526,7.242402424374566,1.9758697400582257,-27.958265567198396,-7.754227698121009,-2.2415306787006557,0.42795435626044176,3.8526267938726934e-05,-10.164170265197754,0.21606445229110618,-1.5562415719032288,9.40772046937036,0.17266229880459405,7.738531563471978,1.6086244505136273,-26.89836814440787,-7.764890044467769
He expanded the Trump Organization into a global brand.,Donald Trump,0.982466115376366,0.006619807420601,1.0,0.982466115376366,-2.947495254315436,0.2887131673841318,2.0649028086630777e-06,-13.09042739868164,0.17225168087287746,-1.9112840294837952,19.058158056071342,0.08989869275731263,13.154128863028385,2.0057845637729375,-29.47495254315436,-9.320798396174018,-3.570984494739345,0.28906318317708657,2.0649028086630777e-06,-13.09042739868164,0.07792669558796092,-2.5519866943359375,35.55157626826731,0.11473480190821427,17.253972575825568,1.107054300041744,-24.996891463175416,-9.447936908747947
He became a celebrity through appearances on reality TV shows.,Donald Trump,0.9939271413029565,0.0,1.0,0.9939271413029565,-2.8893400674516503,0.3180916204090425,0.0007932123785017925,-7.1394195556640625,0.18380888259713918,-1.6938587427139282,17.981439148171802,0.13259690148255746,6.692072628298928,1.5705990319573606,-31.782740741968155,-9.582856895477287,-3.562549558468163,0.26630108990772045,0.0007932123785017925,-7.1394195556640625,0.028315210403807325,-3.793576240539551,35.25296215410045,0.12189957667636374,7.324412247332645,0.9075736870189708,-28.500396467745304,-10.076411804423914
"He appeared on ""The Apprentice."".",Donald Trump,0.997178901797398,0.0,1.0,0.997178901797398,-5.093433678150177,0.22442473564122314,3.561252435318239e-07,-14.847983360290527,0.03588710216052242,-3.3273773193359375,162.94841497132242,0.0645108420036035,27.19895721632653,1.1736923207690302,-35.65403574705124,-13.47595883178637,-6.900427305698395,0.08782520974207945,3.561252435318239e-07,-14.847983360290527,0.01114459224131765,-4.496800899505615,992.6988108480814,0.02331377724474134,26.64491472939768,0.5368332150610707,-34.502136528491974,-15.429824529337331
"He appeared on ""The Celebrity Apprentice."".",Donald Trump,0.996168096551318,0.0,1.0,0.996168096551318,-4.826262603222858,0.27429159218474797,4.3034237225205356e-07,-14.658684730529785,0.026395631485275364,-3.7037861347198486,124.74387100732022,0.13073497605074458,24.479680096354524,0.8770335365239736,-38.610100825782865,-13.65073205810369,-6.243033824721351,0.177080798412887,4.3034237225205356e-07,-14.658684730529785,0.014024385081822844,-4.288497686386108,514.4167963590753,0.13510236693238842,24.606165235199274,0.24017488738140844,-37.45820294832811,-15.292247317503385
Donald Trump won the 2016 presidential election.,Donald Trump,0.9952666497777448,0.0,1.0,0.9952666497777448,-1.170013511297293,0.5804327898305639,0.010698726556438306,-4.537630558013916,0.6766296628725359,-0.3947511166334152,3.2220361721230115,0.15428396336602868,2.247494092287577,1.3991942737844314,-11.70013511297293,-3.6999075888705932,-1.2913474417032882,0.5421523331957862,0.010698726556438306,-4.537630558013916,0.6153357780123896,-0.4855871796607971,3.6376848231809706,0.15677269236058314,2.3499964314196387,1.327040108650683,-11.622126975329593,-3.874042325109864
He ran as a Republican.,Donald Trump,0.9978511004975832,0.0,1.0,0.9978511004975832,-3.753986338774363,0.20693604395049256,0.0003292547913400451,-8.018678665161133,0.015344490685289126,-4.215934991836548,42.69092373640565,0.08215948305657363,6.885189479641993,0.7532562026036923,-22.52391803264618,-9.19535103137598,-4.562544465065002,0.12733959710467918,0.0003292547913400451,-8.018678665161133,0.008861329293479235,-4.760406017303467,95.8269983360665,0.04417203531749143,6.749734245002671,0.4349687328229078,-18.25017786026001,-9.125088930130005
He defeated Democratic nominee Hillary Clinton.,Donald Trump,0.9995086869338116,0.0,1.0,0.9995086869338116,-4.210712360816875,0.344801441127625,3.075075579198685e-05,-10.389595985412598,0.01114459224131765,-4.496800899505615,67.40453906420171,0.17788016989095032,14.338024462560753,0.4955423969097157,-29.474986525718123,-11.140497749147123,-4.210712360816875,0.344801441127625,3.075075579198685e-05,-10.389595985412598,0.01114459224131765,-4.496800899505615,67.40453906420171,0.17788016989095032,14.338024462560753,0.4955423969097157,-29.474986525718123,-11.140497749147123
"He took office on January 20, 2017.",Donald Trump,0.99720817481259,0.0,1.0,0.99720817481259,-1.636457327986136,0.5906452388950748,0.0005147857821756305,-7.5717597007751465,0.9115695090956115,-0.09392034076154232,5.136938749350826,0.19925803936403322,5.3684526545697056,0.9429025431783393,-19.637487935833633,-5.668854472980788,-1.6437369953332976,0.6251677211488702,0.0005147857821756305,-7.5717597007751465,0.9586039489281798,-0.042277272790670395,5.1744703978423665,0.203070785207382,5.855857882304911,0.6146650083070483,-18.081106948666275,-5.451658867546714
"He served until January 20, 2021.",Donald Trump,0.9982777578639812,0.0,1.0,0.9982777578639812,-2.742208368737589,0.4565552799157133,7.6335536272285e-06,-11.782957077026367,0.4288736851874738,-0.8465928435325623,15.52122386206122,0.17146291521271081,13.385471814047486,1.3823203250165153,-30.16429205611348,-9.09487625607513,-2.742208368737589,0.4565552799157133,7.6335536272285e-06,-11.782957077026367,0.4288736851874738,-0.8465928435325623,15.52122386206122,0.17146291521271081,13.385471814047486,1.3823203250165153,-30.16429205611348,-9.09487625607513
He implemented tax cuts and deregulation policies.,Donald Trump,0.9991943875800748,0.0,1.0,0.9991943875800748,-3.4200367853045464,0.22632978624357314,1.9996258787189574e-05,-10.819965362548828,0.033174574422691436,-3.4059715270996094,30.57053954697445,0.10659505125595406,9.118155416117785,1.206847632708825,-30.780331067740917,-10.260110355913639,-3.4200367853045464,0.22632978624357314,1.9996258787189574e-05,-10.819965362548828,0.033174574422691436,-3.4059715270996094,30.57053954697445,0.10659505125595406,9.118155416117785,1.206847632708825,-30.780331067740917,-10.260110355913639
He withdrew from the Paris Climate Agreement.,Donald Trump,0.9982532812918814,0.0,1.0,0.9982532812918814,-2.3650941280648112,0.4336430931257078,0.00010709429173052766,-9.141800880432129,0.5441394753200105,-0.638502448797226,10.64504076744074,0.11939125873510151,8.830762851636873,1.3844559315978966,-18.92075302451849,-6.689496384396451,-3.0691534131765366,0.31681996109651817,0.00010709429173052766,-9.141800880432129,0.2262489726294186,-2.057082921266556,21.52367330150789,0.1006547492572966,9.785055910210547,1.0181939137610687,-18.41492047905922,-7.5178598046039085
He withdrew from the Iran nuclear deal.,Donald Trump,0.9975576523960736,0.0,1.0,0.9975576523960736,-2.644480233080685,0.4418976369568306,0.00010709429173052766,-9.141800880432129,0.3584134068734685,-1.7875840067863464,14.076126876305878,0.18503358553685256,8.994037594184007,0.7464086393378473,-21.15584186464548,-7.479719622100537,-3.4416682198643684,0.3278260195380152,0.00010709429173052766,-9.141800880432129,0.03291573138221071,-3.4488179683685303,31.2390282915663,0.1907190927658909,9.443518729659305,0.3801466215010195,-20.65000931918621,-8.43033100262061
He implemented border wall construction policies.,Donald Trump,0.9943053101688912,0.0,1.0,0.9943053101688912,-5.5626389639718195,0.04188031363987458,1.9996258787189574e-05,-10.819965362548828,0.01114459224131765,-4.496800899505615,260.5094049435439,0.003208684506507344,9.834951302129339,0.6743702727852231,-38.938472747802734,-14.717359331907415,-5.5626389639718195,0.04188031363987458,1.9996258787189574e-05,-10.819965362548828,0.01114459224131765,-4.496800899505615,260.5094049435439,0.003208684506507344,9.834951302129339,0.6743702727852231,-38.938472747802734,-14.717359331907415
He implemented immigration policies.,Donald Trump,0.9952945221129122,0.0,1.0,0.9952945221129122,-5.651207959651947,0.08569287760957069,1.99963159970267e-05,-10.819962501525879,0.005240389440325438,-5.251359462738037,284.6350859418647,0.026462319188152856,10.440180703687991,0.45088500419232885,-28.256039798259735,-12.636485152769641,-5.651207959651947,0.08569287760957069,1.99963159970267e-05,-10.819962501525879,0.005240389440325438,-5.251359462738037,284.6350859418647,0.026462319188152856,10.440180703687991,0.45088500419232885,-28.256039798259735,-12.636485152769641
"He made judicial appointments, including two Supreme Court justices.",Donald Trump,0.0002601824349816,0.9958814240932652,0.0,0.9958814240932652,-3.3034202616333705,0.3429948867952151,2.9907782086235576e-07,-15.022562026977539,0.11843359865051949,-2.1334028244018555,27.20553000468826,0.14450849169281604,17.21413439220693,1.4992206066035287,-36.33762287796708,-10.956205532695558,-3.3034202616333705,0.3429948867952151,2.9907782086235576e-07,-15.022562026977539,0.11843359865051949,-2.1334028244018555,27.20553000468826,0.14450849169281604,17.21413439220693,1.4992206066035287,-36.33762287796708,-10.956205532695558
"He implemented trade policies, including tariffs on imported goods.",Donald Trump,0.9993590170473996,0.0,1.0,0.9993590170473996,-3.360067970373414,0.2531142963400223,1.9996182507661347e-05,-10.819969177246094,0.04696836707495532,-3.0582809448242188,28.791147757801156,0.10145327158102951,9.209165082279817,1.6228314729469409,-36.96074767410755,-11.144084727819617,-3.5494992926716806,0.2553353607974544,1.9996182507661347e-05,-10.819969177246094,0.03586812956324334,-3.3782440423965454,34.79589056767022,0.11154433433856774,9.735355105963432,1.2843833491815053,-35.494992926716805,-11.224502317999118
Donald Trump faced numerous controversies during his presidency.,Donald Trump,0.999187367594702,0.0,1.0,0.999187367594702,-2.6126018503629087,0.41948234165864395,1.0605571026155106e-05,-11.454131126403809,0.093384281704951,-2.371032238006592,13.634479617411648,0.17694903453295363,11.629984379980012,1.107712417994786,-23.513416653266177,-7.837805551088725,-2.6126018503629087,0.41948234165864395,1.0605571026155106e-05,-11.454131126403809,0.093384281704951,-2.371032238006592,13.634479617411648,0.17694903453295363,11.629984379980012,1.107712417994786,-23.513416653266177,-7.837805551088725
There were claims of collusion with Russia during the 2016 election.,Donald Trump,0.9981959031426916,0.0,1.0,0.9981959031426916,-2.4933936484490653,0.37289037532926395,0.0006249707496776148,-7.377805709838867,0.1602480309956127,-1.8932639360427856,12.102277384031462,0.1537039860227387,6.044221153017999,1.9260677932380859,-34.907511078286916,-9.329424762854673,-2.491190030472353,0.4379152116134331,0.0006249707496776148,-7.377805709838867,0.28505237811451634,-1.5080702304840088,12.075637950376239,0.18233497628196266,7.292851573466606,1.0581377493978377,-24.91190030472353,-7.877834580596906
There were allegations of sexual misconduct against him.,Donald Trump,0.9986834858660826,0.0,1.0,0.9986834858660826,-2.66415769358476,0.30799401015372263,0.001299455887222074,-6.645809650421143,0.14212636564132386,-1.9510387182235718,14.35585242537669,0.10234710188990699,5.460247717502671,1.543042712446715,-23.97741924226284,-7.99247308075428,-2.6366835981607437,0.29558594510825653,0.001299455887222074,-6.645809650421143,0.14212636564132386,-1.9510387182235718,13.966807170654027,0.09675508767504275,5.371902679423258,1.2618799943170846,-18.456785187125206,-6.97600908669629
There were allegations of sexual assault against him.,Donald Trump,0.9984095161621376,0.0,1.0,0.9984095161621376,-3.0571836961640253,0.20818341617303487,0.001299455887222074,-6.645809650421143,0.05401358255031847,-2.9185197353363037,21.267576782111398,0.06486808793028963,4.6381068622200345,1.5360951968175154,-27.514653265476227,-9.171551088492075,-3.1420027443340848,0.167258038561658,0.001299455887222074,-6.645809650421143,0.05401358255031847,-2.9185197353363037,23.15018436274675,0.041723614967601866,4.28588693435803,1.254932478687885,-21.994019210338593,-8.312957880190446
He was criticized for his handling of the COVID-19 pandemic.,Donald Trump,0.9872141465105352,0.0,1.0,0.9872141465105352,-1.5898920481290237,0.5642243348040058,0.00035965920001534274,-7.93035364151001,0.7017434907346263,-0.35418733954429626,4.903219588027163,0.1720376193922349,5.225488211937939,1.5493216689754765,-20.66859662567731,-5.732437301981657,-1.9621851776545454,0.5339841512875103,0.00035965920001534274,-7.93035364151001,0.7017434907346263,-0.35418733954429626,7.11485731802274,0.18965667919399826,6.736761501223711,0.8832641576689362,-17.659666598890908,-5.886555532963636
He faced accusations of racism.,Donald Trump,0.9927473290799812,0.0,1.0,0.9927473290799812,-4.785812961868942,0.17525959827700544,1.126752167451248e-05,-11.393586158752441,0.014157885304284107,-4.280662775039673,119.79871529416211,0.13179909741167525,11.508601917609612,0.26870018111685146,-28.71487777121365,-11.722799760976756,-5.740305995941162,0.012963338886005402,1.126752167451248e-05,-11.393586158752441,0.011144539099887411,-4.496805667877197,311.15960999310585,0.00011846202014574497,8.343980588577178,0.2555293693750351,-28.70152997970581,-12.835714418574069
He faced accusations of xenophobia.,Donald Trump,0.994987705381886,0.0,1.0,0.994987705381886,-4.6812311176077595,0.2874478243421602,1.1267510928971573e-05,-11.393587112426758,0.01114459224131765,-4.496800899505615,107.9028319097441,0.19816091199018662,13.655930873219555,0.15510221054985496,-32.76861782325432,-12.385373366807087,-5.459211671957746,0.1708989791938527,1.1267510928971573e-05,-11.393587112426758,0.008101616811514074,-4.891729116439819,234.91216350570951,0.13610229751738853,11.695143151462494,0.1419313988080386,-32.75527003174648,-13.372282994142704
There were investigations related to his business dealings.,Donald Trump,0.9934157004225376,0.0,1.0,0.9934157004225376,-3.684064678485609,0.20792367943951323,0.0006184054656347297,-7.388366222381592,0.021390975165441896,-3.8447861671447754,39.80787187293915,0.11247505975921973,6.113157294817444,0.9362850526524608,-33.15658210637048,-11.052194035456827,-3.999311932495662,0.12387965375470349,0.0006184054656347297,-7.388366222381592,0.021390975165441896,-3.8447861671447754,54.56059574173488,0.04244023858387442,5.51204209629413,0.9050673539812276,-27.995183527469635,-10.581184788756659
There were lawsuits related to his personal finances.,Donald Trump,0.9889297245123764,0.0,1.0,0.9889297245123764,-4.37677512544259,0.1367998538455257,8.679387638863291e-05,-9.351974487304688,0.01655698221432692,-4.100947380065918,79.58098046695807,0.0946453034998144,6.3820717229633,0.6218391242528984,-39.39097612898331,-13.13032537632777,-4.889929924692426,0.03244444468618432,8.679387638863291e-05,-9.351974487304688,0.01655698221432692,-4.100947380065918,132.94425761511798,0.0023059650475143337,5.120077807471646,0.5905535689951127,-34.229509472846985,-12.937538509268961
Donald Trump has been married three times.,Donald Trump,0.9979877405142306,0.0,1.0,0.9979877405142306,-1.499146057627513,0.41370872949590654,0.04856124357744846,-3.0249295234680176,0.14575687584628283,-1.9291244745254517,4.477863599738778,0.16528303857717658,1.3248906802481675,1.3155711007015374,-11.993168461020105,-4.240225373349973,-1.3558199186615336,0.5030260140457811,0.04856124357744846,-3.0249295234680176,0.44509795594896306,-1.3029417619109154,3.8799408887525244,0.1884203608671581,1.68214281378937,0.7551320141262683,-8.134919511969201,-3.3210669838225497
 His second wife was Marla Maples.,Donald Trump,0.9970712903620208,0.0,1.0,0.9970712903620208,-2.367327710587415,0.5022911626649786,0.0008053103419292947,-7.1242828369140625,0.5839511443515313,-0.5388370752334595,10.668843917705567,0.17474215271174667,8.313907567197315,1.0762853821721337,-23.67327710587415,-7.486147533488136,-2.5752057792948713,0.49046764393556125,0.0008053103419292947,-7.1242828369140625,0.5591994574733279,-0.5812490582466125,13.13401958971828,0.19275999150604747,8.805542160168265,0.7741100230441509,-23.176852013653843,-7.725617337884614
 His third wife is Melania Knauss.,Donald Trump,0.9980580230819788,0.0,1.0,0.9980580230819788,-2.641748879849911,0.3579768984731818,0.0008053103419292947,-7.1242828369140625,0.24236620193429909,-1.430006980895996,14.03773245991158,0.1414439831511212,7.00822577125164,1.5378225599880662,-26.417488798499107,-8.353943466524212,-2.7957795179552503,0.3660919982786321,0.0008053103419292947,-7.1242828369140625,0.20398111181421674,-1.5897278785705566,16.375388688718704,0.15650143283049936,7.549663148861553,1.1800867886047268,-25.162015661597252,-8.387338553865751
Donald Trump has five children.,Donald Trump,0.9959148888606548,3.5213078361674025e-05,1.0,0.9959148888606548,-2.5055797278958685,0.3127079109485713,0.0004540354663660538,-7.697335243225098,0.11430363196474091,-2.1838412284851074,12.250658956310643,0.12591188211697443,6.198081719934543,1.043754118361884,-15.03347836737521,-6.137391843206396,-2.604590246686712,0.3484658804776758,0.0004540354663660538,-7.697335243225098,0.09468920062643271,-2.3571553230285645,13.525681974123193,0.14342246423130317,7.37887956693406,0.774508218366188,-13.02295123343356,-5.824040845124434
One of his children is Donald Trump Jr.,Donald Trump,0.9990457614754223,0.0,1.0,0.9990457614754223,-2.7193054482340813,0.3409608107902115,9.649803696567252e-05,-9.245987892150879,0.1442558581530319,-1.936166763305664,15.169782385993978,0.1308581770157241,8.77433667150516,1.5005780578847971,-24.47374903410673,-8.157916344702244,-3.2175686731934547,0.30931392050286327,9.649803696567252e-05,-9.245987892150879,0.11503920891309793,-2.162482261657715,24.96734255689707,0.14605633119019026,10.054465993230414,0.9275676629346024,-22.522980712354183,-8.512886535541938
Ivanka Trump is related to Donald Trump.,Donald Trump,0.998719398370976,0.0,1.0,0.998719398370976,-2.6778678873961326,0.5615467666076182,1.1732626394685706e-05,-11.353137016296387,0.7430318879123177,-0.32310429587960243,14.554029362306014,0.19523767781994655,15.096543528450269,0.5915139647190161,-21.42294309916906,-7.574154169197997,-3.4782175642903894,0.48633229698639197,1.1732626394685706e-05,-11.353137016296387,0.4772462263442784,-1.6094600297510624,32.401916241008344,0.2227501955656995,17.541149367964262,0.2724229933194511,-20.869305385742337,-8.519858246897599
Eric Trump is related to Donald Trump.,Donald Trump,0.997709751430446,0.0,1.0,0.997709751430446,-2.825161104046856,0.5400882079215316,7.152871226466026e-06,-11.847996711730957,0.6871375704383222,-0.3930755853652954,16.86366157138067,0.18220131358017316,16.512677289961367,0.7309263381104147,-22.60128883237485,-7.990762298464021,-3.669660825670386,0.4604968423888421,7.152871226466026e-06,-11.847996711730957,0.42993719677430414,-1.6631102859973907,39.23859487894746,0.20140058710579778,19.135967319293304,0.4048596365736673,-22.017964954022318,-8.988796551972861
Tiffany Trump is related to Donald Trump.,Donald Trump,0.9957048244650476,0.0,1.0,0.9957048244650476,-3.4317016624991084,0.5611791856858891,1.563335165541653e-07,-15.671274185180664,0.7420995299509445,-0.3099995255470276,30.929229104166907,0.1924916097921807,28.06438774107907,0.5917506400764683,-27.453613299992867,-9.706318066249073,-4.4981811249163,0.4768999932884817,1.563335165541653e-07,-15.671274185180664,0.4475543563334704,-1.687474012374878,89.85355019518951,0.2168466425077412,32.851854101072114,0.2991145132519829,-26.9890867494978,-11.018248526663376
Barron Trump is related to Donald Trump.,Donald Trump,0.996619009962378,0.0,1.0,0.996619009962378,-3.0872951840930103,0.44873477606818507,1.5874597912044411e-06,-13.353375434875488,0.4062341263516298,-0.9008256196975708,21.91771434570303,0.15223290635099876,19.073824374698273,1.3505988248634233,-27.78565665683709,-9.26188555227903,-4.290521915652789,0.38570014971204253,1.5874597912044411e-06,-13.353375434875488,0.22257723423007172,-2.073531925678253,73.00456078128585,0.17128169936521984,24.1467570572301,0.6175281266368411,-25.743131493916735,-10.50958942357794
Donald Trump is known for his distinctive hairstyle.,Donald Trump,0.993300073564622,0.0001081791401369,1.0,0.993300073564622,-2.0381636436666466,0.42912762365941237,0.0024840719743817936,-5.997856140136719,0.5105511163836267,-0.6722645163536072,7.676499459189289,0.1433984296226759,4.759476503510947,1.4052291923810738,-18.34347279299982,-6.114490930999939,-2.5455792742182632,0.32715809088899356,0.0024840719743817936,-5.997856140136719,0.09257232633009424,-2.379765033721924,12.750612048016142,0.13017104012628294,4.948371548610014,1.059948428472604,-17.819054919527844,-6.734969702181819
"Donald Trump's hairstyle is known as a ""comb-over."".",Donald Trump,0.9857010313490396,0.0045647003857619,1.0,0.9857010313490396,-2.7103593650002344,0.3642497495555121,1.585486161693048e-05,-11.052034378051758,0.31412155163917577,-1.1709832549095154,15.034677481054983,0.12342391730592565,9.823907256240842,2.0448565761412274,-32.52431238000281,-9.38896025390105,-3.361868054011009,0.31030693495534917,1.585486161693048e-05,-11.052034378051758,0.09257234840105938,-2.3797647953033447,28.843020905782957,0.13272401798931616,11.323697061553961,1.2023732357271724,-30.25681248609908,-10.085604162033027
Donald Trump used Twitter to communicate with the public.,Donald Trump,0.999448788113121,0.0,1.0,0.999448788113121,-2.187307545845397,0.3697572889465891,0.003796576249652044,-5.573655605316162,0.26750762306736026,-1.597606122493744,8.911187821040576,0.13325157645244512,4.009374944453083,1.596515794469392,-21.873075458453968,-6.916873788144621,-2.9002835094995265,0.2635554341698657,0.003796576249652044,-5.573655605316162,0.060377029707858965,-2.8071465492248535,18.179298642767527,0.1383378674263894,3.9985855390933875,0.7823620357881573,-20.301984566496685,-7.6734288977173835
