concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Her death occurred in 30 BC.,Cleopatra,0.9987383019111594,0.0,1.0,0.9987383019111594,-2.553610423579812,0.2817202591751877,0.0008448389696645321,-7.076364517211914,0.16382952905549128,-1.9809186458587646,12.853426424008786,0.09261481390464021,4.827067151950151,1.484096226647484,-20.428883388638496,-7.222700988087748,-2.7645149677991867,0.27332015980123037,0.0008448389696645321,-7.076364517211914,0.07544405148415617,-2.5843639373779297,15.871340012420005,0.10528100824936423,5.160802359478258,1.1172602844151962,-19.351604774594307,-7.314219100512382
Cleopatra was a member of the Ptolemaic dynasty.,Cleopatra,0.9963568107765044,0.0,1.0,0.9963568107765044,-0.791906048363065,0.7348341922362951,0.0030483822891464755,-5.793144226074219,0.9617434317320247,-0.03900756686925888,2.2076002114436197,0.12997963150762043,2.379562083596076,1.434273890733587,-11.878590725445974,-3.0670389370710756,-1.084243419885388,0.6837918010528561,0.0030483822891464755,-5.793144226074219,0.9792072721406122,-0.021171003696508706,2.9572016122202798,0.1705214229839353,3.2805431206194937,0.7983562677261768,-10.84243419885388,-3.4286787448881264
The Ptolemaic dynasty was a Greek dynasty.,Cleopatra,0.9935852558831798,0.0,1.0,0.9935852558831798,-1.1870137742710842,0.5753940955735146,0.021389740999617355,-3.844843864440918,0.6292564481693489,-0.4663937836885452,3.277279882676248,0.157256698776889,2.1888723666984036,1.66607104477448,-14.244165291253012,-4.111936332643225,-1.0138388685518294,0.6563025353375818,0.024384709577202318,-3.713798999786377,0.8188342939172766,-0.2145992275327444,2.7561612731619856,0.15286644429115526,2.1949709819111667,0.8481505585875211,-8.110710948414635,-2.867569355933981
The Ptolemaic dynasty ruled Egypt.,Cleopatra,0.9930818195570364,0.0,1.0,0.9930818195570364,-1.728881839773385,0.5649412937868057,0.006412590969402859,-5.049491882324219,0.8070041565211841,-0.22709882259368896,5.634350278466745,0.20814700035475053,4.19299723095183,0.6259190396779305,-17.28881839773385,-5.467204418986182,-1.6795450769932359,0.5794511409767128,0.006412590969402859,-5.049491882324219,0.8070041565211841,-0.22709882259368896,5.363115611396609,0.20020056171333123,4.308806018568719,0.5361216622217194,-13.436360615945887,-4.750470853001596
The Ptolemaic dynasty ruled after the death of Alexander the Great.,Cleopatra,0.999088237108611,0.0,1.0,0.999088237108611,-1.5777165143445018,0.6377913429747342,6.719106787933198e-05,-9.607970237731934,0.8959656012645236,-0.11004938930273056,4.8438822372698,0.18187822239088508,6.681014007214551,1.1836988221826552,-25.24346422951203,-6.310866057378007,-1.9051885196822695,0.5949933695700674,6.719106787933198e-05,-9.607970237731934,0.8782221951795728,-0.12985564768314362,6.72067448763622,0.19325295379441448,8.34817557650567,0.8090943396538615,-20.957073716504965,-6.318795474678722
Cleopatra was the last active ruler of the Ptolemaic Kingdom of Egypt.,Cleopatra,0.9965428836353414,0.0,1.0,0.9965428836353414,-0.9413603946876193,0.6218769779567825,0.041662334556532635,-3.1781578063964844,0.8634300516451379,-0.14684239029884338,2.563466373370874,0.17035126113242258,1.3546157746149685,2.2897876280771934,-17.885847499064766,-4.103294829894895,-0.8865042667845185,0.6582265273619368,0.041662334556532635,-3.1781578063964844,0.9263188210181537,-0.07653680443763733,2.4266319491872026,0.16840465115769127,1.450922448311903,1.3442366608308605,-11.524555468198741,-3.1963365898091896
Cleopatra was a member of the Ptolemaic dynasty.,Cleopatra,0.9963568107765044,0.0,1.0,0.9963568107765044,-0.791906048363065,0.7348341922362951,0.0030483822891464755,-5.793144226074219,0.9617434317320247,-0.03900756686925888,2.2076002114436197,0.12997963150762043,2.379562083596076,1.434273890733587,-11.878590725445974,-3.0670389370710756,-1.084243419885388,0.6837918010528561,0.0030483822891464755,-5.793144226074219,0.9792072721406122,-0.021171003696508706,2.9572016122202798,0.1705214229839353,3.2805431206194937,0.7983562677261768,-10.84243419885388,-3.4286787448881264
Cleopatra was born in 69 BC.,Cleopatra,0.9914334408782448,0.0,1.0,0.9914334408782448,-1.130761332754264,0.5272319748157874,0.026099230017761457,-3.6458494663238525,0.5392925612597584,-0.6859991401433945,3.098014222205846,0.1424130332905666,1.4389142234322623,1.7711685934554404,-11.30761332754264,-3.575781301551032,-1.3743886593033494,0.44516617977730005,0.026099230017761457,-3.6458494663238525,0.2920340516362498,-1.2484706044197083,3.952659562491033,0.14427749389997793,1.501782814100024,1.5044291522791515,-10.995109274426795,-3.8873581639171433
Cleopatra ruled Egypt from 51 BC to 30 BC.,Cleopatra,0.9916896613731916,0.0,1.0,0.9916896613731916,-0.9170690034783807,0.6483814883190141,0.007627608977456915,-4.875980854034424,0.7860775070719361,-0.24100806564092636,2.501946436340383,0.13622520068269522,1.9007237502898702,1.8949846071837237,-12.83896604869733,-3.4313580110463007,-0.8811075655900519,0.6785792237083319,0.007627608977456915,-4.875980854034424,0.8394412341104047,-0.1788015402853489,2.4135714152463708,0.1334608626959317,2.068414944206448,1.4568572886431221,-10.573290787080623,-3.052246141070594
Cleopatra formed political alliances with Julius Caesar.,Cleopatra,0.99716017565148,0.0002299050868685,1.0,0.99716017565148,-2.7406651000168494,0.521759011340359,1.6311041461763432e-05,-11.02366828918457,0.5468032666832967,-0.9887423031032085,15.497288916544122,0.2124814546589815,14.665950929401086,0.7684645373506087,-27.406651000168495,-8.66674401978642,-3.040004951946887,0.4736807938066278,1.6311041461763432e-05,-11.02366828918457,0.14608286605550544,-1.9235812425613403,20.90534675700323,0.21297535516443838,15.399457563132906,0.723980423265611,-27.36004456752198,-9.12001485584066
Cleopatra formed political alliances with Mark Antony.,Cleopatra,0.9968171472495562,0.0,1.0,0.9968171472495562,-3.0605753369072772,0.5072519765158117,1.6311041461763432e-05,-11.02366828918457,0.5468032666832967,-0.9887423031032085,21.33983122332594,0.22310808478172076,15.059295351700026,0.5325363416937058,-30.605753369072772,-9.678389015164193,-3.395460770714029,0.4575618662237974,1.6311041461763432e-05,-11.02366828918457,0.14608286605550544,-1.9235812425613403,29.828394359563745,0.2232068013713643,15.611067853018445,0.48805222760870803,-30.55914693642626,-10.186382312142086
Cleopatra had a son named Caesarion.,Cleopatra,0.9893843875777112,0.0,1.0,0.9893843875777112,-1.4743761386165715,0.4818998596773077,0.011160631265313359,-4.495362758636475,0.49960299930610746,-0.7078708112239838,4.368309702938757,0.15118469937388052,2.42484669522903,1.6252933543651176,-14.743761386165716,-4.662386725832501,-1.219144463003886,0.5248018899155171,0.02557161930445406,-3.6662721633911133,0.49960299930610746,-0.7078708112239838,3.384291108464111,0.15740809836211409,1.7052824093893026,1.2733099162216095,-9.753155704031087,-3.4482612681443188
Cleopatra's reign ended with the Roman conquest of Egypt.,Cleopatra,0.9982050507516824,0.0,1.0,0.9982050507516824,-1.716649519594984,0.39348394608708487,0.014799619039594097,-4.213153839111328,0.09513764112156545,-2.352430582046509,5.565848921280905,0.17338824256646804,1.8321512936096709,1.8888526498363396,-22.31644375473479,-6.189467864900339,-1.9313033745067514,0.35104235629699915,0.014799619039594097,-4.213153839111328,0.08308936897086501,-2.490233063697815,6.898495708036095,0.17892581113964262,1.8902612687522538,1.3053898605023369,-19.313033745067514,-6.107317516210505
Cleopatra committed suicide.,Cleopatra,0.9883709106968848,0.0,1.0,0.9883709106968848,-2.424894049670911,0.5152803532590925,0.00014642982809108627,-8.828964233398438,0.5336906895683872,-1.0027750059962273,11.301032007787361,0.2128702208190284,10.029227844093805,0.44852992105794476,-14.549364298025466,-5.939753102004859,-2.424894049670911,0.5152803532590925,0.00014642982809108627,-8.828964233398438,0.5336906895683872,-1.0027750059962273,11.301032007787361,0.2128702208190284,10.029227844093805,0.44852992105794476,-14.549364298025466,-5.939753102004859
Cleopatra died in 30 BC.,Cleopatra,0.9979345486862554,0.0,1.0,0.9979345486862554,-1.3647946797520691,0.4362583852000738,0.023995821581191127,-3.7298755645751953,0.28944466073751285,-1.2397911548614502,3.914919157295612,0.13177228388085302,1.4388810778649714,1.8152904019637681,-12.283152117768623,-4.094384039256208,-1.3188686090757074,0.4686789034838075,0.023995821581191127,-3.7298755645751953,0.40804598272901005,-0.9405076801776886,3.7391884992602265,0.13878400931388646,1.5997583768881611,1.5088736272382355,-10.550948872605659,-3.73032374788601
Cleopatra's death marked the end of Ptolemaic rule in Egypt.,Cleopatra,0.996289129261957,0.0,1.0,0.996289129261957,-1.3643902015947889,0.6090119085712999,0.0013186372730442403,-6.6311564445495605,0.9156249195338408,-0.0888970997184515,3.913335978211231,0.19465712157900594,3.611501472815325,1.4871394177078354,-24.5590236287062,-5.788617382392935,-1.726278101833876,0.5214858877045124,0.0013186372730442403,-6.6311564445495605,0.513145703043599,-1.0255892798304558,5.619698989218365,0.211789241248647,4.048399668564964,1.1956054254527224,-24.167893425674265,-6.45914121135282
Cleopatra was a descendant of Ptolemy I Soter.,Cleopatra,0.9987369924662304,0.0,1.0,0.9987369924662304,-1.043720523428783,0.6424901015461955,0.0015524643299846628,-6.467911720275879,0.8393933054320837,-0.17507590353488922,2.839762788273235,0.1469612214669431,2.8997423213138425,1.9453297574712114,-15.655807851431746,-4.042312205334564,-1.3441161610029335,0.572745676739362,0.0015524643299846628,-6.467911720275879,0.6826742720705857,-0.38173744082450867,3.8347957003565027,0.167068229668344,3.586546782289913,1.4495984002169362,-14.78527777103227,-4.45792898069966
Ptolemy I Soter was one of Alexander the Great's generals.,Cleopatra,0.9977776319247394,0.0,1.0,0.9977776319247394,-1.779791020831908,0.5348834712913477,0.0003236651922075506,-8.03580093383789,0.5930820431065591,-0.5705475956201553,5.928617331606078,0.17448788461941456,5.574838834218846,1.898748228752677,-28.47665633331053,-7.119164083327632,-2.152861450992835,0.507299511618954,0.0003236651922075506,-8.03580093383789,0.5930820431065591,-0.5705475956201553,8.609458728297378,0.1913456521932532,6.749775100746419,1.100640802740342,-25.83433741191402,-7.45773082955209
Ptolemy I Soter founded the Ptolemaic Kingdom.,Cleopatra,0.9906328298482178,0.0,1.0,0.9906328298482178,-1.179732697128884,0.6682043171337547,0.0003236651922075506,-8.03580093383789,0.897983006666385,-0.10916253738105297,3.2535044155750548,0.15556359503063277,4.495108360893836,1.6452408131663598,-18.875723154062143,-4.718930788515536,-1.355594403662018,0.6494075324704025,0.0003236651922075506,-8.03580093383789,0.8478891248155822,-0.1650054007768631,3.8790660025385666,0.16629889441023146,5.2969284689134435,1.2326340564714133,-17.622727247606235,-4.887665131135436
Cleopatra was the last active pharaoh of Ancient Egypt.,Cleopatra,0.9974578971298956,0.0,1.0,0.9974578971298956,-0.784004436333187,0.6624690885541027,0.056748674369276435,-2.8691229820251465,0.9003191994488032,-0.1050059124827385,2.1902253461784804,0.1531414424155604,1.0942512710756418,1.5951076173226322,-10.19205767233143,-2.826768195390548,-0.8330239232072927,0.6604028991101283,0.056748674369276435,-2.8691229820251465,0.9391412307109644,-0.06364454329013824,2.3002640557825815,0.16346263475860784,1.2469112930805797,1.1132357049016366,-8.330239232072927,-2.634252942744241
Cleopatra was known for her charm.,Cleopatra,0.9861882999820638,0.0,1.0,0.9861882999820638,-1.8986151995967602,0.5207174207118145,0.0058079360836076205,-5.148530006408691,0.832899729991146,-0.18284201622009277,6.676642220678245,0.1879593598146291,4.787545826575977,0.8386519212293562,-17.08753679637084,-5.695845598790281,-2.389945453751612,0.4305949055508337,0.0058079360836076205,-5.148530006408691,0.14608307502887102,-1.9235798120498657,10.9128986691257,0.20510971787303353,5.069087371565932,0.5394048289687646,-16.729618176261283,-6.323201317636185
Cleopatra was known for her intelligence.,Cleopatra,0.9768522935922702,0.0,1.0,0.9768522935922702,-1.5583590119458677,0.527782057429274,0.0058079360836076205,-5.148530006408691,0.832899729991146,-0.18284201622009277,4.751018480195829,0.18091786450508474,3.2400469940920917,1.013792272893246,-14.025231107512809,-4.675077035837603,-1.9524732124861788,0.4396780099018531,0.0058079360836076205,-5.148530006408691,0.14608307502887102,-1.9235798120498657,7.046092532675613,0.19767521722778442,3.466803385626764,0.7145451806326544,-13.667312487403251,-5.1657585617538
Cleopatra could speak nine languages.,Cleopatra,0.9651515068978368,0.001644251522219,1.0,0.9651515068978368,-2.5676782307450594,0.41025731838319357,0.00040189498893003717,-7.819319725036621,0.14129081377813874,-1.9575105905532837,13.035523800616277,0.19428877272773099,7.519780582032357,0.8308850834832346,-20.541425845960475,-7.262490755459632,-2.5676782307450594,0.41025731838319357,0.00040189498893003717,-7.819319725036621,0.14129081377813874,-1.9575105905532837,13.035523800616277,0.19428877272773099,7.519780582032357,0.8308850834832346,-20.541425845960475,-7.262490755459632
She could speak ancient Greek.,Cleopatra,0.9938538945534896,0.0,1.0,0.9938538945534896,-3.260688523451487,0.13230850319604606,0.0011160966187105435,-6.79791784286499,0.04483309538950573,-3.1084355115890503,26.06747903573967,0.028454492674624982,3.8102447557432337,1.0290932798981252,-19.564131140708923,-7.987023092605245,-3.260688523451487,0.13230850319604606,0.0011160966187105435,-6.79791784286499,0.04483309538950573,-3.1084355115890503,26.06747903573967,0.028454492674624982,3.8102447557432337,1.0290932798981252,-19.564131140708923,-7.987023092605245
She could speak Egyptian.,Cleopatra,0.994433793056224,0.0,1.0,0.994433793056224,-4.078734111785889,0.05414310024048048,0.0011160928933423814,-6.797921180725098,0.016229735936178078,-4.120910167694092,59.07064566619933,0.006432757870271151,2.8056549229211303,0.5578712001220998,-20.393670558929443,-9.120326736100473,-4.078734111785889,0.05414310024048048,0.0011160928933423814,-6.797921180725098,0.016229735936178078,-4.120910167694092,59.07064566619933,0.006432757870271151,2.8056549229211303,0.5578712001220998,-20.393670558929443,-9.120326736100473
Cleopatra had relationships with two powerful Roman leaders.,Cleopatra,0.9846859786890634,0.0,1.0,0.9846859786890634,-2.275365149086032,0.4549572573992011,0.0005004087675289779,-7.600085258483887,0.14608356263455333,-1.9235764741897583,9.731471801905728,0.2073904919917996,5.83807413168767,0.8880229856276651,-25.02901663994635,-7.546532460569443,-2.281236198979362,0.4439882853336946,0.0005004087675289779,-7.600085258483887,0.14608356263455333,-1.9235764741897583,9.788773805254358,0.19877022333661448,6.013814647656852,0.8353296991164638,-20.531125790814258,-6.843708596938086
She had a relationship with Julius Caesar.,Cleopatra,0.9943493923793773,0.0,1.0,0.9943493923793773,-2.1543740761408117,0.3696516626012907,0.01408621052509992,-4.262558937072754,0.1555236553261483,-2.1448726654052734,8.622491466419035,0.16671059668329463,3.140684667506326,1.0111062271163855,-17.234992609126493,-6.093490073806685,-2.5282581977313385,0.2681793813344667,0.01408621052509992,-4.262558937072754,0.05315573358324646,-2.9345293045043945,12.53165944303334,0.14163879279307048,2.6737172719782345,0.6351066069055163,-12.641290988656692,-5.653357194798377
She had a relationship with Mark Antony.,Cleopatra,0.99177031976501,0.0,1.0,0.99177031976501,-2.0800342557340628,0.403212081185228,0.01408621052509992,-4.262558937072754,0.29522595174570715,-1.8420171439647675,8.004743117951291,0.16669244686484413,3.3782756936255796,0.9895031853951627,-16.640274045872502,-5.883225309319476,-2.4093144850805404,0.3218760510687666,0.01408621052509992,-4.262558937072754,0.046153794510898245,-3.0757761001586914,11.126331264085094,0.15142595060458303,3.1374998922731763,0.6135035651842935,-12.046572425402701,-5.387390967814991
Cleopatra had a relationship with Caesar.,Cleopatra,0.9938926352364138,0.0,1.0,0.9938926352364138,-1.8709990649978054,0.432806492438828,0.01116061529991369,-4.495364189147949,0.14608307502887102,-1.9235798120498657,6.494781868277712,0.1901947458137251,2.961373026726569,1.0239911162557884,-16.83899158498025,-5.612997194993416,-1.9745876763330064,0.3792555646890346,0.015362679009902158,-4.175814151763916,0.10599143365878688,-2.3215999007225037,7.203648806495597,0.1941388229975898,2.385091877020638,0.6711493974635168,-11.847526057998039,-4.83673225940377
Cleopatra's relationship with Caesar led to the birth of her son.,Cleopatra,0.9954119232291077,0.0,1.0,0.9954119232291077,-1.946576907211905,0.4260813918268273,0.00480298506478931,-5.338517665863037,0.14608364970716786,-1.9235758781433105,7.004668863424559,0.18612205984930494,3.2831107649740554,1.7359435897940771,-29.198653608178574,-7.539059943743648,-2.6004232154145113,0.25917597423417055,0.00480298506478931,-5.338517665863037,0.050693289855086164,-2.981961727142334,13.469437302398884,0.13709073845859174,2.852578970428076,1.387487435305764,-28.604655369559623,-8.624628101659468
Cleopatra's son was named Caesarion.,Cleopatra,0.9983924076630948,0.0,1.0,0.9983924076630948,-1.80805802637733,0.40648572770406083,0.004755508662921299,-5.348451614379883,0.26090481315559816,-1.4512371718883514,6.098592619087353,0.1555446404166662,2.9824923928843874,1.6278532885006194,-18.0805802637733,-5.717581505101161,-1.9001874625064374,0.4099033907538797,0.004755508662921299,-5.348451614379883,0.14608286605550544,-1.9235812425613403,6.687147914295028,0.17271057403351925,3.229002106523536,1.260056954944325,-17.101687162557937,-5.700562387519312
Cleopatra had a relationship with Antony.,Cleopatra,0.9797923799071856,0.0,1.0,0.9797923799071856,-2.2386292553172904,0.4249751125803925,0.002846562040745814,-5.861643314361572,0.14608307502887102,-1.9235798120498657,9.380464249254379,0.19635695954171628,4.561618974108989,0.8457837702548153,-20.147663297855615,-6.715887765951872,-2.526032961812234,0.3675084949013814,0.002846562040745814,-5.861643314361572,0.09352581249810539,-2.5592651963233948,12.503804547665597,0.20207801273577033,4.569849927768236,0.49294205146254355,-15.156197770873405,-6.18749182989128
This relationship resulted in the birth of twins.,Cleopatra,0.9979086709822392,0.0,1.0,0.9979086709822392,-3.086743389159286,0.3993467955787567,0.00015702752179686585,-8.759089469909668,0.06755077665470231,-2.694875717163086,21.905623598081675,0.18602490717330372,9.931406469382752,0.7971612589075585,-27.780690502433572,-9.260230167477857,-4.551041933397452,0.16279280761239356,0.00015702752179686585,-8.759089469909668,0.026611051626424697,-4.25742506980896,94.73106036713779,0.09652068528599013,8.44162764478561,0.49327665768721785,-27.306251600384712,-11.147730534833183
The names of the twins were Alexander Helios and Cleopatra Selene.,Cleopatra,0.9969078860619546,0.0,1.0,0.9969078860619546,-1.8877450324707752,0.6037893844656321,2.1981080641485814e-05,-10.72532844543457,0.6977519660577076,-0.3698364570736885,6.604459036303548,0.15278415787937796,10.951403495779278,1.9967251553700764,-30.203920519532403,-7.550980129883101,-2.0850216515512634,0.641204882621294,2.1981080641485814e-05,-10.72532844543457,0.9096661986069912,-0.09824154386296868,8.044765661468174,0.17072943802097743,13.718062710730619,1.0969404907887186,-25.02025981861516,-7.22272687073592
Cleopatra played a significant role in the politics of the Roman Republic.,Cleopatra,0.995466021255936,0.0,1.0,0.995466021255936,-1.9135617771280522,0.47067574558532327,0.0001641274017380365,-8.71486759185791,0.340895471055305,-1.0761793851852417,6.7771846823676904,0.17947845470145787,5.503142449037271,1.936497012263186,-28.703426656920783,-7.411192894756015,-2.2405144752843626,0.414902927708909,0.0001641274017380365,-8.71486759185791,0.24348956038123643,-1.4998776316642761,9.398165167577309,0.1677786322175569,6.777363982702321,1.4239238463929114,-22.405144752843626,-7.085128872475618
Cleopatra was a patron of the arts.,Cleopatra,0.9899245083033936,0.0001568646855063,1.0,0.9899245083033936,-1.4593468827570177,0.6439006260001164,0.00016051157971899268,-8.737144470214844,0.9001328610367287,-0.10749483481049538,4.303148150109396,0.16394453896891475,6.8044185885477635,1.0253551239865044,-14.593468827570177,-4.6148600457788795,-2.2767438893830936,0.5272073521467696,0.00016051157971899268,-8.737144470214844,0.5558549111032194,-0.9792794678360224,9.744898227879117,0.21472186804422022,9.621043690681224,0.4693123452125343,-13.660463336298562,-5.5768608039881675
Cleopatra was a patron of architecture.,Cleopatra,0.9934849995451228,0.0,1.0,0.9934849995451228,-2.2358680979454624,0.5020091285863034,0.0001605111204923364,-8.737147331237793,0.4999383716433416,-0.6932704448699951,9.354599036635639,0.18465785774978433,8.440102242308425,0.9771744458880741,-20.122812881509162,-6.707604293836387,-3.204953310297545,0.3671988945896619,0.0001605111204923364,-8.737147331237793,0.09985007805765567,-2.4247336983680725,24.654348885369796,0.2024662834113952,9.801772187717718,0.4594827997198806,-19.22971986178527,-7.850500259672829
"During Cleopatra's reign, several notable buildings were constructed.",Cleopatra,0.9994528351093364,0.0,1.0,0.9994528351093364,-2.504182228807342,0.48781768256395747,0.00013043613888661737,-8.944626808166504,0.6311429481180673,-0.46022289991378784,12.233550628805784,0.1925657543969175,9.60504952935656,1.1540800037036436,-32.554368974495446,-9.028957429070568,-2.674512172881805,0.4758739104344483,0.00013043613888661737,-8.944626808166504,0.42257811324038,-1.5469754785299301,14.505272048300053,0.20675840259179937,10.02831055544028,0.8636135658606096,-32.09414607458166,-9.264781937785447
Cleopatra's relationship with Antony led to war with the Roman Empire.,Cleopatra,0.9909699866837788,0.0,1.0,0.9909699866837788,-2.115730006800489,0.4197843498903248,0.00480298506478931,-5.338517665863037,0.14608364970716786,-1.9235758781433105,8.29563942944059,0.1854669304142734,3.9506453658136507,1.6383325393531467,-31.735950102007337,-8.194187081409599,-2.5479170977563297,0.35586456757991586,0.00480298506478931,-5.338517665863037,0.07863471211152538,-2.5429420471191406,12.780455599873452,0.17949817957013506,4.280339192195268,1.0465019244268035,-28.027088075319625,-8.450485010189025
