concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Isaac Newton's work laid the foundation for the Scientific Revolution.,Isaac Newton,0.9916771145949668,0.0014909265599192,1.0,0.9916771145949668,-1.4428396281048965,0.48624478375578645,0.017762032586566716,-4.030692100524902,0.32909326559586477,-1.1579618752002716,4.23269805634381,0.170185126861455,2.141603363859454,1.7631175196868942,-17.31407553725876,-4.99814308610293,-1.8260171564244148,0.3818774351051935,0.017762032586566716,-4.030692100524902,0.21136123765228884,-1.5541865825653076,6.209107441724246,0.16024960252104278,2.2164185066564457,1.3708859588545548,-16.434154407819733,-5.478051469273244
The Scientific Revolution occurred in the 17th century.,Isaac Newton,0.9819120448515636,0.0,1.0,0.9819120448515636,-1.769151672212915,0.5209410531234234,0.0007277891701611239,-7.225499153137207,0.6440121621362888,-0.44003766775131226,5.865875065254265,0.16835907421831867,5.120303463454789,1.3733712074698539,-19.460668394342065,-5.867612293960065,-1.7281838899943978,0.5630957309523704,0.0007277891701611239,-7.225499153137207,0.7459683385080109,-0.3025006651878357,5.630419156957429,0.17476780087749252,5.79524393962804,0.8548594866908519,-13.825471119955182,-4.88804219100954
"Newton was born in Woolsthorpe, Lincolnshire.",Isaac Newton,0.9987260541588407,0.0,1.0,0.9987260541588407,-1.3798296753035781,0.5863398283425901,0.0005120353121563974,-7.577116966247559,0.6958075213359607,-0.3753950372338295,3.9742246612354117,0.14920235119360073,4.589036865967931,1.6917885398524155,-16.557956103642937,-4.779870206834128,-1.5723877374490258,0.5681707586873239,0.0005120353121563974,-7.577116966247559,0.6958075213359607,-0.3753950372338295,4.818138920631833,0.17220105449781234,5.273381843957214,1.2000564831060163,-15.723877374490257,-4.9723266152577565
Newton's birthplace was in England.,Isaac Newton,0.9967281921665752,0.0,1.0,0.9967281921665752,-2.7019301429390907,0.16614161094315558,0.00029770580436019287,-8.119404792785645,0.10061000636062804,-2.3086386919021606,14.908479468699682,0.020595826578260527,4.658131980297004,1.8791962267924507,-21.615441143512726,-7.642212505458274,-3.280521114667257,0.09293131499690671,0.00029770580436019287,-8.119404792785645,0.07803439204676976,-2.554641008377075,26.58962533391345,0.004686188066799502,4.8626312692327245,1.1547299509621358,-19.68312668800354,-8.035602821361085
Newton's father died before Isaac Newton was born.,Isaac Newton,0.9867043820618638,0.0,1.0,0.9867043820618638,-2.606502012163401,0.2487925294781339,0.002614870165716288,-5.946540832519531,0.0827564753498467,-2.492230772972107,13.551564638879361,0.1251781834339416,3.0451634586330663,1.3875007817632714,-26.065020121634007,-8.242483084248251,-2.889112633963426,0.17210976058884767,0.002614870165716288,-5.946540832519531,0.080482209108968,-2.519719123840332,17.977350031761674,0.08028440003688048,2.5848273184947708,1.3283416982578262,-26.002013705670834,-8.667337901890278
Newton was a poor student as a child.,Isaac Newton,0.0010006414846454,0.9683962367257296,0.0,0.9683962367257296,-1.6563967908991293,0.44908024530189294,0.005534360532578468,-5.196779251098633,0.3939255454357612,-0.9315933585166931,5.240394547899851,0.16152309680690038,2.8055071509651768,1.376016506841575,-14.907571118092164,-4.969190372697388,-2.07946849912405,0.41508211129516165,0.005534360532578468,-5.196779251098633,0.08503068077202137,-2.464743137359619,8.000215662460553,0.19653299197880458,3.69519856087405,0.5098494842942873,-10.39734249562025,-4.649832921110837
Newton was sent to a grammar school.,Isaac Newton,0.9949399046343004,0.0,1.0,0.9949399046343004,-2.9421995869997772,0.335509295255797,3.9317089738541166e-05,-10.143851280212402,0.09726633868144216,-2.338277816772461,18.957499154624877,0.1511628652321332,9.929965834606648,1.081742240673854,-23.537596695998218,-8.321797118287208,-3.9921223552781155,0.2400268380493768,3.9317089738541166e-05,-10.143851280212402,0.08503068077202137,-2.464743137359619,54.16973487145086,0.1461197681074849,12.119650002435899,0.4825822195325246,-19.96061177639058,-8.926656960898432
The grammar school was located in Grantham.,Isaac Newton,0.9918758705705212,0.0,1.0,0.9918758705705212,-3.413309838109126,0.2936200623981397,6.188434760098287e-06,-11.992828369140625,0.06162308492548213,-2.7969350814819336,30.36558327958689,0.1639744543854269,11.197273732868503,0.9433554315788294,-34.13309838109126,-10.793833448285435,-3.558380938332578,0.3159780141447353,6.188434760098287e-06,-11.992828369140625,0.0703868718741377,-2.6537485122680664,35.10631182335332,0.1874094565820239,14.340885785445355,0.5887625374609229,-24.908666568328044,-9.414591032860665
Newton excelled in his studies at the grammar school in Grantham.,Isaac Newton,0.991416094910506,0.0035756056664386,1.0,0.991416094910506,-1.8425396301220947,0.4965811296443707,1.959108422400373e-05,-10.840435981750488,0.4387170615519014,-0.823900580406189,6.312549461917671,0.15239815970619658,7.706252729359919,2.437018292142721,-27.63809445183142,-7.136125302190046,-2.1341714043334252,0.520947134590318,1.959108422400373e-05,-10.840435981750488,0.5175417910803469,-0.6586650013923645,8.450041937152761,0.18019266027455957,10.042917857551949,1.2983910595003754,-23.47588544766768,-7.078245786479836
"Isaac Newton was admitted to Trinity College, Cambridge, in 1661.",Isaac Newton,0.9826251600383944,0.0021494837112107,1.0,0.9826251600383944,-1.3410799839068204,0.6475764737101125,7.233736871979631e-06,-11.83675479888916,0.7663383775248409,-0.2661314606666565,3.82317023889337,0.1313805477111558,8.49208850347177,2.1540090442840607,-20.116199758602306,-5.193980443603226,-1.572058235198104,0.6367024325803357,7.233736871979631e-06,-11.83675479888916,0.8424787775835119,-0.1755075454711914,4.8165515945403525,0.15224143251023162,10.324557600912694,1.485667114197734,-18.86469882237725,-5.445769471640361
"Isaac Newton studied mathematics at Trinity College, Cambridge.",Isaac Newton,0.9957283455809328,0.0,1.0,0.9957283455809328,-1.5579895735834726,0.4579702087259185,0.0031840710759022586,-5.749594688415527,0.36526790258868264,-1.0415906310081482,4.749263595889548,0.15196524785428886,2.8723312780666657,1.7155419784125776,-15.579895735834725,-4.926795623318275,-1.5860270792747744,0.47874514501562626,0.0031840710759022586,-5.749594688415527,0.4595400230588166,-0.777529239654541,4.8843053720068195,0.16453429561524016,3.1836181805979518,1.3617157874379888,-14.27424371347297,-4.758081237824324
Isaac Newton was awarded a bachelor's degree in 1665.,Isaac Newton,0.9989634424972608,1.472392258800048e-05,1.0,0.9989634424972608,-1.8103131043832177,0.4752395468151614,0.0009354708226249012,-6.974460601806641,0.4769670218189952,-0.7403079271316528,6.112360939653211,0.1558971491802055,4.863343183520868,1.9814542306423886,-23.53407035698183,-6.527176722498084,-2.018793751229532,0.49446090874382753,0.0009354708226249012,-6.974460601806641,0.5101220282179991,-0.9799433201551437,7.52923732054228,0.18656682980600925,5.965381240005549,1.0946435694722039,-20.18793751229532,-6.383986380000669
"Isaac Newton completed his studies at Trinity College, Cambridge.",Isaac Newton,0.965737415814562,0.0291627461802077,1.0,0.965737415814562,-1.9881139092824676,0.48969136808316305,2.2452807705123194e-05,-10.704094886779785,0.6172873617019142,-0.4824206233024597,7.301749005723819,0.15457938978531605,8.8898829472642,1.689164131365784,-21.869253002107143,-6.593827877576619,-2.1498687885701657,0.4696260953305022,2.2452807705123194e-05,-10.704094886779785,0.4132473071450704,-1.0234252512454987,8.583732039529789,0.16560856188682224,9.491060191283463,1.433346691216308,-21.498687885701656,-6.798482042388692
Isaac Newton developed the laws of motion.,Isaac Newton,0.9975245604661824,0.0,1.0,0.9975245604661824,-1.3707309754972812,0.5354804328210272,0.023163611071902318,-3.7651727199554443,0.6375569893606174,-0.4971079006791115,3.938228392036774,0.16811198294624857,2.4090625393084912,1.0501537364469615,-10.96584780397825,-3.877012671826315,-1.7961002057030175,0.40940905127711597,0.023163611071902318,-3.7651727199554443,0.2735334205150692,-1.552001178264618,6.02610102670617,0.1581548855737705,2.4854136483336213,0.8931677798891737,-10.776601234218106,-4.399529030880299
Isaac Newton formulated the law of universal gravitation.,Isaac Newton,0.9967646667067114,0.0,1.0,0.9967646667067114,-1.524290841203765,0.5955761286396624,0.0030663665181835903,-5.787261962890625,0.8954845331760772,-0.11069208011031151,4.591886038014556,0.20500653879700576,4.011084383861566,0.6860363592504074,-15.24290841203765,-4.820230874737932,-1.8880506307650649,0.5106888343169953,0.0030663665181835903,-5.787261962890625,0.5089743388009671,-1.1920165605843067,6.606477656147429,0.2192791555347422,4.351160296582029,0.5646553048145649,-15.104405046120519,-5.340213616950063
Isaac Newton made significant contributions to calculus.,Isaac Newton,0.997225961475382,0.0,1.0,0.997225961475382,-2.008724893879844,0.4304948471902954,0.003096666390980297,-5.777429103851318,0.21396874260004065,-1.7071345448493958,7.453806890402454,0.18956724895039528,3.919027838249058,0.9123822366817727,-16.06979915103875,-5.681531976002662,-2.2928637449430034,0.35193112898875983,0.003096666390980297,-5.777429103851318,0.10046906145473973,-2.297905445098877,9.903257515056325,0.1672702219735352,3.8330098645309834,0.8930156504048298,-16.050046214601025,-6.066347259275418
Isaac Newton studied the nature of light.,Isaac Newton,0.9977569846269464,0.0,1.0,0.9977569846269464,-2.1999924184929114,0.40144394408921774,0.0031840710759022586,-5.749594688415527,0.1340625332175071,-2.0418732166290283,9.024945076489676,0.19020258041939808,4.191519247704446,0.8616125880238972,-17.59993934794329,-6.222518230701322,-2.634949196401673,0.3413815082194895,0.0031840710759022586,-5.749594688415527,0.07664618927344904,-2.619354009628296,13.942604110710713,0.1820482874503315,4.567482680723897,0.5578217864293697,-15.809695178410038,-6.4542810293406765
Isaac Newton developed the reflecting telescope.,Isaac Newton,0.993960467741747,0.0,1.0,0.993960467741747,-2.768668431738791,0.4299117898303112,3.236854004513962e-05,-10.338323593139648,0.10046906145473973,-2.297905445098877,15.937398140896578,0.19980294648420696,11.496037408863122,0.6499857280737313,-19.380679022171535,-7.325208133176049,-3.1987598730289997,0.3634778450695362,3.236854004513962e-05,-10.338323593139648,0.08089367190440212,-2.544791340827942,24.502125601421252,0.20220915444956414,12.11719310857602,0.4941255790018519,-19.192559238174,-7.835329498610957
"Isaac Newton published the book ""Mathematical Principles of Natural Philosophy"".",Isaac Newton,0.9984744011109272,0.0,1.0,0.9984744011109272,-1.343399755311631,0.6001272802525157,0.0032653366459089294,-5.724392414093018,0.8746552150843381,-0.13589128479361534,3.832049414736567,0.18322291591764045,3.3720951729046047,1.3826607796884003,-18.807596574362833,-5.026541617852069,-1.429898807531572,0.6018842087754134,0.0032653366459089294,-5.724392414093018,0.8746552150843381,-0.13589128479361534,4.178276360431239,0.1878496452662393,3.7729311712943314,1.0474323023786103,-17.158785690378863,-4.953314768653668
Isaac Newton was a key figure in the Scientific Revolution.,Isaac Newton,0.9960787940845052,0.0,1.0,0.9960787940845052,-1.2499180865601043,0.6068792280667039,0.0015804991071624638,-6.450014591217041,0.6414132294353454,-0.4440813660621643,3.490057063173232,0.15489570608334197,3.630911308671433,1.4404090773950924,-13.749098952161148,-4.145509311798829,-1.7779287270469857,0.5177729508968322,0.0015804991071624638,-6.450014591217041,0.5035693777547313,-0.6860337853431702,5.917586778649309,0.1894749019506942,4.8717646711124,0.7696358057292816,-12.4455010893289,-4.703957260563961
Isaac Newton held a position at the Royal Mint.,Isaac Newton,0.9986843192677992,0.0,1.0,0.9986843192677992,-1.9812902876874432,0.3652873406317959,0.00016894200838037216,-8.685955047607422,0.29709338754449977,-1.2358622550964355,7.252094238864475,0.0907334258510513,5.72458745090467,2.3376750020092394,-19.812902876874432,-6.265390015062582,-2.5116359263858095,0.3128073222980295,0.00016894200838037216,-8.685955047607422,0.17037604469717432,-1.769747257232666,12.325076494820593,0.11524879612143657,7.218102341449289,1.3244112007377562,-17.581451484700665,-6.645164045152182
Isaac Newton served as the President of the Royal Society.,Isaac Newton,0.9994103256263102,0.0,1.0,0.9994103256263102,-1.784911278936885,0.5105247011144569,3.0768708668641064e-05,-10.389012336730957,0.49663139716725996,-0.6999071836471558,5.959051230768425,0.14305895410753722,8.249051621055061,1.8959059748839608,-19.634024068305735,-5.919880996307035,-2.628326012852735,0.3697915526278924,3.0768708668641064e-05,-10.389012336730957,0.20503575822182046,-1.5845708847045898,13.850564817555128,0.15207067861630943,10.970380124322674,1.1395233464607917,-18.398282089969143,-6.95389699441029
Isaac Newton's work laid the foundation for classical mechanics.,Isaac Newton,0.9928818717402902,0.0,1.0,0.9928818717402902,-1.4204390259163284,0.5061995804322602,0.01776204952576908,-4.030691146850586,0.41080957635913934,-0.8896254897117615,4.138937142104053,0.17550147664666083,2.2372877915685647,1.4886513297366932,-15.624829285079613,-4.711063286542371,-1.732820206399386,0.39970748980439025,0.01776204952576908,-4.030691146850586,0.21136154000718085,-1.554185152053833,5.656584169431076,0.1521156274995386,2.1977483877628305,1.459752776022545,-15.595381857594475,-5.198460619198158
Newton formulated three laws of motion.,Isaac Newton,0.9893617536899756,0.0,1.0,0.9893617536899756,-2.0899477172642946,0.44535022089517307,0.003841656975316728,-5.561851501464844,0.08503068077202137,-2.464743137359619,8.084492473872126,0.21764475228415278,4.008128803872129,0.5314357893372401,-14.629634020850062,-5.529481913008455,-2.4333480348189673,0.3577608579716081,0.003841656975316728,-5.561851501464844,0.0674237285726659,-2.7320733070373535,11.396975746587179,0.20021560218335313,3.8506838245076,0.5027501623975614,-14.600088208913803,-5.960461051910665
The laws describe how objects move.,Isaac Newton,0.9915889574264906,0.0,1.0,0.9915889574264906,-3.8914780744484494,0.18326643733949516,8.74814890103371e-06,-11.646668434143066,0.033190998473799846,-3.4054765701293945,48.98323390959338,0.06856779135543448,11.995841735175192,1.0209879427834705,-27.240346521139145,-10.295883217451093,-3.8102851063013077,0.21172043417432185,8.74814890103371e-06,-11.646668434143066,0.04991238408440542,-3.0570101737976074,45.16331337616104,0.07432834703020592,13.949002604501926,0.966069093429475,-22.861710637807846,-9.333254284964566
The laws describe how objects respond to forces.,Isaac Newton,0.9947817983635302,0.0,1.0,0.9947817983635302,-3.3426669409705534,0.27472436416577267,8.74814890103371e-06,-11.646668434143066,0.06663376969501099,-2.7085437774658203,28.294485895161355,0.1357787167200971,11.064771659719042,1.1119234492863244,-30.08400246873498,-10.02800082291166,-3.669050776532718,0.21167821330139405,8.74814890103371e-06,-11.646668434143066,0.06663376969501099,-2.7085437774658203,39.214664708010474,0.09007516335728083,12.391039078122063,1.0354726477764475,-25.683355435729027,-9.707395902373992
The first law is also known as the law of inertia.,Isaac Newton,0.9955520283576316,0.0,1.0,0.9955520283576316,-1.5857941354382394,0.5231284780888703,0.012542426427024262,-4.37863826751709,0.6427323816757522,-0.4834938123822212,4.883167735682485,0.18480150056189262,3.1574897642127744,1.3056020442139202,-19.029529625258874,-5.493352025847585,-1.4756749354835068,0.49011280864119905,0.013398557299539994,-4.312608242034912,0.4614088744016381,-0.7734706997871399,4.3739869358828525,0.16467413840471093,2.375169134036321,1.0183154477637195,-10.329724548384547,-3.904268895260643
An object at rest will remain at rest.,Isaac Newton,0.9872426013939556,0.0,1.0,0.9872426013939556,-1.8914039014133677,0.6330259639746122,0.0004207565756351251,-7.77345609664917,0.9154885659512922,-0.08829740434885025,6.628668148330239,0.18933485694350344,8.261967292977706,0.5622577388511147,-17.02263511272031,-5.674211704240103,-1.4912922058283584,0.6596380094542454,0.00183741066562873,-6.299397945404053,0.9391894409316499,-0.0630565881729126,4.442832865812448,0.19253894323875084,5.449165725358803,0.3345591855626837,-8.94775323497015,-3.6529049616690643
An external force can act upon the object.,Isaac Newton,0.9711867798017876,0.0,1.0,0.9711867798017876,-4.186699797709783,0.1231159181830704,0.0004207565756351251,-7.77345609664917,0.02569265707033582,-3.6615500450134277,65.80526153745787,0.04442267861494799,6.1280178620724675,1.0831969879226833,-37.680298179388046,-12.560099393129349,-3.762648901769093,0.15420267732218887,0.00042643777526048065,-7.760044097900391,0.02569265707033582,-3.6615500450134277,43.06234295114286,0.0527109974327744,5.8065981829145725,0.9792867640678073,-26.33854231238365,-9.95503326493132
The second law relates force applied to an object.,Isaac Newton,0.997420416558191,0.0,1.0,0.997420416558191,-3.3211056557949634,0.3335660909236969,0.000476600320338524,-7.648832321166992,0.07621399324510549,-3.1727837920188904,27.690950298675226,0.15850532393945257,8.189079523805841,1.0028877476189115,-33.21105655794963,-10.502258222379266,-3.995509384665638,0.27927353228481305,0.000476600320338524,-7.648832321166992,0.0036987140672900304,-5.5997700691223145,54.35352042320872,0.16038436706633474,8.668741457321174,0.49761877395972154,-27.968565692659467,-10.571124192849988
The second law relates resulting acceleration to an object.,Isaac Newton,0.996365808317674,8.450997358284434e-05,1.0,0.996365808317674,-4.772057323157787,0.19595167334963065,2.239828170990357e-06,-13.009111404418945,0.010555568912828439,-4.557845115661621,118.16208967035752,0.099685373303219,13.429918049153727,0.9096607979048565,-47.72057323157787,-15.090570266064786,-5.489288147006716,0.16474579741824733,2.239828170990357e-06,-13.009111404418945,0.0036987140672900304,-5.5997700691223145,242.08481670561034,0.08218244484128019,15.717113276772155,0.6206489341768908,-38.42501702904701,-14.523291311754335
The force applied to an object results in acceleration.,Isaac Newton,0.9867843468383708,0.0,1.0,0.9867843468383708,-2.485770082916133,0.38372271529874735,0.002147871081740721,-6.143278121948242,0.0666427868794522,-2.7084767818450928,12.01036567192588,0.19026398498602165,4.784361599273371,0.8894246020233542,-24.85770082916133,-7.8606952015205875,-3.348753185593523,0.19537199848254708,0.002147871081740721,-6.143278121948242,0.05009375405933249,-3.0460426807403564,28.467218170039274,0.1290869669113702,3.8487101037284064,0.522889651409043,-20.09251911356114,-8.202736579223828
Force applied to an object creates acceleration.,Isaac Newton,0.9776275888134388,0.0,1.0,0.9776275888134388,-3.8055893626296893,0.3546481435382891,4.769121935938774e-06,-12.253348350524902,0.05732799464564452,-2.945064425468445,44.95173518044735,0.18577534706751414,15.497505901486496,0.6044110617186778,-30.444714901037514,-10.763832178907377,-5.022974114399403,0.18586196557778878,4.769121935938774e-06,-12.253348350524902,0.018732343875058975,-4.598095536231995,151.86228864073553,0.13188322901431754,14.732714094198263,0.35320297393173206,-30.13784468639642,-12.303723571486758
The third law states that every action has an equal and opposite reaction.,Isaac Newton,0.9904227616856622,0.0,1.0,0.9904227616856622,-1.300937708400722,0.6428093270813099,0.0012791090093888684,-6.661591529846191,0.9258735589791098,-0.07718770764768124,3.672739011634426,0.16981044601423448,4.0991881137322785,1.2793817574442872,-18.21312791761011,-4.867663186370326,-1.2465575570240617,0.6458510998057317,0.0012791090093888684,-6.661591529846191,0.9429498241210568,-0.058742206543684006,3.4783483081575612,0.16361973196397844,4.073408999347219,1.1115312833977224,-13.712133127264678,-4.134363696230868
Newton proposed the third law of motion.,Isaac Newton,0.9885662271431248,0.0,1.0,0.9885662271431248,-2.2783087788848206,0.46853992633579145,0.0015391538745213862,-6.476522445678711,0.3845267635550534,-1.4222535490989685,9.760159855076925,0.20026221182879683,5.980712036977425,0.6752975796648746,-18.226470231078565,-6.444030348745196,-2.9669644489573934,0.3513703657926639,0.0015391538745213862,-6.476522445678711,0.059214828967072225,-2.9319865703582764,19.432840593208915,0.2059337894915073,6.067952791467011,0.37258389845496775,-17.80178669374436,-7.26754898492348
Universal Gravitation is a significant achievement by Newton.,Isaac Newton,0.9906131793549876,0.0,1.0,0.9906131793549876,-2.9526378420784813,0.35227971987333606,2.186123861803506e-06,-13.033380508422852,0.23690577232115753,-1.4400928020477295,19.15641874703836,0.13063952415246624,13.743876489594733,1.8272772835785314,-32.4790162628633,-9.792791863978964,-3.487179616909998,0.35369623257883337,2.186123861803506e-06,-13.033380508422852,0.15163696123792283,-2.076315402984619,32.6936090501331,0.16034749315088603,17.333435028961066,1.015785262980954,-27.897436935279984,-9.863233417330266
Newton's most famous achievement is the theory of universal gravitation.,Isaac Newton,0.995453263843341,0.0,1.0,0.995453263843341,-1.5090599317515556,0.40509805162569845,0.016614858630767233,-4.0974578857421875,0.14839004061783592,-1.9079110622406006,4.522477357998715,0.1415615587338129,1.5082374618893726,2.447744284102224,-19.617779112770222,-5.440992961678422,-1.8058559424127452,0.3333207465692797,0.016614858630767233,-4.0974578857421875,0.11645217653476439,-2.1502771377563477,6.085177781794276,0.14150625588080962,1.5312292606521711,1.7512138754134856,-18.058559424127452,-5.710617904174139
The theory states that every point mass attracts every other point mass.,Isaac Newton,0.9943654245033088,5.796619860349851e-05,1.0,0.9943654245033088,-2.310589109350426,0.5239333365986399,1.4946870007352163e-05,-11.111008644104004,0.7582570745224833,-0.27673280239105225,10.080361341285018,0.2130096453048015,9.706291477642749,0.8660945522093052,-30.037658421555534,-8.330947510291631,-2.138251679503204,0.5665492457796079,1.4946870007352163e-05,-11.111008644104004,0.8346880405142324,-0.18490727990865707,8.4845908700964,0.20715094478103505,10.129046634337143,0.8111758038884191,-25.659020154038444,-7.407121096538065
The attraction force acts along the line intersecting both point masses.,Isaac Newton,0.991001952918204,0.0,1.0,0.991001952918204,-3.313334265902925,0.3393874140620459,9.510626411878029e-06,-11.563100814819336,0.06997113362963062,-2.659672498703003,27.47658715606484,0.15706724729067661,11.595818254002982,1.5203001127235907,-43.073345456738025,-11.946396588464832,-3.510666750752452,0.31581357557936146,9.510626411878029e-06,-11.563100814819336,0.06997113362963062,-2.659672498703003,33.47057687813426,0.14412302803867996,12.610088883589862,1.3937692640465102,-38.61733425827697,-11.643564376222024
