concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Her second husband was Joe DiMaggio.,Marilyn Monroe,0.9947368611055764,0.0,1.0,0.9947368611055764,-2.2333043828859647,0.4968639078834506,0.0006440381650563863,-7.347752571105957,0.3002078501188287,-1.2032802104949951,9.330647226137366,0.19102570410257924,7.806415557357361,0.9611190873990147,-20.099739445973682,-6.6999131486578944,-2.4999681532667637,0.4458665653493178,0.0006440381650563863,-7.347752571105957,0.2621126549926477,-1.3496557474136353,12.18210599424592,0.19149735660550876,8.142231404123702,0.8706400527190312,-19.99974522613411,-7.070977735701355
Her status as an American cultural icon has been solidified.,Marilyn Monroe,0.9975800649751346,0.0,1.0,0.9975800649751346,-2.7262590380269103,0.3424462411009295,7.1146608706742e-05,-9.55076789855957,0.19639467442067773,-1.6311492919921875,15.275634429280089,0.14997922722802856,8.14846940758831,1.7588004697586863,-32.71510845632292,-9.444038336912921,-3.435618452989729,0.3123942335588234,7.1146608706742e-05,-9.55076789855957,0.11992720019864384,-2.5793780088424683,31.0506099711393,0.16485431130616218,10.283549261360571,0.8393157366304609,-27.484947623917833,-9.717396422714693
Her third husband was Arthur Miller.,Marilyn Monroe,0.9951634609048244,0.0,1.0,0.9951634609048244,-2.744700720733298,0.41550913569239095,0.0004783274421941784,-7.645215034484863,0.39217283905460787,-0.9360526204109192,15.559956462917203,0.156305948800536,9.19844281664786,0.9357847496585201,-19.212905045133084,-7.2617955303600485,-3.189648566689963,0.33013885374757973,0.0004783274421941784,-7.645215034484863,0.22207667834389702,-1.9464694559574127,24.279893180342576,0.13134034499193592,9.34566652007217,0.8661922787254972,-19.13789140013978,-7.8130114471901315
"Jane Russell also starred in ""Gentlemen Prefer Blondes."".",Marilyn Monroe,0.9995856210186952,0.0,1.0,0.9995856210186952,-2.6147949687079755,0.5786557425115461,8.288918237819786e-06,-11.700591087341309,0.9216997661607741,-0.08153574168682098,13.664414458111876,0.2055766774644948,15.329681058618956,0.8681811710289596,-33.99233459320368,-9.427777334501863,-2.8258999042930717,0.5500687405407771,8.288918237819786e-06,-11.700591087341309,0.711883367937232,-0.42349246982485056,16.87612505214613,0.21208425039140488,16.027805660401498,0.7930296969824715,-33.91079885151686,-9.789204422679255
Lorelei Lee was a flirtatious showgirl.,Marilyn Monroe,0.982658197434272,0.000329645079155,1.0,0.982658197434272,-3.0055883631364186,0.45122478099766533,4.7420644860641424e-06,-12.259037971496582,0.2458906411445966,-1.402868390083313,20.198096416030538,0.19085243518791098,15.691903751955113,1.1282006758519436,-33.06147199450061,-9.968408874781955,-3.743072433338966,0.4103642441761274,4.7420644860641424e-06,-12.259037971496582,0.15134055567364696,-2.135627567768097,42.22753233642162,0.20496563638134174,19.090525094855302,0.6227539390369129,-29.94457946671173,-10.587007600345657
Marilyn Monroe became a major sex symbol.,Marilyn Monroe,0.9897265392399972,0.0,1.0,0.9897265392399972,-2.588962067849934,0.34107780858428927,0.0036641077060029703,-5.609170436859131,0.07939776540131657,-2.7016326189041138,13.31594338231473,0.17187359205387828,4.366925491221513,0.8315780675111514,-20.711696542799473,-7.322690537645739,-2.8742600902915,0.3107620111023666,0.0036641077060029703,-5.609170436859131,0.03694605321251561,-3.2982964515686035,17.712313758907285,0.18907458173156994,4.339612297094898,0.5040999972006683,-20.1198206320405,-7.604577402229364
Marilyn Monroe captured the hearts of millions.,Marilyn Monroe,0.9972935385883458,0.0,1.0,0.9972935385883458,-2.985688101442065,0.5272936824483944,1.0638802474391024e-06,-13.75358772277832,0.5894499616337948,-0.5304271876811981,19.800122042459314,0.16575300636444176,21.273604814730668,0.9654545866680437,-23.88550481153652,-8.44480121215069,-3.9671569406831018,0.38306253934584306,1.0638802474391024e-06,-13.75358772277832,0.3376822223212458,-1.348217636346817,52.834106609448625,0.13751952447551236,24.51138460322798,0.8879080014712534,-23.80294164409861,-9.717510234214352
"Marilyn Monroe died on August 5, 1962.",Marilyn Monroe,0.0001788704065646,0.99615838864167,0.0,0.99615838864167,-1.0327864198673826,0.6273968897143148,0.02938131236722988,-3.5273964405059814,0.8154017635606924,-0.2063051164150238,2.8088816642251375,0.16857693782147717,1.8256571500497287,1.2954344670034248,-12.393437038408592,-3.57767710515494,-0.8060036907184192,0.6817619422004136,0.0443576571416186,-3.1154699325561523,0.8698058873815323,-0.1394852101802826,2.238942577331293,0.14843540680527087,1.374461106989405,1.1917949303418636,-8.866040597902611,-2.6732118217546557
Marilyn Monroe experienced hardship during her childhood.,Marilyn Monroe,0.9943106072451104,0.0,1.0,0.9943106072451104,-3.1823097855667584,0.37891017738361243,5.8438719021665814e-05,-9.74753189086914,0.08487924428480344,-2.571710228919983,24.10236059179287,0.1927071255204325,11.085681791984396,0.6939171223876928,-25.458478284534067,-9.00093131684225,-3.1823097855667584,0.37891017738361243,5.8438719021665814e-05,-9.74753189086914,0.08487924428480344,-2.571710228919983,24.10236059179287,0.1927071255204325,11.085681791984396,0.6939171223876928,-25.458478284534067,-9.00093131684225
Marilyn Monroe gained popularity in the 1950s.,Marilyn Monroe,0.9979907073365956,0.0,1.0,0.9979907073365956,-1.6726832349337533,0.5444296961407298,0.00021730412571229429,-8.434212684631348,0.838576772082464,-0.176049143075943,5.326440731643238,0.17800993673735377,5.861132208982866,1.3351668129555132,-18.399515584271285,-5.547662683393151,-1.8401436839016645,0.5481859197173988,0.00021730412571229429,-8.434212684631348,0.838576772082464,-0.176049143075943,6.29744303721031,0.19100467258975484,6.873122699782083,0.9060966859582188,-16.56129315511498,-5.5204310517049935
Marilyn Monroe had a captivating personality.,Marilyn Monroe,0.9556514351499276,0.0,1.0,0.9556514351499276,-3.2946617807527736,0.2766165161898407,3.511153334995286e-05,-10.256980895996094,0.047649877608472446,-3.043875217437744,26.968291332050704,0.14026180371411542,10.052095695226146,0.8497592851701417,-23.062632465269417,-8.71685572594105,-3.703545360546559,0.2421598890888989,3.511153334995286e-05,-10.256980895996094,0.047649877608472446,-3.043875217437744,40.59095914068265,0.14382221704195605,11.996645054205198,0.5441380789109411,-18.517726802732795,-8.281379183936073
Marilyn Monroe had a significant impact on popular culture.,Marilyn Monroe,0.9937367444706684,0.0,1.0,0.9937367444706684,-1.593550483440049,0.479840307752048,0.012781646226224531,-4.359745025634766,0.4500657112064271,-0.916429802775383,4.921190552467318,0.16949422064951647,2.751873505905876,1.3867811063251045,-15.93550483440049,-5.0392490941329875,-1.6267289594481034,0.4394825860330771,0.012781646226224531,-4.359745025634766,0.24365921687137773,-1.4119846820831299,5.087207012593243,0.16389050612950393,2.372179306902751,1.0776748277002692,-11.387102716136724,-4.303920277206557
Marilyn Monroe had an unstable childhood.,Marilyn Monroe,0.9539878180070724,0.0,1.0,0.9539878180070724,-2.8756736465729773,0.29739163200835167,0.0003533599545690796,-7.948023319244385,0.0621441929673448,-2.7782979011535645,17.73736881547502,0.15527653449176812,6.226547989969795,0.8106932403972207,-20.12971552601084,-7.608317320614346,-2.629640309792012,0.4009299607432359,0.0003533599545690796,-7.948023319244385,0.12184947759011752,-2.104968786239624,13.868780540314315,0.17964374550999151,8.30226459565972,0.575210892471521,-13.14820154896006,-5.880054489068544
Marilyn Monroe had relationships with powerful men.,Marilyn Monroe,0.992476833157519,0.0,1.0,0.992476833157519,-2.7878193183569238,0.38550862023488686,0.0004954155657873232,-7.610113620758057,0.07086966786272593,-3.01125705242157,16.245554763808872,0.20763137896553616,6.544615096529089,0.5386955048411042,-22.30255454685539,-7.885143778932157,-3.015340532098586,0.34606504448669684,0.0004954155657873232,-7.610113620758057,0.07086966786272593,-3.01125705242157,20.39603526279067,0.19094688610167407,7.051943906299744,0.4686259868651531,-18.092043192591518,-7.386045704373858
Marilyn Monroe had stunning looks.,Marilyn Monroe,0.9827900092353306,0.0,1.0,0.9827900092353306,-3.8241806069854647,0.2634251844429146,3.4908183172098185e-06,-12.565374374389648,0.08205298822606193,-2.634482502937317,45.79526067185877,0.12627439472705018,17.17811776963769,0.8225340173069349,-22.945083641912788,-9.367291171361245,-3.7483739900402724,0.3131207287290127,3.4908183172098185e-06,-12.565374374389648,0.12184941948777275,-2.1049692630767822,42.45199847770087,0.13671139094111098,20.579261464529175,0.7597066361167644,-18.741869950201362,-8.381619046822168
"Marilyn Monroe starred in ""How to Marry a Millionaire"" (1953).",Marilyn Monroe,0.9992828225547687,0.0,1.0,0.9992828225547687,-1.12809576463598,0.6419504850385996,0.0008843385063817493,-7.030670642852783,0.9831531769611089,-0.01699034497141838,3.08976725058053,0.17479365544307968,3.2449495080427253,1.7429422644433106,-19.17762799881166,-4.651257993406065,-1.358698343155473,0.575643356938138,0.0008843385063817493,-7.030670642852783,0.7008530598837363,-0.4439711179584265,3.8911250943653717,0.1865417669119041,3.63803650876513,1.606628128552304,-19.021776804176625,-5.083783692065192
"Marilyn Monroe starred in ""Some Like It Hot"" (1959).",Marilyn Monroe,0.9986244055985356,0.0,1.0,0.9986244055985356,-1.3013773342141317,0.5758459511029873,0.0008843401931251989,-7.03066873550415,0.6612593515533985,-0.49072519317269325,3.674353997478579,0.17047721248475237,3.519213475072334,1.8531509490027094,-18.219282678997843,-4.869308115542486,-1.4006915849503667,0.5440063544553229,0.0008843401931251989,-7.03066873550415,0.4112657862498535,-0.8885155916213989,4.058005452116348,0.16939820540874523,3.6518357183338557,1.8429642579221033,-18.208990604354767,-5.050265330649472
"Marilyn Monroe starred in ""The Seven Year Itch"" (1955).",Marilyn Monroe,0.9990480204203476,0.0,1.0,0.9990480204203476,-1.269205377748828,0.5821515381989549,0.0008843385063817493,-7.030670642852783,0.8648979445146586,-0.1451437622308731,3.5580241535834296,0.17747118781998045,3.3418556847938423,1.878226795059895,-19.038080666232418,-4.915611290938104,-1.3260686727827795,0.582720595703437,0.0008843385063817493,-7.030670642852783,0.8648979445146586,-0.1451437622308731,3.7662080491816163,0.17874520242918152,3.7100661337540184,1.5690357853221113,-17.238892746176134,-4.781208594504791
Marilyn Monroe starred in many successful films.,Marilyn Monroe,0.9942194053046788,0.0,1.0,0.9942194053046788,-2.545319890661631,0.33035446627556886,0.0008843410364981302,-7.030667781829834,0.11271324600930106,-2.1862043142318726,12.747305177806306,0.15989432744404233,5.048538785631444,1.0295253001046314,-20.362559125293046,-7.199251819903362,-2.9074667215214243,0.23615357466884662,0.0008843410364981302,-7.030667781829834,0.1035770144284846,-2.267439842224121,18.310354536941347,0.11174591038575131,4.720555995335886,1.0193386090240255,-20.35226705064997,-7.6924338903419756
Marilyn Monroe was a model.,Marilyn Monroe,0.9832041055866148,0.0,1.0,0.9832041055866148,-1.6725601146463305,0.42148793009351926,0.011566410364024041,-4.459650039672852,0.33677575582588093,-1.3498581647872925,5.325784979098468,0.1418855895415957,2.466758078282886,1.0289000631441019,-10.035360687877983,-4.096918845014443,-2.2961601972347125,0.30076562194295786,0.011566410364024041,-4.459650039672852,0.09744966249511197,-2.3607908487319946,9.935956997518161,0.16292065028261754,2.519159930704049,0.5026121662075331,-9.18464078893885,-4.592320394469425
Marilyn Monroe was a model.,Marilyn Monroe,0.9832041055866148,0.0,1.0,0.9832041055866148,-1.6725601146463305,0.42148793009351926,0.011566410364024041,-4.459650039672852,0.33677575582588093,-1.3498581647872925,5.325784979098468,0.1418855895415957,2.466758078282886,1.0289000631441019,-10.035360687877983,-4.096918845014443,-2.2961601972347125,0.30076562194295786,0.011566410364024041,-4.459650039672852,0.09744966249511197,-2.3607908487319946,9.935956997518161,0.16292065028261754,2.519159930704049,0.5026121662075331,-9.18464078893885,-4.592320394469425
Marilyn Monroe was a singer.,Marilyn Monroe,0.986905317238265,0.0,1.0,0.986905317238265,-1.596376676345244,0.4196113239609692,0.033399383274362704,-3.3992178440093994,0.33677575582588093,-1.3498581647872925,4.93511845849581,0.14300434051781694,1.9137272905422664,1.0283666641088334,-9.578260058071464,-3.910308294325977,-2.181885039783083,0.2979507127441327,0.033399383274362704,-3.3992178440093994,0.08090335764229238,-2.6624566316604614,8.862997624954042,0.16391649083758403,1.8277848071388618,0.5020787671722645,-8.727540159132332,-4.363770079566166
Marilyn Monroe was a singer.,Marilyn Monroe,0.986905317238265,0.0,1.0,0.986905317238265,-1.596376676345244,0.4196113239609692,0.033399383274362704,-3.3992178440093994,0.33677575582588093,-1.3498581647872925,4.93511845849581,0.14300434051781694,1.9137272905422664,1.0283666641088334,-9.578260058071464,-3.910308294325977,-2.181885039783083,0.2979507127441327,0.033399383274362704,-3.3992178440093994,0.08090335764229238,-2.6624566316604614,8.862997624954042,0.16391649083758403,1.8277848071388618,0.5020787671722645,-8.727540159132332,-4.363770079566166
Marilyn Monroe was an American actress.,Marilyn Monroe,0.9989817626558188,0.0,1.0,0.9989817626558188,-1.25268402502739,0.5434865456688422,0.009367175483966393,-4.670543670654297,0.6937118504500183,-0.36569860577583313,3.499723708767915,0.13898962123393066,2.451731040375985,1.1704469772022803,-8.76878817519173,-3.3142904015658856,-1.4419277819804848,0.5517150213796149,0.009367175483966393,-4.670543670654297,0.6937118504500183,-0.36569860577583313,4.228840246157263,0.16909827132948804,3.197413532791212,0.6182519081574641,-7.209638909902424,-3.22424853915386
Marilyn Monroe was an American actress.,Marilyn Monroe,0.9989817626558188,0.0,1.0,0.9989817626558188,-1.25268402502739,0.5434865456688422,0.009367175483966393,-4.670543670654297,0.6937118504500183,-0.36569860577583313,3.499723708767915,0.13898962123393066,2.451731040375985,1.1704469772022803,-8.76878817519173,-3.3142904015658856,-1.4419277819804848,0.5517150213796149,0.009367175483966393,-4.670543670654297,0.6937118504500183,-0.36569860577583313,4.228840246157263,0.16909827132948804,3.197413532791212,0.6182519081574641,-7.209638909902424,-3.22424853915386
Marilyn Monroe was an iconic Hollywood starlet.,Marilyn Monroe,0.99706038146471,0.0,1.0,0.99706038146471,-2.3744825416037605,0.2679014577475276,0.0019370571916354701,-6.246585369110107,0.08568162884135545,-2.4571168422698975,10.745451423149703,0.11687950799108851,3.1025507826357663,1.4931764738951614,-21.370342874433845,-7.1234476248112815,-2.83017014093431,0.1950404456312878,0.0019370571916354701,-6.246585369110107,0.06968923630265098,-2.6637094020843506,16.948344186359996,0.10834845791496568,2.9762318918435766,0.9409816208572532,-19.81119098654017,-7.487926360912807
"Marilyn Monroe was born on June 1, 1926.",Marilyn Monroe,0.9911969190253214,0.0,1.0,0.9911969190253214,-0.7839576772306688,0.6596899187078036,0.05685053787815715,-2.8673295974731445,0.8200584949128287,-0.19837960600852966,2.1901229356013125,0.14174180544802964,1.0928050747974223,1.6927943582983258,-10.191449803998694,-2.8265996030488245,-0.7341129168317738,0.6951063470907692,0.05685053787815715,-2.8673295974731445,0.909362887754333,-0.09501104801893234,2.0836328168394043,0.14197013763153468,1.1583632324226512,1.2051100800727885,-8.075242085149512,-2.4347770988843727
Marilyn Monroe was found dead in her home.,Marilyn Monroe,0.9982602908513818,0.0,1.0,0.9982602908513818,-1.55929204961285,0.5537252789288836,0.0007374616390866497,-7.212296485900879,0.757795541542438,-0.27734166383743286,4.755453428059344,0.14630690236967447,5.083363504305349,1.3182558013891936,-14.03362844651565,-4.67787614883855,-1.928616342467389,0.493081231730616,0.0007374616390866497,-7.212296485900879,0.4638040682147867,-0.7682930827140808,6.879984110810648,0.17154008632796147,5.921918509571982,0.9099230864993317,-13.500314397271723,-5.10263921662369
Marilyn Monroe's birth name was Norma Jeane Mortenson.,Marilyn Monroe,0.999285915939462,0.0,1.0,0.999285915939462,-0.9984391087704213,0.6405992640463023,0.027863607131471155,-3.5804338455200195,0.8310933217321848,-0.18501318991184235,2.714042195856933,0.1551370965536597,1.8723587207605201,1.455275569364982,-12.979708414015477,-3.5999234021003215,-1.16967393044086,0.5849920207081607,0.027863607131471155,-3.5804338455200195,0.82816324466892,-0.18854498863220215,3.220942216074003,0.16272478100892737,2.0216169696192385,1.3540985526348803,-12.86641323484946,-3.879369554332594
"Marilyn Monroe's life was cut short on August 5, 1962.",Marilyn Monroe,6.948998565949498e-06,0.9980887753203233,0.0,0.9980887753203233,-1.4092454291312606,0.5917167799346679,0.0010820819207023674,-6.828868389129639,0.7792704559366486,-0.2509459853172302,4.0928658812221705,0.18273513457606028,3.7824366307756287,1.5627737006554117,-22.54792686610017,-5.636981716525042,-1.108841735911223,0.6174126648642195,0.024871192652866067,-3.694045066833496,0.8269689359251191,-0.19608454778790474,3.0308458407000445,0.17945411780936243,2.0292538251070225,1.3947499950904685,-15.523784302757122,-4.148905871935468
Marilyn Monroe's personal life attracted significant media attention.,Marilyn Monroe,0.9951900247595484,0.0,1.0,0.9951900247595484,-2.722201796574518,0.39552940897297617,2.9642710131446138e-05,-10.426294326782227,0.12360748722178835,-2.0907453298568726,15.21378304989786,0.1784787058889923,9.695956364043504,1.1282222685815264,-27.22201796574518,-8.608357927777826,-2.722201796574518,0.39552940897297617,2.9642710131446138e-05,-10.426294326782227,0.12360748722178835,-2.0907453298568726,15.21378304989786,0.1784787058889923,9.695956364043504,1.1282222685815264,-27.22201796574518,-8.608357927777826
Marilyn Monroe's personal life involved controversy.,Marilyn Monroe,0.9834430502649042,0.0,1.0,0.9834430502649042,-3.6395673707011156,0.2516983870291828,0.00040498413115845074,-7.811662673950195,0.018110821801774958,-4.182485580444336,38.07536064505781,0.15274031341701755,6.537790211895501,0.5952943803445658,-29.116538965608925,-10.294251073632207,-3.6395673707011156,0.2516983870291828,0.00040498413115845074,-7.811662673950195,0.018110821801774958,-4.182485580444336,38.07536064505781,0.15274031341701755,6.537790211895501,0.5952943803445658,-29.116538965608925,-10.294251073632207
Marilyn Monroe's personal life was often shrouded in mystery.,Marilyn Monroe,0.9911323922239336,0.0,1.0,0.9911323922239336,-1.834344946861375,0.4958157344520895,0.0035499375343532816,-5.640825271606445,0.43095403562528617,-0.8417538404464722,6.261031493524048,0.19827086671526614,4.0034095981175275,1.252024314787881,-23.846484309197876,-6.613824762796955,-2.1609530667580077,0.41080906584885746,0.0035499375343532816,-5.640825271606445,0.12184939043661075,-2.1049695014953613,8.679405770925563,0.187126210569204,4.037687017377229,1.1813682514468407,-23.770483734338086,-7.167070512004136
Monroe became a model.,Marilyn Monroe,0.9957771559867128,0.0,1.0,0.9957771559867128,-4.289103984832764,0.13514455586595375,0.0002791318110877971,-8.183826446533203,0.013216305336881244,-4.326303958892822,72.90111871872702,0.050942950726050006,6.902608376077478,0.5872645988909784,-21.44551992416382,-9.590728072651286,-5.226549983024597,0.02314452968880554,0.0002791318110877971,-8.183826446533203,0.008091089926648755,-5.073443651199341,186.1494755614367,0.0009586590891531081,4.234235472467432,0.2727630251769162,-20.90619993209839,-10.453099966049194
Monroe became an actress.,Marilyn Monroe,0.9905808863870174,0.0,1.0,0.9905808863870174,-3.8332832515239716,0.20901212499187816,0.0002791318110877971,-8.183826446533203,0.013216305336881244,-4.326303958892822,46.21402167611137,0.09427535694644498,7.781948013393635,0.6094894445211486,-19.166416257619858,-8.571481927419024,-4.41879989951849,0.20499050111880307,0.0002791318110877971,-8.183826446533203,0.010181608866780273,-4.6336894035339355,82.99662128168839,0.11776332889017378,8.01328629134836,0.27381863161434167,-17.67519959807396,-8.83759979903698
Monroe became famous in the 1950s.,Marilyn Monroe,0.9984634657793212,0.0,1.0,0.9984634657793212,-2.1625427107472204,0.43930302144925665,0.00027913260969145685,-8.183823585510254,0.35345922026976057,-1.4729128181934357,8.69321390824277,0.1668858445305897,6.157867858963725,1.2988480908326843,-21.625427107472206,-6.838560503355905,-2.347910383152339,0.44636403851314993,0.00027913260969145685,-8.183823585510254,0.35345922026976057,-1.4729128181934357,10.463681778248793,0.18069078336844147,7.209126869632362,0.8790605594036474,-18.78328306521871,-6.640893414181295
Monroe faced challenges.,Marilyn Monroe,0.9854351851946944,0.0,1.0,0.9854351851946944,-7.355003714561462,0.008971154019064898,0.00010233696133264465,-9.187239646911621,0.00022234875409067337,-8.44498348236084,1564.0028049680216,0.00023173351382963772,5.491828944821165,0.12279275866244156,-29.42001485824585,-14.710007429122925,-7.355003714561462,0.008971154019064898,0.00010233696133264465,-9.187239646911621,0.00022234875409067337,-8.44498348236084,1564.0028049680216,0.00023173351382963772,5.491828944821165,0.12279275866244156,-29.42001485824585,-14.710007429122925
Monroe had beauty.,Marilyn Monroe,0.983336419349284,0.0,1.0,0.983336419349284,-6.844215214252472,0.007669640784169665,4.477350135665778e-05,-10.013894081115723,0.002089483774257124,-6.865324974060059,938.4365203419776,0.00011996317410203737,5.9602384907291075,0.12045670689540544,-27.376860857009888,-13.688430428504944,-7.91484800974528,0.001407913683290302,4.477350135665778e-05,-10.013894081115723,0.0002791310124864221,-8.183829307556152,2737.630405617136,3.11399365916825e-06,3.3619663231664974,0.024364411453725088,-23.74454402923584,-13.708918887064234
